"Status","Year","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","Wales","3785","3590","28880","25210"
"In post","2022","Unknown","Unknown","West Midlands (England)","3285","3120","29910","26590"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","4620","4435","31040","26820"
"In post","2022","Unknown","White","East Midlands (England)","710","675","33300","30070"
"In post","2022","Unknown","White","East of England","1085","1030","35210","32770"
"In post","2022","Unknown","White","London","4565","4425","47580","41970"
"In post","2022","Unknown","White","North East (England)","1515","1350","30040","26590"
"In post","2022","Unknown","White","North West (England)","2995","2840","33060","30640"
"In post","2022","Unknown","White","Northern Ireland","360","340","29950","26820"
"In post","2022","Unknown","White","Overseas","335","330","55580","55130"
"In post","2022","Unknown","White","Scotland","4860","4550","37260","35000"
"In post","2022","Unknown","White","South East (England)","2145","1975","34130","30710"
"In post","2022","Unknown","White","South West (England)","2415","2295","36830","33670"
"In post","2022","Unknown","White","Unknown","45","45","39160","38440"
"In post","2022","Unknown","White","Wales","1765","1650","32380","29430"
"In post","2022","Unknown","White","West Midlands (England)","1135","1085","35790","33200"
"In post","2022","Unknown","White","Yorkshire and The Humber","1505","1450","35460","31970"
"Leaver CS","2022","Declared disabled","Asian","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","100","[c]","32950","31060"
"Leaver CS","2022","Declared disabled","Asian","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","100","[c]","32930","30950"
"Leaver CS","2022","Declared disabled","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","40","[c]","42230","32330"
"Leaver CS","2022","Declared disabled","Undeclared","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","East Midlands (England)","225","[c]","27660","26780"
"Leaver CS","2022","Declared disabled","White","East of England","265","[c]","29360","27350"
"Leaver CS","2022","Declared disabled","White","London","475","[c]","39680","34020"
"Leaver CS","2022","Declared disabled","White","North East (England)","245","[c]","26850","22010"
"Leaver CS","2022","Declared disabled","White","North West (England)","480","[c]","27330","25810"
"Leaver CS","2022","Declared disabled","White","Northern Ireland","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Scotland","330","[c]","29700","27570"
"Leaver CS","2022","Declared disabled","White","South East (England)","390","[c]","29190","27570"
"Leaver CS","2022","Declared disabled","White","South West (England)","360","[c]","31210","27570"
"Leaver CS","2022","Declared disabled","White","Unknown","45","[c]","26130","21840"
"Leaver CS","2022","Declared disabled","White","Wales","210","[c]","30070","27570"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","250","[c]","27050","27570"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","310","[c]","28470","26470"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","105","[c]","26440","25000"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","90","[c]","32360","27570"
"Leaver CS","2022","Declared non-disabled","Asian","London","845","[c]","37790","31060"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","40","[c]","29060","21260"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","130","[c]","27470","22120"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","120","[c]","33680","29290"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","70","[c]","31200","27570"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","175","[c]","27430","27570"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","160","[c]","26920","24890"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","65","[c]","28560","28430"
"Leaver CS","2022","Declared non-disabled","Black","London","640","[c]","34260","31060"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","60","[c]","27080","22330"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","75","[c]","29320","29290"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","55","[c]","34080","31690"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","75","[c]","29840","27570"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","50","[c]","29540","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","260","[c]","38340","31060"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South East (England)","65","[c]","28660","26780"
"Leaver CS","2022","Declared non-disabled","Mixed","South West (England)","55","[c]","28550","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","West Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","75","[c]","36560","31060"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","East Midlands (England)","45","[c]","26290","25800"
"Leaver CS","2022","Declared non-disabled","Undeclared","East of England","45","[c]","27420","27000"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","145","[c]","40640","34710"
"Leaver CS","2022","Declared non-disabled","Undeclared","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","North West (England)","70","[c]","29300","26030"
"Leaver CS","2022","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Scotland","45","[c]","28140","23230"
"Leaver CS","2022","Declared non-disabled","Undeclared","South East (England)","80","[c]","33760","29530"
"Leaver CS","2022","Declared non-disabled","Undeclared","South West (England)","90","[c]","33510","32150"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","West Midlands (England)","45","[c]","27240","27370"
"Leaver CS","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","50","[c]","30130","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","East of England","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","130","[c]","45970","36070"
"Leaver CS","2022","Declared non-disabled","Unknown","North East (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","North West (England)","90","[c]","31230","24920"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Scotland","60","[c]","27330","22000"
"Leaver CS","2022","Declared non-disabled","Unknown","South East (England)","75","[c]","28360","25170"
"Leaver CS","2022","Declared non-disabled","Unknown","South West (England)","125","[c]","31190","29230"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Wales","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands (England)","50","[c]","27750","23950"
"Leaver CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","55","[c]","28060","22200"
"Leaver CS","2022","Declared non-disabled","White","East Midlands (England)","1075","[c]","29860","27570"
"Leaver CS","2022","Declared non-disabled","White","East of England","1435","[c]","30890","27570"
"Leaver CS","2022","Declared non-disabled","White","London","3405","[c]","44900","39030"
"Leaver CS","2022","Declared non-disabled","White","North East (England)","1395","[c]","27900","22080"
"Leaver CS","2022","Declared non-disabled","White","North West (England)","2465","[c]","29250","26120"
"Leaver CS","2022","Declared non-disabled","White","Northern Ireland","130","[c]","28020","23500"
"Leaver CS","2022","Declared non-disabled","White","Overseas","65","[c]","54160","51270"
"Leaver CS","2022","Declared non-disabled","White","Scotland","1820","[c]","32160","27570"
"Leaver CS","2022","Declared non-disabled","White","South East (England)","2430","[c]","31270","27570"
"Leaver CS","2022","Declared non-disabled","White","South West (England)","2285","[c]","32950","28080"
"Leaver CS","2022","Declared non-disabled","White","Unknown","365","[c]","27640","21840"
"Leaver CS","2022","Declared non-disabled","White","Wales","1205","[c]","31940","26880"
"Leaver CS","2022","Declared non-disabled","White","West Midlands (England)","1270","[c]","31980","27570"
"Leaver CS","2022","Declared non-disabled","White","Yorkshire and The Humber","1725","[c]","30970","27570"
"Leaver CS","2022","Undeclared","Asian","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East of England","40","[c]","34230","30030"
"Leaver CS","2022","Undeclared","Undeclared","London","125","[c]","44170","40760"
"Leaver CS","2022","Undeclared","Undeclared","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","North West (England)","60","[c]","30800","27570"
"Leaver CS","2022","Undeclared","Undeclared","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","South East (England)","60","[c]","32700","27570"
"Leaver CS","2022","Undeclared","Undeclared","South West (England)","70","[c]","35080","35750"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","East Midlands (England)","100","[c]","26450","21590"
"Leaver CS","2022","Undeclared","White","East of England","105","[c]","29630","27570"
"Leaver CS","2022","Undeclared","White","London","165","[c]","44570","39970"
"Leaver CS","2022","Undeclared","White","North East (England)","95","[c]","27870","22290"
"Leaver CS","2022","Undeclared","White","North West (England)","150","[c]","24610","21380"
"Leaver CS","2022","Undeclared","White","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Scotland","65","[c]","31990","27200"
"Leaver CS","2022","Undeclared","White","South East (England)","230","[c]","28250","26470"
"Leaver CS","2022","Undeclared","White","South West (England)","115","[c]","30320","29080"
"Leaver CS","2022","Undeclared","White","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Wales","105","[c]","29770","27510"
"Leaver CS","2022","Undeclared","White","West Midlands (England)","90","[c]","30270","26670"
"Leaver CS","2022","Undeclared","White","Yorkshire and The Humber","105","[c]","29320","27570"
"Leaver CS","2022","Unknown","Asian","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","155","[c]","38590","32640"
"Leaver CS","2022","Unknown","Asian","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South East (England)","15","[c]","[c]","[c]"
