"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Office of Rail and Road","SEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","HEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","EO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","HEO","Female","15","10","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","HEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","SEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Prison Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Prison Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Submarine Delivery Agency","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Communications","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","G6","Male","5","5","[c]","[c]"
"In post","2022","Communications","UK Export Finance","G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Export Finance","G7","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Export Finance","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Export Finance","HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","SEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","AA","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","G7","Female","15","10","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","G7","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","HEO","Female","20","20","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","SEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","SEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","G7","Male","5","5","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","HEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","SEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","SEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","G6","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","G6","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","G7","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","G7","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","HEO","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","HEO","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","SEO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","SEO","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","AO","Female","60","50","21880","22740"
"In post","2022","Counter Fraud","Companies House","AO","Male","30","30","21920","22740"
"In post","2022","Counter Fraud","Companies House","EO","Female","30","30","25470","25010"
"In post","2022","Counter Fraud","Companies House","EO","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","HEO","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","HEO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","HEO","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA","Female","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","Female","1185","960","22460","21260"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","Male","635","605","22280","21260"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","Female","2205","1930","28230","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","Male","1420","1315","28330","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","G7","Female","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","HEO","Female","430","400","33500","31990"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","HEO","Male","315","300","33820","33170"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO","Female","80","75","36880","35590"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO","Male","60","60","38430","37660"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","EO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","EO","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","HEO","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","HEO","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G7","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","HEO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","HEO","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","HEO","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","HEO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SEO","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SEO","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","Female","490","410","22290","22080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","Male","340","320","22240","21250"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Female","1745","1585","28080","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Male","1680","1635","28090","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6","Female","75","70","69020","67910"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6","Male","175","170","69820","67910"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","Female","330","310","56410","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","Male","515","500","56790","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","Female","1395","1295","34430","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","Male","1590","1545","34650","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","Female","585","555","41190","40520"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","Male","730","710","41530","40520"
"In post","2022","Counter Fraud","Met Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Met Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
