"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Teaching Regulation Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Teaching Regulation Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Teaching Regulation Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Teaching Regulation Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Teaching Regulation Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Teaching Regulation Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","AA","Female","10","5","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","AA","Male","5","5","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","AO","Female","85","80","21990","21130"
"In post","2022","50-59","The Insolvency Service","AO","Male","40","40","21510","21130"
"In post","2022","50-59","The Insolvency Service","EO","Female","40","40","26280","26290"
"In post","2022","50-59","The Insolvency Service","EO","Male","25","25","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","G6","Female","5","5","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","G6","Male","15","15","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","G7","Female","25","25","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","G7","Male","20","20","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","HEO","Female","75","70","34170","34050"
"In post","2022","50-59","The Insolvency Service","HEO","Male","65","65","35130","34730"
"In post","2022","50-59","The Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","SCS level","Male","5","5","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","SEO","Female","55","50","44760","45200"
"In post","2022","50-59","The Insolvency Service","SEO","Male","55","55","45110","45200"
"In post","2022","50-59","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","AO","Female","5","5","[c]","[c]"
"In post","2022","50-59","The National Archives","AO","Male","10","10","[c]","[c]"
"In post","2022","50-59","The National Archives","EO","Female","10","10","[c]","[c]"
"In post","2022","50-59","The National Archives","EO","Male","10","10","[c]","[c]"
"In post","2022","50-59","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","G6","Male","5","5","[c]","[c]"
"In post","2022","50-59","The National Archives","G7","Female","10","10","[c]","[c]"
"In post","2022","50-59","The National Archives","G7","Male","15","15","[c]","[c]"
"In post","2022","50-59","The National Archives","HEO","Female","15","15","[c]","[c]"
"In post","2022","50-59","The National Archives","HEO","Male","15","15","[c]","[c]"
"In post","2022","50-59","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","SEO","Female","15","15","[c]","[c]"
"In post","2022","50-59","The National Archives","SEO","Male","20","20","[c]","[c]"
"In post","2022","50-59","Transport Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Transport Scotland","EO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Transport Scotland","G6","Female","10","10","[c]","[c]"
"In post","2022","50-59","Transport Scotland","G6","Male","10","10","[c]","[c]"
"In post","2022","50-59","Transport Scotland","G7","Female","10","10","[c]","[c]"
"In post","2022","50-59","Transport Scotland","G7","Male","20","20","[c]","[c]"
"In post","2022","50-59","Transport Scotland","HEO","Female","10","10","[c]","[c]"
"In post","2022","50-59","Transport Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2022","50-59","Transport Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Transport Scotland","SEO","Female","20","20","[c]","[c]"
"In post","2022","50-59","Transport Scotland","SEO","Male","25","25","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","G6","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","HEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Debt Management Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","EO","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","G6","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Export Finance","G7","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Export Finance","G7","Male","20","20","[c]","[c]"
"In post","2022","50-59","UK Export Finance","HEO","Female","10","10","[c]","[c]"
"In post","2022","50-59","UK Export Finance","HEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","SCS level","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Export Finance","SEO","Female","15","15","[c]","[c]"
"In post","2022","50-59","UK Export Finance","SEO","Male","20","20","[c]","[c]"
"In post","2022","50-59","UK Health Security Agency","AA","Female","15","10","[c]","[c]"
"In post","2022","50-59","UK Health Security Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Health Security Agency","AO","Female","65","55","22000","21820"
"In post","2022","50-59","UK Health Security Agency","AO","Male","20","15","[c]","[c]"
"In post","2022","50-59","UK Health Security Agency","EO","Female","110","100","27180","27270"
"In post","2022","50-59","UK Health Security Agency","EO","Male","30","30","26860","27070"
"In post","2022","50-59","UK Health Security Agency","G6","Female","95","90","70010","66690"
"In post","2022","50-59","UK Health Security Agency","G6","Male","75","75","71220","67810"
"In post","2022","50-59","UK Health Security Agency","G7","Female","185","175","53030","52610"
"In post","2022","50-59","UK Health Security Agency","G7","Male","125","125","54420","53360"
"In post","2022","50-59","UK Health Security Agency","HEO","Female","155","135","32380","32310"
"In post","2022","50-59","UK Health Security Agency","HEO","Male","65","60","33340","32790"
"In post","2022","50-59","UK Health Security Agency","SCS level","Female","75","70","110610","114060"
"In post","2022","50-59","UK Health Security Agency","SCS level","Male","65","65","110850","107900"
"In post","2022","50-59","UK Health Security Agency","SEO","Female","185","170","40840","40560"
"In post","2022","50-59","UK Health Security Agency","SEO","Male","90","85","41390","40950"
"In post","2022","50-59","UK Hydrographic Office","AO","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","AO","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","EO","Female","25","25","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","EO","Male","35","35","28230","28960"
"In post","2022","50-59","UK Hydrographic Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","G7","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","G7","Male","20","20","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","HEO","Female","20","20","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","HEO","Male","35","35","34800","33290"
"In post","2022","50-59","UK Hydrographic Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","SEO","Female","20","20","[c]","[c]"
"In post","2022","50-59","UK Hydrographic Office","SEO","Male","35","35","44650","42530"
"In post","2022","50-59","UK Space Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","G6","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Space Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","G7","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Space Agency","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","UK Space Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Space Agency","SEO","Female","5","5","[c]","[c]"
"In post","2022","50-59","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Statistics Authority","AA","Female","85","50","20130","19300"
"In post","2022","50-59","UK Statistics Authority","AA","Male","35","25","20850","19860"
"In post","2022","50-59","UK Statistics Authority","AO","Female","205","150","20370","20350"
"In post","2022","50-59","UK Statistics Authority","AO","Male","150","105","20410","20350"
"In post","2022","50-59","UK Statistics Authority","EO","Female","115","105","24700","24250"
"In post","2022","50-59","UK Statistics Authority","EO","Male","40","40","25680","25360"
"In post","2022","50-59","UK Statistics Authority","G6","Female","25","25","[c]","[c]"
"In post","2022","50-59","UK Statistics Authority","G6","Male","45","45","64000","63810"
"In post","2022","50-59","UK Statistics Authority","G7","Female","95","90","52090","51210"
"In post","2022","50-59","UK Statistics Authority","G7","Male","95","95","53480","52650"
"In post","2022","50-59","UK Statistics Authority","HEO","Female","115","110","31110","30810"
"In post","2022","50-59","UK Statistics Authority","HEO","Male","65","60","32060","31780"
"In post","2022","50-59","UK Statistics Authority","SCS level","Female","15","15","[c]","[c]"
"In post","2022","50-59","UK Statistics Authority","SCS level","Male","15","15","[c]","[c]"
"In post","2022","50-59","UK Statistics Authority","SEO","Female","95","90","37830","37150"
"In post","2022","50-59","UK Statistics Authority","SEO","Male","70","70","38490","37770"
"In post","2022","50-59","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","EO","Male","5","5","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Valuation Office Agency","AO","Female","155","135","22540","22040"
"In post","2022","50-59","Valuation Office Agency","AO","Male","80","75","22550","22040"
"In post","2022","50-59","Valuation Office Agency","EO","Female","200","185","27960","27000"
"In post","2022","50-59","Valuation Office Agency","EO","Male","110","110","27930","27000"
"In post","2022","50-59","Valuation Office Agency","G6","Female","20","20","[c]","[c]"
"In post","2022","50-59","Valuation Office Agency","G6","Male","30","30","71080","71120"
"In post","2022","50-59","Valuation Office Agency","G7","Female","70","65","57160","57150"
"In post","2022","50-59","Valuation Office Agency","G7","Male","100","100","58560","58090"
"In post","2022","50-59","Valuation Office Agency","HEO","Female","110","105","33870","33380"
"In post","2022","50-59","Valuation Office Agency","HEO","Male","95","95","34780","34000"
"In post","2022","50-59","Valuation Office Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Valuation Office Agency","SCS level","Male","5","5","[c]","[c]"
"In post","2022","50-59","Valuation Office Agency","SEO","Female","115","105","44630","44610"
"In post","2022","50-59","Valuation Office Agency","SEO","Male","150","145","45990","46500"
"In post","2022","50-59","Vehicle Certification Agency","AO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","HEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Vehicle Certification Agency","SEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","AO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","EO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","G6","Male","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","G7","Female","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","HEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","SEO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","G7","Male","10","10","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","HEO","Male","10","10","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","SEO","Male","5","5","[c]","[c]"
"In post","2022","50-59","Welsh Government (excl. agencies)","AO","Female","125","115","24600","24630"
"In post","2022","50-59","Welsh Government (excl. agencies)","AO","Male","60","55","24620","24630"
"In post","2022","50-59","Welsh Government (excl. agencies)","EO","Female","145","135","29190","29430"
"In post","2022","50-59","Welsh Government (excl. agencies)","EO","Male","125","125","29360","29430"
"In post","2022","50-59","Welsh Government (excl. agencies)","G6","Female","50","50","73710","75480"
"In post","2022","50-59","Welsh Government (excl. agencies)","G6","Male","55","55","73940","75480"
"In post","2022","50-59","Welsh Government (excl. agencies)","G7","Female","145","140","60220","61440"
"In post","2022","50-59","Welsh Government (excl. agencies)","G7","Male","145","145","60890","61440"
"In post","2022","50-59","Welsh Government (excl. agencies)","HEO","Female","235","225","37820","38160"
"In post","2022","50-59","Welsh Government (excl. agencies)","HEO","Male","130","130","38020","38160"
"In post","2022","50-59","Welsh Government (excl. agencies)","SCS level","Female","35","35","87050","81550"
"In post","2022","50-59","Welsh Government (excl. agencies)","SCS level","Male","40","40","92640","82600"
"In post","2022","50-59","Welsh Government (excl. agencies)","SEO","Female","260","250","46670","47470"
"In post","2022","50-59","Welsh Government (excl. agencies)","SEO","Male","160","160","46990","47470"
"In post","2022","50-59","Welsh Revenue Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Revenue Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","EO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","HEO","Female","5","5","[c]","[c]"
"In post","2022","50-59","Wilton Park","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","EO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","EO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","HEO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","HEO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","SEO","Female","10","5","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","SEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","AO","Female","45","40","22070","21300"
"In post","2022","60-64","Animal and Plant Health Agency","AO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","EO","Female","35","30","26890","26520"
"In post","2022","60-64","Animal and Plant Health Agency","EO","Male","30","25","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","G6","Male","5","5","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","HEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","HEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","SEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Animal and Plant Health Agency","SEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","AO","Female","30","25","22020","21270"
"In post","2022","60-64","Cabinet Office (excl. agencies)","AO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","EO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","EO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","G6","Male","15","15","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","G7","Female","30","25","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","G7","Male","45","45","60330","58900"
"In post","2022","60-64","Cabinet Office (excl. agencies)","HEO","Female","25","25","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","HEO","Male","45","40","34390","34130"
"In post","2022","60-64","Cabinet Office (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","SEO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Cabinet Office (excl. agencies)","SEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","HEO","Female","10","5","[c]","[c]"
