"Status","Year","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","2565","2295","31010","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","2595","2520","32360","26820"
"In post","2022","HM Treasury (excl. agencies)","East of England","Female","45","40","25850","24000"
"In post","2022","HM Treasury (excl. agencies)","East of England","Male","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","London","Female","940","910","47080","43300"
"In post","2022","HM Treasury (excl. agencies)","London","Male","995","990","49610","52500"
"In post","2022","HM Treasury (excl. agencies)","North East (England)","Female","65","60","42860","32970"
"In post","2022","HM Treasury (excl. agencies)","North East (England)","Male","45","45","41840","36000"
"In post","2022","HM Treasury (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Midlands (England)","Female","130","115","28620","26160"
"In post","2022","Home Office","East Midlands (England)","Male","140","130","29680","26870"
"In post","2022","Home Office","East of England","Female","880","780","26500","24890"
"In post","2022","Home Office","East of England","Male","1050","970","28150","25580"
"In post","2022","Home Office","London","Female","7260","6760","39290","35050"
"In post","2022","Home Office","London","Male","6255","6110","41490","35200"
"In post","2022","Home Office","North East (England)","Female","780","670","25690","24880"
"In post","2022","Home Office","North East (England)","Male","595","555","26840","24880"
"In post","2022","Home Office","North West (England)","Female","4010","3645","27420","24890"
"In post","2022","Home Office","North West (England)","Male","3245","3155","29170","25040"
"In post","2022","Home Office","Northern Ireland","Female","280","255","26380","24890"
"In post","2022","Home Office","Northern Ireland","Male","280","270","26320","24880"
"In post","2022","Home Office","Overseas","Female","125","120","31050","27370"
"In post","2022","Home Office","Overseas","Male","180","175","30120","27370"
"In post","2022","Home Office","Scotland","Female","610","555","27300","24890"
"In post","2022","Home Office","Scotland","Male","560","530","28260","25040"
"In post","2022","Home Office","South East (England)","Female","1605","1430","27740","25970"
"In post","2022","Home Office","South East (England)","Male","2415","2275","28440","26410"
"In post","2022","Home Office","South West (England)","Female","185","165","28590","25310"
"In post","2022","Home Office","South West (England)","Male","270","245","30800","27370"
"In post","2022","Home Office","Wales","Female","390","355","28270","25180"
"In post","2022","Home Office","Wales","Male","320","305","29720","25360"
"In post","2022","Home Office","West Midlands (England)","Female","635","580","28610","25310"
"In post","2022","Home Office","West Midlands (England)","Male","510","490","29100","25490"
"In post","2022","Home Office","Yorkshire and The Humber","Female","1980","1775","28310","25040"
"In post","2022","Home Office","Yorkshire and The Humber","Male","1850","1800","29300","25040"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Female","65","60","54300","53680"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Male","45","45","56190","53950"
"In post","2022","Institute for Apprenticeships and Technical Education","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","75","75","43640","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","40","40","48450","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","Female","25","25","[c]","[c]"
"In post","2022","Intellectual Property Office","London","Male","30","30","52800","52960"
"In post","2022","Intellectual Property Office","Wales","Female","790","725","33950","28750"
"In post","2022","Intellectual Property Office","Wales","Male","865","840","41680","41420"
"In post","2022","Legal Aid Agency","East Midlands (England)","Female","105","90","25060","20970"
"In post","2022","Legal Aid Agency","East Midlands (England)","Male","65","65","26470","25120"
"In post","2022","Legal Aid Agency","East of England","Female","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","East of England","Male","10","5","[c]","[c]"
"In post","2022","Legal Aid Agency","London","Female","90","85","42820","41750"
"In post","2022","Legal Aid Agency","London","Male","65","65","47090","45500"
"In post","2022","Legal Aid Agency","North East (England)","Female","155","135","26210","25120"
"In post","2022","Legal Aid Agency","North East (England)","Male","110","105","28090","25120"
"In post","2022","Legal Aid Agency","North West (England)","Female","155","140","26640","25120"
"In post","2022","Legal Aid Agency","North West (England)","Male","100","100","28020","25120"
"In post","2022","Legal Aid Agency","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","South West (England)","Female","50","45","28680","25120"
"In post","2022","Legal Aid Agency","South West (England)","Male","30","25","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Wales","Female","20","20","[c]","[c]"
"In post","2022","Legal Aid Agency","Wales","Male","25","25","[c]","[c]"
"In post","2022","Legal Aid Agency","West Midlands (England)","Female","80","75","25080","21490"
"In post","2022","Legal Aid Agency","West Midlands (England)","Male","35","35","28260","25120"
"In post","2022","Legal Aid Agency","Yorkshire and The Humber","Female","35","30","28330","25120"
"In post","2022","Legal Aid Agency","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East of England","Female","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East of England","Male","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","London","Male","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Northern Ireland","Male","30","25","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Scotland","Female","50","45","33090","30100"
"In post","2022","Maritime and Coastguard Agency","Scotland","Male","110","105","40890","36180"
"In post","2022","Maritime and Coastguard Agency","South East (England)","Female","325","305","34440","31040"
"In post","2022","Maritime and Coastguard Agency","South East (England)","Male","405","400","38850","35730"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Female","15","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South West (England)","Male","50","50","41100","36110"
"In post","2022","Maritime and Coastguard Agency","Wales","Female","30","30","28320","26810"
"In post","2022","Maritime and Coastguard Agency","Wales","Male","70","70","35360","31780"
"In post","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","50","50","42190","35550"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Female","165","160","46110","41100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Male","135","135","46460","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Female","495","470","49610","41230"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","London","Male","285","285","51210","46460"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","Met Office","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Met Office","East of England","Female","10","10","[c]","[c]"
"In post","2022","Met Office","East of England","Male","20","20","[c]","[c]"
"In post","2022","Met Office","London","Female","25","25","[c]","[c]"
"In post","2022","Met Office","London","Male","10","10","[c]","[c]"
"In post","2022","Met Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Met Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","Met Office","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Met Office","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Met Office","Scotland","Female","20","20","[c]","[c]"
"In post","2022","Met Office","Scotland","Male","65","65","35500","36160"
"In post","2022","Met Office","South East (England)","Female","40","35","35810","36760"
"In post","2022","Met Office","South East (England)","Male","50","45","38560","37420"
"In post","2022","Met Office","South West (England)","Female","675","620","38690","38300"
"In post","2022","Met Office","South West (England)","Male","1110","1075","41520","39750"
"In post","2022","Met Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Wales","Male","10","10","[c]","[c]"
"In post","2022","Met Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Met Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","790","740","26980","21780"
"In post","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","750","745","28490","25670"
"In post","2022","Ministry of Defence (excl. agencies)","East of England","Female","1615","1545","30430","26670"
"In post","2022","Ministry of Defence (excl. agencies)","East of England","Male","1935","1905","33540","33000"
"In post","2022","Ministry of Defence (excl. agencies)","London","Female","1605","1550","42380","38000"
"In post","2022","Ministry of Defence (excl. agencies)","London","Male","2265","2235","43480","41500"
"In post","2022","Ministry of Defence (excl. agencies)","North East (England)","Female","95","90","24220","21830"
"In post","2022","Ministry of Defence (excl. agencies)","North East (England)","Male","125","120","25720","21170"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Female","840","760","27500","23540"
"In post","2022","Ministry of Defence (excl. agencies)","North West (England)","Male","725","705","29360","26350"
"In post","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Female","260","245","26500","22580"
"In post","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Male","630","620","23730","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Overseas","Female","320","315","41740","40120"
"In post","2022","Ministry of Defence (excl. agencies)","Overseas","Male","375","375","42800","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","Female","1300","1230","27920","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Scotland","Male","2215","2150","30780","26670"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Female","3765","3580","32200","28670"
"In post","2022","Ministry of Defence (excl. agencies)","South East (England)","Male","4170","4115","34400","33300"
"In post","2022","Ministry of Defence (excl. agencies)","South West (England)","Female","3635","3400","32390","30360"
"In post","2022","Ministry of Defence (excl. agencies)","South West (England)","Male","4645","4550","34830","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Female","105","95","35140","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Male","120","120","33560","27370"
"In post","2022","Ministry of Defence (excl. agencies)","Wales","Female","280","265","25550","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Wales","Male","480","470","26200","21830"
"In post","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","1155","1090","31100","26670"
"In post","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","1190","1175","31510","29350"
"In post","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","715","675","28160","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","1265","1235","28720","26670"
"In post","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","145","140","34520","31030"
"In post","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","80","75","41100","40970"
"In post","2022","Ministry of Justice (excl. agencies)","East of England","Female","60","60","37700","34110"
"In post","2022","Ministry of Justice (excl. agencies)","East of England","Male","45","45","41730","41100"
"In post","2022","Ministry of Justice (excl. agencies)","London","Female","2125","2055","44910","41750"
"In post","2022","Ministry of Justice (excl. agencies)","London","Male","1635","1615","48040","42990"
"In post","2022","Ministry of Justice (excl. agencies)","North East (England)","Female","70","70","38630","34080"
"In post","2022","Ministry of Justice (excl. agencies)","North East (England)","Male","55","55","39810","36470"
"In post","2022","Ministry of Justice (excl. agencies)","North West (England)","Female","180","175","37520","36050"
"In post","2022","Ministry of Justice (excl. agencies)","North West (England)","Male","120","120","39130","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Scotland","Female","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Scotland","Male","40","40","39900","36680"
"In post","2022","Ministry of Justice (excl. agencies)","South East (England)","Female","105","100","37210","34110"
"In post","2022","Ministry of Justice (excl. agencies)","South East (England)","Male","75","75","41740","41100"
"In post","2022","Ministry of Justice (excl. agencies)","South West (England)","Female","85","80","38920","36050"
"In post","2022","Ministry of Justice (excl. agencies)","South West (England)","Male","55","55","40840","37170"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Wales","Female","100","95","38230","33160"
"In post","2022","Ministry of Justice (excl. agencies)","Wales","Male","60","60","41330","37700"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","285","270","33020","30450"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","230","225","37740","34110"
"In post","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","330","320","38740","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","260","255","42150","36870"
"In post","2022","National Crime Agency","East Midlands (England)","Female","75","70","35940","36410"
"In post","2022","National Crime Agency","East Midlands (England)","Male","110","110","40230","38540"
"In post","2022","National Crime Agency","East of England","Female","85","80","36580","36410"
"In post","2022","National Crime Agency","East of England","Male","85","85","40290","39840"
"In post","2022","National Crime Agency","London","Female","740","710","42700","40170"
"In post","2022","National Crime Agency","London","Male","880","875","46380","43630"
"In post","2022","National Crime Agency","North East (England)","Female","40","40","35130","34140"
"In post","2022","National Crime Agency","North East (England)","Male","65","65","39830","36690"
"In post","2022","National Crime Agency","North West (England)","Female","640","615","35860","34140"
"In post","2022","National Crime Agency","North West (England)","Male","675","665","38460","36740"
"In post","2022","National Crime Agency","Northern Ireland","Female","60","55","38670","36740"
"In post","2022","National Crime Agency","Northern Ireland","Male","60","60","41420","39710"
"In post","2022","National Crime Agency","Overseas","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Male","110","110","63790","61330"
"In post","2022","National Crime Agency","Scotland","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Male","40","40","40310","40210"
"In post","2022","National Crime Agency","South East (England)","Female","180","170","38420","37560"
"In post","2022","National Crime Agency","South East (England)","Male","290","285","41670","40110"
"In post","2022","National Crime Agency","South West (England)","Female","245","230","34760","34140"
"In post","2022","National Crime Agency","South West (England)","Male","225","220","39740","36740"
"In post","2022","National Crime Agency","Unknown","Female","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Male","35","35","47520","47130"
"In post","2022","National Crime Agency","Wales","Female","30","30","[c]","[c]"
"In post","2022","National Crime Agency","Wales","Male","40","40","41320","39800"
"In post","2022","National Crime Agency","West Midlands (England)","Female","225","210","35740","36200"
"In post","2022","National Crime Agency","West Midlands (England)","Male","285","285","40190","37750"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Female","125","120","36090","36410"
"In post","2022","National Crime Agency","Yorkshire and The Humber","Male","150","145","40070","36740"
"In post","2022","National Infrastructure Commission","London","Female","20","20","[c]","[c]"
"In post","2022","National Infrastructure Commission","London","Male","25","25","[c]","[c]"
"In post","2022","National Records of Scotland","Scotland","Female","245","230","36570","34600"
"In post","2022","National Records of Scotland","Scotland","Male","210","200","35630","31540"
"In post","2022","National Savings and Investments","London","Female","75","70","48190","44800"
"In post","2022","National Savings and Investments","London","Male","75","75","58500","49920"
"In post","2022","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","National Savings and Investments","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","National Savings and Investments","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","National Savings and Investments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Scotland","Female","10","10","[c]","[c]"
"In post","2022","National Savings and Investments","Scotland","Male","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","London","Female","50","45","51500","50930"
"In post","2022","Northern Ireland Office","London","Male","35","35","52180","47580"
"In post","2022","Northern Ireland Office","Northern Ireland","Female","55","55","39790","36720"
"In post","2022","Northern Ireland Office","Northern Ireland","Male","40","40","43540","36720"
"In post","2022","Office for Budget Responsibility","London","Female","20","15","[c]","[c]"
"In post","2022","Office for Budget Responsibility","London","Male","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","145","135","44770","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","55","55","53620","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Female","75","70","57440","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Male","30","30","66920","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Female","175","170","51560","48860"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Male","100","100","52250","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","40","35","62380","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","305","290","41640","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","180","175","40250","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","95","90","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","35","35","71440","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","205","185","45880","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","110","110","48060","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","100","100","52120","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","45","45","62120","74890"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","80","80","61980","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Female","335","325","46910","40810"
"In post","2022","Office of Gas and Electricity Markets","London","Male","405","400","50040","46160"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Female","275","270","36210","31720"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Male","305","305","36330","30950"
"In post","2022","Office of Gas and Electricity Markets","Wales","Female","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","Male","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","175","170","42540","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","110","110","47190","46660"
"In post","2022","Office of Rail and Road","London","Female","90","85","51930","55000"
"In post","2022","Office of Rail and Road","London","Male","115","110","58900","55430"
"In post","2022","Office of Rail and Road","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","Office of the Public Guardian","East Midlands (England)","Female","230","205","24580","25120"
"In post","2022","Office of the Public Guardian","East Midlands (England)","Male","175","170","24180","25120"
"In post","2022","Office of the Public Guardian","London","Female","5","5","[c]","[c]"
"In post","2022","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","West Midlands (England)","Female","560","505","23520","20970"
"In post","2022","Office of the Public Guardian","West Midlands (England)","Male","460","430","23950","20970"
"In post","2022","Office of the Scottish Charity Regulator","Scotland","Female","25","20","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Scotland","Male","20","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","25","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","30","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Planning Inspectorate","East Midlands (England)","Male","30","30","56110","58810"
"In post","2022","Planning Inspectorate","East of England","Female","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","East of England","Male","20","20","[c]","[c]"
"In post","2022","Planning Inspectorate","London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","London","Male","20","15","[c]","[c]"
"In post","2022","Planning Inspectorate","North East (England)","Female","15","15","[c]","[c]"
