"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","15","15","33100","34270"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","East of England","20","15","33130","34500"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","London","185","175","47570","42170"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","15","10","31560","26920"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","35","30","33480","34390"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Scotland","25","20","28300","26380"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","25","20","33840","30950"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","90","80","40950","39700"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Wales","195","160","31470","24030"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","30","35020","34870"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","15","38850","36740"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","London","30","30","49080","42490"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","East Midlands (England)","10","10","34950","34070"
"In post","2022","60-64","Department for Education","East of England","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education","London","100","95","48490","48410"
"In post","2022","60-64","Department for Education","North East (England)","30","25","40150","37100"
"In post","2022","60-64","Department for Education","North West (England)","25","25","40350","36940"
"In post","2022","60-64","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","South West (England)","15","15","52610","55760"
"In post","2022","60-64","Department for Education","West Midlands (England)","60","55","43380","40300"
"In post","2022","60-64","Department for Education","Yorkshire and The Humber","55","50","44440","40300"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","10","32040","28300"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","East of England","70","60","37980","32160"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","London","100","95","45100","41070"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","North East (England)","35","30","31690","29180"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","North West (England)","115","100","26660","21300"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Scotland","15","15","38150","37760"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","South East (England)","125","115","36210","29680"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","South West (England)","110","100","32320","29180"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Wales","15","15","28110","26440"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","50","45","33880","29440"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","60","55","33410","29180"
"In post","2022","60-64","Department for International Trade","London","70","70","44050","38540"
"In post","2022","60-64","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","East of England","20","15","41230","33730"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","London","70","65","53080","53130"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","North West (England)","15","10","48730","48200"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","South East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","South West (England)","30","25","37240","33480"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","43960","36340"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","60-64","Department for Transport","East Midlands (England)","75","70","30240","26780"
"In post","2022","60-64","Department for Transport","East of England","60","55","28570","26830"
"In post","2022","60-64","Department for Transport","London","180","165","41710","33420"
"In post","2022","60-64","Department for Transport","North East (England)","35","30","27400","26780"
"In post","2022","60-64","Department for Transport","North West (England)","75","65","27790","26780"
"In post","2022","60-64","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Transport","Scotland","65","55","31070","27930"
"In post","2022","60-64","Department for Transport","South East (England)","155","140","36260","28740"
"In post","2022","60-64","Department for Transport","South West (England)","80","70","32760","27930"
"In post","2022","60-64","Department for Transport","Wales","635","470","26200","21840"
"In post","2022","60-64","Department for Transport","West Midlands (England)","50","40","27840","26780"
"In post","2022","60-64","Department for Transport","Yorkshire and The Humber","75","65","29860","26780"
"In post","2022","60-64","Department for Work and Pensions","East Midlands (England)","515","395","27240","27570"
"In post","2022","60-64","Department for Work and Pensions","East of England","505","415","28780","27570"
"In post","2022","60-64","Department for Work and Pensions","London","940","805","32960","31060"
"In post","2022","60-64","Department for Work and Pensions","North East (England)","1160","880","26210","21260"
"In post","2022","60-64","Department for Work and Pensions","North West (England)","2020","1585","27150","27570"
"In post","2022","60-64","Department for Work and Pensions","Scotland","1155","865","26360","27570"
"In post","2022","60-64","Department for Work and Pensions","South East (England)","820","680","27620","27570"
"In post","2022","60-64","Department for Work and Pensions","South West (England)","640","490","26470","27570"
"In post","2022","60-64","Department for Work and Pensions","Unknown","65","55","32370","27570"
"In post","2022","60-64","Department for Work and Pensions","Wales","620","465","25900","27570"
"In post","2022","60-64","Department for Work and Pensions","West Midlands (England)","935","725","25780","27570"
"In post","2022","60-64","Department for Work and Pensions","Yorkshire and The Humber","930","690","28600","27570"
"In post","2022","60-64","Department of Health and Social Care","East Midlands (England)","10","10","38840","29760"
"In post","2022","60-64","Department of Health and Social Care","East of England","60","55","51750","44640"
"In post","2022","60-64","Department of Health and Social Care","London","245","225","56990","46460"
"In post","2022","60-64","Department of Health and Social Care","North East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care","North West (England)","30","25","45460","27900"
"In post","2022","60-64","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care","South East (England)","40","30","54540","49890"
"In post","2022","60-64","Department of Health and Social Care","South West (England)","70","65","55160","48860"
"In post","2022","60-64","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department of Health and Social Care","West Midlands (England)","40","35","60010","42480"
"In post","2022","60-64","Department of Health and Social Care","Yorkshire and The Humber","60","55","44540","42480"
"In post","2022","60-64","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","Wales","10","5","[c]","[c]"
"In post","2022","60-64","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","East Midlands (England)","10","10","31850","28550"
"In post","2022","60-64","Food Standards Agency","East of England","20","15","28260","28800"
"In post","2022","60-64","Food Standards Agency","London","10","10","45390","42130"
"In post","2022","60-64","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","North West (England)","10","10","31080","28800"
"In post","2022","60-64","Food Standards Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","South West (England)","10","10","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","Wales","5","5","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","West Midlands (England)","15","15","29550","26750"
"In post","2022","60-64","Food Standards Agency","Yorkshire and The Humber","25","20","32370","28800"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","London","165","160","51260","42320"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Overseas","85","80","63830","63840"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Scotland","60","50","38410","33930"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","South East (England)","95","85","40760","38200"
"In post","2022","60-64","HM Land Registry","East Midlands (England)","60","40","31220","27130"
"In post","2022","60-64","HM Land Registry","East of England","20","15","35090","33840"
"In post","2022","60-64","HM Land Registry","London","30","25","37850","32220"
"In post","2022","60-64","HM Land Registry","North East (England)","65","50","29650","27130"
"In post","2022","60-64","HM Land Registry","North West (England)","100","70","31030","27130"
"In post","2022","60-64","HM Land Registry","South West (England)","130","95","33600","33840"
"In post","2022","60-64","HM Land Registry","Wales","85","55","31230","33840"
"In post","2022","60-64","HM Land Registry","West Midlands (England)","40","30","32430","27130"
"In post","2022","60-64","HM Land Registry","Yorkshire and The Humber","20","15","30280","27130"
"In post","2022","60-64","HM Revenue and Customs","East Midlands (England)","270","220","32770","28920"
"In post","2022","60-64","HM Revenue and Customs","East of England","170","135","32860","31900"
"In post","2022","60-64","HM Revenue and Customs","London","885","750","42780","38870"
"In post","2022","60-64","HM Revenue and Customs","North East (England)","1080","785","26490","22080"
"In post","2022","60-64","HM Revenue and Customs","North West (England)","1015","790","29870","26820"
"In post","2022","60-64","HM Revenue and Customs","Northern Ireland","115","90","31750","28920"
"In post","2022","60-64","HM Revenue and Customs","Scotland","720","535","28730","26820"
"In post","2022","60-64","HM Revenue and Customs","South East (England)","315","250","31050","28920"
"In post","2022","60-64","HM Revenue and Customs","South West (England)","155","125","35500","33080"
"In post","2022","60-64","HM Revenue and Customs","Wales","300","225","29650","26820"
"In post","2022","60-64","HM Revenue and Customs","West Midlands (England)","350","280","35320","33370"
"In post","2022","60-64","HM Revenue and Customs","Yorkshire and The Humber","335","245","31020","28810"
"In post","2022","60-64","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","East of England","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","London","55","50","54050","45550"
"In post","2022","60-64","HM Treasury","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","North West (England)","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","South West (England)","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","East Midlands (England)","20","15","32800","32890"
"In post","2022","60-64","Home Office","East of England","145","110","27090","26650"
"In post","2022","60-64","Home Office","London","955","845","36350","29990"
"In post","2022","60-64","Home Office","North East (England)","105","80","24760","21680"
"In post","2022","60-64","Home Office","North West (England)","430","360","25860","21680"
"In post","2022","60-64","Home Office","Northern Ireland","25","25","23290","21680"
"In post","2022","60-64","Home Office","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Scotland","80","65","27150","25040"
"In post","2022","60-64","Home Office","South East (England)","300","205","29710","27370"
"In post","2022","60-64","Home Office","South West (England)","35","20","32320","27440"
"In post","2022","60-64","Home Office","Wales","35","30","31160","25580"
"In post","2022","60-64","Home Office","West Midlands (England)","65","55","29010","26160"
"In post","2022","60-64","Home Office","Yorkshire and The Humber","195","155","26110","24880"
"In post","2022","60-64","Ministry of Defence","East Midlands (England)","275","260","27280","21830"
"In post","2022","60-64","Ministry of Defence","East of England","455","435","29680","26670"
"In post","2022","60-64","Ministry of Defence","London","375","355","37920","31000"
"In post","2022","60-64","Ministry of Defence","North East (England)","45","45","23940","21380"
"In post","2022","60-64","Ministry of Defence","North West (England)","240","210","30840","22330"
"In post","2022","60-64","Ministry of Defence","Northern Ireland","110","105","24530","20560"
"In post","2022","60-64","Ministry of Defence","Overseas","60","60","42260","40000"
"In post","2022","60-64","Ministry of Defence","Scotland","455","400","28790","22330"
"In post","2022","60-64","Ministry of Defence","South East (England)","1115","1045","33280","32670"
"In post","2022","60-64","Ministry of Defence","South West (England)","1880","1710","36830","34410"
"In post","2022","60-64","Ministry of Defence","Unknown","135","135","39330","35380"
"In post","2022","60-64","Ministry of Defence","Wales","200","190","26470","22750"
"In post","2022","60-64","Ministry of Defence","West Midlands (England)","305","290","29000","26670"
"In post","2022","60-64","Ministry of Defence","Yorkshire and The Humber","330","310","26440","26670"
"In post","2022","60-64","Ministry of Justice","East Midlands (England)","620","520","27140","23960"
"In post","2022","60-64","Ministry of Justice","East of England","580","490","27570","24270"
"In post","2022","60-64","Ministry of Justice","London","1120","1010","34820","29970"
"In post","2022","60-64","Ministry of Justice","North East (England)","445","340","29200","28200"
"In post","2022","60-64","Ministry of Justice","North West (England)","940","735","28420","25700"
"In post","2022","60-64","Ministry of Justice","Scotland","50","45","24650","21410"
"In post","2022","60-64","Ministry of Justice","South East (England)","855","705","28890","26850"
"In post","2022","60-64","Ministry of Justice","South West (England)","480","390","28620","26430"
"In post","2022","60-64","Ministry of Justice","Unknown","10","10","30660","28600"
"In post","2022","60-64","Ministry of Justice","Wales","330","270","29460","27970"
"In post","2022","60-64","Ministry of Justice","West Midlands (England)","740","610","28060","25020"
"In post","2022","60-64","Ministry of Justice","Yorkshire and The Humber","680","520","28360","27380"
"In post","2022","60-64","National Crime Agency","East Midlands (England)","10","10","40200","37670"
"In post","2022","60-64","National Crime Agency","East of England","10","10","42630","38650"
"In post","2022","60-64","National Crime Agency","London","80","75","46730","43630"
"In post","2022","60-64","National Crime Agency","North East (England)","15","15","37670","36520"
"In post","2022","60-64","National Crime Agency","North West (England)","65","60","38230","36630"
"In post","2022","60-64","National Crime Agency","Northern Ireland","10","10","37680","34540"
"In post","2022","60-64","National Crime Agency","Overseas","10","10","67610","64610"
"In post","2022","60-64","National Crime Agency","Scotland","5","5","[c]","[c]"
"In post","2022","60-64","National Crime Agency","South East (England)","40","35","41380","40610"
"In post","2022","60-64","National Crime Agency","South West (England)","20","15","38550","38310"
"In post","2022","60-64","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","National Crime Agency","Wales","5","5","[c]","[c]"
"In post","2022","60-64","National Crime Agency","West Midlands (England)","30","25","37050","36410"
"In post","2022","60-64","National Crime Agency","Yorkshire and The Humber","20","20","38020","36520"
"In post","2022","60-64","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","20","15","47300","39850"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","East of England","5","5","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","London","10","10","68750","57930"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","North West (England)","30","25","46450","39850"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","South East (England)","20","15","64810","75500"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","South West (England)","20","15","59090","51360"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","15","15","60060","63430"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","10","10","66380","63430"
"In post","2022","60-64","Office of Gas and Electricity Markets","London","25","25","51840","46160"
"In post","2022","60-64","Office of Gas and Electricity Markets","Scotland","5","5","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","39690","38080"
"In post","2022","60-64","Office of Rail and Road","London","15","15","63970","63520"
"In post","2022","60-64","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Scotland","1605","1330","37390","35000"
"In post","2022","60-64","The National Archives","London","45","40","34070","31840"
"In post","2022","60-64","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","London","20","20","59130","55460"
"In post","2022","60-64","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","South East (England)","345","250","24310","20350"
"In post","2022","60-64","UK Statistics Authority","Wales","115","95","32870","28220"
"In post","2022","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","West Midlands (England)","10","5","[c]","[c]"
"In post","2022","60-64","Welsh Government","Wales","425","370","43670","38160"
"In post","2022","65+","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","East of England","10","5","50350","55610"
"In post","2022","65+","Attorney General's Departments","London","95","75","49960","53910"
"In post","2022","65+","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","North West (England)","15","10","42480","45050"
"In post","2022","65+","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","South East (England)","10","10","51950","62140"
"In post","2022","65+","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Wales","10","5","50450","55610"
"In post","2022","65+","Attorney General's Departments","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","East of England","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","London","45","40","56220","43890"
"In post","2022","65+","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","North West (England)","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","South East (England)","10","10","36080","33470"
"In post","2022","65+","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Yorkshire and The Humber","10","10","46090","30600"
"In post","2022","65+","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2022","65+","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","10","5","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","East of England","10","10","39590","38510"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","London","75","70","44350","43040"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","North West (England)","10","10","35200","35280"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Scotland","10","5","39660","39650"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","South East (England)","10","10","36540","37080"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","South West (England)","35","25","43680","43180"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Wales","70","50","32290","27460"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","10","39730","34500"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","London","25","25","46120","44180"
"In post","2022","65+","Department for Education","North East (England)","10","10","30290","23630"
"In post","2022","65+","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2022","65+","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","West Midlands (England)","20","15","38670","34540"
"In post","2022","65+","Department for Education","Yorkshire and The Humber","15","10","33730","30200"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","East of England","10","10","34290","29010"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","London","40","40","33370","29740"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","North East (England)","15","10","28520","21300"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","North West (England)","30","25","27300","21300"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","South East (England)","55","50","33640","28550"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","South West (England)","45","40","32060","26520"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","25","20","33690","31230"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","25","20","29550","25730"
"In post","2022","65+","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","London","25","20","60930","42410"
"In post","2022","65+","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","East of England","10","10","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","London","25","25","47670","42050"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","North West (England)","5","5","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","South East (England)","10","5","61500","65270"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","South West (England)","20","15","40070","27530"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","65+","Department for Transport","East Midlands (England)","30","20","28840","26780"
"In post","2022","65+","Department for Transport","East of England","30","20","28190","26780"
"In post","2022","65+","Department for Transport","London","80","65","38450","33390"
"In post","2022","65+","Department for Transport","North East (England)","15","10","26520","26780"
"In post","2022","65+","Department for Transport","North West (England)","35","25","28980","26780"
"In post","2022","65+","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Transport","Scotland","30","25","32190","26780"
"In post","2022","65+","Department for Transport","South East (England)","60","45","32810","26830"
"In post","2022","65+","Department for Transport","South West (England)","30","20","29720","26780"
"In post","2022","65+","Department for Transport","Wales","180","115","24670","21840"
"In post","2022","65+","Department for Transport","West Midlands (England)","25","20","28370","26780"
"In post","2022","65+","Department for Transport","Yorkshire and The Humber","35","25","29700","26780"
"In post","2022","65+","Department for Work and Pensions","East Midlands (England)","115","85","27910","27570"
"In post","2022","65+","Department for Work and Pensions","East of England","165","125","27470","27570"
"In post","2022","65+","Department for Work and Pensions","London","355","270","30830","31060"
"In post","2022","65+","Department for Work and Pensions","North East (England)","240","175","25640","21260"
"In post","2022","65+","Department for Work and Pensions","North West (England)","505","365","26730","26410"
"In post","2022","65+","Department for Work and Pensions","Scotland","265","190","25720","21260"
"In post","2022","65+","Department for Work and Pensions","South East (England)","265","200","26320","27570"
"In post","2022","65+","Department for Work and Pensions","South West (England)","235","165","25230","27570"
"In post","2022","65+","Department for Work and Pensions","Unknown","15","10","27940","25110"
"In post","2022","65+","Department for Work and Pensions","Wales","165","115","24840","25190"
"In post","2022","65+","Department for Work and Pensions","West Midlands (England)","240","170","25560","27570"
"In post","2022","65+","Department for Work and Pensions","Yorkshire and The Humber","220","155","27060","27570"
"In post","2022","65+","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care","East of England","20","20","44520","33480"
"In post","2022","65+","Department of Health and Social Care","London","100","85","58660","46230"
"In post","2022","65+","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care","North West (England)","10","5","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care","South East (England)","30","20","40740","38580"
"In post","2022","65+","Department of Health and Social Care","South West (England)","20","15","47140","39030"
"In post","2022","65+","Department of Health and Social Care","West Midlands (England)","10","5","50220","42930"
"In post","2022","65+","Department of Health and Social Care","Yorkshire and The Humber","10","10","44090","37040"
"In post","2022","65+","Estyn","Wales","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
