"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Heterosexual / straight","815","[c]","21190","21260"
"Leaver CS","2022","Declared disabled","No function","AA/AO","LGBO","125","[c]","21140","21260"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Undeclared","105","[c]","20930","21230"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Unknown","70","[c]","21930","21260"
"Leaver CS","2022","Declared disabled","No function","EO","Heterosexual / straight","610","[c]","27850","27570"
"Leaver CS","2022","Declared disabled","No function","EO","LGBO","100","[c]","27390","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Undeclared","85","[c]","28010","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Unknown","50","[c]","29270","27570"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Heterosexual / straight","80","[c]","59060","56690"
"Leaver CS","2022","Declared disabled","No function","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Heterosexual / straight","265","[c]","37180","36320"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","LGBO","45","[c]","35370","34020"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Heterosexual / straight","40","[c]","36890","37410"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Heterosexual / straight","30","[c]","28090","21830"
"Leaver CS","2022","Declared disabled","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Heterosexual / straight","185","[c]","21280","21260"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Unknown","250","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Heterosexual / straight","130","[c]","27280","27370"
"Leaver CS","2022","Declared disabled","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","90","[c]","38190","37450"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA/AO","Heterosexual / straight","45","[c]","22790","22770"
"Leaver CS","2022","Declared non-disabled","Analysis","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6/G7","Heterosexual / straight","45","[c]","59710","55940"
"Leaver CS","2022","Declared non-disabled","Analysis","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO/HEO","Heterosexual / straight","85","[c]","36240","36240"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6/G7","Heterosexual / straight","45","[c]","62100","59640"
"Leaver CS","2022","Declared non-disabled","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO/HEO","Heterosexual / straight","90","[c]","37630","37000"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
