"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","No function","National Crime Agency","Inner London - East","290","280","46590","44300"
"In post","2022","40-49","No function","National Crime Agency","Kent","50","50","40950","42000"
"In post","2022","40-49","No function","National Crime Agency","Lancashire","15","15","39070","36410"
"In post","2022","40-49","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","15","15","40620","39810"
"In post","2022","40-49","No function","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","National Crime Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","National Crime Agency","Northern Ireland","25","25","39080","40210"
"In post","2022","40-49","No function","National Crime Agency","Northumberland, and Tyne and Wear","25","25","40360","36740"
"In post","2022","40-49","No function","National Crime Agency","Outer London - South","20","20","43040","42630"
"In post","2022","40-49","No function","National Crime Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","National Crime Agency","Overseas","35","35","64610","62970"
"In post","2022","40-49","No function","National Crime Agency","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","40-49","No function","National Crime Agency","South Yorkshire","15","15","35060","34140"
"In post","2022","40-49","No function","National Crime Agency","Surrey, East and West Sussex","10","10","42020","41530"
"In post","2022","40-49","No function","National Crime Agency","Unknown","10","10","47420","45760"
"In post","2022","40-49","No function","National Crime Agency","West Central Scotland","20","20","42720","40210"
"In post","2022","40-49","No function","National Crime Agency","West Midlands","120","110","40410","37680"
"In post","2022","40-49","No function","National Crime Agency","West Wales and The Valleys","15","15","40890","40210"
"In post","2022","40-49","No function","National Crime Agency","West Yorkshire","35","35","38380","36690"
"In post","2022","40-49","No function","Northern Ireland Office","Inner London - West","5","5","[c]","[c]"
"In post","2022","40-49","No function","Northern Ireland Office","Northern Ireland","10","10","44340","45360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","15","15","66880","51360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","45","45","43660","43110"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Devon","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","15","15","56670","51360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Essex","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","30","25","41510","32010"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","80","75","36990","25880"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","20","20","61650","57930"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","10","10","70350","73000"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Inner London - East","10","10","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","25","25","47770","38930"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Kent","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Lancashire","10","10","64940","63430"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Lincolnshire","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Merseyside","10","10","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","10","10","64680","73000"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","10","10","66210","57930"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","10","10","51940","51360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","10","10","66730","75500"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","South Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","15","15","64940","70500"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","20","20","52840","51360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","West Yorkshire","15","15","64220","70500"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","Inner London - East","90","90","61400","56500"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","West Central Scotland","80","80","38040","35000"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","West Midlands","75","75","50140","46930"
"In post","2022","40-49","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of Rail and Road","Inner London - East","35","35","62800","58660"
"In post","2022","40-49","No function","Office of Rail and Road","North Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office of Rail and Road","West Central Scotland","10","10","[c]","[c]"
"In post","2022","40-49","No function","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Scottish Government","Eastern Scotland","745","710","33100","31540"
"In post","2022","40-49","No function","Scottish Government","Highlands and Islands","45","45","28280","26900"
"In post","2022","40-49","No function","Scottish Government","North Eastern Scotland","85","80","30160","29550"
"In post","2022","40-49","No function","Scottish Government","Southern Scotland","130","120","27850","26900"
"In post","2022","40-49","No function","Scottish Government","West Central Scotland","450","435","31490","31540"
"In post","2022","40-49","No function","The National Archives","Outer London - West and North West","85","80","38750","34580"
"In post","2022","40-49","No function","UK Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","UK Statistics Authority","East Wales","215","200","32120","30210"
"In post","2022","40-49","No function","UK Statistics Authority","Hampshire and Isle of Wight","220","175","27620","23880"
"In post","2022","40-49","No function","UK Statistics Authority","Inner London - West","5","5","[c]","[c]"
"In post","2022","40-49","No function","Water Services Regulation Authority","Inner London - West","15","15","76410","72380"
"In post","2022","40-49","No function","Water Services Regulation Authority","West Midlands","25","25","52390","50880"
"In post","2022","40-49","No function","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Welsh Government","West Wales and The Valleys","10","10","41880","34770"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Inner London - West","10","10","51980","54360"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","Inner London - West","40","40","66800","62910"
"In post","2022","40-49","Project Delivery","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Chancellor's other departments","Inner London - West","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Charity Commission","Merseyside","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","Inner London - East","90","85","76370","75140"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Devon","95","90","45310","45150"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","East Wales","20","20","46550","44280"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","45800","49100"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Inner London - West","30","30","54790","54070"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Inner London - West","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","South Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Cumbria","15","15","36930","35900"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","East Anglia","15","15","36460","36760"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Lancashire","10","10","22940","21300"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","North Yorkshire","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","10","10","38420","36520"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for International Trade","Inner London - West","15","15","56240","54800"
"In post","2022","40-49","Project Delivery","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Inner London - West","25","25","51280","53130"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","West Midlands","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Inner London - West","95","90","58450","55390"
"In post","2022","40-49","Project Delivery","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","West Wales and The Valleys","30","30","35160","32180"
"In post","2022","40-49","Project Delivery","Department for Transport","West Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Derbyshire and Nottinghamshire","10","10","38140","34290"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Eastern Scotland","10","10","36590","31990"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Greater Manchester","10","10","43970","36520"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Hampshire and Isle of Wight","20","15","23370","21260"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Inner London - East","30","20","24470","23460"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Inner London - West","35","35","52760","54070"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Lancashire","75","70","32610","31990"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Merseyside","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Northumberland, and Tyne and Wear","45","45","34620","31990"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","South Yorkshire","45","40","37020","35310"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","West Midlands","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","West Yorkshire","20","20","39470","35310"
"In post","2022","40-49","Project Delivery","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Estyn","East Wales","15","15","52790","51380"
"In post","2022","40-49","Project Delivery","Estyn","West Wales and The Valleys","10","10","73280","75480"
"In post","2022","40-49","Project Delivery","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","37470","31450"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Inner London - West","245","230","59870","60370"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","155","155","61330","60720"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Southern Scotland","95","90","49510","51960"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Devon","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Lancashire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Derbyshire and Nottinghamshire","50","50","44430","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","East Anglia","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","East Wales","40","40","46510","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Eastern Scotland","35","35","41460","40180"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Essex","25","25","44020","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","47850","47870"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Greater Manchester","100","95","45730","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Inner London - East","145","140","53000","43940"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Inner London - West","75","75","67500","62120"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Lancashire","95","90","44440","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Merseyside","165","160","43410","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Northern Ireland","20","20","39100","40180"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Northumberland, and Tyne and Wear","290","280","44340","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Outer London - South","65","65","59490","62120"
