"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Legal","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Operational Delivery","80","65","33270","32680"
"In post","2022","60-64","Unknown","Undeclared","Other","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Property","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Science and Engineering","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Security","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Tax","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Commercial","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Communications","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Counter Fraud","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Digital, Data and Technology","60","55","46670","41210"
"In post","2022","60-64","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Finance","30","30","35900","34930"
"In post","2022","60-64","Unknown","Unknown","Geography","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Human Resources","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Legal","55","50","50560","49580"
"In post","2022","60-64","Unknown","Unknown","Medicine","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Operational Delivery","1460","1175","27830","24800"
"In post","2022","60-64","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Other","210","200","35860","33370"
"In post","2022","60-64","Unknown","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Policy","45","40","49860","49080"
"In post","2022","60-64","Unknown","Unknown","Project Delivery","40","35","43640","41770"
"In post","2022","60-64","Unknown","Unknown","Property","55","50","35300","30620"
"In post","2022","60-64","Unknown","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Science and Engineering","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Security","30","25","30360","25000"
"In post","2022","60-64","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Tax","150","125","33290","28920"
"In post","2022","60-64","Unknown","Unknown","Unknown","280","255","40930","33080"
"In post","2022","60-64","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Commercial","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","White","Communications","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Counter Fraud","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","White","Digital, Data and Technology","45","45","43190","37320"
"In post","2022","60-64","Unknown","White","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Finance","45","40","43110","35970"
"In post","2022","60-64","Unknown","White","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Human Resources","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","White","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","White","Intelligence Analysis","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","White","Legal","30","25","47260","45890"
"In post","2022","60-64","Unknown","White","Medicine","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","White","Operational Delivery","885","685","30450","26830"
"In post","2022","60-64","Unknown","White","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Other","200","185","29480","22340"
"In post","2022","60-64","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Policy","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","White","Project Delivery","45","40","44910","42040"
"In post","2022","60-64","Unknown","White","Property","60","55","30070","19760"
"In post","2022","60-64","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Science and Engineering","85","80","47960","44620"
"In post","2022","60-64","Unknown","White","Security","60","50","28110","21210"
"In post","2022","60-64","Unknown","White","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","White","Tax","65","50","37390","33730"
"In post","2022","60-64","Unknown","White","Unknown","105","95","43370","36770"
"In post","2022","60-64","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Finance","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Operational Delivery","60","50","27520","27570"
"In post","2022","65+","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Operational Delivery","40","35","29610","27570"
"In post","2022","65+","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Operational Delivery","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Operational Delivery","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Operational Delivery","45","30","26940","27570"
"In post","2022","65+","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Other","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Property","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Operational Delivery","35","25","27030","22080"
"In post","2022","65+","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Other","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Tax","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Commercial","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Communications","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Counter Fraud","40","25","27220","27570"
"In post","2022","65+","Declared disabled","White","Digital, Data and Technology","30","25","38530","34290"
"In post","2022","65+","Declared disabled","White","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Finance","25","25","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Human Resources","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Intelligence Analysis","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Legal","25","15","[c]","[c]"
"In post","2022","65+","Declared disabled","White","Medicine","[c]","[c]","[c]","[c]"
