"Status","Year","Age","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared non-disabled","Undeclared","No function","815","770","33270","29290"
"In post","2022","30-39","Declared non-disabled","Undeclared","Project Delivery","75","75","40670","39480"
"In post","2022","30-39","Declared non-disabled","Undeclared","Property","35","35","40340","36450"
"In post","2022","30-39","Declared non-disabled","Undeclared","Security","30","30","37360","35860"
"In post","2022","30-39","Declared non-disabled","Undeclared","Unknown","240","235","35380","30830"
"In post","2022","30-39","Declared non-disabled","Unknown","Analysis","50","50","42140","38210"
"In post","2022","30-39","Declared non-disabled","Unknown","Commercial","25","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Communications","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Counter Fraud","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Debt","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Digital, Data & Technology","115","110","38030","36160"
"In post","2022","30-39","Declared non-disabled","Unknown","Finance","45","40","40020","38930"
"In post","2022","30-39","Declared non-disabled","Unknown","Grants Management","220","205","23510","21300"
"In post","2022","30-39","Declared non-disabled","Unknown","Human Resources","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Legal","55","55","46910","49580"
"In post","2022","30-39","Declared non-disabled","Unknown","No function","1255","1145","30650","27570"
"In post","2022","30-39","Declared non-disabled","Unknown","Project Delivery","135","130","37460","37370"
"In post","2022","30-39","Declared non-disabled","Unknown","Property","15","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Security","35","35","32030","27570"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","120","115","34100","29430"
"In post","2022","30-39","Declared non-disabled","White","Analysis","1260","1205","46920","45750"
"In post","2022","30-39","Declared non-disabled","White","Commercial","700","675","40150","38180"
"In post","2022","30-39","Declared non-disabled","White","Communications","1255","1210","37800","33370"
"In post","2022","30-39","Declared non-disabled","White","Counter Fraud","1625","1560","33220","31990"
"In post","2022","30-39","Declared non-disabled","White","Debt","565","515","23790","21260"
"In post","2022","30-39","Declared non-disabled","White","Digital, Data & Technology","2600","2535","41490","39180"
"In post","2022","30-39","Declared non-disabled","White","Finance","1205","1150","40880","37100"
"In post","2022","30-39","Declared non-disabled","White","Grants Management","185","165","24620","24920"
"In post","2022","30-39","Declared non-disabled","White","Human Resources","1460","1385","37170","33200"
"In post","2022","30-39","Declared non-disabled","White","Internal Audit","65","65","42080","40440"
"In post","2022","30-39","Declared non-disabled","White","Legal","1445","1370","49190","51250"
"In post","2022","30-39","Declared non-disabled","White","No function","29785","28110","33240","28550"
"In post","2022","30-39","Declared non-disabled","White","Project Delivery","3460","3340","41010","39800"
"In post","2022","30-39","Declared non-disabled","White","Property","825","795","37220","33380"
"In post","2022","30-39","Declared non-disabled","White","Security","1115","1100","33820","33300"
"In post","2022","30-39","Declared non-disabled","White","Unknown","9435","8965","34710","30820"
"In post","2022","30-39","Undeclared","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Commercial","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Communications","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Counter Fraud","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Debt","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Digital, Data & Technology","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Finance","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Human Resources","10","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Legal","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","No function","265","250","31160","27570"
"In post","2022","30-39","Undeclared","Asian","Project Delivery","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Security","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Asian","Unknown","35","30","34480","29030"
"In post","2022","30-39","Undeclared","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","No function","75","70","31970","31060"
"In post","2022","30-39","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Black","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","No function","85","80","32810","29360"
"In post","2022","30-39","Undeclared","Mixed","Project Delivery","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Mixed","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","No function","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Analysis","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Commercial","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Communications","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Counter Fraud","55","55","36160","33370"
"In post","2022","30-39","Undeclared","Undeclared","Debt","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Digital, Data & Technology","90","90","44610","40630"
"In post","2022","30-39","Undeclared","Undeclared","Finance","30","30","45720","44070"
"In post","2022","30-39","Undeclared","Undeclared","Grants Management","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Human Resources","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Legal","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","No function","600","585","35230","31060"
"In post","2022","30-39","Undeclared","Undeclared","Project Delivery","80","80","41830","40520"
"In post","2022","30-39","Undeclared","Undeclared","Property","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","Security","35","35","36640","37930"
"In post","2022","30-39","Undeclared","Undeclared","Unknown","195","190","38330","33430"
"In post","2022","30-39","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","No function","170","160","31730","28700"
"In post","2022","30-39","Undeclared","Unknown","Project Delivery","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Security","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","White","Analysis","55","50","46470","44210"
"In post","2022","30-39","Undeclared","White","Commercial","35","35","41200","39670"
"In post","2022","30-39","Undeclared","White","Communications","60","60","36610","33370"
"In post","2022","30-39","Undeclared","White","Counter Fraud","75","75","31010","27570"
"In post","2022","30-39","Undeclared","White","Debt","50","45","22900","21260"
"In post","2022","30-39","Undeclared","White","Digital, Data & Technology","140","140","39950","36050"
"In post","2022","30-39","Undeclared","White","Finance","55","55","42150","36500"
"In post","2022","30-39","Undeclared","White","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","White","Human Resources","75","70","35410","32000"
"In post","2022","30-39","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","White","Legal","35","30","48610","51380"
"In post","2022","30-39","Undeclared","White","No function","1950","1825","31810","27570"
"In post","2022","30-39","Undeclared","White","Project Delivery","130","125","41130","39920"
"In post","2022","30-39","Undeclared","White","Property","35","35","34990","33300"
"In post","2022","30-39","Undeclared","White","Security","70","70","35100","34210"
"In post","2022","30-39","Undeclared","White","Unknown","275","260","34530","30820"
"In post","2022","30-39","Unknown","Asian","Analysis","30","25","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Commercial","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Communications","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Counter Fraud","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Debt","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Digital, Data & Technology","75","75","40880","37030"
"In post","2022","30-39","Unknown","Asian","Finance","40","40","40010","40090"
"In post","2022","30-39","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Human Resources","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Legal","45","40","42140","48080"
"In post","2022","30-39","Unknown","Asian","No function","330","315","36000","33370"
"In post","2022","30-39","Unknown","Asian","Project Delivery","30","30","44600","40180"
"In post","2022","30-39","Unknown","Asian","Property","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Security","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Asian","Unknown","100","100","36090","30430"
"In post","2022","30-39","Unknown","Black","Analysis","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Commercial","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Communications","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Counter Fraud","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Debt","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Digital, Data & Technology","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Finance","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Human Resources","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Legal","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Black","No function","110","105","35080","33140"
"In post","2022","30-39","Unknown","Black","Project Delivery","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Property","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Black","Unknown","30","30","35750","33040"
"In post","2022","30-39","Unknown","Mixed","Analysis","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Communications","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Counter Fraud","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Legal","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","No function","110","105","40650","37580"
"In post","2022","30-39","Unknown","Mixed","Project Delivery","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Security","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Mixed","Unknown","35","35","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Legal","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","No function","35","30","38170","36200"
"In post","2022","30-39","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Analysis","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Communications","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Counter Fraud","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Digital, Data & Technology","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Finance","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Human Resources","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Legal","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","No function","275","260","36790","35000"
"In post","2022","30-39","Unknown","Undeclared","Project Delivery","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Property","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Security","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Undeclared","Unknown","35","35","41750","37490"
"In post","2022","30-39","Unknown","Unknown","Analysis","235","225","46260","43360"
"In post","2022","30-39","Unknown","Unknown","Commercial","410","405","57000","61710"
"In post","2022","30-39","Unknown","Unknown","Communications","690","670","35070","33000"
"In post","2022","30-39","Unknown","Unknown","Counter Fraud","555","545","32240","30880"
"In post","2022","30-39","Unknown","Unknown","Debt","290","270","22210","21250"
"In post","2022","30-39","Unknown","Unknown","Digital, Data & Technology","765","755","43320","40220"
"In post","2022","30-39","Unknown","Unknown","Finance","355","340","39480","36780"
"In post","2022","30-39","Unknown","Unknown","Human Resources","280","270","37390","33370"
"In post","2022","30-39","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Legal","270","260","47950","51250"
"In post","2022","30-39","Unknown","Unknown","No function","8705","8290","31540","27570"
"In post","2022","30-39","Unknown","Unknown","Project Delivery","635","620","44160","41750"
"In post","2022","30-39","Unknown","Unknown","Property","295","285","32290","29580"
"In post","2022","30-39","Unknown","Unknown","Security","330","330","32390","30560"
"In post","2022","30-39","Unknown","Unknown","Unknown","2710","2635","35990","31540"
"In post","2022","30-39","Unknown","White","Analysis","225","215","43670","39300"
"In post","2022","30-39","Unknown","White","Commercial","145","140","40600","38240"
"In post","2022","30-39","Unknown","White","Communications","105","105","40720","38620"
"In post","2022","30-39","Unknown","White","Counter Fraud","115","110","32020","27570"
"In post","2022","30-39","Unknown","White","Debt","30","30","25420","21250"
"In post","2022","30-39","Unknown","White","Digital, Data & Technology","310","300","41920","39500"
"In post","2022","30-39","Unknown","White","Finance","155","150","39920","36820"
"In post","2022","30-39","Unknown","White","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","White","Human Resources","130","125","33820","30210"
"In post","2022","30-39","Unknown","White","Internal Audit","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","White","Legal","275","265","43540","48080"
"In post","2022","30-39","Unknown","White","No function","2615","2505","35760","33370"
"In post","2022","30-39","Unknown","White","Project Delivery","320","310","41330","40000"
"In post","2022","30-39","Unknown","White","Property","75","70","36050","33100"
"In post","2022","30-39","Unknown","White","Security","170","170","34420","35200"
"In post","2022","30-39","Unknown","White","Unknown","1115","1075","37940","34600"
"In post","2022","40-49","Declared disabled","Asian","Analysis","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Commercial","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Communications","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Counter Fraud","35","35","30110","27570"
"In post","2022","40-49","Declared disabled","Asian","Debt","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Digital, Data & Technology","25","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Finance","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Human Resources","35","35","43060","40000"
"In post","2022","40-49","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Legal","35","30","41230","34480"
"In post","2022","40-49","Declared disabled","Asian","No function","560","505","30290","27570"
"In post","2022","40-49","Declared disabled","Asian","Project Delivery","25","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Property","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Security","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Asian","Unknown","140","125","34430","30350"
"In post","2022","40-49","Declared disabled","Black","Analysis","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Counter Fraud","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Debt","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Digital, Data & Technology","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Finance","10","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Human Resources","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Legal","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","No function","245","230","32140","31060"
"In post","2022","40-49","Declared disabled","Black","Project Delivery","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Black","Unknown","50","45","35130","30090"
"In post","2022","40-49","Declared disabled","Mixed","Analysis","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Counter Fraud","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Debt","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Human Resources","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Legal","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","No function","225","210","32990","29290"
"In post","2022","40-49","Declared disabled","Mixed","Project Delivery","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Security","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Mixed","Unknown","35","30","40880","31340"
"In post","2022","40-49","Declared disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","No function","60","55","34000","30450"
"In post","2022","40-49","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Counter Fraud","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Debt","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Digital, Data & Technology","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Finance","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Human Resources","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Legal","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","No function","260","245","30100","27570"
"In post","2022","40-49","Declared disabled","Undeclared","Project Delivery","30","30","42560","40660"
"In post","2022","40-49","Declared disabled","Undeclared","Property","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Security","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Undeclared","Unknown","65","60","31310","27700"
"In post","2022","40-49","Declared disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
