"Status","Year","Disability","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","Heterosexual / straight","250","[c]","39260","32790"
"Leaver CS","2022","Unknown","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","Undeclared","210","[c]","42400","40070"
"Leaver CS","2022","Unknown","London","Female","Unknown","1100","[c]","39190","31060"
"Leaver CS","2022","Unknown","London","Male","Heterosexual / straight","195","[c]","46850","40230"
"Leaver CS","2022","Unknown","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Male","Undeclared","165","[c]","43310","37940"
"Leaver CS","2022","Unknown","London","Male","Unknown","965","[c]","42900","35050"
"Leaver CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Female","Heterosexual / straight","450","[c]","33890","30040"
"Leaver CS","2022","Unknown","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Female","Undeclared","115","[c]","37230","32430"
"Leaver CS","2022","Unknown","Outside London","Female","Unknown","3110","[c]","28630","24250"
"Leaver CS","2022","Unknown","Outside London","Male","Heterosexual / straight","620","[c]","34660","31530"
"Leaver CS","2022","Unknown","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Male","Undeclared","150","[c]","37250","34610"
"Leaver CS","2022","Unknown","Outside London","Male","Unknown","3090","[c]","30600","26590"
"Leaver CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","255","[c]","31070","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","355","[c]","36570","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Female","Heterosexual / straight","305","[c]","41420","37000"
"Leaver Dept.","2022","Declared disabled","London","Female","LGBO","65","[c]","36500","33570"
"Leaver Dept.","2022","Declared disabled","London","Female","Undeclared","40","[c]","42600","38320"
"Leaver Dept.","2022","Declared disabled","London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Male","Heterosexual / straight","160","[c]","45510","38380"
"Leaver Dept.","2022","Declared disabled","London","Male","LGBO","50","[c]","40930","36330"
"Leaver Dept.","2022","Declared disabled","London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Female","Heterosexual / straight","465","[c]","31980","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Female","LGBO","70","[c]","29460","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Female","Undeclared","50","[c]","31100","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Female","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Male","Heterosexual / straight","295","[c]","32520","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Male","LGBO","60","[c]","29320","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Male","Undeclared","45","[c]","31990","27570"
"Leaver Dept.","2022","Declared disabled","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Female","Heterosexual / straight","2915","[c]","42740","37510"
"Leaver Dept.","2022","Declared non-disabled","London","Female","LGBO","180","[c]","43130","39190"
"Leaver Dept.","2022","Declared non-disabled","London","Female","Undeclared","275","[c]","42800","36370"
"Leaver Dept.","2022","Declared non-disabled","London","Female","Unknown","250","[c]","51140","49050"
"Leaver Dept.","2022","Declared non-disabled","London","Male","Heterosexual / straight","1790","[c]","45950","40080"
"Leaver Dept.","2022","Declared non-disabled","London","Male","LGBO","250","[c]","43420","39160"
"Leaver Dept.","2022","Declared non-disabled","London","Male","Undeclared","145","[c]","43250","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Male","Unknown","195","[c]","49380","45240"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Female","Heterosexual / straight","3840","[c]","32810","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Female","LGBO","205","[c]","31560","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Female","Undeclared","265","[c]","32660","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Female","Unknown","550","[c]","34140","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Male","Heterosexual / straight","2400","[c]","34480","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Male","LGBO","215","[c]","33890","27570"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Male","Undeclared","200","[c]","37550","30930"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Male","Unknown","440","[c]","35820","30210"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","130","[c]","36040","31920"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","90","[c]","41440","34550"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Female","Heterosexual / straight","85","[c]","38570","35060"
"Leaver Dept.","2022","Undeclared","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Female","Undeclared","70","[c]","41660","40070"
"Leaver Dept.","2022","Undeclared","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Male","Heterosexual / straight","55","[c]","39360","33570"
"Leaver Dept.","2022","Undeclared","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Male","Undeclared","75","[c]","47350","43360"
"Leaver Dept.","2022","Undeclared","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Heterosexual / straight","140","[c]","30540","27570"
"Leaver Dept.","2022","Undeclared","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Undeclared","70","[c]","34890","31680"
"Leaver Dept.","2022","Undeclared","Outside London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Heterosexual / straight","100","[c]","33100","30350"
"Leaver Dept.","2022","Undeclared","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Undeclared","95","[c]","32510","30030"
"Leaver Dept.","2022","Undeclared","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Heterosexual / straight","330","[c]","43780","40060"
"Leaver Dept.","2022","Unknown","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Female","Undeclared","385","[c]","47320","40460"
"Leaver Dept.","2022","Unknown","London","Female","Unknown","1085","[c]","43440","34710"
"Leaver Dept.","2022","Unknown","London","Male","Heterosexual / straight","185","[c]","45860","40120"
"Leaver Dept.","2022","Unknown","London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Male","Undeclared","320","[c]","56750","48860"
"Leaver Dept.","2022","Unknown","London","Male","Unknown","850","[c]","44780","37830"
"Leaver Dept.","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Female","Heterosexual / straight","390","[c]","39920","35290"
"Leaver Dept.","2022","Unknown","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Female","Undeclared","265","[c]","44590","40570"
"Leaver Dept.","2022","Unknown","Outside London","Female","Unknown","990","[c]","35840","30220"
"Leaver Dept.","2022","Unknown","Outside London","Male","Heterosexual / straight","245","[c]","44490","37210"
"Leaver Dept.","2022","Unknown","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Male","Undeclared","185","[c]","46500","38110"
"Leaver Dept.","2022","Unknown","Outside London","Male","Unknown","770","[c]","38540","32000"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","110","[c]","35330","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","95","[c]","37390","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Female","Heterosexual / straight","440","[c]","34420","31060"
"New entrant CS","2022","Declared disabled","London","Female","LGBO","110","[c]","33720","32560"
"New entrant CS","2022","Declared disabled","London","Female","Undeclared","70","[c]","34920","32320"
"New entrant CS","2022","Declared disabled","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Male","Heterosexual / straight","240","[c]","35910","32560"
"New entrant CS","2022","Declared disabled","London","Male","LGBO","75","[c]","34190","32670"
"New entrant CS","2022","Declared disabled","London","Male","Undeclared","35","[c]","36510","32320"
"New entrant CS","2022","Declared disabled","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outside London","Female","Heterosexual / straight","1895","[c]","27990","25900"
"New entrant CS","2022","Declared disabled","Outside London","Female","LGBO","430","[c]","26030","24100"
"New entrant CS","2022","Declared disabled","Outside London","Female","Undeclared","145","[c]","28980","27570"
"New entrant CS","2022","Declared disabled","Outside London","Female","Unknown","95","[c]","27160","24800"
"New entrant CS","2022","Declared disabled","Outside London","Male","Heterosexual / straight","1195","[c]","27710","25050"
"New entrant CS","2022","Declared disabled","Outside London","Male","LGBO","265","[c]","27430","26590"
"New entrant CS","2022","Declared disabled","Outside London","Male","Undeclared","120","[c]","27800","26590"
"New entrant CS","2022","Declared disabled","Outside London","Male","Unknown","50","[c]","30850","26630"
"New entrant CS","2022","Declared disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Female","Heterosexual / straight","3375","[c]","35740","31860"
"New entrant CS","2022","Declared non-disabled","London","Female","LGBO","275","[c]","36030","32560"
"New entrant CS","2022","Declared non-disabled","London","Female","Undeclared","235","[c]","34870","32320"
"New entrant CS","2022","Declared non-disabled","London","Female","Unknown","55","[c]","37750","34260"
"New entrant CS","2022","Declared non-disabled","London","Male","Heterosexual / straight","2330","[c]","37980","32560"
"New entrant CS","2022","Declared non-disabled","London","Male","LGBO","295","[c]","38300","33570"
"New entrant CS","2022","Declared non-disabled","London","Male","Undeclared","140","[c]","38160","33570"
"New entrant CS","2022","Declared non-disabled","London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outside London","Female","Heterosexual / straight","14385","[c]","27510","24920"
"New entrant CS","2022","Declared non-disabled","Outside London","Female","LGBO","1250","[c]","27000","24430"
"New entrant CS","2022","Declared non-disabled","Outside London","Female","Undeclared","700","[c]","28190","24900"
"New entrant CS","2022","Declared non-disabled","Outside London","Female","Unknown","760","[c]","24630","21720"
