"Status","Year","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","Male","1830","1820","37900","33570"
"In post","2022","Unknown","Wakefield","Female","115","110","29380","27240"
"In post","2022","Unknown","Wakefield","Male","135","130","31730","28840"
"In post","2022","Unknown","Walsall","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Walsall","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Wandsworth","Female","80","80","30110","30520"
"In post","2022","Unknown","Wandsworth","Male","100","95","30900","30520"
"In post","2022","Unknown","Warrington","Female","490","475","33380","32770"
"In post","2022","Unknown","Warrington","Male","470","465","36260","36410"
"In post","2022","Unknown","Warwickshire CC","Female","55","55","30300","27570"
"In post","2022","Unknown","Warwickshire CC","Male","45","40","27030","22630"
"In post","2022","Unknown","West Cumbria","Female","35","35","29700","27570"
"In post","2022","Unknown","West Cumbria","Male","40","40","36540","32210"
"In post","2022","Unknown","West Essex","Female","30","25","43300","34630"
"In post","2022","Unknown","West Essex","Male","55","50","30860","24880"
"In post","2022","Unknown","West Kent","Female","10","10","[c]","[c]"
"In post","2022","Unknown","West Kent","Male","15","15","[c]","[c]"
"In post","2022","Unknown","West Lothian","Female","50","45","38360","30040"
"In post","2022","Unknown","West Lothian","Male","30","30","36930","33840"
"In post","2022","Unknown","West Northamptonshire","Female","65","60","27540","25120"
"In post","2022","Unknown","West Northamptonshire","Male","45","45","27180","25210"
"In post","2022","Unknown","West Surrey","Female","150","140","33530","28140"
"In post","2022","Unknown","West Surrey","Male","90","85","35780","29270"
"In post","2022","Unknown","West Sussex (North East)","Female","95","85","34940","28350"
"In post","2022","Unknown","West Sussex (North East)","Male","130","125","31390","25770"
"In post","2022","Unknown","West Sussex (South West)","Female","90","75","30900","26820"
"In post","2022","Unknown","West Sussex (South West)","Male","115","110","32890","28920"
"In post","2022","Unknown","Westminster","Female","7415","7230","45510","40650"
"In post","2022","Unknown","Westminster","Male","5895","5850","48130","42470"
"In post","2022","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wiltshire","Female","380","350","37830","33300"
"In post","2022","Unknown","Wiltshire","Male","345","340","42670","39290"
"In post","2022","Unknown","Wirral","Female","125","115","27430","22600"
"In post","2022","Unknown","Wirral","Male","105","100","27600","22600"
"In post","2022","Unknown","Wolverhampton","Female","65","60","28380","26310"
"In post","2022","Unknown","Wolverhampton","Male","30","30","37000","30190"
"In post","2022","Unknown","Worcestershire CC","Female","80","75","26630","23160"
"In post","2022","Unknown","Worcestershire CC","Male","85","80","30400","24260"
"In post","2022","Unknown","York","Female","205","195","33950","28970"
"In post","2022","Unknown","York","Male","155","145","34490","29510"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","45","[c]","34290","28660"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","60","[c]","40750","37400"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedford","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedford","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Belfast","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Belfast","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bexley and Greenwich","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Birmingham","Female","50","[c]","29420","27570"
"Leaver CS","2022","Declared disabled","Birmingham","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Blackburn with Darwen","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Blackpool","Female","40","[c]","24760","21260"
"Leaver CS","2022","Declared disabled","Blackpool","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bradford","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Breckland and South Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brighton and Hove","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bristol, City of","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bristol, City of","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bromley","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bromley","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Buckinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Calderdale and Kirklees","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Calderdale and Kirklees","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cambridgeshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cambridgeshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Camden and City of London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Camden and City of London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Hampshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire East","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire West and Chester","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chorley and West Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chorley and West Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","City of Edinburgh","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","City of Edinburgh","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Clackmannanshire and Fife","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Conwy and Denbighshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Croydon","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Croydon","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derby","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derby","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dudley","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Durham","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Durham","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Riding of Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Riding of Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Surrey","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Sussex CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Sussex CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Haven Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Haven Gateway","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Thames Gateway","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Falkirk","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Falkirk","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Flintshire and Wrexham","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Glasgow City","Female","40","[c]","24820","21260"
"Leaver CS","2022","Declared disabled","Glasgow City","Male","40","[c]","31930","24660"
"Leaver CS","2022","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gloucestershire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North East","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South East","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South West","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South West","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwent Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hackney and Newham","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hackney and Newham","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Haringey and Islington","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Haringey and Islington","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Harrow and Hillingdon","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Harrow and Hillingdon","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Heart of Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hertfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hertfordshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hounslow and Richmond upon Thames","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Isle of Wight","Female","5","[c]","[c]","[c]"
