"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","London","Female","825","790","57860","54700"
"In post","2022","40-49","Unknown","London","Male","800","795","62240","58660"
"In post","2022","40-49","Unknown","Outside London","Female","3100","2880","43520","39660"
"In post","2022","40-49","Unknown","Outside London","Male","2555","2530","45050","40130"
"In post","2022","40-49","Unknown","Overseas","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Female","35","35","47830","49700"
"In post","2022","40-49","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2022","40-49","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","Outside London","Female","80","80","44500","45190"
"In post","2022","40-49","Veterinarian","Outside London","Male","60","60","42570","37910"
"In post","2022","40-49","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","London","Female","120","120","45840","41750"
"In post","2022","50-59","Commercial","London","Male","140","135","51880","47180"
"In post","2022","50-59","Commercial","Outside London","Female","750","715","39350","36790"
"In post","2022","50-59","Commercial","Outside London","Male","640","630","44960","41430"
"In post","2022","50-59","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","London","Female","160","155","50270","45580"
"In post","2022","50-59","Communications","London","Male","125","125","49970","44750"
"In post","2022","50-59","Communications","Outside London","Female","245","235","39950","38160"
"In post","2022","50-59","Communications","Outside London","Male","230","225","37610","33400"
"In post","2022","50-59","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","Female","5","5","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","Male","5","5","[c]","[c]"
"In post","2022","50-59","Corporate Finance","Outside London","Female","15","15","[c]","[c]"
"In post","2022","50-59","Corporate Finance","Outside London","Male","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","London","Female","255","230","31800","31060"
"In post","2022","50-59","Counter Fraud","London","Male","200","195","38970","32650"
"In post","2022","50-59","Counter Fraud","Outside London","Female","1210","1085","27820","27570"
"In post","2022","50-59","Counter Fraud","Outside London","Male","825","800","29610","27570"
"In post","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","London","Female","305","300","51030","47050"
"In post","2022","50-59","Digital, Data and Technology","London","Male","665","660","51500","47310"
"In post","2022","50-59","Digital, Data and Technology","Outside London","Female","1560","1485","40780","37300"
"In post","2022","50-59","Digital, Data and Technology","Outside London","Male","2900","2870","43390","40180"
"In post","2022","50-59","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","London","Female","25","25","[c]","[c]"
"In post","2022","50-59","Economics","London","Male","65","65","77570","70130"
"In post","2022","50-59","Economics","Outside London","Female","10","10","[c]","[c]"
"In post","2022","50-59","Economics","Outside London","Male","20","20","[c]","[c]"
"In post","2022","50-59","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","London","Female","395","385","48050","43200"
"In post","2022","50-59","Finance","London","Male","415","410","54150","51500"
"In post","2022","50-59","Finance","Outside London","Female","1770","1690","37650","33370"
"In post","2022","50-59","Finance","Outside London","Male","1240","1220","42580","38160"
"In post","2022","50-59","Finance","Overseas","Female","15","15","[c]","[c]"
"In post","2022","50-59","Finance","Overseas","Male","15","15","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Geography","Outside London","Female","40","40","33460","33290"
"In post","2022","50-59","Geography","Outside London","Male","75","70","33740","33290"
"In post","2022","50-59","Human Resources","London","Female","475","460","49910","45200"
"In post","2022","50-59","Human Resources","London","Male","250","245","50510","45520"
"In post","2022","50-59","Human Resources","Outside London","Female","1480","1395","37470","33370"
"In post","2022","50-59","Human Resources","Outside London","Male","630","620","38880","34930"
"In post","2022","50-59","Human Resources","Overseas","Female","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","Female","30","30","55760","51360"
"In post","2022","50-59","Inspector of Education and Training","London","Male","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","Outside London","Female","275","265","65020","64500"
"In post","2022","50-59","Inspector of Education and Training","Outside London","Male","100","100","73140","75500"
"In post","2022","50-59","Intelligence Analysis","London","Female","130","120","36270","32640"
"In post","2022","50-59","Intelligence Analysis","London","Male","200","195","42170","37930"
"In post","2022","50-59","Intelligence Analysis","Outside London","Female","235","225","29230","27370"
"In post","2022","50-59","Intelligence Analysis","Outside London","Male","305","305","31250","29200"
"In post","2022","50-59","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","Male","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","London","Female","35","35","56990","52590"
"In post","2022","50-59","Internal Audit","London","Male","45","45","59170","54660"
"In post","2022","50-59","Internal Audit","Outside London","Female","115","110","45830","43340"
"In post","2022","50-59","Internal Audit","Outside London","Male","115","110","48170","45520"
"In post","2022","50-59","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","London","Female","75","70","57390","55650"
"In post","2022","50-59","International Trade","London","Male","105","105","53180","51970"
"In post","2022","50-59","International Trade","Outside London","Female","30","30","42010","40350"
"In post","2022","50-59","International Trade","Outside London","Male","35","35","41750","38810"
"In post","2022","50-59","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","International Trade","Overseas","Male","15","15","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","London","Female","135","130","40590","36650"
"In post","2022","50-59","Knowledge and Information Management","London","Male","110","105","42320","37920"
"In post","2022","50-59","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Knowledge and Information Management","Outside London","Female","290","275","32520","30330"
"In post","2022","50-59","Knowledge and Information Management","Outside London","Male","240","240","35750","33300"
"In post","2022","50-59","Legal","London","Female","690","635","60140","62150"
"In post","2022","50-59","Legal","London","Male","550","540","59040","60940"
"In post","2022","50-59","Legal","Outside London","Female","1300","1165","47640","47100"
"In post","2022","50-59","Legal","Outside London","Male","1075","1055","48490","48080"
"In post","2022","50-59","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Medicine","London","Female","70","65","84690","81760"
"In post","2022","50-59","Medicine","London","Male","25","25","[c]","[c]"
"In post","2022","50-59","Medicine","Outside London","Female","415","370","53510","39630"
"In post","2022","50-59","Medicine","Outside London","Male","190","180","69010","72450"
"In post","2022","50-59","Medicine","Overseas","Female","15","15","[c]","[c]"
"In post","2022","50-59","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Medicine","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Operational Delivery","London","Female","5615","5235","34180","31060"
"In post","2022","50-59","Operational Delivery","London","Male","4005","3925","37960","32040"
"In post","2022","50-59","Operational Delivery","Outside London","Female","39570","34935","27660","26820"
"In post","2022","50-59","Operational Delivery","Outside London","Male","26715","25565","30760","27570"
"In post","2022","50-59","Operational Delivery","Overseas","Female","35","35","41520","27770"
"In post","2022","50-59","Operational Delivery","Overseas","Male","85","85","53110","56570"
"In post","2022","50-59","Operational Delivery","Unknown","Female","110","100","29360","27570"
"In post","2022","50-59","Operational Delivery","Unknown","Male","65","60","34970","31060"
"In post","2022","50-59","Operational Research","London","Female","15","15","[c]","[c]"
"In post","2022","50-59","Operational Research","London","Male","30","25","[c]","[c]"
"In post","2022","50-59","Operational Research","Outside London","Female","40","35","42540","41600"
"In post","2022","50-59","Operational Research","Outside London","Male","100","95","49460","48090"
"In post","2022","50-59","Other","London","Female","620","595","39350","31880"
"In post","2022","50-59","Other","London","Male","475","470","44000","31880"
"In post","2022","50-59","Other","Outside London","Female","4630","4295","27220","24250"
"In post","2022","50-59","Other","Outside London","Male","3840","3785","30460","26930"
"In post","2022","50-59","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other","Overseas","Female","75","75","49720","46600"
"In post","2022","50-59","Other","Overseas","Male","75","75","48320","41600"
"In post","2022","50-59","Other","Unknown","Female","65","60","31690","27570"
"In post","2022","50-59","Other","Unknown","Male","490","490","42040","37300"
"In post","2022","50-59","Planning","London","Female","10","10","[c]","[c]"
"In post","2022","50-59","Planning","London","Male","10","10","[c]","[c]"
"In post","2022","50-59","Planning","Outside London","Female","20","15","[c]","[c]"
"In post","2022","50-59","Planning","Outside London","Male","20","20","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectors","Outside London","Female","60","55","56450","58810"
"In post","2022","50-59","Planning Inspectors","Outside London","Male","60","60","58580","58810"
"In post","2022","50-59","Policy","London","Female","1580","1515","51120","47110"
"In post","2022","50-59","Policy","London","Male","1655","1645","55800","54730"
"In post","2022","50-59","Policy","Outside London","Female","1360","1290","42900","38690"
"In post","2022","50-59","Policy","Outside London","Male","1005","990","47000","44250"
"In post","2022","50-59","Policy","Overseas","Female","140","140","58190","56910"
"In post","2022","50-59","Policy","Overseas","Male","250","250","60290","59660"
"In post","2022","50-59","Policy","Unknown","Female","5","5","[c]","[c]"
"In post","2022","50-59","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","London","Female","480","460","50600","44160"
"In post","2022","50-59","Project Delivery","London","Male","440","435","57260","57040"
"In post","2022","50-59","Project Delivery","Outside London","Female","1900","1805","41910","40000"
"In post","2022","50-59","Project Delivery","Outside London","Male","1890","1860","47400","43260"
"In post","2022","50-59","Project Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2022","50-59","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Unknown","Male","5","5","[c]","[c]"
"In post","2022","50-59","Property","London","Female","185","175","42810","37250"
"In post","2022","50-59","Property","London","Male","255","255","50920","50770"
"In post","2022","50-59","Property","Outside London","Female","880","830","35690","33300"
"In post","2022","50-59","Property","Outside London","Male","1320","1305","40560","38200"
"In post","2022","50-59","Property","Overseas","Female","5","5","[c]","[c]"
"In post","2022","50-59","Property","Overseas","Male","60","60","41710","41320"
"In post","2022","50-59","Property","Unknown","Female","10","10","[c]","[c]"
"In post","2022","50-59","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","London","Female","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Outside London","Female","110","100","40910","31180"
"In post","2022","50-59","Psychology","Outside London","Male","45","40","36830","31180"
"In post","2022","50-59","Science and Engineering","London","Female","105","100","55210","51480"
"In post","2022","50-59","Science and Engineering","London","Male","120","120","56570","55130"
"In post","2022","50-59","Science and Engineering","Outside London","Female","690","635","42580","40170"
"In post","2022","50-59","Science and Engineering","Outside London","Male","2505","2470","42960","42000"
"In post","2022","50-59","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Overseas","Male","25","25","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","London","Female","165","155","41160","36650"
"In post","2022","50-59","Security","London","Male","300","300","39510","37640"
"In post","2022","50-59","Security","Outside London","Female","535","515","31690","28630"
"In post","2022","50-59","Security","Outside London","Male","2250","2230","32640","32660"
"In post","2022","50-59","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Overseas","Male","45","45","37440","34220"
"In post","2022","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Unknown","Male","30","30","[c]","[c]"
"In post","2022","50-59","Social Research","London","Female","30","25","[c]","[c]"
"In post","2022","50-59","Social Research","London","Male","10","10","[c]","[c]"
"In post","2022","50-59","Social Research","Outside London","Female","40","35","48050","43090"
"In post","2022","50-59","Social Research","Outside London","Male","25","25","[c]","[c]"
"In post","2022","50-59","Statistics","London","Female","40","35","59120","62120"
"In post","2022","50-59","Statistics","London","Male","90","90","53220","47710"
"In post","2022","50-59","Statistics","Outside London","Female","65","60","46390","41980"
"In post","2022","50-59","Statistics","Outside London","Male","100","100","48580","49770"
"In post","2022","50-59","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Tax","London","Female","440","420","42810","38020"
"In post","2022","50-59","Tax","London","Male","455","450","47010","40910"
"In post","2022","50-59","Tax","Outside London","Female","1940","1805","36460","33370"
"In post","2022","50-59","Tax","Outside London","Male","1715","1675","39230","33680"
"In post","2022","50-59","Unknown","London","Female","610","595","56700","54700"
"In post","2022","50-59","Unknown","London","Male","595","590","67860","59800"
"In post","2022","50-59","Unknown","Outside London","Female","2750","2615","43520","38580"
"In post","2022","50-59","Unknown","Outside London","Male","2420","2385","46050","40130"
"In post","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2022","50-59","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Outside London","Female","50","45","49160","49870"
"In post","2022","50-59","Veterinarian","Outside London","Male","45","45","48390","51760"
"In post","2022","50-59","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","London","Female","30","30","43960","39820"
"In post","2022","60-64","Commercial","London","Male","30","25","46640","43700"
"In post","2022","60-64","Commercial","Outside London","Female","140","120","36470","34290"
"In post","2022","60-64","Commercial","Outside London","Male","140","125","41870","40200"
"In post","2022","60-64","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","London","Female","30","30","43750","41770"
"In post","2022","60-64","Communications","London","Male","25","25","[c]","[c]"
"In post","2022","60-64","Communications","Outside London","Female","40","35","35750","33300"
"In post","2022","60-64","Communications","Outside London","Male","50","45","37460","33350"
"In post","2022","60-64","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","London","Female","100","80","30930","31060"
"In post","2022","60-64","Counter Fraud","London","Male","60","55","39010","35460"
"In post","2022","60-64","Counter Fraud","Outside London","Female","380","270","26840","27570"
"In post","2022","60-64","Counter Fraud","Outside London","Male","290","220","28630","27570"
"In post","2022","60-64","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","London","Female","45","45","43650","37930"
"In post","2022","60-64","Digital, Data and Technology","London","Male","145","140","51460","46580"
"In post","2022","60-64","Digital, Data and Technology","Outside London","Female","305","255","37900","33430"
"In post","2022","60-64","Digital, Data and Technology","Outside London","Male","625","555","40070","37260"
"In post","2022","60-64","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","London","Female","5","5","[c]","[c]"
"In post","2022","60-64","Economics","London","Male","10","10","[c]","[c]"
"In post","2022","60-64","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","London","Female","85","75","39990","37290"
"In post","2022","60-64","Finance","London","Male","95","90","48770","45020"
"In post","2022","60-64","Finance","Outside London","Female","365","310","33890","29430"
"In post","2022","60-64","Finance","Outside London","Male","330","300","40240","36460"
"In post","2022","60-64","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","Outside London","Female","10","10","[c]","[c]"
"In post","2022","60-64","Geography","Outside London","Male","25","20","[c]","[c]"
"In post","2022","60-64","Human Resources","London","Female","90","80","47430","42770"
"In post","2022","60-64","Human Resources","London","Male","50","45","48500","43860"
"In post","2022","60-64","Human Resources","Outside London","Female","330","270","33180","30790"
"In post","2022","60-64","Human Resources","Outside London","Male","150","125","34200","32910"
"In post","2022","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","London","Female","5","5","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","Outside London","Female","60","55","66700","72990"
"In post","2022","60-64","Inspector of Education and Training","Outside London","Male","30","30","75500","75500"
"In post","2022","60-64","Intelligence Analysis","London","Female","20","15","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","London","Male","55","45","42760","39420"
"In post","2022","60-64","Intelligence Analysis","Outside London","Female","40","30","27810","27370"
"In post","2022","60-64","Intelligence Analysis","Outside London","Male","60","50","30030","27870"
"In post","2022","60-64","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2022","60-64","Internal Audit","Outside London","Female","25","20","[c]","[c]"
"In post","2022","60-64","Internal Audit","Outside London","Male","25","20","[c]","[c]"
"In post","2022","60-64","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","60-64","International Trade","London","Male","25","20","[c]","[c]"
"In post","2022","60-64","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","Overseas","Male","5","5","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","London","Female","40","35","36760","31760"
"In post","2022","60-64","Knowledge and Information Management","London","Male","30","30","43110","37920"
"In post","2022","60-64","Knowledge and Information Management","Outside London","Female","80","70","30110","27570"
"In post","2022","60-64","Knowledge and Information Management","Outside London","Male","70","65","33390","29680"
"In post","2022","60-64","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","London","Female","125","105","59430","62580"
"In post","2022","60-64","Legal","London","Male","125","110","58950","62570"
"In post","2022","60-64","Legal","Outside London","Female","230","180","47710","50010"
"In post","2022","60-64","Legal","Outside London","Male","240","195","48600","50410"
"In post","2022","60-64","Medicine","London","Female","20","15","[c]","[c]"
"In post","2022","60-64","Medicine","London","Male","10","10","[c]","[c]"
"In post","2022","60-64","Medicine","Outside London","Female","95","85","45950","39030"
"In post","2022","60-64","Medicine","Outside London","Male","75","70","78130","81410"
"In post","2022","60-64","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Delivery","London","Female","1670","1445","31690","29710"
"In post","2022","60-64","Operational Delivery","London","Male","1210","1090","35200","31060"
"In post","2022","60-64","Operational Delivery","Outside London","Female","12690","9690","25820","23960"
"In post","2022","60-64","Operational Delivery","Outside London","Male","8055","6560","28990","27570"
"In post","2022","60-64","Operational Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2022","60-64","Operational Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2022","60-64","Operational Delivery","Unknown","Female","35","30","29430","29300"
"In post","2022","60-64","Operational Delivery","Unknown","Male","20","15","[c]","[c]"
"In post","2022","60-64","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","London","Male","5","5","[c]","[c]"
"In post","2022","60-64","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","Outside London","Male","25","20","[c]","[c]"
"In post","2022","60-64","Other","London","Female","195","175","34260","29500"
"In post","2022","60-64","Other","London","Male","150","140","41720","29370"
"In post","2022","60-64","Other","Outside London","Female","1400","1200","25780","21830"
"In post","2022","60-64","Other","Outside London","Male","1575","1480","29320","26670"
"In post","2022","60-64","Other","Overseas","Female","5","5","[c]","[c]"
"In post","2022","60-64","Other","Overseas","Male","15","15","[c]","[c]"
"In post","2022","60-64","Other","Unknown","Female","25","20","[c]","[c]"
"In post","2022","60-64","Other","Unknown","Male","120","120","39310","36180"
"In post","2022","60-64","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","Outside London","Female","10","5","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","Outside London","Male","25","20","[c]","[c]"
"In post","2022","60-64","Policy","London","Female","315","290","46730","41950"
"In post","2022","60-64","Policy","London","Male","335","310","55470","54560"
"In post","2022","60-64","Policy","Outside London","Female","230","205","40460","36740"
"In post","2022","60-64","Policy","Outside London","Male","180","155","48420","40590"
"In post","2022","60-64","Policy","Overseas","Female","20","20","[c]","[c]"
"In post","2022","60-64","Policy","Overseas","Male","35","35","70250","69010"
"In post","2022","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","London","Female","100","90","42240","39000"
"In post","2022","60-64","Project Delivery","London","Male","90","80","53750","47110"
"In post","2022","60-64","Project Delivery","Outside London","Female","360","290","37670","34710"
"In post","2022","60-64","Project Delivery","Outside London","Male","490","425","45030","42030"
"In post","2022","60-64","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","London","Female","50","45","37920","33050"
"In post","2022","60-64","Property","London","Male","90","80","51180","47940"
"In post","2022","60-64","Property","Outside London","Female","230","195","32640","28030"
"In post","2022","60-64","Property","Outside London","Male","490","445","37280","34000"
"In post","2022","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Overseas","Male","20","20","[c]","[c]"
"In post","2022","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","Outside London","Female","15","15","[c]","[c]"
"In post","2022","60-64","Psychology","Outside London","Male","5","5","[c]","[c]"
"In post","2022","60-64","Science and Engineering","London","Female","15","15","[c]","[c]"
"In post","2022","60-64","Science and Engineering","London","Male","30","30","48950","44260"
"In post","2022","60-64","Science and Engineering","Outside London","Female","130","110","39750","36580"
"In post","2022","60-64","Science and Engineering","Outside London","Male","900","815","40180","39280"
"In post","2022","60-64","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","London","Female","20","20","[c]","[c]"
"In post","2022","60-64","Security","London","Male","90","90","36670","30780"
