"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Undeclared","Home Office","Male","590","565","34650","30830"
"In post","2022","Undeclared","Undeclared","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Legal Aid Agency","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Legal Aid Agency","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Maritime and Coastguard Agency","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Maritime and Coastguard Agency","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Ministry of Defence (excl. agencies)","Female","250","240","33390","33150"
"In post","2022","Undeclared","Undeclared","Ministry of Defence (excl. agencies)","Male","650","640","35550","33300"
"In post","2022","Undeclared","Undeclared","Ministry of Justice (excl. agencies)","Female","40","40","41890","38090"
"In post","2022","Undeclared","Undeclared","Ministry of Justice (excl. agencies)","Male","60","55","46040","44330"
"In post","2022","Undeclared","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Public Guardian","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Public Guardian","Male","15","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectorate","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectorate","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Registers of Scotland","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Registers of Scotland","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Rural Payments Agency","Female","10","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Rural Payments Agency","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Government (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Government (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Submarine Delivery Agency","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Submarine Delivery Agency","Male","40","40","46430","46460"
"In post","2022","Undeclared","Undeclared","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","The Insolvency Service","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Health Security Agency","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Health Security Agency","Male","10","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Hydrographic Office","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Hydrographic Office","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Statistics Authority","Male","10","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Valuation Office Agency","Female","75","65","32440","30620"
"In post","2022","Undeclared","Undeclared","Valuation Office Agency","Male","110","105","41360","38000"
"In post","2022","Undeclared","Undeclared","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Welsh Government (excl. agencies)","Female","35","35","45410","47470"
"In post","2022","Undeclared","Undeclared","Welsh Government (excl. agencies)","Male","55","55","44740","47470"
"In post","2022","Undeclared","Undeclared","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Criminal Injuries Compensation Authority","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Criminal Injuries Compensation Authority","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Equipment and Support","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Equipment and Support","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for International Trade","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department for Work and Pensions (excl. agencies)","Female","40","35","27780","27570"
"In post","2022","Undeclared","Unknown","Department for Work and Pensions (excl. agencies)","Male","35","35","28030","27570"
"In post","2022","Undeclared","Unknown","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Driver and Vehicle Licensing Agency","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Food Standards Agency","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Food Standards Agency","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Health and Safety Executive","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Health and Safety Executive","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Courts and Tribunals Service","Female","50","40","24930","22600"
"In post","2022","Undeclared","Unknown","HM Courts and Tribunals Service","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Land Registry","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Prison and Probation Service","Female","155","140","29810","29740"
"In post","2022","Undeclared","Unknown","HM Prison and Probation Service","Male","255","240","30690","31650"
"In post","2022","Undeclared","Unknown","HM Revenue and Customs (excl. agencies)","Female","70","55","28120","26820"
"In post","2022","Undeclared","Unknown","HM Revenue and Customs (excl. agencies)","Male","70","65","37690","33680"
"In post","2022","Undeclared","Unknown","HM Treasury (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","HM Treasury (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Home Office","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal Aid Agency","Female","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal Aid Agency","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Female","35","35","33540","33300"
"In post","2022","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Male","60","60","38680","38660"
"In post","2022","Undeclared","Unknown","Ministry of Justice (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Ministry of Justice (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Public Guardian","Female","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Rural Payments Agency","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
