"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Policy","Undeclared","2240","2195","46650","42470"
"In post","2022","No function","Policy","Unknown","2790","2715","45510","40940"
"In post","2022","No function","Project Delivery","Heterosexual / straight","360","355","46210","46660"
"In post","2022","No function","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2022","No function","Project Delivery","Undeclared","40","40","41300","39470"
"In post","2022","No function","Project Delivery","Unknown","60","60","42580","39680"
"In post","2022","No function","Property","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","No function","Property","LGBO","5","5","[c]","[c]"
"In post","2022","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Heterosexual / straight","1135","1090","35980","31180"
"In post","2022","No function","Psychology","LGBO","70","70","31490","29060"
"In post","2022","No function","Psychology","Undeclared","85","80","34750","31180"
"In post","2022","No function","Psychology","Unknown","230","215","35900","34340"
"In post","2022","No function","Science and Engineering","Heterosexual / straight","3175","3020","39700","38070"
"In post","2022","No function","Science and Engineering","LGBO","250","245","35250","31660"
"In post","2022","No function","Science and Engineering","Undeclared","645","610","38880","34450"
"In post","2022","No function","Science and Engineering","Unknown","2595","2490","42440","40820"
"In post","2022","No function","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Heterosexual / straight","45","45","50210","49420"
"In post","2022","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Undeclared","5","5","[c]","[c]"
"In post","2022","No function","Statistics","Unknown","10","5","[c]","[c]"
"In post","2022","No function","Tax","Heterosexual / straight","7705","7320","37740","33370"
"In post","2022","No function","Tax","LGBO","575","560","34960","33080"
"In post","2022","No function","Tax","Undeclared","935","870","39720","35980"
"In post","2022","No function","Tax","Unknown","3730","3530","31740","30750"
"In post","2022","No function","Unknown","Heterosexual / straight","3505","3425","41730","34550"
"In post","2022","No function","Unknown","LGBO","395","390","40240","34550"
"In post","2022","No function","Unknown","Undeclared","350","340","44080","37000"
"In post","2022","No function","Unknown","Unknown","3525","3465","34400","29250"
"In post","2022","No function","Veterinarian","Heterosexual / straight","260","250","42740","38230"
"In post","2022","No function","Veterinarian","LGBO","10","10","[c]","[c]"
"In post","2022","No function","Veterinarian","Undeclared","70","65","46290","47550"
"In post","2022","No function","Veterinarian","Unknown","55","50","43050","38080"
"In post","2022","Project Delivery","Commercial","Heterosexual / straight","590","565","38920","37400"
"In post","2022","Project Delivery","Commercial","LGBO","25","25","[c]","[c]"
"In post","2022","Project Delivery","Commercial","Undeclared","80","75","43330","39650"
"In post","2022","Project Delivery","Commercial","Unknown","65","60","36500","34800"
"In post","2022","Project Delivery","Communications","Heterosexual / straight","30","30","41050","37450"
"In post","2022","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Unknown","10","5","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Heterosexual / straight","55","55","45430","43280"
"In post","2022","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Digital, Data and Technology","Unknown","90","90","46760","47010"
"In post","2022","Project Delivery","Economics","Heterosexual / straight","50","50","58290","56110"
"In post","2022","Project Delivery","Economics","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Economics","Unknown","35","35","50710","54950"
"In post","2022","Project Delivery","Finance","Heterosexual / straight","180","175","46090","42950"
"In post","2022","Project Delivery","Finance","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Finance","Undeclared","25","20","[c]","[c]"
"In post","2022","Project Delivery","Finance","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Inspector of Education and Training","Heterosexual / straight","55","55","75050","75480"
"In post","2022","Project Delivery","Inspector of Education and Training","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Inspector of Education and Training","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","Heterosexual / straight","45","45","38880","38070"
"In post","2022","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","Unknown","30","30","43860","38600"
"In post","2022","Project Delivery","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Heterosexual / straight","1170","1115","36970","34260"
"In post","2022","Project Delivery","Operational Delivery","LGBO","75","75","35790","33370"
"In post","2022","Project Delivery","Operational Delivery","Undeclared","135","125","39510","37420"
"In post","2022","Project Delivery","Operational Delivery","Unknown","475","455","35840","30950"
"In post","2022","Project Delivery","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Heterosexual / straight","2690","2575","34840","30530"
"In post","2022","Project Delivery","Other","LGBO","100","95","34810","28730"
"In post","2022","Project Delivery","Other","Undeclared","310","300","33560","31730"
"In post","2022","Project Delivery","Other","Unknown","290","275","40030","35630"
"In post","2022","Project Delivery","Policy","Heterosexual / straight","1335","1275","54130","55210"
"In post","2022","Project Delivery","Policy","LGBO","115","115","55150","54160"
"In post","2022","Project Delivery","Policy","Undeclared","145","135","53420","52580"
"In post","2022","Project Delivery","Policy","Unknown","570","545","52820","53000"
"In post","2022","Project Delivery","Project Delivery","Heterosexual / straight","9315","8955","43560","40520"
"In post","2022","Project Delivery","Project Delivery","LGBO","485","480","42800","40050"
"In post","2022","Project Delivery","Project Delivery","Undeclared","1095","1040","44040","40580"
"In post","2022","Project Delivery","Project Delivery","Unknown","2070","1965","42010","40180"
"In post","2022","Project Delivery","Property","Heterosexual / straight","40","40","40170","38000"
"In post","2022","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Property","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Heterosexual / straight","2660","2605","39150","37980"
"In post","2022","Project Delivery","Science and Engineering","LGBO","95","90","34930","31690"
"In post","2022","Project Delivery","Science and Engineering","Undeclared","425","410","41400","41230"
"In post","2022","Project Delivery","Science and Engineering","Unknown","340","335","35080","32000"
"In post","2022","Project Delivery","Security","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","Heterosexual / straight","380","350","36020","33370"
"In post","2022","Project Delivery","Tax","LGBO","25","25","[c]","[c]"
"In post","2022","Project Delivery","Tax","Undeclared","60","55","34760","33430"
"In post","2022","Project Delivery","Tax","Unknown","180","170","34340","33370"
"In post","2022","Project Delivery","Unknown","Heterosexual / straight","235","230","59420","54700"
"In post","2022","Project Delivery","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Undeclared","30","30","60000","54700"
"In post","2022","Project Delivery","Unknown","Unknown","80","80","50380","45640"
"In post","2022","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Heterosexual / straight","60","60","45920","42300"
"In post","2022","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Heterosexual / straight","770","730","31470","26030"
"In post","2022","Property","Operational Delivery","LGBO","50","50","31560","22040"
"In post","2022","Property","Operational Delivery","Undeclared","75","70","30960","22930"
"In post","2022","Property","Operational Delivery","Unknown","385","370","25390","22010"
"In post","2022","Property","Other","Heterosexual / straight","295","285","28290","24810"
"In post","2022","Property","Other","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Other","Undeclared","30","30","27200","21320"
"In post","2022","Property","Other","Unknown","180","175","30470","29900"
"In post","2022","Property","Policy","Heterosexual / straight","35","35","47450","49860"
"In post","2022","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","Heterosexual / straight","55","50","47740","41100"
"In post","2022","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Property","Heterosexual / straight","5185","4975","38430","33900"
"In post","2022","Property","Property","LGBO","210","205","38370","33370"
"In post","2022","Property","Property","Undeclared","690","650","38970","34770"
"In post","2022","Property","Property","Unknown","1270","1210","35260","31900"
"In post","2022","Property","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Heterosexual / straight","90","85","48640","49700"
"In post","2022","Property","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Property","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Security","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Heterosexual / straight","735","715","38800","36140"
"In post","2022","Security","Intelligence Analysis","LGBO","35","35","39410","36140"
"In post","2022","Security","Intelligence Analysis","Undeclared","145","140","40040","37000"
"In post","2022","Security","Intelligence Analysis","Unknown","115","110","37990","35580"
"In post","2022","Security","Knowledge and Information Management","Heterosexual / straight","55","50","36670","32500"
"In post","2022","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","Heterosexual / straight","6045","5915","31290","27680"
"In post","2022","Security","Security","LGBO","275","275","33380","31960"
"In post","2022","Security","Security","Undeclared","875","850","35100","38180"
"In post","2022","Security","Security","Unknown","1310","1295","32610","29230"
"In post","2022","Security","Unknown","Heterosexual / straight","625","600","34900","33300"
"In post","2022","Security","Unknown","LGBO","50","50","31410","29750"
"In post","2022","Security","Unknown","Undeclared","70","70","37500","33300"
"In post","2022","Security","Unknown","Unknown","245","235","30820","26670"
"In post","2022","Unknown","Commercial","Heterosexual / straight","110","105","37700","36690"
"In post","2022","Unknown","Commercial","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","Heterosexual / straight","240","225","44690","41960"
"In post","2022","Unknown","Communications","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","Undeclared","35","35","46610","45750"
"In post","2022","Unknown","Communications","Unknown","45","45","44660","42710"
"In post","2022","Unknown","Counter Fraud","Heterosexual / straight","165","150","27260","25310"
"In post","2022","Unknown","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","1200","1180","49030","44970"
"In post","2022","Unknown","Digital, Data and Technology","LGBO","70","65","46990","40280"
"In post","2022","Unknown","Digital, Data and Technology","Undeclared","175","175","49460","47470"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","400","400","47720","41960"
"In post","2022","Unknown","Economics","Heterosexual / straight","125","120","49540","43950"
"In post","2022","Unknown","Economics","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","60","60","39020","35050"
"In post","2022","Unknown","Finance","Heterosexual / straight","2180","2110","38240","33300"
"In post","2022","Unknown","Finance","LGBO","70","65","38490","33300"
"In post","2022","Unknown","Finance","Undeclared","315","310","37280","33300"
"In post","2022","Unknown","Finance","Unknown","165","160","38400","33300"
"In post","2022","Unknown","Human Resources","Heterosexual / straight","680","645","40760","37450"
"In post","2022","Unknown","Human Resources","LGBO","40","35","37670","31090"
"In post","2022","Unknown","Human Resources","Undeclared","85","80","39060","37030"
"In post","2022","Unknown","Human Resources","Unknown","75","75","42430","37450"
"In post","2022","Unknown","Intelligence Analysis","Heterosexual / straight","1085","1020","29720","27370"
"In post","2022","Unknown","Intelligence Analysis","LGBO","45","40","29220","27370"
"In post","2022","Unknown","Intelligence Analysis","Undeclared","195","180","30630","28650"
"In post","2022","Unknown","Intelligence Analysis","Unknown","85","85","28420","25260"
"In post","2022","Unknown","Internal Audit","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","150","140","39200","38160"
"In post","2022","Unknown","Knowledge and Information Management","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Undeclared","40","40","35020","32250"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Heterosexual / straight","130","120","57580","61440"
"In post","2022","Unknown","Legal","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","Heterosexual / straight","1335","1185","47220","39030"
"In post","2022","Unknown","Medicine","LGBO","45","40","44380","35000"
"In post","2022","Unknown","Medicine","Undeclared","125","115","53140","45840"
"In post","2022","Unknown","Medicine","Unknown","335","285","44780","39030"
"In post","2022","Unknown","Operational Delivery","Heterosexual / straight","20665","19045","29040","25630"
"In post","2022","Unknown","Operational Delivery","LGBO","820","790","29090","25310"
"In post","2022","Unknown","Operational Delivery","Undeclared","3000","2715","29990","27370"
"In post","2022","Unknown","Operational Delivery","Unknown","2845","2705","26580","24880"
"In post","2022","Unknown","Operational Research","Heterosexual / straight","65","60","51290","48440"
"In post","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Other","Heterosexual / straight","10285","9880","27830","23170"
"In post","2022","Unknown","Other","LGBO","310","305","28830","26350"
"In post","2022","Unknown","Other","Undeclared","1425","1370","28760","25640"
"In post","2022","Unknown","Other","Unknown","2925","2890","34630","32700"
"In post","2022","Unknown","Planning","Heterosexual / straight","60","55","44050","38160"
"In post","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Heterosexual / straight","4390","4235","46900","41980"
"In post","2022","Unknown","Policy","LGBO","320","315","47310","43080"
"In post","2022","Unknown","Policy","Undeclared","620","600","47190","42410"
"In post","2022","Unknown","Policy","Unknown","785","765","45620","41950"
"In post","2022","Unknown","Project Delivery","Heterosexual / straight","1440","1385","44600","41950"
"In post","2022","Unknown","Project Delivery","LGBO","75","70","44940","41950"
"In post","2022","Unknown","Project Delivery","Undeclared","185","180","47130","42170"
"In post","2022","Unknown","Project Delivery","Unknown","255","250","39870","35050"
"In post","2022","Unknown","Property","Heterosexual / straight","70","65","40960","38160"
"In post","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Heterosexual / straight","1500","1465","35680","33000"
"In post","2022","Unknown","Science and Engineering","LGBO","45","45","40890","40000"
"In post","2022","Unknown","Science and Engineering","Undeclared","235","225","38590","34200"
"In post","2022","Unknown","Science and Engineering","Unknown","160","160","32950","28000"
"In post","2022","Unknown","Security","Heterosexual / straight","275","265","30870","28650"
"In post","2022","Unknown","Security","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Undeclared","45","40","32200","29560"
"In post","2022","Unknown","Security","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","Heterosexual / straight","155","145","46640","44080"
"In post","2022","Unknown","Social Research","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","50","50","38220","33650"
"In post","2022","Unknown","Statistics","Heterosexual / straight","135","130","42090","40100"
"In post","2022","Unknown","Statistics","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","65","65","29190","24880"
"In post","2022","Unknown","Unknown","Heterosexual / straight","9735","9370","41850","36130"
"In post","2022","Unknown","Unknown","LGBO","875","860","38310","33070"
"In post","2022","Unknown","Unknown","Undeclared","725","705","43010","39660"
"In post","2022","Unknown","Unknown","Unknown","4965","4735","37270","31540"
"In post","2022","Unknown","Veterinarian","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Heterosexual / straight","75","[c]","36740","33500"
"Leaver CS","2022","Analysis","Economics","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Unknown","40","[c]","33370","19610"
"Leaver CS","2022","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Heterosexual / straight","25","[c]","[c]","[c]"
