"Status","Year","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","65","[c]","30830","28200"
"New entrant CS","2022","Undeclared","East of England","Outside London","50","[c]","29840","27120"
"New entrant CS","2022","Undeclared","London","London","245","[c]","37520","33210"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","40","[c]","32260","27570"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","85","[c]","30620","27570"
"New entrant CS","2022","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","70","[c]","29080","27570"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","90","[c]","29230","25830"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","100","[c]","31550","28760"
"New entrant CS","2022","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","55","[c]","28190","23140"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","95","[c]","29350","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","75","[c]","31130","26170"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","990","[c]","25740","24090"
"New entrant CS","2022","Unknown","East of England","Outside London","900","[c]","26970","24800"
"New entrant CS","2022","Unknown","London","London","4520","[c]","35700","30750"
"New entrant CS","2022","Unknown","North East (England)","Outside London","1155","[c]","25710","22600"
"New entrant CS","2022","Unknown","North West (England)","Outside London","2765","[c]","26640","24800"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","240","[c]","25730","21250"
"New entrant CS","2022","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Outside London","2645","[c]","28540","24880"
"New entrant CS","2022","Unknown","South East (England)","Outside London","1685","[c]","27990","25770"
"New entrant CS","2022","Unknown","South West (England)","Outside London","1510","[c]","28030","24620"
"New entrant CS","2022","Unknown","Unknown","Unknown","550","[c]","27720","25720"
"New entrant CS","2022","Unknown","Wales","Outside London","1060","[c]","25350","21840"
"New entrant CS","2022","Unknown","West Midlands (England)","Outside London","1550","[c]","27330","24090"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Outside London","1995","[c]","28500","24880"
"New entrant CS","2022","White","East Midlands (England)","Outside London","2015","[c]","27030","24800"
"New entrant CS","2022","White","East of England","Outside London","1925","[c]","27790","25500"
"New entrant CS","2022","White","London","London","5225","[c]","38470","33570"
"New entrant CS","2022","White","North East (England)","Outside London","2780","[c]","26610","23170"
"New entrant CS","2022","White","North West (England)","Outside London","4965","[c]","27540","24880"
"New entrant CS","2022","White","Northern Ireland","Outside London","345","[c]","29440","26590"
"New entrant CS","2022","White","Overseas","Overseas","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Scotland","Outside London","4460","[c]","29000","27230"
"New entrant CS","2022","White","South East (England)","Outside London","3185","[c]","28760","26140"
"New entrant CS","2022","White","South West (England)","Outside London","3715","[c]","29880","26350"
"New entrant CS","2022","White","Unknown","Unknown","245","[c]","31950","28000"
"New entrant CS","2022","White","Wales","Outside London","2835","[c]","27800","24030"
"New entrant CS","2022","White","West Midlands (England)","Outside London","2290","[c]","29120","26350"
"New entrant CS","2022","White","Yorkshire and The Humber","Outside London","2915","[c]","29630","26590"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
