"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Commercial","Science and Engineering","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","Communications","90","85","40980","39180"
"In post","2022","Undeclared","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Operational Delivery","45","40","28460","26820"
"In post","2022","Undeclared","Communications","Tax","45","45","30280","26820"
"In post","2022","Undeclared","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Counter Fraud","385","345","28870","27570"
"In post","2022","Undeclared","Counter Fraud","Intelligence Analysis","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Legal","205","195","36650","33440"
"In post","2022","Undeclared","Counter Fraud","Operational Delivery","180","165","29390","26820"
"In post","2022","Undeclared","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Other","20","20","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Tax","145","135","45400","40520"
"In post","2022","Undeclared","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Operational Delivery","120","105","25100","22080"
"In post","2022","Undeclared","Debt","Other","110","95","22560","21260"
"In post","2022","Undeclared","Debt","Tax","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Digital, Data and Technology","915","890","41490","38640"
"In post","2022","Undeclared","Digital, Data & Technology","Knowledge and Information Management","75","70","33790","30570"
"In post","2022","Undeclared","Digital, Data & Technology","Operational Delivery","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Policy","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Project Delivery","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Science and Engineering","65","60","40710","39650"
"In post","2022","Undeclared","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","55","55","52340","54700"
"In post","2022","Undeclared","Finance","Commercial","30","30","33630","31990"
"In post","2022","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Finance","365","345","40020","36600"
"In post","2022","Undeclared","Finance","Operational Delivery","65","55","27680","22080"
"In post","2022","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Security","20","20","[c]","[c]"
"In post","2022","Undeclared","Finance","Tax","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Operational Delivery","85","80","27540","26320"
"In post","2022","Undeclared","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Human Resources","250","235","36780","33300"
"In post","2022","Undeclared","Human Resources","Operational Delivery","50","45","30370","27570"
"In post","2022","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Tax","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","45","40","39810","36810"
"In post","2022","Undeclared","Internal Audit","Internal Audit","35","30","47860","43810"
"In post","2022","Undeclared","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Legal","225","210","57480","56890"
"In post","2022","Undeclared","Legal","Operational Delivery","65","60","26530","26820"
"In post","2022","Undeclared","Legal","Other","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal","Policy","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Tax","20","20","[c]","[c]"
"In post","2022","Undeclared","Legal","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","Commercial","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Economics","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Finance","5","5","[c]","[c]"
"In post","2022","Undeclared","No function","Geography","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","Intelligence Analysis","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","International Trade","65","65","51850","51970"
"In post","2022","Undeclared","No function","Knowledge and Information Management","35","35","38160","33650"
"In post","2022","Undeclared","No function","Legal","60","55","45190","44780"
"In post","2022","Undeclared","No function","Medicine","30","30","82440","81830"
"In post","2022","Undeclared","No function","Operational Delivery","7370","6685","29110","27570"
"In post","2022","Undeclared","No function","Operational Research","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","Other","275","250","30140","27570"
"In post","2022","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Planning Inspectors","15","15","[c]","[c]"
"In post","2022","Undeclared","No function","Policy","810","795","48020","47550"
"In post","2022","Undeclared","No function","Project Delivery","10","10","[c]","[c]"
"In post","2022","Undeclared","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Psychology","25","25","[c]","[c]"
"In post","2022","Undeclared","No function","Science and Engineering","500","475","43290","41420"
"In post","2022","Undeclared","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Tax","480","445","41890","38020"
"In post","2022","Undeclared","No function","Unknown","145","140","44950","37930"
"In post","2022","Undeclared","No function","Veterinarian","30","30","44920","38080"
"In post","2022","Undeclared","Project Delivery","Commercial","25","25","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Finance","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Operational Delivery","80","75","39000","36590"
"In post","2022","Undeclared","Project Delivery","Other","160","150","34020","32080"
"In post","2022","Undeclared","Project Delivery","Policy","75","70","54410","54690"
"In post","2022","Undeclared","Project Delivery","Project Delivery","585","560","43680","40580"
"In post","2022","Undeclared","Project Delivery","Property","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Science and Engineering","250","245","41230","40940"
"In post","2022","Undeclared","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Tax","45","40","35280","33440"
"In post","2022","Undeclared","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Operational Delivery","90","80","32350","31000"
"In post","2022","Undeclared","Property","Other","30","30","31290","27130"
"In post","2022","Undeclared","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Property","570","530","38360","34000"
"In post","2022","Undeclared","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Intelligence Analysis","80","80","40770","37000"
"In post","2022","Undeclared","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Security","400","395","35890","39070"
"In post","2022","Undeclared","Security","Unknown","45","45","36360","33730"
"In post","2022","Undeclared","Unknown","Commercial","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","95","90","48090","45390"
"In post","2022","Undeclared","Unknown","Economics","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","145","145","39400","35390"
"In post","2022","Undeclared","Unknown","Human Resources","30","30","38720","36610"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","95","90","30610","28990"
"In post","2022","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","40","35","55270","46280"
"In post","2022","Undeclared","Unknown","Operational Delivery","1510","1390","30590","27570"
"In post","2022","Undeclared","Unknown","Other","605","580","28790","26350"
"In post","2022","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","285","275","48250","44500"
"In post","2022","Undeclared","Unknown","Project Delivery","95","90","47770","42430"
"In post","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","135","135","37980","35480"
"In post","2022","Undeclared","Unknown","Security","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Statistics","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","260","250","43000","39620"
"In post","2022","Unknown","Analysis","Commercial","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Communications","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2022","Unknown","Analysis","Economics","195","190","43250","37610"
"In post","2022","Unknown","Analysis","Finance","10","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Geography","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Intelligence Analysis","25","25","[c]","[c]"
"In post","2022","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Medicine","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Operational Delivery","125","120","34630","30210"
"In post","2022","Unknown","Analysis","Operational Research","65","65","40900","38070"
"In post","2022","Unknown","Analysis","Other","40","35","44240","37090"
"In post","2022","Unknown","Analysis","Policy","80","75","49410","53280"
"In post","2022","Unknown","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Science and Engineering","40","35","42410","38070"
"In post","2022","Unknown","Analysis","Social Research","105","105","40900","38340"
"In post","2022","Unknown","Analysis","Statistics","205","200","41250","38340"
"In post","2022","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Commercial","525","510","39280","36970"
"In post","2022","Unknown","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Operational Delivery","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Other","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Project Delivery","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Science and Engineering","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","1245","1230","69980","64750"
"In post","2022","Unknown","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Communications","620","605","44110","40000"
"In post","2022","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Human Resources","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Operational Delivery","455","445","28680","26820"
"In post","2022","Unknown","Communications","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Other","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Tax","815","795","28310","26820"
"In post","2022","Unknown","Communications","Unknown","185","185","42960","40180"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","425","400","33260","29290"
"In post","2022","Unknown","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Intelligence Analysis","45","45","34020","33080"
"In post","2022","Unknown","Counter Fraud","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Legal","665","640","32490","31020"
"In post","2022","Unknown","Counter Fraud","Operational Delivery","545","510","29570","26820"
"In post","2022","Unknown","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Other","40","35","41540","33440"
"In post","2022","Unknown","Counter Fraud","Tax","300","290","37790","33370"
"In post","2022","Unknown","Counter Fraud","Unknown","205","205","32690","30750"
"In post","2022","Unknown","Debt","Operational Delivery","755","685","23270","21250"
"In post","2022","Unknown","Debt","Other","125","115","22150","21260"
"In post","2022","Unknown","Debt","Tax","365","345","21780","21250"
"In post","2022","Unknown","Debt","Unknown","35","35","25410","21250"
"In post","2022","Unknown","Digital, Data & Technology","Commercial","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","2495","2455","41080","37610"
"In post","2022","Unknown","Digital, Data & Technology","Finance","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","55","55","33650","27020"
"In post","2022","Unknown","Digital, Data & Technology","Operational Delivery","85","85","35460","33370"
"In post","2022","Unknown","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Policy","40","40","42300","36780"
"In post","2022","Unknown","Digital, Data & Technology","Project Delivery","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Science and Engineering","65","55","39340","39650"
"In post","2022","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tax","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","255","250","48030","45700"
"In post","2022","Unknown","Finance","Commercial","45","45","38790","35800"
"In post","2022","Unknown","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Corporate Finance","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Digital, Data and Technology","30","30","39610","36500"
"In post","2022","Unknown","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Finance","985","950","39680","36650"
"In post","2022","Unknown","Finance","Human Resources","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Operational Delivery","265","235","25370","21250"
"In post","2022","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Policy","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Security","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Tax","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","80","75","45900","42260"
"In post","2022","Unknown","Grants Management","Operational Delivery","855","810","23890","21300"
"In post","2022","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Human Resources","710","685","36810","32800"
"In post","2022","Unknown","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Operational Delivery","135","125","29020","26820"
"In post","2022","Unknown","Human Resources","Other","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tax","35","35","33960","29970"
"In post","2022","Unknown","Human Resources","Unknown","155","150","38320","33370"
"In post","2022","Unknown","Internal Audit","Internal Audit","25","25","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Legal","870","815","56690","55610"
"In post","2022","Unknown","Legal","Operational Delivery","320","295","26650","26010"
"In post","2022","Unknown","Legal","Other","55","50","35700","30000"
"In post","2022","Unknown","Legal","Policy","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Tax","45","45","39850","35980"
"In post","2022","Unknown","Legal","Unknown","55","55","49230","37610"
"In post","2022","Unknown","No function","Commercial","35","30","44500","40160"
"In post","2022","Unknown","No function","Communications","40","35","36630","32300"
"In post","2022","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Economics","30","30","[c]","[c]"
"In post","2022","Unknown","No function","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Geography","120","115","30670","29290"
"In post","2022","Unknown","No function","Human Resources","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Inspector of Education and Training","25","25","[c]","[c]"
"In post","2022","Unknown","No function","Intelligence Analysis","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","International Trade","425","420","45160","40040"
"In post","2022","Unknown","No function","Knowledge and Information Management","100","95","35520","31990"
"In post","2022","Unknown","No function","Legal","195","190","37800","34260"
"In post","2022","Unknown","No function","Medicine","45","40","81390","86520"
"In post","2022","Unknown","No function","Operational Delivery","28070","26045","27770","25610"
"In post","2022","Unknown","No function","Operational Research","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Other","715","665","34960","27750"
"In post","2022","Unknown","No function","Planning","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Planning Inspectors","40","35","52440","47660"
"In post","2022","Unknown","No function","Policy","2700","2640","44830","40390"
"In post","2022","Unknown","No function","Project Delivery","50","45","43010","41160"
"In post","2022","Unknown","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Psychology","175","170","32370","30450"
"In post","2022","Unknown","No function","Science and Engineering","405","395","37940","35940"
"In post","2022","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Statistics","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Tax","2860","2725","30140","26820"
"In post","2022","Unknown","No function","Unknown","3385","3335","34540","29250"
"In post","2022","Unknown","No function","Veterinarian","45","40","39400","37910"
"In post","2022","Unknown","Project Delivery","Commercial","50","50","36250","34600"
"In post","2022","Unknown","Project Delivery","Communications","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","30","30","48180","53880"
"In post","2022","Unknown","Project Delivery","Finance","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","200","195","34670","30790"
"In post","2022","Unknown","Project Delivery","Other","240","235","37290","33370"
"In post","2022","Unknown","Project Delivery","Policy","450","440","52360","53000"
"In post","2022","Unknown","Project Delivery","Project Delivery","1190","1155","43210","40180"
"In post","2022","Unknown","Project Delivery","Property","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","265","265","33360","30740"
"In post","2022","Unknown","Project Delivery","Security","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","120","110","34500","33370"
"In post","2022","Unknown","Project Delivery","Unknown","65","65","50710","47470"
"In post","2022","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","300","290","24000","22010"
"In post","2022","Unknown","Property","Other","160","160","29980","29900"
"In post","2022","Unknown","Property","Policy","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Property","830","805","34610","30730"
"In post","2022","Unknown","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","95","90","37530","36300"
"In post","2022","Unknown","Security","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Security","1070","1060","31380","27680"
"In post","2022","Unknown","Security","Unknown","245","235","30540","26670"
"In post","2022","Unknown","Unknown","Commercial","25","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Communications","40","40","44330","42710"
"In post","2022","Unknown","Unknown","Counter Fraud","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","385","385","47530","41950"
"In post","2022","Unknown","Unknown","Economics","65","60","38290","35050"
"In post","2022","Unknown","Unknown","Finance","140","140","39280","34640"
"In post","2022","Unknown","Unknown","Human Resources","75","75","42090","37450"
"In post","2022","Unknown","Unknown","Intelligence Analysis","75","75","28680","25320"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Legal","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Medicine","335","285","45070","39030"
"In post","2022","Unknown","Unknown","Operational Delivery","2655","2530","26440","24880"
"In post","2022","Unknown","Unknown","Operational Research","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Other","2765","2740","34940","32700"
"In post","2022","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Policy","670","660","45640","41950"
"In post","2022","Unknown","Unknown","Project Delivery","230","225","40480","35050"
"In post","2022","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Science and Engineering","130","125","33740","28650"
"In post","2022","Unknown","Unknown","Security","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","45","45","37890","33650"
"In post","2022","Unknown","Unknown","Statistics","60","60","29110","23670"
"In post","2022","Unknown","Unknown","Unknown","3420","3295","36790","31540"
"In post","2022","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Commercial","5","5","[c]","[c]"
"In post","2022","White","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Digital, Data and Technology","115","110","44280","41990"
"In post","2022","White","Analysis","Economics","880","860","48600","43430"
"In post","2022","White","Analysis","Finance","35","35","45630","38550"
"In post","2022","White","Analysis","Geography","40","40","31680","33000"
"In post","2022","White","Analysis","Human Resources","25","25","[c]","[c]"
"In post","2022","White","Analysis","Intelligence Analysis","70","70","40490","37350"
"In post","2022","White","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Knowledge and Information Management","30","25","[c]","[c]"
"In post","2022","White","Analysis","Medicine","10","10","[c]","[c]"
"In post","2022","White","Analysis","Operational Delivery","605","575","34850","30810"
