"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Office of the Secretary of State for Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","AA/AO","1530","1415","24240","23780"
"In post","2022","50-59","Scottish Government","EO","1605","1550","32320","32170"
"In post","2022","50-59","Scottish Government","G6/G7","1205","1175","65780","65280"
"In post","2022","50-59","Scottish Government","SCS level","145","140","89990","83230"
"In post","2022","50-59","Scottish Government","SEO/HEO","2080","2000","41620","40290"
"In post","2022","50-59","The National Archives","AA/AO","15","15","22590","22640"
"In post","2022","50-59","The National Archives","EO","20","20","26210","25170"
"In post","2022","50-59","The National Archives","G6/G7","30","30","52970","50000"
"In post","2022","50-59","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The National Archives","SEO/HEO","65","65","38470","36490"
"In post","2022","50-59","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Export Finance","EO","10","10","[c]","[c]"
"In post","2022","50-59","UK Export Finance","G6/G7","40","40","66020","62000"
"In post","2022","50-59","UK Export Finance","SCS level","15","15","127310","110000"
"In post","2022","50-59","UK Export Finance","SEO/HEO","50","50","43260","43000"
"In post","2022","50-59","UK Statistics Authority","AA/AO","480","330","20370","20350"
"In post","2022","50-59","UK Statistics Authority","EO","150","140","24950","24250"
"In post","2022","50-59","UK Statistics Authority","G6/G7","260","255","55560","52650"
"In post","2022","50-59","UK Statistics Authority","SCS level","30","30","86190","75300"
"In post","2022","50-59","UK Statistics Authority","SEO/HEO","345","330","34670","34970"
"In post","2022","50-59","UK Supreme Court","EO","10","10","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","EO","5","5","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","G6/G7","20","20","82610","78380"
"In post","2022","50-59","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","SEO/HEO","20","20","49380","49810"
"In post","2022","50-59","Welsh Government","AA/AO","185","170","24600","24630"
"In post","2022","50-59","Welsh Government","EO","270","260","29270","29430"
"In post","2022","50-59","Welsh Government","G6/G7","405","395","64110","61440"
"In post","2022","50-59","Welsh Government","SCS level","75","75","90100","82210"
"In post","2022","50-59","Welsh Government","SEO/HEO","795","765","42650","41980"
"In post","2022","60-64","Attorney General's Departments","AA/AO","110","95","23050","23720"
"In post","2022","60-64","Attorney General's Departments","EO","95","80","28790","28430"
"In post","2022","60-64","Attorney General's Departments","G6/G7","285","245","62160","62040"
"In post","2022","60-64","Attorney General's Departments","SCS level","25","20","95610","92510"
"In post","2022","60-64","Attorney General's Departments","SEO/HEO","70","65","36450","35000"
"In post","2022","60-64","Cabinet Office","AA/AO","45","40","22280","21170"
"In post","2022","60-64","Cabinet Office","EO","40","35","26760","26570"
"In post","2022","60-64","Cabinet Office","G6/G7","115","105","61860","59160"
"In post","2022","60-64","Cabinet Office","SCS level","35","35","117690","115000"
"In post","2022","60-64","Cabinet Office","SEO/HEO","110","105","36480","35690"
"In post","2022","60-64","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","EO","10","10","[c]","[c]"
"In post","2022","60-64","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SEO/HEO","20","15","33270","31710"
"In post","2022","60-64","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","G6/G7","10","10","66470","68080"
"In post","2022","60-64","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","150","125","22070","22740"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","125","110","27490","27460"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","130","120","60600","60360"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","250","215","38340","38510"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","EO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","10","10","62050","58210"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","15","15","37780","35390"
"In post","2022","60-64","Department for Education","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","EO","35","30","27320","26000"
"In post","2022","60-64","Department for Education","G6/G7","130","125","58080","57000"
"In post","2022","60-64","Department for Education","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","SEO/HEO","125","115","36290","36500"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","180","160","21880","21300"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","EO","170","150","26470","26330"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","120","110","56020","54730"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","SCS level","15","10","87950","78420"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","225","200","36400","35900"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for International Trade","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","EO","15","15","29290","29640"
"In post","2022","60-64","Department for International Trade","G6/G7","30","30","61610","61860"
"In post","2022","60-64","Department for International Trade","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Department for International Trade","SEO/HEO","30","30","38000","38390"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","15","15","23630","22560"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","EO","20","15","29150","29020"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","75","65","60310","58810"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","SCS level","10","10","93640","84960"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","55","50","37500","36490"
"In post","2022","60-64","Department for Transport","AA/AO","620","470","22150","21840"
"In post","2022","60-64","Department for Transport","EO","510","430","28150","26780"
"In post","2022","60-64","Department for Transport","G6/G7","95","85","63880","59540"
"In post","2022","60-64","Department for Transport","SCS level","15","10","115010","106620"
"In post","2022","60-64","Department for Transport","SEO/HEO","250","225","38550","37260"
"In post","2022","60-64","Department for Work and Pensions","AA/AO","3810","3000","21390","21260"
"In post","2022","60-64","Department for Work and Pensions","EO","5025","3875","28060","27570"
"In post","2022","60-64","Department for Work and Pensions","G6/G7","295","245","57980","57080"
"In post","2022","60-64","Department for Work and Pensions","SCS level","15","15","96300","90370"
"In post","2022","60-64","Department for Work and Pensions","SEO/HEO","1145","910","36870","34290"
"In post","2022","60-64","Department of Health and Social Care","AA/AO","50","45","21760","21820"
"In post","2022","60-64","Department of Health and Social Care","EO","75","70","27800","27720"
"In post","2022","60-64","Department of Health and Social Care","G6/G7","190","175","61620","58770"
"In post","2022","60-64","Department of Health and Social Care","SCS level","80","70","116370","114000"
"In post","2022","60-64","Department of Health and Social Care","SEO/HEO","165","150","38240","38930"
"In post","2022","60-64","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","G6/G7","10","10","74710","75480"
"In post","2022","60-64","Food Standards Agency","EO","70","65","27660","26750"
"In post","2022","60-64","Food Standards Agency","G6/G7","10","10","57600","56130"
"In post","2022","60-64","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","SEO/HEO","25","25","33450","30960"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","AA/AO","55","50","26260","25680"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","EO","60","55","29890","30580"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","120","110","63230","63200"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","SCS level","45","45","95180","93900"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","125","115","40280","39580"
"In post","2022","60-64","HM Land Registry","AA/AO","90","75","22750","22600"
"In post","2022","60-64","HM Land Registry","EO","200","140","27350","27130"
"In post","2022","60-64","HM Land Registry","G6/G7","15","15","64020","65970"
"In post","2022","60-64","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Land Registry","SEO/HEO","240","165","36780","33840"
"In post","2022","60-64","HM Revenue and Customs","AA/AO","2250","1700","22010","22080"
"In post","2022","60-64","HM Revenue and Customs","EO","1325","1020","28570","28920"
"In post","2022","60-64","HM Revenue and Customs","G6/G7","510","415","62390","60940"
"In post","2022","60-64","HM Revenue and Customs","SCS level","25","25","89730","85880"
"In post","2022","60-64","HM Revenue and Customs","SEO/HEO","1600","1280","38160","37610"
"In post","2022","60-64","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury","EO","15","15","29760","29750"
"In post","2022","60-64","HM Treasury","G6/G7","20","15","60230","60490"
"In post","2022","60-64","HM Treasury","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury","SEO/HEO","50","40","41270","42460"
"In post","2022","60-64","Home Office","AA/AO","785","655","22270","21680"
"In post","2022","60-64","Home Office","EO","1010","775","28560","28350"
"In post","2022","60-64","Home Office","G6/G7","160","145","62810","62240"
"In post","2022","60-64","Home Office","SCS level","20","20","100300","92000"
"In post","2022","60-64","Home Office","SEO/HEO","425","370","37230","36310"
"In post","2022","60-64","Home Office","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence","AA/AO","2195","2035","21820","21170"
"In post","2022","60-64","Ministry of Defence","EO","1035","965","27460","26670"
"In post","2022","60-64","Ministry of Defence","G6/G7","520","465","59080","56240"
"In post","2022","60-64","Ministry of Defence","SCS level","40","40","111880","98850"
"In post","2022","60-64","Ministry of Defence","SEO/HEO","1940","1805","38280","37960"
"In post","2022","60-64","Ministry of Defence","Unknown","255","240","43370","39350"
"In post","2022","60-64","Ministry of Justice","AA/AO","3430","2750","23980","21790"
"In post","2022","60-64","Ministry of Justice","EO","775","625","29530","28310"
"In post","2022","60-64","Ministry of Justice","G6/G7","175","160","65170","63500"
"In post","2022","60-64","Ministry of Justice","SCS level","20","20","90360","89730"
"In post","2022","60-64","Ministry of Justice","SEO/HEO","800","660","40080","38090"
"In post","2022","60-64","Ministry of Justice","Unknown","1650","1425","30930","28200"
"In post","2022","60-64","National Crime Agency","AA/AO","30","25","25170","24940"
"In post","2022","60-64","National Crime Agency","EO","120","110","35250","36410"
"In post","2022","60-64","National Crime Agency","G6/G7","25","20","70430","69360"
"In post","2022","60-64","National Crime Agency","SEO/HEO","150","140","46270","44910"
"In post","2022","60-64","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","20","15","21410","21410"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","EO","10","10","26650","25880"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","55","55","77000","75500"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","45","40","46480","51360"
"In post","2022","60-64","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","EO","10","10","30060","31730"
"In post","2022","60-64","Office of Gas and Electricity Markets","G6/G7","10","10","68770","69690"
"In post","2022","60-64","Office of Gas and Electricity Markets","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","G6/G7","15","10","65940","63920"
"In post","2022","60-64","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","AA/AO","550","470","24220","23780"
"In post","2022","60-64","Scottish Government","EO","390","300","32470","34040"
"In post","2022","60-64","Scottish Government","G6/G7","185","170","67350","66170"
"In post","2022","60-64","Scottish Government","SCS level","25","25","89750","83230"
"In post","2022","60-64","Scottish Government","SEO/HEO","455","370","42620","40290"
"In post","2022","60-64","The National Archives","AA/AO","15","10","22560","22640"
"In post","2022","60-64","The National Archives","EO","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","SEO/HEO","20","15","35950","35680"
"In post","2022","60-64","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","G6/G7","10","10","64480","58880"
"In post","2022","60-64","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","SEO/HEO","10","10","41090","39270"
"In post","2022","60-64","UK Statistics Authority","AA/AO","285","185","20490","20350"
"In post","2022","60-64","UK Statistics Authority","EO","55","50","25420","24750"
"In post","2022","60-64","UK Statistics Authority","G6/G7","35","35","54340","52650"
"In post","2022","60-64","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","SEO/HEO","85","75","34600","33520"
"In post","2022","60-64","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","AA/AO","70","60","24490","24630"
"In post","2022","60-64","Welsh Government","EO","75","65","29410","29430"
"In post","2022","60-64","Welsh Government","G6/G7","85","75","65240","61440"
"In post","2022","60-64","Welsh Government","SCS level","15","10","101160","93070"
"In post","2022","60-64","Welsh Government","SEO/HEO","175","155","42120","38160"
"In post","2022","65+","Attorney General's Departments","AA/AO","40","30","23230","23770"
"In post","2022","65+","Attorney General's Departments","EO","30","25","28590","28800"
"In post","2022","65+","Attorney General's Departments","G6/G7","80","60","64040","62590"
"In post","2022","65+","Attorney General's Departments","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","SEO/HEO","10","10","35090","34480"
"In post","2022","65+","Cabinet Office","AA/AO","15","15","23380","24490"
"In post","2022","65+","Cabinet Office","EO","15","15","27620","28330"
"In post","2022","65+","Cabinet Office","G6/G7","25","20","61870","57380"
"In post","2022","65+","Cabinet Office","SCS level","10","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","SEO/HEO","25","20","37900","35590"
"In post","2022","65+","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","AA/AO","55","40","22460","22740"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","EO","35","30","27810","27460"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","G6/G7","50","40","58350","58450"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","100","80","39760","39650"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","AA/AO","10","10","22340","21250"
"In post","2022","65+","Department for Education","EO","10","10","26420","26000"
"In post","2022","65+","Department for Education","G6/G7","25","25","57860","55700"
"In post","2022","65+","Department for Education","SEO/HEO","30","25","36710","36640"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","AA/AO","90","75","22410","21300"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","EO","60","50","26790","26520"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","G6/G7","30","25","57800","57390"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","80","65","37500","35900"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","EO","5","5","[c]","[c]"
"In post","2022","65+","Department for International Trade","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","SEO/HEO","10","10","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","AA/AO","15","10","22960","22560"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","EO","5","5","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","50","30","65860","65270"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","20","20","38660","37710"
"In post","2022","65+","Department for Transport","AA/AO","220","150","22990","21840"
"In post","2022","65+","Department for Transport","EO","235","165","27950","26780"
"In post","2022","65+","Department for Transport","G6/G7","35","25","63690","59540"
"In post","2022","65+","Department for Transport","SEO/HEO","65","55","40200","38220"
"In post","2022","65+","Department for Work and Pensions","AA/AO","1215","900","21620","21260"
"In post","2022","65+","Department for Work and Pensions","EO","1290","915","28190","27570"
"In post","2022","65+","Department for Work and Pensions","G6/G7","45","35","63220","60090"
"In post","2022","65+","Department for Work and Pensions","SEO/HEO","240","175","38550","34290"
"In post","2022","65+","Department of Health and Social Care","AA/AO","35","30","22220","22090"
"In post","2022","65+","Department of Health and Social Care","EO","30","25","28450","28040"
"In post","2022","65+","Department of Health and Social Care","G6/G7","55","45","61630","60650"
"In post","2022","65+","Department of Health and Social Care","SCS level","30","25","113400","109620"
"In post","2022","65+","Department of Health and Social Care","SEO/HEO","55","45","37670","37880"
"In post","2022","65+","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Estyn","G6/G7","5","0","[c]","[c]"
"In post","2022","65+","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","EO","30","25","28060","27860"
"In post","2022","65+","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","SEO/HEO","15","15","37780","40330"
"In post","2022","65+","Foreign, Commonwealth and Development Office","AA/AO","25","25","28220","28250"
"In post","2022","65+","Foreign, Commonwealth and Development Office","EO","15","10","29800","30020"
"In post","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","55","40","62300","61010"
"In post","2022","65+","Foreign, Commonwealth and Development Office","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","35","25","39780","38600"
"In post","2022","65+","HM Land Registry","AA/AO","20","15","22950","22600"
"In post","2022","65+","HM Land Registry","EO","50","30","27840","27130"
"In post","2022","65+","HM Land Registry","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","SEO/HEO","55","35","36210","33840"
"In post","2022","65+","HM Revenue and Customs","AA/AO","685","515","22220","22040"
"In post","2022","65+","HM Revenue and Customs","EO","385","265","29190","28920"
"In post","2022","65+","HM Revenue and Customs","G6/G7","105","75","63960","62120"
"In post","2022","65+","HM Revenue and Customs","SCS level","5","5","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","SEO/HEO","380","265","39320","40240"
"In post","2022","65+","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","G6/G7","10","5","[c]","[c]"
"In post","2022","65+","HM Treasury","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","AA/AO","380","300","22580","21680"
"In post","2022","65+","Home Office","EO","310","215","29650","29080"
"In post","2022","65+","Home Office","G6/G7","30","25","63160","63180"
"In post","2022","65+","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","SEO/HEO","115","90","37640","36560"
"In post","2022","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","AA/AO","825","740","21400","21170"
"In post","2022","65+","Ministry of Defence","EO","390","355","27430","26930"
"In post","2022","65+","Ministry of Defence","G6/G7","145","120","61950","59730"
"In post","2022","65+","Ministry of Defence","SCS level","10","10","111890","104240"
"In post","2022","65+","Ministry of Defence","SEO/HEO","600","520","38170","36460"
"In post","2022","65+","Ministry of Defence","Unknown","70","65","40970","38250"
"In post","2022","65+","Ministry of Justice","AA/AO","1205","905","22910","21490"
"In post","2022","65+","Ministry of Justice","EO","200","160","28970","28040"
"In post","2022","65+","Ministry of Justice","G6/G7","40","40","65860","63500"
"In post","2022","65+","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","SEO/HEO","200","150","40810","37770"
"In post","2022","65+","Ministry of Justice","Unknown","565","425","31150","28200"
"In post","2022","65+","National Crime Agency","AA/AO","10","10","27060","27650"
"In post","2022","65+","National Crime Agency","EO","20","20","35290","36410"
"In post","2022","65+","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","SEO/HEO","25","20","45180","44910"
"In post","2022","65+","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","15","10","76950","75500"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","10","43900","47110"
"In post","2022","65+","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","AA/AO","215","170","24530","23780"
"In post","2022","65+","Scottish Government","EO","90","65","31830","30450"
"In post","2022","65+","Scottish Government","G6/G7","40","30","68550","68100"
"In post","2022","65+","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","SEO/HEO","115","85","42220","41130"
"In post","2022","65+","The National Archives","AA/AO","10","10","21570","21660"
"In post","2022","65+","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","AA/AO","190","110","20560","20350"
"In post","2022","65+","UK Statistics Authority","EO","35","30","26320","26330"
"In post","2022","65+","UK Statistics Authority","G6/G7","10","5","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
