"Status","Year","Function_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Coventry","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Coventry","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Coventry","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Croydon","Heterosexual / straight","85","80","50440","42100"
"In post","2022","Legal","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Croydon","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Croydon","Unknown","35","35","53380","61170"
"In post","2022","Legal","Darlington","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Legal","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Devon CC","Heterosexual / straight","85","80","40010","38000"
"In post","2022","Legal","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Devon CC","Unknown","15","10","[c]","[c]"
"In post","2022","Legal","Dorset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dumfries and Galloway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Durham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Durham","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Cumbria","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Legal","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Cumbria","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Kent","Heterosexual / straight","80","75","36920","29700"
"In post","2022","Legal","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Kent","Unknown","40","35","43550","35020"
"In post","2022","Legal","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Falkirk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Flintshire and Wrexham","Heterosexual / straight","45","40","38780","37980"
"In post","2022","Legal","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Flintshire and Wrexham","Unknown","20","15","[c]","[c]"
"In post","2022","Legal","Glasgow City","Heterosexual / straight","190","180","53080","53490"
"In post","2022","Legal","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Glasgow City","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Glasgow City","Unknown","35","35","54420","54350"
"In post","2022","Legal","Gloucestershire CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Legal","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Gloucestershire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Gloucestershire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South West","Heterosexual / straight","100","95","44970","40660"
"In post","2022","Legal","Greater Manchester South West","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South West","Unknown","55","50","41770","35980"
"In post","2022","Legal","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hackney and Newham","Heterosexual / straight","220","210","53520","58600"
"In post","2022","Legal","Hackney and Newham","LGBO","25","25","[c]","[c]"
"In post","2022","Legal","Hackney and Newham","Undeclared","30","30","58990","62120"
"In post","2022","Legal","Hackney and Newham","Unknown","175","165","47250","40910"
"In post","2022","Legal","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Harrow and Hillingdon","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Heart of Essex","Heterosexual / straight","150","140","41740","40000"
"In post","2022","Legal","Heart of Essex","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Heart of Essex","Unknown","35","30","44030","38120"
"In post","2022","Legal","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hertfordshire CC","Heterosexual / straight","135","125","42540","40000"
"In post","2022","Legal","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hertfordshire CC","Unknown","35","30","47590","53050"
"In post","2022","Legal","Hounslow and Richmond upon Thames","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","50","45","52430","53490"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","Heterosexual / straight","55","50","42400","48080"
"In post","2022","Legal","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","Unknown","20","20","[c]","[c]"
"In post","2022","Legal","Lambeth","Heterosexual / straight","35","35","54360","60960"
"In post","2022","Legal","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lambeth","Undeclared","10","5","[c]","[c]"
"In post","2022","Legal","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leeds","Heterosexual / straight","410","385","42090","40520"
"In post","2022","Legal","Leeds","LGBO","30","30","35940","30440"
"In post","2022","Legal","Leeds","Undeclared","25","25","[c]","[c]"
"In post","2022","Legal","Leeds","Unknown","155","135","40330","33370"
"In post","2022","Legal","Leicester","Heterosexual / straight","105","95","40690","48080"
"In post","2022","Legal","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicester","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Leicester","Unknown","25","20","[c]","[c]"
"In post","2022","Legal","Leicestershire CC and Rutland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Liverpool","Heterosexual / straight","240","230","37410","30480"
"In post","2022","Legal","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Liverpool","Unknown","70","65","39840","34050"
"In post","2022","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Manchester","Heterosexual / straight","340","315","40490","38000"
"In post","2022","Legal","Manchester","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","Manchester","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Manchester","Unknown","70","65","40880","34480"
"In post","2022","Legal","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","Heterosexual / straight","185","170","37920","33310"
"In post","2022","Legal","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","Undeclared","20","15","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","Unknown","75","65","37420","28570"
"In post","2022","Legal","Milton Keynes","Heterosexual / straight","40","30","46600","53430"
"In post","2022","Legal","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Milton Keynes","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","Heterosexual / straight","35","35","46520","41660"
"In post","2022","Legal","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","Heterosexual / straight","35","35","54180","53490"
"In post","2022","Legal","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","Heterosexual / straight","55","50","33280","25480"
"In post","2022","Legal","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Nottingham","Heterosexual / straight","255","240","38000","33370"
"In post","2022","Legal","Nottingham","LGBO","15","10","[c]","[c]"
"In post","2022","Legal","Nottingham","Undeclared","20","15","[c]","[c]"
"In post","2022","Legal","Nottingham","Unknown","95","85","36180","33080"
"In post","2022","Legal","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Peterborough","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Portsmouth","Heterosexual / straight","95","90","41470","34190"
"In post","2022","Legal","Portsmouth","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Portsmouth","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Portsmouth","Unknown","25","20","[c]","[c]"
"In post","2022","Legal","Redbridge and Waltham Forest","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Sheffield","Heterosexual / straight","85","75","34160","27890"
"In post","2022","Legal","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sheffield","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Sheffield","Unknown","45","35","38990","28430"
"In post","2022","Legal","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Hampshire","Heterosexual / straight","120","110","41920","37890"
"In post","2022","Legal","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","South Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","South Hampshire","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","Heterosexual / straight","65","60","54520","53490"
"In post","2022","Legal","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","Heterosexual / straight","60","50","38520","32520"
"In post","2022","Legal","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","Unknown","25","20","[c]","[c]"
"In post","2022","Legal","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","Heterosexual / straight","45","40","40380","38090"
"In post","2022","Legal","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Suffolk CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Legal","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Suffolk CC","Unknown","15","10","[c]","[c]"
"In post","2022","Legal","Sunderland","Heterosexual / straight","35","30","36640","33370"
"In post","2022","Legal","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sunderland","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Swansea","Heterosexual / straight","60","55","43210","48080"
"In post","2022","Legal","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swansea","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Swansea","Unknown","25","20","[c]","[c]"
"In post","2022","Legal","Swindon","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Telford and Wrekin","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tower Hamlets","Heterosexual / straight","165","160","65300","62910"
"In post","2022","Legal","Tower Hamlets","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Tower Hamlets","Undeclared","25","25","[c]","[c]"
"In post","2022","Legal","Tower Hamlets","Unknown","40","40","66560","68680"
"In post","2022","Legal","Tyneside","Heterosexual / straight","170","160","39180","34480"
"In post","2022","Legal","Tyneside","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Tyneside","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Tyneside","Unknown","50","40","38940","32990"
"In post","2022","Legal","Wakefield","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wakefield","Unknown","[c]","[c]","[c]","[c]"
