"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","EO","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Met Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","EO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Met Office","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Met Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Met Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Met Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Met Office","SEO/HEO","Female","40","35","36210","36790"
"In post","2022","Declared disabled","Met Office","SEO/HEO","Male","40","35","36600","35970"
"In post","2022","Declared disabled","Met Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","AA/AO","Female","595","550","21900","21380"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","AA/AO","Male","655","635","23360","21170"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","EO","Female","335","320","27700","26670"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","EO","Male","365","355","29530","26930"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","G6/G7","Female","130","125","61440","58550"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","G6/G7","Male","110","110","62530","59730"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Female","555","535","37110","35000"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Male","550","540","38680","37890"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","EO","Female","70","70","27710","28310"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","EO","Male","35","35","27190","26900"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","G6/G7","Female","65","65","59220","59000"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","G6/G7","Male","70","70","59890","59030"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SEO/HEO","Female","220","215","37070","36050"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SEO/HEO","Male","140","135","38710","37930"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","EO","Female","60","60","33230","32770"
"In post","2022","Declared disabled","National Crime Agency","EO","Male","60","60","34720","35520"
"In post","2022","Declared disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Female","45","40","43930","43670"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Male","50","50","44370","43710"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","50","50","45430","51360"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","AA/AO","Female","55","50","21090","20970"
"In post","2022","Declared disabled","Office of the Public Guardian","AA/AO","Male","45","40","21020","20970"
"In post","2022","Declared disabled","Office of the Public Guardian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Female","40","35","25220","25120"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
