"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","South Yorkshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G7","Female","15","10","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AO","Female","10","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","HEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","G7","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Unknown","G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6","Female","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G7","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","HEO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","HEO","Male","40","40","33410","33000"
"In post","2022","Commercial","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","G6","Female","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","G7","Female","20","15","[c]","[c]"
"In post","2022","Commercial","West Midlands","G7","Male","20","20","[c]","[c]"
"In post","2022","Commercial","West Midlands","HEO","Female","10","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","SEO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","West Midlands","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AA","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","EO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","HEO","Female","30","25","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","HEO","Male","30","30","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","SEO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","SEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","G6","Female","20","20","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","G6","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","G7","Female","45","45","57380","54360"
"In post","2022","Commercial","West Yorkshire","G7","Male","45","45","60020","61710"
"In post","2022","Commercial","West Yorkshire","HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","SEO","Female","55","55","37350","36820"
"In post","2022","Commercial","West Yorkshire","SEO","Male","30","30","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","15","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","15","15","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","SEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","AO","Female","20","20","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","AO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","EO","Female","175","165","26690","26590"
"In post","2022","Communications","Derbyshire and Nottinghamshire","EO","Male","210","205","26700","26590"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G6","Female","5","5","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G7","Female","15","15","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","HEO","Female","70","70","32940","33370"
"In post","2022","Communications","Derbyshire and Nottinghamshire","HEO","Male","70","70","33250","33370"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SEO","Female","30","30","40110","40520"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SEO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Devon","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Devon","HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Devon","SEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Devon","SEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","EO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","HEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","SEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","HEO","Male","15","15","[c]","[c]"
"In post","2022","Communications","East Anglia","SEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","AO","Female","20","15","[c]","[c]"
"In post","2022","Communications","East Wales","AO","Male","10","10","[c]","[c]"
"In post","2022","Communications","East Wales","EO","Female","250","235","26770","26820"
"In post","2022","Communications","East Wales","EO","Male","235","235","26840","26820"
"In post","2022","Communications","East Wales","G6","Female","10","10","[c]","[c]"
"In post","2022","Communications","East Wales","G6","Male","5","5","[c]","[c]"
"In post","2022","Communications","East Wales","G7","Female","25","25","[c]","[c]"
"In post","2022","Communications","East Wales","G7","Male","15","15","[c]","[c]"
"In post","2022","Communications","East Wales","HEO","Female","90","85","32520","33370"
"In post","2022","Communications","East Wales","HEO","Male","90","90","32740","33370"
"In post","2022","Communications","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SEO","Female","55","50","38880","40180"
"In post","2022","Communications","East Wales","SEO","Male","50","50","39110","40180"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","SEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","15","10","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","40","35","30950","31610"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","25","25","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","30","30","38440","37840"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","25","25","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","AO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Greater Manchester","AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","EO","Female","165","160","26760","26590"
"In post","2022","Communications","Greater Manchester","EO","Male","240","240","26730","26820"
"In post","2022","Communications","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","G7","Female","10","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","G7","Male","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","HEO","Female","80","75","33020","33080"
"In post","2022","Communications","Greater Manchester","HEO","Male","90","90","33210","33370"
"In post","2022","Communications","Greater Manchester","SEO","Female","25","25","[c]","[c]"
"In post","2022","Communications","Greater Manchester","SEO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","AO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","EO","Female","20","20","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","EO","Male","25","25","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","G7","Female","10","10","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","G7","Male","5","5","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","HEO","Female","30","30","32810","33000"
"In post","2022","Communications","Hampshire and Isle of Wight","HEO","Male","25","25","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","SEO","Female","25","25","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","SEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
