"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AA","Female","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","AO","Female","130","95","22620","22330"
"In post","2022","60-64","Counter Fraud","AO","Male","65","55","22450","21260"
"In post","2022","60-64","Counter Fraud","EO","Female","295","215","28240","27570"
"In post","2022","60-64","Counter Fraud","EO","Male","195","145","27950","27570"
"In post","2022","60-64","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Counter Fraud","HEO","Female","40","30","34540","34290"
"In post","2022","60-64","Counter Fraud","HEO","Male","55","45","34770","34290"
"In post","2022","60-64","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","SEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","SEO","Male","25","20","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","AO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","AO","Male","30","30","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","EO","Female","85","70","27850","27570"
"In post","2022","60-64","Digital, Data and Technology","EO","Male","160","135","28270","27570"
"In post","2022","60-64","Digital, Data and Technology","G6","Female","15","15","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","G6","Male","40","40","70380","70470"
"In post","2022","60-64","Digital, Data and Technology","G7","Female","55","50","53680","53730"
"In post","2022","60-64","Digital, Data and Technology","G7","Male","150","140","56720","56050"
"In post","2022","60-64","Digital, Data and Technology","HEO","Female","100","85","34460","33350"
"In post","2022","60-64","Digital, Data and Technology","HEO","Male","190","170","35230","34710"
"In post","2022","60-64","Digital, Data and Technology","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","SEO","Female","65","60","40690","40520"
"In post","2022","60-64","Digital, Data and Technology","SEO","Male","190","175","43200","42180"
"In post","2022","60-64","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","AA","Male","5","5","[c]","[c]"
"In post","2022","60-64","Finance","AO","Female","80","65","22310","21830"
"In post","2022","60-64","Finance","AO","Male","25","25","[c]","[c]"
"In post","2022","60-64","Finance","EO","Female","135","115","27490","26930"
"In post","2022","60-64","Finance","EO","Male","65","65","27700","26930"
"In post","2022","60-64","Finance","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Finance","G6","Male","25","20","[c]","[c]"
"In post","2022","60-64","Finance","G7","Female","40","35","55010","54300"
"In post","2022","60-64","Finance","G7","Male","55","50","56870","57540"
"In post","2022","60-64","Finance","HEO","Female","115","105","34750","33820"
"In post","2022","60-64","Finance","HEO","Male","115","110","35110","33650"
"In post","2022","60-64","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Finance","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Finance","SEO","Female","70","60","42880","41100"
"In post","2022","60-64","Finance","SEO","Male","120","110","43740","42170"
"In post","2022","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","Male","10","10","[c]","[c]"
"In post","2022","60-64","Geography","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Geography","EO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Geography","HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Geography","HEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Geography","SEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","AO","Female","95","80","22210","21830"
"In post","2022","60-64","Human Resources","AO","Male","25","25","[c]","[c]"
"In post","2022","60-64","Human Resources","EO","Female","85","70","27720","26980"
"In post","2022","60-64","Human Resources","EO","Male","35","30","28850","28750"
"In post","2022","60-64","Human Resources","G6","Female","15","15","[c]","[c]"
"In post","2022","60-64","Human Resources","G6","Male","5","5","[c]","[c]"
"In post","2022","60-64","Human Resources","G7","Female","45","40","55080","54880"
"In post","2022","60-64","Human Resources","G7","Male","15","15","[c]","[c]"
"In post","2022","60-64","Human Resources","HEO","Female","100","80","34520","33370"
"In post","2022","60-64","Human Resources","HEO","Male","65","55","34540","34050"
"In post","2022","60-64","Human Resources","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","SEO","Female","75","60","41570","41100"
"In post","2022","60-64","Human Resources","SEO","Male","45","40","43580","42620"
"In post","2022","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","G6","Male","15","15","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","G7","Female","25","25","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","SEO","Female","25","25","[c]","[c]"
"In post","2022","60-64","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","AO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","AO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","EO","Female","30","25","28540","27870"
"In post","2022","60-64","Intelligence Analysis","EO","Male","55","45","28590","28350"
"In post","2022","60-64","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","HEO","Female","10","5","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","HEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intelligence Analysis","SEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Internal Audit","HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Internal Audit","HEO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","SEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Internal Audit","SEO","Male","15","15","[c]","[c]"
"In post","2022","60-64","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","G6","Male","10","10","[c]","[c]"
"In post","2022","60-64","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","International Trade","SEO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","AO","Female","35","35","22650","21380"
"In post","2022","60-64","Knowledge and Information Management","AO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","EO","Female","30","30","28030","27570"
"In post","2022","60-64","Knowledge and Information Management","EO","Male","25","25","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","HEO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","HEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","SEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","SEO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","AO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Legal","AO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Legal","EO","Female","55","40","28810","28920"
"In post","2022","60-64","Legal","EO","Male","40","35","29140","28920"
"In post","2022","60-64","Legal","G6","Female","40","35","73430","75010"
"In post","2022","60-64","Legal","G6","Male","40","35","73600","72050"
"In post","2022","60-64","Legal","G7","Female","145","115","59670","59200"
"In post","2022","60-64","Legal","G7","Male","140","120","59880","59960"
"In post","2022","60-64","Legal","HEO","Female","35","25","35680","34760"
"In post","2022","60-64","Legal","HEO","Male","60","45","36620","35980"
"In post","2022","60-64","Legal","SCS level","Female","15","15","[c]","[c]"
"In post","2022","60-64","Legal","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Legal","SEO","Female","50","40","48380","47100"
"In post","2022","60-64","Legal","SEO","Male","55","45","47130","46600"
"In post","2022","60-64","Medicine","AA","Female","5","5","[c]","[c]"
"In post","2022","60-64","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicine","AO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicine","EO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Medicine","EO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Medicine","G6","Female","10","5","[c]","[c]"
"In post","2022","60-64","Medicine","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","Medicine","G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","Medicine","G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Medicine","HEO","Female","30","25","[c]","[c]"
"In post","2022","60-64","Medicine","HEO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Medicine","SCS level","Female","20","15","[c]","[c]"
"In post","2022","60-64","Medicine","SCS level","Male","25","25","[c]","[c]"
"In post","2022","60-64","Medicine","SEO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Delivery","AA","Female","1120","835","20440","20480"
"In post","2022","60-64","Operational Delivery","AA","Male","780","665","21050","20890"
"In post","2022","60-64","Operational Delivery","AO","Female","5940","4540","22120","21260"
"In post","2022","60-64","Operational Delivery","AO","Male","3130","2575","24190","21840"
"In post","2022","60-64","Operational Delivery","EO","Female","4655","3555","28040","27570"
"In post","2022","60-64","Operational Delivery","EO","Male","3115","2515","29190","27570"
"In post","2022","60-64","Operational Delivery","G6","Female","60","55","70230","67950"
"In post","2022","60-64","Operational Delivery","G6","Male","75","65","72970","71620"
"In post","2022","60-64","Operational Delivery","G7","Female","155","135","54710","53400"
"In post","2022","60-64","Operational Delivery","G7","Male","205","185","59050","57810"
"In post","2022","60-64","Operational Delivery","HEO","Female","1000","800","34190","33840"
"In post","2022","60-64","Operational Delivery","HEO","Male","905","715","35960","35170"
"In post","2022","60-64","Operational Delivery","SCS level","Female","20","20","[c]","[c]"
"In post","2022","60-64","Operational Delivery","SCS level","Male","35","35","106980","103000"
"In post","2022","60-64","Operational Delivery","SEO","Female","370","315","41710","40860"
"In post","2022","60-64","Operational Delivery","SEO","Male","475","405","46310","44090"
"In post","2022","60-64","Operational Delivery","Unknown","Female","1085","925","30010","28200"
"In post","2022","60-64","Operational Delivery","Unknown","Male","585","520","32670","30880"
"In post","2022","60-64","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","G7","Male","20","15","[c]","[c]"
"In post","2022","60-64","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other","AA","Female","135","120","20080","19810"
"In post","2022","60-64","Other","AA","Male","250","240","19360","19050"
"In post","2022","60-64","Other","AO","Female","760","655","21870","21380"
"In post","2022","60-64","Other","AO","Male","405","385","21770","21260"
"In post","2022","60-64","Other","EO","Female","420","350","27470","27570"
"In post","2022","60-64","Other","EO","Male","525","490","27410","27570"
"In post","2022","60-64","Other","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Other","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","Other","G7","Female","30","25","55380","56460"
"In post","2022","60-64","Other","G7","Male","75","70","55790","54540"
"In post","2022","60-64","Other","HEO","Female","175","155","34130","34020"
"In post","2022","60-64","Other","HEO","Male","275","265","34230","33300"
"In post","2022","60-64","Other","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Other","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Other","SEO","Female","70","65","41610","41310"
"In post","2022","60-64","Other","SEO","Male","155","140","43320","41920"
"In post","2022","60-64","Other","Unknown","Female","5","5","[c]","[c]"
"In post","2022","60-64","Other","Unknown","Male","115","115","39950","37300"
"In post","2022","60-64","Planning","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G6","Female","5","5","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G6","Male","20","20","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","G7","Male","5","5","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","AO","Female","40","35","24540","24630"
"In post","2022","60-64","Policy","AO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Policy","EO","Female","105","95","29110","29430"
"In post","2022","60-64","Policy","EO","Male","50","45","29500","29430"
"In post","2022","60-64","Policy","G6","Female","50","50","68280","68720"
"In post","2022","60-64","Policy","G6","Male","85","75","72120","72000"
"In post","2022","60-64","Policy","G7","Female","115","110","57190","56740"
"In post","2022","60-64","Policy","G7","Male","130","120","58320","58620"
"In post","2022","60-64","Policy","HEO","Female","110","100","34970","35050"
"In post","2022","60-64","Policy","HEO","Male","100","90","36070","35980"
"In post","2022","60-64","Policy","SCS level","Female","30","25","[c]","[c]"
"In post","2022","60-64","Policy","SCS level","Male","60","55","95060","84560"
"In post","2022","60-64","Policy","SEO","Female","110","95","42330","41700"
"In post","2022","60-64","Policy","SEO","Male","105","95","43130","43520"
"In post","2022","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","AO","Female","50","40","22120","21260"
"In post","2022","60-64","Project Delivery","AO","Male","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","EO","Female","65","55","28220","27570"
"In post","2022","60-64","Project Delivery","EO","Male","30","25","28300","27570"
"In post","2022","60-64","Project Delivery","G6","Female","25","25","[c]","[c]"
"In post","2022","60-64","Project Delivery","G6","Male","45","40","69120","67370"
"In post","2022","60-64","Project Delivery","G7","Female","70","60","55880","55210"
"In post","2022","60-64","Project Delivery","G7","Male","130","115","54670","54540"
"In post","2022","60-64","Project Delivery","HEO","Female","130","105","33820","33870"
"In post","2022","60-64","Project Delivery","HEO","Male","115","100","34340","34030"
"In post","2022","60-64","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","SEO","Female","110","95","40560","40520"
"In post","2022","60-64","Project Delivery","SEO","Male","210","180","42140","41920"
"In post","2022","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Unknown","Male","25","25","[c]","[c]"
"In post","2022","60-64","Property","AA","Female","35","35","17980","17480"
"In post","2022","60-64","Property","AA","Male","85","85","17890","17480"
"In post","2022","60-64","Property","AO","Female","40","35","22610","22040"
"In post","2022","60-64","Property","AO","Male","30","25","[c]","[c]"
"In post","2022","60-64","Property","EO","Female","75","65","28180","27000"
"In post","2022","60-64","Property","EO","Male","70","65","27810","27210"
"In post","2022","60-64","Property","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","G6","Male","40","40","67840","65380"
"In post","2022","60-64","Property","G7","Female","25","20","[c]","[c]"
"In post","2022","60-64","Property","G7","Male","90","80","57740","58000"
"In post","2022","60-64","Property","HEO","Female","45","40","33690","33300"
"In post","2022","60-64","Property","HEO","Male","140","125","34880","34000"
"In post","2022","60-64","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","SEO","Female","50","40","42810","42870"
"In post","2022","60-64","Property","SEO","Male","140","125","44020","44330"
"In post","2022","60-64","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","EO","Female","10","5","[c]","[c]"
"In post","2022","60-64","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AA","Male","5","5","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Science and Engineering","AO","Male","120","115","22420","22750"
"In post","2022","60-64","Science and Engineering","EO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Science and Engineering","EO","Male","140","130","27200","26930"
"In post","2022","60-64","Science and Engineering","G6","Female","15","15","[c]","[c]"
"In post","2022","60-64","Science and Engineering","G6","Male","45","45","71620","70640"
"In post","2022","60-64","Science and Engineering","G7","Female","20","15","[c]","[c]"
"In post","2022","60-64","Science and Engineering","G7","Male","170","145","53840","53970"
"In post","2022","60-64","Science and Engineering","HEO","Female","30","25","33640","33200"
"In post","2022","60-64","Science and Engineering","HEO","Male","175","165","35030","33910"
"In post","2022","60-64","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Science and Engineering","SEO","Female","40","30","41410","40780"
"In post","2022","60-64","Science and Engineering","SEO","Male","230","205","43150","42000"
"In post","2022","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Science and Engineering","Unknown","Male","50","40","45340","44180"
"In post","2022","60-64","Security","AA","Female","30","30","20640","19810"
"In post","2022","60-64","Security","AA","Male","390","360","20650","19810"
"In post","2022","60-64","Security","AO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Security","AO","Male","170","150","32740","39070"
"In post","2022","60-64","Security","EO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Security","EO","Male","45","40","31040","28650"
"In post","2022","60-64","Security","G6","Female","5","5","[c]","[c]"
"In post","2022","60-64","Security","G6","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Security","G7","Male","20","20","[c]","[c]"
"In post","2022","60-64","Security","HEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Security","HEO","Male","70","65","38170","34260"
"In post","2022","60-64","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","SEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Security","SEO","Male","40","35","45100","43940"
"In post","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","G7","Female","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","EO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","G6","Male","[c]","[c]","[c]","[c]"
