"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","Female","305","290","38990","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","Male","290","285","40350","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","135","130","37220","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","135","135","41080","36750"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","Female","35","30","36900","36620"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","70","65","40680","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","70","70","51400","50170"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","Female","50","45","38780","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","Male","45","45","41890","37070"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","Female","65","60","40950","36970"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","Male","35","35","38740","36210"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","East Anglia","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","East Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Greater Manchester","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Inner London - West","London","Female","1230","1210","45220","39930"
"In post","2022","Department for International Trade","Inner London - West","London","Male","1270","1265","47370","41950"
"In post","2022","Department for International Trade","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Overseas","Overseas","Female","55","55","54900","53750"
"In post","2022","Department for International Trade","Overseas","Overseas","Male","120","120","55570","53410"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Department for International Trade","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","West Central Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Department for International Trade","West Midlands","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Department for International Trade","West Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","Outside London","Female","35","30","38170","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","30","30","40690","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","55","50","41220","40580"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","45","45","43640","46330"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Outside London","Female","30","30","39820","36630"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Outside London","Male","40","40","37490","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","Female","1115","1085","48450","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","Male","1090","1080","48820","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","Outside London","Female","40","35","33370","30190"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","30","30","40140","36810"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","35","35","40260","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","Female","190","180","36960","30620"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","Male","130","130","37200","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","Female","55","50","40630","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","Male","35","35","42490","37300"
"In post","2022","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","40","35","40810","26780"
"In post","2022","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","80","80","69730","78200"
"In post","2022","Department for Transport (excl. agencies)","Inner London - East","London","Female","10","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Inner London - East","London","Male","75","60","33490","33390"
"In post","2022","Department for Transport (excl. agencies)","Inner London - West","London","Female","1320","1280","48670","44030"
"In post","2022","Department for Transport (excl. agencies)","Inner London - West","London","Male","1610","1590","51300","54110"
"In post","2022","Department for Transport (excl. agencies)","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","70","60","33480","30730"
"In post","2022","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","60","60","38290","38650"
"In post","2022","Department for Transport (excl. agencies)","West Midlands","Outside London","Female","75","75","36590","30730"
"In post","2022","Department for Transport (excl. agencies)","West Midlands","Outside London","Male","75","75","38870","38650"
"In post","2022","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","Female","30","30","41530","38650"
"In post","2022","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","West Yorkshire","Outside London","Female","65","65","38220","38650"
"In post","2022","Department for Transport (excl. agencies)","West Yorkshire","Outside London","Male","75","70","39880","38650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Female","745","665","29040","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Male","365","355","29160","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","765","670","28500","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","320","310","28600","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","Female","525","450","25640","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","Male","245","235","25620","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","580","510","25610","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","275","265","25740","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cumbria","Outside London","Female","185","155","27100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cumbria","Outside London","Male","60","60","26530","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","1525","1295","26010","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","750","720","26170","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Devon","Outside London","Female","1310","1050","25710","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Devon","Outside London","Male","620","580","26460","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","Female","605","505","26830","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","Male","280","265","27250","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","Female","1160","965","26740","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","Male","645","610","27630","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","Female","1000","870","26200","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","Male","485","470","27020","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Female","825","680","25950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Male","365","340","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","Female","2060","1770","25390","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","Male","915","875","25750","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Essex","Outside London","Female","1130","995","28730","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Essex","Outside London","Male","445","435","29380","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","1165","975","26760","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","670","635","26830","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","Female","3185","2810","26900","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","Male","2105","2045","30670","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","870","720","26250","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","385","365","26520","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","620","525","25780","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","275","260","26390","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","Female","320","285","26560","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","Male","125","120","25870","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","London","Female","1725","1560","29820","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","London","Male","980","955","30150","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","London","Female","1625","1525","41630","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","London","Male","1215","1195","44790","39000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Kent","Outside London","Female","1160","1050","28790","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Kent","Outside London","Male","575","565","28970","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","Female","4920","4310","27280","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","Male","3185","3080","29190","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1090","930","25500","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Male","595","565","25540","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","Female","395","335","26150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","Male","175","165","27100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","Female","2640","2230","25770","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","Male","1285","1225","26190","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","Female","175","150","26560","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","Male","85","85","27070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","Female","225","195","27970","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","Male","130","125","28700","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","4615","3955","27440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","3280","3145","31440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","Female","1325","1175","30160","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","Male","650","635","30510","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - South","London","Female","580","540","30890","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - South","London","Male","245","245","31220","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","Female","1100","995","30840","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","Male","510","495","31180","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","Female","990","835","26700","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","Male","470","445","27060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","Female","2180","1840","29660","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","Male","1210","1160","33270","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","Female","650","550","26320","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","Male","275","265","26690","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","1520","1300","26650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","760","720","26770","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","Female","1580","1330","25370","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","Male","700","670","25220","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Female","375","340","30280","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Male","220","215","32630","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","Female","2625","2225","24970","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","Male","1410","1325","25120","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","Female","3485","2950","25950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","Male","1795","1720","26280","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","Female","2775","2405","25840","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","Male","1455","1395","26030","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","Female","2700","2355","29580","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","Male","1870","1805","31700","27570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
