"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Female","Heterosexual / straight","800","715","37090","33840"
"In post","2022","HM Land Registry","SEO/HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Female","Undeclared","155","130","36020","33840"
"In post","2022","HM Land Registry","SEO/HEO","Female","Unknown","205","180","36070","33840"
"In post","2022","HM Land Registry","SEO/HEO","Male","Heterosexual / straight","640","590","38010","38450"
"In post","2022","HM Land Registry","SEO/HEO","Male","LGBO","35","30","37600","33840"
"In post","2022","HM Land Registry","SEO/HEO","Male","Undeclared","140","125","38200","38450"
"In post","2022","HM Land Registry","SEO/HEO","Male","Unknown","210","195","37780","38450"
"In post","2022","HM Land Registry","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","AA/AO","Female","Heterosexual / straight","7630","7075","24650","23960"
"In post","2022","HM Prison and Probation Service","AA/AO","Female","LGBO","1060","1030","25950","25700"
"In post","2022","HM Prison and Probation Service","AA/AO","Female","Undeclared","780","710","25690","24690"
"In post","2022","HM Prison and Probation Service","AA/AO","Female","Unknown","2540","2340","25470","24260"
"In post","2022","HM Prison and Probation Service","AA/AO","Male","Heterosexual / straight","11010","10635","27280","26950"
"In post","2022","HM Prison and Probation Service","AA/AO","Male","LGBO","435","420","27500","27120"
"In post","2022","HM Prison and Probation Service","AA/AO","Male","Undeclared","1010","950","28260","28700"
"In post","2022","HM Prison and Probation Service","AA/AO","Male","Unknown","3705","3475","27490","27120"
"In post","2022","HM Prison and Probation Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","EO","Female","Heterosexual / straight","1795","1720","29250","27380"
"In post","2022","HM Prison and Probation Service","EO","Female","LGBO","225","225","30730","31610"
"In post","2022","HM Prison and Probation Service","EO","Female","Undeclared","205","195","30510","30810"
"In post","2022","HM Prison and Probation Service","EO","Female","Unknown","335","315","30200","30110"
"In post","2022","HM Prison and Probation Service","EO","Male","Heterosexual / straight","2850","2740","31690","32240"
"In post","2022","HM Prison and Probation Service","EO","Male","LGBO","95","90","31790","32550"
"In post","2022","HM Prison and Probation Service","EO","Male","Undeclared","365","350","32420","33520"
"In post","2022","HM Prison and Probation Service","EO","Male","Unknown","615","570","32090","33520"
"In post","2022","HM Prison and Probation Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","G6/G7","Female","Heterosexual / straight","350","340","70030","67350"
"In post","2022","HM Prison and Probation Service","G6/G7","Female","LGBO","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","G6/G7","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","G6/G7","Female","Unknown","35","35","70810","70710"
"In post","2022","HM Prison and Probation Service","G6/G7","Male","Heterosexual / straight","290","285","75420","72550"
"In post","2022","HM Prison and Probation Service","G6/G7","Male","LGBO","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","G6/G7","Male","Undeclared","40","40","73500","70450"
"In post","2022","HM Prison and Probation Service","G6/G7","Male","Unknown","35","35","70860","69070"
"In post","2022","HM Prison and Probation Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Male","Heterosexual / straight","40","40","97280","1e+05"
"In post","2022","HM Prison and Probation Service","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Female","Heterosexual / straight","2615","2515","39250","37280"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Female","LGBO","260","260","39930","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Female","Undeclared","260","245","40440","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Female","Unknown","335","315","38850","38150"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Male","Heterosexual / straight","2605","2490","42170","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Male","LGBO","115","110","40790","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Male","Undeclared","370","355","42220","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Male","Unknown","375","345","41120","38160"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Female","Heterosexual / straight","10550","9735","30110","28200"
"In post","2022","HM Prison and Probation Service","Unknown","Female","LGBO","675","650","29360","26310"
"In post","2022","HM Prison and Probation Service","Unknown","Female","Undeclared","775","705","31660","31420"
"In post","2022","HM Prison and Probation Service","Unknown","Female","Unknown","2510","2255","27850","26130"
"In post","2022","HM Prison and Probation Service","Unknown","Male","Heterosexual / straight","3045","2910","31490","28870"
"In post","2022","HM Prison and Probation Service","Unknown","Male","LGBO","285","280","30600","27060"
"In post","2022","HM Prison and Probation Service","Unknown","Male","Undeclared","360","340","33740","34340"
"In post","2022","HM Prison and Probation Service","Unknown","Male","Unknown","1015","915","29050","28200"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Heterosexual / straight","5725","4710","21730","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","LGBO","280","255","21660","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Undeclared","690","545","22040","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Unknown","4765","3885","21700","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Heterosexual / straight","3735","3535","21600","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","LGBO","385","365","21460","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Undeclared","455","420","21860","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Unknown","3415","3220","21580","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Female","Heterosexual / straight","4990","4475","27450","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Female","LGBO","280","265","27230","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Female","Undeclared","505","440","28030","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Female","Unknown","2640","2415","27400","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Male","Heterosexual / straight","3980","3860","27370","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Male","LGBO","395","385","27080","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Male","Undeclared","470","445","27890","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Male","Unknown","2490","2420","27320","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","Heterosexual / straight","2675","2555","59610","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","LGBO","140","140","58830","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","Undeclared","255","245","60220","55800"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","Unknown","615","585","60400","58600"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","Heterosexual / straight","2995","2920","60060","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","LGBO","225","220","60350","58600"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","Undeclared","420","400","60740","57760"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","Unknown","950","925","59950","56120"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","Heterosexual / straight","175","170","83990","78420"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","Unknown","35","35","88930","78590"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","Heterosexual / straight","180","180","85010","79420"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","Unknown","45","45","93230","82340"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","7700","7250","36420","33430"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","LGBO","435","425","35770","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","Undeclared","795","735","36930","35980"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","Unknown","2640","2515","36050","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","7305","7120","36530","33510"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","LGBO","515","505","35950","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","Undeclared","980","945","36860","35980"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","Unknown","3180","3105","36240","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Female","Heterosexual / straight","115","115","27030","26750"
"In post","2022","HM Treasury (excl. agencies)","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Male","Heterosexual / straight","55","55","26010","24300"
"In post","2022","HM Treasury (excl. agencies)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Female","Heterosexual / straight","340","320","58450","56590"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Female","LGBO","30","30","56350","53030"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Female","Undeclared","40","35","57200","54670"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Male","Heterosexual / straight","385","380","58130","55530"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Male","LGBO","40","40","56660","55310"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Male","Undeclared","65","65","58900","57840"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Female","Heterosexual / straight","65","60","83510","78000"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Male","Heterosexual / straight","65","65","88880","78000"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","285","280","34700","32320"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","LGBO","35","30","31770","32320"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","Undeclared","45","45","33870","32320"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","290","285","34150","32320"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","LGBO","40","40","34640","33390"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","Undeclared","55","55","34460","32960"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","AA/AO","Female","Heterosexual / straight","3290","2735","22270","21680"
"In post","2022","Home Office","AA/AO","Female","LGBO","90","85","21890","21680"
"In post","2022","Home Office","AA/AO","Female","Undeclared","435","355","22670","21680"
"In post","2022","Home Office","AA/AO","Female","Unknown","485","465","21990","21680"
"In post","2022","Home Office","AA/AO","Male","Heterosexual / straight","2305","2185","22120","21680"
"In post","2022","Home Office","AA/AO","Male","LGBO","105","100","21800","21680"
"In post","2022","Home Office","AA/AO","Male","Undeclared","250","230","22370","21680"
"In post","2022","Home Office","AA/AO","Male","Unknown","410","405","22000","21680"
"In post","2022","Home Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","EO","Female","Heterosexual / straight","5465","4905","26720","25410"
"In post","2022","Home Office","EO","Female","LGBO","210","200","26000","25040"
"In post","2022","Home Office","EO","Female","Undeclared","770","670","27430","27370"
"In post","2022","Home Office","EO","Female","Unknown","995","955","26760","24880"
"In post","2022","Home Office","EO","Male","Heterosexual / straight","5290","5035","26990","25770"
"In post","2022","Home Office","EO","Male","LGBO","245","235","26390","25310"
"In post","2022","Home Office","EO","Male","Undeclared","870","805","27520","27370"
"In post","2022","Home Office","EO","Male","Unknown","1070","1000","27130","24880"
"In post","2022","Home Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","G6/G7","Female","Heterosexual / straight","1395","1335","60170","57680"
"In post","2022","Home Office","G6/G7","Female","LGBO","55","55","59850","57460"
"In post","2022","Home Office","G6/G7","Female","Undeclared","170","165","60460","57680"
"In post","2022","Home Office","G6/G7","Female","Unknown","235","230","59340","57430"
"In post","2022","Home Office","G6/G7","Male","Heterosexual / straight","1405","1395","60810","57680"
"In post","2022","Home Office","G6/G7","Male","LGBO","110","110","60210","57460"
"In post","2022","Home Office","G6/G7","Male","Undeclared","250","245","61460","58460"
"In post","2022","Home Office","G6/G7","Male","Unknown","265","265","60850","57430"
"In post","2022","Home Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SCS level","Female","Heterosexual / straight","105","100","86470","81530"
"In post","2022","Home Office","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Home Office","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","SCS level","Male","Heterosexual / straight","135","135","92000","83790"
"In post","2022","Home Office","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Home Office","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Home Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SEO/HEO","Female","Heterosexual / straight","3965","3775","36240","35200"
"In post","2022","Home Office","SEO/HEO","Female","LGBO","135","130","35910","35070"
"In post","2022","Home Office","SEO/HEO","Female","Undeclared","480","455","36880","36620"
"In post","2022","Home Office","SEO/HEO","Female","Unknown","470","465","37600","36590"
"In post","2022","Home Office","SEO/HEO","Male","Heterosexual / straight","3485","3435","36330","35200"
"In post","2022","Home Office","SEO/HEO","Male","LGBO","215","210","36050","35260"
"In post","2022","Home Office","SEO/HEO","Male","Undeclared","620","605","36900","36270"
"In post","2022","Home Office","SEO/HEO","Male","Unknown","465","460","37060","35310"
"In post","2022","Home Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Female","Heterosexual / straight","65","60","[c]","[c]"
"In post","2022","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Home Office","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Unknown","Male","Heterosexual / straight","100","100","[c]","[c]"
"In post","2022","Home Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Home Office","Unknown","Male","Unknown","10","5","[c]","[c]"
"In post","2022","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Female","Heterosexual / straight","55","55","55500","53680"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Male","Heterosexual / straight","45","45","54780","53680"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","Heterosexual / straight","40","40","35640","36570"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
