"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Competition and Markets Authority","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Female","Heterosexual / straight","120","105","29030","25120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Female","Unknown","35","30","25980","21490"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Male","Heterosexual / straight","75","75","27290","25120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Male","Unknown","45","45","25830","25120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Female","Heterosexual / straight","50","50","38740","38650"
"In post","2022","Crown Commercial Service","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Male","Heterosexual / straight","60","60","40070","38330"
"In post","2022","Crown Commercial Service","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Female","Heterosexual / straight","180","175","37680","38330"
"In post","2022","Crown Commercial Service","North West (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Female","Unknown","35","35","35810","34790"
"In post","2022","Crown Commercial Service","North West (England)","Male","Heterosexual / straight","120","120","39900","38980"
"In post","2022","Crown Commercial Service","North West (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Male","Unknown","35","35","35420","30940"
"In post","2022","Crown Commercial Service","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Female","Heterosexual / straight","50","45","36020","31250"
"In post","2022","Crown Commercial Service","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Male","Heterosexual / straight","35","35","38550","38330"
"In post","2022","Crown Commercial Service","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Female","Heterosexual / straight","1465","1355","35690","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Female","LGBO","65","60","30820","27230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Female","Undeclared","75","70","38380","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Female","Unknown","70","65","45350","53490"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","Heterosexual / straight","555","540","37770","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","LGBO","50","50","36170","28460"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","Undeclared","40","40","43890","40940"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","Unknown","35","35","44510","40180"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Female","Heterosexual / straight","255","230","38130","33310"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Female","Unknown","60","50","39300","38000"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Male","Heterosexual / straight","110","105","41420","48080"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Male","Unknown","30","30","44720","49580"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Female","Heterosexual / straight","280","250","38440","30110"
"In post","2022","Crown Prosecution Service","East of England","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Female","Unknown","70","55","43560","38000"
"In post","2022","Crown Prosecution Service","East of England","Male","Heterosexual / straight","110","110","46710","53050"
"In post","2022","Crown Prosecution Service","East of England","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Male","Unknown","30","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Female","Heterosexual / straight","880","825","43020","39750"
"In post","2022","Crown Prosecution Service","London","Female","LGBO","40","35","43790","30110"
"In post","2022","Crown Prosecution Service","London","Female","Undeclared","40","40","47610","53050"
"In post","2022","Crown Prosecution Service","London","Female","Unknown","210","185","43070","35020"
"In post","2022","Crown Prosecution Service","London","Male","Heterosexual / straight","430","425","46980","43630"
"In post","2022","Crown Prosecution Service","London","Male","LGBO","50","50","44170","39750"
"In post","2022","Crown Prosecution Service","London","Male","Undeclared","30","30","41380","32020"
"In post","2022","Crown Prosecution Service","London","Male","Unknown","100","95","46280","38000"
"In post","2022","Crown Prosecution Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Female","Heterosexual / straight","170","150","37400","30370"
"In post","2022","Crown Prosecution Service","North East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Female","Unknown","55","45","36950","28430"
"In post","2022","Crown Prosecution Service","North East (England)","Male","Heterosexual / straight","85","80","44050","48080"
"In post","2022","Crown Prosecution Service","North East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Female","Heterosexual / straight","525","485","37240","30130"
"In post","2022","Crown Prosecution Service","North West (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Female","Unknown","120","100","38730","28430"
"In post","2022","Crown Prosecution Service","North West (England)","Male","Heterosexual / straight","230","225","42270","48080"
"In post","2022","Crown Prosecution Service","North West (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Male","Unknown","70","65","46360","53350"
"In post","2022","Crown Prosecution Service","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Female","Heterosexual / straight","360","335","39830","31560"
"In post","2022","Crown Prosecution Service","South East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Female","Unknown","105","90","45770","53050"
"In post","2022","Crown Prosecution Service","South East (England)","Male","Heterosexual / straight","170","165","45360","53050"
"In post","2022","Crown Prosecution Service","South East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Male","Unknown","45","45","49410","57550"
"In post","2022","Crown Prosecution Service","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Female","Heterosexual / straight","145","135","38530","33460"
"In post","2022","Crown Prosecution Service","South West (England)","Female","LGBO","15","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Female","Unknown","35","30","47730","50850"
"In post","2022","Crown Prosecution Service","South West (England)","Male","Heterosexual / straight","90","90","41690","38180"
"In post","2022","Crown Prosecution Service","South West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Female","Heterosexual / straight","190","175","36860","32500"
"In post","2022","Crown Prosecution Service","Wales","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Female","Unknown","65","55","42570","48830"
"In post","2022","Crown Prosecution Service","Wales","Male","Heterosexual / straight","95","90","46740","48830"
"In post","2022","Crown Prosecution Service","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Female","Heterosexual / straight","300","280","39140","38000"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Female","Unknown","95","85","41620","48080"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Male","Heterosexual / straight","120","120","43510","48080"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Male","Unknown","45","45","46690","52830"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","Heterosexual / straight","410","375","37740","33310"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","Unknown","115","95","41210","34480"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","Heterosexual / straight","185","180","41760","38180"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","Unknown","75","70","45450","51470"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
