"Status","Year","Ethnicity","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","London","Female","Heterosexual / straight","390","365","42890","37000"
"In post","2022","Unknown","London","Female","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","London","Female","Undeclared","710","690","45070","40650"
"In post","2022","Unknown","London","Female","Unknown","7800","7550","41650","35050"
"In post","2022","Unknown","London","Male","Heterosexual / straight","335","330","44910","38350"
"In post","2022","Unknown","London","Male","LGBO","40","40","45690","37930"
"In post","2022","Unknown","London","Male","Undeclared","505","500","49060","51970"
"In post","2022","Unknown","London","Male","Unknown","6965","6880","44230","37930"
"In post","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Female","Heterosexual / straight","140","115","28340","22600"
"In post","2022","Unknown","North East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","Female","Undeclared","50","40","28680","22340"
"In post","2022","Unknown","North East (England)","Female","Unknown","2285","2040","26420","22600"
"In post","2022","Unknown","North East (England)","Male","Heterosexual / straight","80","75","31590","27120"
"In post","2022","Unknown","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Male","Undeclared","35","35","36410","28020"
"In post","2022","Unknown","North East (England)","Male","Unknown","1995","1940","29500","26610"
"In post","2022","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Female","Heterosexual / straight","210","185","30860","27570"
"In post","2022","Unknown","North West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","North West (England)","Female","Undeclared","95","90","31770","28920"
"In post","2022","Unknown","North West (England)","Female","Unknown","4205","3885","28030","24880"
"In post","2022","Unknown","North West (England)","Male","Heterosexual / straight","165","155","31520","27570"
"In post","2022","Unknown","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","North West (England)","Male","Undeclared","85","80","32340","27570"
"In post","2022","Unknown","North West (England)","Male","Unknown","3770","3675","30020","26820"
"In post","2022","Unknown","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Female","Unknown","330","310","27440","24880"
"In post","2022","Unknown","Northern Ireland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Male","Unknown","430","425","27470","24880"
"In post","2022","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Female","Unknown","235","235","48730","46600"
"In post","2022","Unknown","Overseas","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Male","Unknown","220","220","50940","52430"
"In post","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Female","Heterosexual / straight","140","125","31020","27230"
"In post","2022","Unknown","Scotland","Female","LGBO","15","10","[c]","[c]"
"In post","2022","Unknown","Scotland","Female","Undeclared","40","30","32090","27570"
"In post","2022","Unknown","Scotland","Female","Unknown","5280","4875","30680","27080"
"In post","2022","Unknown","Scotland","Male","Heterosexual / straight","125","115","33210","27570"
"In post","2022","Unknown","Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Scotland","Male","Undeclared","45","45","38640","34260"
"In post","2022","Unknown","Scotland","Male","Unknown","5110","4915","31970","28990"
"In post","2022","Unknown","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Female","Heterosexual / straight","165","145","31110","27570"
"In post","2022","Unknown","South East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","South East (England)","Female","Undeclared","65","60","37320","33520"
"In post","2022","Unknown","South East (England)","Female","Unknown","1950","1775","29500","26610"
"In post","2022","Unknown","South East (England)","Male","Heterosexual / straight","150","145","33560","32080"
"In post","2022","Unknown","South East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","South East (England)","Male","Undeclared","65","60","36510","33700"
"In post","2022","Unknown","South East (England)","Male","Unknown","2155","2050","31470","28140"
"In post","2022","Unknown","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Female","Heterosexual / straight","160","150","30330","26700"
"In post","2022","Unknown","South West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","South West (England)","Female","Undeclared","75","70","36520","30550"
"In post","2022","Unknown","South West (England)","Female","Unknown","1765","1615","30160","26700"
"In post","2022","Unknown","South West (England)","Male","Heterosexual / straight","140","140","33100","31380"
"In post","2022","Unknown","South West (England)","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","Male","Undeclared","145","140","40200","39650"
"In post","2022","Unknown","South West (England)","Male","Unknown","2070","2025","33210","28780"
"In post","2022","Unknown","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Unknown","405","395","33520","29420"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Unknown","1790","1780","37790","33570"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Female","Heterosexual / straight","135","120","29070","23880"
"In post","2022","Unknown","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Female","Undeclared","40","35","29760","25320"
"In post","2022","Unknown","Wales","Female","Unknown","2145","1960","27570","23880"
"In post","2022","Unknown","Wales","Male","Heterosexual / straight","105","105","33860","30210"
"In post","2022","Unknown","Wales","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Wales","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Wales","Male","Unknown","2045","1995","31080","26820"
"In post","2022","Unknown","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Female","Heterosexual / straight","145","130","32850","27570"
"In post","2022","Unknown","West Midlands (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Female","Undeclared","65","60","35190","29220"
"In post","2022","Unknown","West Midlands (England)","Female","Unknown","2070","1925","28670","25610"
"In post","2022","Unknown","West Midlands (England)","Male","Heterosexual / straight","95","95","32190","27570"
"In post","2022","Unknown","West Midlands (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Male","Undeclared","45","45","34100","30680"
"In post","2022","Unknown","West Midlands (England)","Male","Unknown","1725","1665","30790","26820"
"In post","2022","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Heterosexual / straight","115","105","35950","30530"
"In post","2022","Unknown","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Undeclared","155","150","38960","36820"
"In post","2022","Unknown","Yorkshire and The Humber","Female","Unknown","2410","2240","30310","26620"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Heterosexual / straight","120","115","32950","28490"
"In post","2022","Unknown","Yorkshire and The Humber","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Undeclared","125","120","40460","36820"
"In post","2022","Unknown","Yorkshire and The Humber","Male","Unknown","2515","2460","30840","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","Female","Heterosexual / straight","7495","6770","30470","27570"
"In post","2022","White","East Midlands (England)","Female","LGBO","475","455","30140","27570"
"In post","2022","White","East Midlands (England)","Female","Undeclared","715","640","29370","27130"
"In post","2022","White","East Midlands (England)","Female","Unknown","710","590","28990","27570"
"In post","2022","White","East Midlands (England)","Male","Heterosexual / straight","5425","5260","32620","28000"
"In post","2022","White","East Midlands (England)","Male","LGBO","360","350","30440","27570"
"In post","2022","White","East Midlands (England)","Male","Undeclared","420","400","33110","30950"
"In post","2022","White","East Midlands (England)","Male","Unknown","560","525","30840","28550"
"In post","2022","White","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Female","Heterosexual / straight","7495","6795","30510","27570"
"In post","2022","White","East of England","Female","LGBO","405","395","28880","27380"
"In post","2022","White","East of England","Female","Undeclared","690","625","30010","27570"
"In post","2022","White","East of England","Female","Unknown","860","720","30920","27570"
"In post","2022","White","East of England","Male","Heterosexual / straight","6265","6065","32670","30120"
"In post","2022","White","East of England","Male","LGBO","310","305","31650","28920"
"In post","2022","White","East of England","Male","Undeclared","505","475","32780","31430"
"In post","2022","White","East of England","Male","Unknown","655","610","33940","31650"
"In post","2022","White","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","Female","Heterosexual / straight","21960","20760","46970","42010"
"In post","2022","White","London","Female","LGBO","1920","1880","44200","40050"
"In post","2022","White","London","Female","Undeclared","2095","1975","45170","40420"
"In post","2022","White","London","Female","Unknown","1460","1315","46140","40140"
"In post","2022","White","London","Male","Heterosexual / straight","20145","19790","49100","43950"
"In post","2022","White","London","Male","LGBO","2565","2540","47930","43490"
"In post","2022","White","London","Male","Undeclared","1800","1755","47400","41970"
"In post","2022","White","London","Male","Unknown","1480","1425","47750","41090"
"In post","2022","White","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Female","Heterosexual / straight","12605","11080","29260","27120"
"In post","2022","White","North East (England)","Female","LGBO","635","610","28800","26820"
"In post","2022","White","North East (England)","Female","Undeclared","855","725","28180","25570"
"In post","2022","White","North East (England)","Female","Unknown","1785","1410","26670","22080"
"In post","2022","White","North East (England)","Male","Heterosexual / straight","8290","7960","31960","27570"
"In post","2022","White","North East (England)","Male","LGBO","570","550","30710","27570"
"In post","2022","White","North East (England)","Male","Undeclared","560","525","30610","27570"
"In post","2022","White","North East (England)","Male","Unknown","1070","980","29940","27570"
"In post","2022","White","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Female","Heterosexual / straight","22870","20665","30230","27570"
"In post","2022","White","North West (England)","Female","LGBO","1285","1240","29850","27570"
"In post","2022","White","North West (England)","Female","Undeclared","1745","1540","28680","27180"
"In post","2022","White","North West (England)","Female","Unknown","2935","2445","27510","26820"
"In post","2022","White","North West (England)","Male","Heterosexual / straight","15145","14665","32600","27570"
"In post","2022","White","North West (England)","Male","LGBO","1315","1290","31100","27570"
"In post","2022","White","North West (England)","Male","Undeclared","1160","1105","31120","27570"
"In post","2022","White","North West (England)","Male","Unknown","1820","1695","31170","27570"
"In post","2022","White","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Female","Heterosexual / straight","1320","1215","30710","26820"
"In post","2022","White","Northern Ireland","Female","LGBO","55","50","27990","26820"
"In post","2022","White","Northern Ireland","Female","Undeclared","65","60","29320","26820"
"In post","2022","White","Northern Ireland","Female","Unknown","120","105","29430","26820"
"In post","2022","White","Northern Ireland","Male","Heterosexual / straight","1505","1470","29800","26590"
"In post","2022","White","Northern Ireland","Male","LGBO","65","65","28720","26590"
"In post","2022","White","Northern Ireland","Male","Undeclared","85","80","28200","26590"
"In post","2022","White","Northern Ireland","Male","Unknown","95","90","28870","26590"
"In post","2022","White","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Female","Heterosexual / straight","800","795","50570","51790"
"In post","2022","White","Overseas","Female","LGBO","45","45","45150","40770"
"In post","2022","White","Overseas","Female","Undeclared","85","85","48260","51290"
"In post","2022","White","Overseas","Female","Unknown","50","50","51360","46600"
"In post","2022","White","Overseas","Male","Heterosexual / straight","1280","1275","49840","48300"
"In post","2022","White","Overseas","Male","LGBO","105","105","51970","53470"
"In post","2022","White","Overseas","Male","Undeclared","95","95","49410","47960"
"In post","2022","White","Overseas","Male","Unknown","65","65","50300","52400"
"In post","2022","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Female","Heterosexual / straight","16435","14990","33490","27570"
"In post","2022","White","Scotland","Female","LGBO","965","940","32350","27570"
"In post","2022","White","Scotland","Female","Undeclared","1130","1000","31230","27570"
"In post","2022","White","Scotland","Female","Unknown","2245","1915","31460","27570"
"In post","2022","White","Scotland","Male","Heterosexual / straight","12700","12285","35290","31540"
"In post","2022","White","Scotland","Male","LGBO","1030","1005","33370","27570"
"In post","2022","White","Scotland","Male","Undeclared","815","785","33800","28980"
"In post","2022","White","Scotland","Male","Unknown","1885","1795","34700","30040"
"In post","2022","White","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","Female","Heterosexual / straight","13680","12350","31070","27570"
"In post","2022","White","South East (England)","Female","LGBO","910","875","30510","28610"
"In post","2022","White","South East (England)","Female","Undeclared","1270","1150","31270","28350"
"In post","2022","White","South East (England)","Female","Unknown","1330","1145","32690","29230"
"In post","2022","White","South East (England)","Male","Heterosexual / straight","12070","11615","33410","30610"
"In post","2022","White","South East (England)","Male","LGBO","650","635","31810","28590"
"In post","2022","White","South East (England)","Male","Undeclared","1025","975","33790","31440"
"In post","2022","White","South East (England)","Male","Unknown","1530","1440","38520","36120"
"In post","2022","White","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South West (England)","Female","Heterosexual / straight","14510","13170","32810","28900"
"In post","2022","White","South West (England)","Female","LGBO","860","825","30920","27570"
"In post","2022","White","South West (England)","Female","Undeclared","1350","1210","33710","30690"
"In post","2022","White","South West (England)","Female","Unknown","1710","1480","33410","29230"
"In post","2022","White","South West (England)","Male","Heterosexual / straight","15510","15110","36920","33300"
"In post","2022","White","South West (England)","Male","LGBO","745","725","33330","29230"
"In post","2022","White","South West (England)","Male","Undeclared","1180","1125","36930","33600"
"In post","2022","White","South West (England)","Male","Unknown","1810","1740","38970","38070"
"In post","2022","White","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Female","Heterosexual / straight","330","310","33850","30190"
"In post","2022","White","Unknown","Female","LGBO","30","30","[c]","[c]"
"In post","2022","White","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","White","Unknown","Female","Unknown","20","20","[c]","[c]"
"In post","2022","White","Unknown","Male","Heterosexual / straight","310","300","36330","31620"
"In post","2022","White","Unknown","Male","LGBO","30","30","31730","27570"
"In post","2022","White","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","White","Unknown","Male","Unknown","15","15","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","Female","Heterosexual / straight","14355","12960","31430","27570"
"In post","2022","White","Wales","Female","LGBO","735","705","30130","27130"
"In post","2022","White","Wales","Female","Undeclared","1790","1495","28390","24630"
"In post","2022","White","Wales","Female","Unknown","1290","1065","28270","26820"
"In post","2022","White","Wales","Male","Heterosexual / straight","9785","9490","34260","29430"
"In post","2022","White","Wales","Male","LGBO","760","745","32400","27570"
"In post","2022","White","Wales","Male","Undeclared","1245","1185","32110","27960"
"In post","2022","White","Wales","Male","Unknown","790","735","32800","27570"
"In post","2022","White","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","West Midlands (England)","Female","Heterosexual / straight","9590","8665","31040","27570"
"In post","2022","White","West Midlands (England)","Female","LGBO","565","545","30300","27570"
"In post","2022","White","West Midlands (England)","Female","Undeclared","820","730","29880","27570"
"In post","2022","White","West Midlands (England)","Female","Unknown","1100","920","30250","27570"
"In post","2022","White","West Midlands (England)","Male","Heterosexual / straight","6800","6585","33540","29360"
"In post","2022","White","West Midlands (England)","Male","LGBO","470","460","31400","27570"
"In post","2022","White","West Midlands (England)","Male","Undeclared","560","530","33190","30130"
"In post","2022","White","West Midlands (England)","Male","Unknown","715","670","33260","29350"
"In post","2022","White","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","Female","Heterosexual / straight","12970","11605","31940","27570"
"In post","2022","White","Yorkshire and The Humber","Female","LGBO","860","830","31530","27570"
"In post","2022","White","Yorkshire and The Humber","Female","Undeclared","1110","975","30350","27570"
"In post","2022","White","Yorkshire and The Humber","Female","Unknown","1185","985","30280","27570"
"In post","2022","White","Yorkshire and The Humber","Male","Heterosexual / straight","9650","9315","33860","30140"
"In post","2022","White","Yorkshire and The Humber","Male","LGBO","680","660","32680","28550"
"In post","2022","White","Yorkshire and The Humber","Male","Undeclared","770","735","33280","31540"
"In post","2022","White","Yorkshire and The Humber","Male","Unknown","855","790","34460","31650"
"In post","2022","White","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Female","Heterosexual / straight","45","[c]","25980","25480"
"Leaver CS","2022","Asian","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Male","Heterosexual / straight","55","[c]","27660","25000"
"Leaver CS","2022","Asian","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Female","Heterosexual / straight","50","[c]","30000","27570"
"Leaver CS","2022","Asian","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Male","Heterosexual / straight","40","[c]","34990","29290"
"Leaver CS","2022","Asian","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Female","Heterosexual / straight","490","[c]","35670","31060"
"Leaver CS","2022","Asian","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Female","Undeclared","45","[c]","31820","30410"
"Leaver CS","2022","Asian","London","Female","Unknown","110","[c]","43850","32810"
"Leaver CS","2022","Asian","London","Male","Heterosexual / straight","370","[c]","39100","31060"
"Leaver CS","2022","Asian","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
