"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","1290","1190","28310","25120"
"In post","2022","Ministry of Justice","North East (England)","Tees Valley and Durham","3700","3430","29420","27380"
"In post","2022","Ministry of Justice","North West (England)","Cheshire","1375","1280","29080","26610"
"In post","2022","Ministry of Justice","North West (England)","Cumbria","445","405","28810","27120"
"In post","2022","Ministry of Justice","North West (England)","Greater Manchester","3905","3660","28490","25120"
"In post","2022","Ministry of Justice","North West (England)","Lancashire","3090","2850","29510","27120"
"In post","2022","Ministry of Justice","North West (England)","Merseyside","2155","2000","28530","25210"
"In post","2022","Ministry of Justice","Scotland","Eastern Scotland","30","30","33660","25120"
"In post","2022","Ministry of Justice","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Scotland","West Central Scotland","580","540","27580","25120"
"In post","2022","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2785","2640","30510","29730"
"In post","2022","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","1800","1660","28920","26900"
"In post","2022","Ministry of Justice","South East (England)","Kent","3015","2855","30010","29430"
"In post","2022","Ministry of Justice","South East (England)","Surrey, East and West Sussex","2775","2595","31110","30120"
"In post","2022","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","165","150","28160","24800"
"In post","2022","Ministry of Justice","South West (England)","Devon","1545","1425","28880","25830"
"In post","2022","Ministry of Justice","South West (England)","Dorset and Somerset","1480","1370","28560","26330"
"In post","2022","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2555","2375","28800","25710"
"In post","2022","Ministry of Justice","Unknown","Unknown","120","105","28000","24620"
"In post","2022","Ministry of Justice","Wales","East Wales","2750","2610","29310","25830"
"In post","2022","Ministry of Justice","Wales","West Wales and The Valleys","1665","1545","28210","25120"
"In post","2022","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","1905","1795","29370","26360"
"In post","2022","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","3670","3440","28370","25700"
"In post","2022","Ministry of Justice","West Midlands (England)","West Midlands","4235","3920","27250","24090"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","2220","2060","28590","27120"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","440","395","30050","28200"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","2155","1995","30040","27120"
"In post","2022","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","4465","4160","29720","27120"
"In post","2022","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","80","75","38950","36410"
"In post","2022","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","95","90","38010","38540"
"In post","2022","National Crime Agency","East Midlands (England)","Lincolnshire","10","10","39220","36410"
"In post","2022","National Crime Agency","East of England","Bedfordshire and Hertfordshire","115","110","38630","37450"
"In post","2022","National Crime Agency","East of England","East Anglia","20","20","41560","39720"
"In post","2022","National Crime Agency","East of England","Essex","35","35","35910","34140"
"In post","2022","National Crime Agency","London","Inner London - East","1525","1490","44870","40170"
"In post","2022","National Crime Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","Outer London - South","95","95","42030","39860"
"In post","2022","National Crime Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","100","100","37610","36410"
"In post","2022","National Crime Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Cheshire","1220","1190","37100","36410"
"In post","2022","National Crime Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","70","70","38230","36410"
"In post","2022","National Crime Agency","North West (England)","Merseyside","15","15","39010","36410"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","120","120","40080","36740"
"In post","2022","National Crime Agency","Overseas","Overseas","130","130","62920","61710"
"In post","2022","National Crime Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","60","60","38850","36410"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","115","40960","39820"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","70","70","37950","36410"
"In post","2022","National Crime Agency","South East (England)","Kent","200","200","40430","39840"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","80","75","41740","40060"
"In post","2022","National Crime Agency","South West (England)","Devon","55","50","38630","36410"
"In post","2022","National Crime Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","415","400","36940","36410"
"In post","2022","National Crime Agency","Unknown","Unknown","45","45","46520","47130"
"In post","2022","National Crime Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","65","65","39660","36410"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","45","40","37570","37100"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","465","450","38240","36740"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","15","15","44580","43450"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","95","90","35940","34250"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","165","160","39080","36740"
"In post","2022","Northern Ireland Office","London","Inner London - West","85","85","51790","47580"
"In post","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","90","90","41380","36720"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","160","150","44600","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","56380","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","10","10","58080","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","30","30","67140","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","50","50","56670","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","20","20","58450","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","25","25","63570","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","190","190","48360","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","25","25","57140","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","15","15","57900","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","20","15","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","25","25","65230","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","25","20","63440","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","10","10","68850","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","15","15","65450","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","400","380","36100","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","25","25","63030","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","30","30","65610","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","67140","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","35","35","60480","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","20","20","69100","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","45","40","61070","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","10","10","64070","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","30","30","65350","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","30","30","65650","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","240","225","41080","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","10","10","66360","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","35","68730","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","30","30","66460","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","85","80","45870","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","40","35","61520","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","20","20","59660","55580"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","40","40","66320","72390"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Inner London - East","740","725","48630","43860"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","West Central Scotland","580","570","36280","31720"
"In post","2022","Office of Gas and Electricity Markets","Wales","East Wales","15","15","49550","43910"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","285","275","44330","40190"
"In post","2022","Office of Rail and Road","London","Inner London - East","205","200","55810","55430"
"In post","2022","Office of Rail and Road","North West (England)","Greater Manchester","35","30","50190","51310"
"In post","2022","Office of Rail and Road","Scotland","West Central Scotland","30","25","53640","51900"
"In post","2022","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","51410","51310"
"In post","2022","Office of Rail and Road","West Midlands (England)","West Midlands","30","30","52240","51310"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","25","25","50040","51310"
"In post","2022","Office of the Secretary of State for Scotland","London","Inner London - West","40","40","48400","41750"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","80","75","48520","49860"
"In post","2022","Office of the Secretary of State for Wales","London","Inner London - West","25","25","50500","45360"
"In post","2022","Office of the Secretary of State for Wales","Wales","East Wales","20","20","38400","30450"
"In post","2022","Scottish Government","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","Inner London - West","15","15","50690","47100"
"In post","2022","Scottish Government","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government","Scotland","Eastern Scotland","14015","13360","38930","35000"
"In post","2022","Scottish Government","Scotland","Highlands and Islands","1045","980","32250","30040"
"In post","2022","Scottish Government","Scotland","North Eastern Scotland","1190","1120","34480","31540"
"In post","2022","Scottish Government","Scotland","Southern Scotland","1800","1675","31240","27360"
"In post","2022","Scottish Government","Scotland","West Central Scotland","7245","6915","36860","33070"
"In post","2022","Scottish Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Outer London - West and North West","575","550","35690","33260"
"In post","2022","The National Archives","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Inner London - West","470","465","53170","49000"
"In post","2022","UK Export Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Inner London - West","340","330","45480","39840"
"In post","2022","UK Statistics Authority","North East (England)","Tees Valley and Durham","15","15","31410","30710"
"In post","2022","UK Statistics Authority","Scotland","Eastern Scotland","15","15","41850","37590"
"In post","2022","UK Statistics Authority","Scotland","Southern Scotland","10","5","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","2490","2040","29780","24250"
"In post","2022","UK Statistics Authority","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","East Wales","3015","2860","35760","31700"
"In post","2022","UK Supreme Court","London","Inner London - West","50","50","38660","31960"
"In post","2022","Water Services Regulation Authority","London","Inner London - West","80","80","65430","63240"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","West Midlands","180","170","49710","43270"
"In post","2022","Welsh Government","London","Inner London - West","10","5","[c]","[c]"
"In post","2022","Welsh Government","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Overseas","15","15","54180","61440"
"In post","2022","Welsh Government","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Wales","East Wales","3345","3160","43650","38160"
"In post","2022","Welsh Government","Wales","West Wales and The Valleys","2580","2440","39620","38160"
"In post","2022","Welsh Government","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","30050","25480"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","36770","34480"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Essex","10","[c]","36880","31560"
"Leaver CS","2022","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Inner London - West","350","[c]","48270","51250"
"Leaver CS","2022","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","15","[c]","36240","26080"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Tees Valley and Durham","10","[c]","39740","38000"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Greater Manchester","15","[c]","44630","43040"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Merseyside","15","[c]","46760","51470"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","44490","53050"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","15","[c]","39800","27670"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Kent","10","[c]","39130","41580"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","10","[c]","32970","24180"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","40610","34240"
"Leaver CS","2022","Attorney General's Departments","Wales","East Wales","15","[c]","50330","54480"
"Leaver CS","2022","Attorney General's Departments","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","West Midlands","30","[c]","37190","33900"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","10","[c]","40490","29000"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","30","[c]","42920","38000"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","East Anglia","20","[c]","46760","36340"
"Leaver CS","2022","Cabinet Office","London","Inner London - East","130","[c]","55270","54700"
"Leaver CS","2022","Cabinet Office","London","Inner London - West","370","[c]","51470","43890"
"Leaver CS","2022","Cabinet Office","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","15","[c]","29550","21050"
"Leaver CS","2022","Cabinet Office","North West (England)","Greater Manchester","20","[c]","46880","38090"
"Leaver CS","2022","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Merseyside","30","[c]","44910","40000"
"Leaver CS","2022","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","49900","34980"
"Leaver CS","2022","Cabinet Office","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","62680","52630"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","90","[c]","51210","42750"
"Leaver CS","2022","Cabinet Office","Wales","East Wales","15","[c]","37060","32310"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","West Midlands","15","[c]","43180","34800"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","North Yorkshire","40","[c]","29450","26670"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","West Yorkshire","15","[c]","53240","57410"
"Leaver CS","2022","Chancellor's other departments","London","Inner London - West","50","[c]","49510","45580"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Merseyside","40","[c]","31280","29160"
"Leaver CS","2022","Charity Commission","South West (England)","Dorset and Somerset","15","[c]","45320","55230"
"Leaver CS","2022","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Inner London - East","90","[c]","53200","54190"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","37550","32790"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - East","10","[c]","40470","33280"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Inner London - West","325","[c]","46830","40220"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","15","[c]","35960","30360"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
