"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared non-disabled","Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Essex","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","43540","39850"
"In post","2022","40-49","Declared non-disabled","Analysis","Greater Manchester","25","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Hampshire and Isle of Wight","155","145","44790","47010"
"In post","2022","40-49","Declared non-disabled","Analysis","Inner London - East","125","120","58480","61340"
"In post","2022","40-49","Declared non-disabled","Analysis","Inner London - West","340","320","62530","59830"
"In post","2022","40-49","Declared non-disabled","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Merseyside","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","North Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Northumberland, and Tyne and Wear","35","30","49690","52150"
"In post","2022","40-49","Declared non-disabled","Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Outer London - South","15","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","South Yorkshire","50","45","52410","52150"
"In post","2022","40-49","Declared non-disabled","Analysis","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","West Central Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","West Midlands","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","West Yorkshire","35","30","48380","50430"
"In post","2022","40-49","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","30","30","39170","35850"
"In post","2022","40-49","Declared non-disabled","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Devon","60","55","47050","47960"
"In post","2022","40-49","Declared non-disabled","Commercial","Dorset and Somerset","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","East Anglia","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","East Wales","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","43780","41000"
"In post","2022","40-49","Declared non-disabled","Commercial","Greater Manchester","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Hampshire and Isle of Wight","40","35","38460","34800"
"In post","2022","40-49","Declared non-disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Inner London - East","35","35","54100","54700"
"In post","2022","40-49","Declared non-disabled","Commercial","Inner London - West","155","150","66640","61870"
"In post","2022","40-49","Declared non-disabled","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Merseyside","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","North Yorkshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Outer London - South","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","South Yorkshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Southern Scotland","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","West Central Scotland","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","West Midlands","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","West Wales and The Valleys","55","50","33500","31850"
"In post","2022","40-49","Declared non-disabled","Commercial","West Yorkshire","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Cumbria","15","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Derbyshire and Nottinghamshire","75","70","33810","33080"
"In post","2022","40-49","Declared non-disabled","Communications","Devon","15","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","East Anglia","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","East Wales","100","95","33230","27230"
"In post","2022","40-49","Declared non-disabled","Communications","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","38770","37360"
"In post","2022","40-49","Declared non-disabled","Communications","Greater Manchester","55","55","30500","26820"
"In post","2022","40-49","Declared non-disabled","Communications","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Inner London - East","50","50","59630","57600"
"In post","2022","40-49","Declared non-disabled","Communications","Inner London - West","280","265","55630","54400"
"In post","2022","40-49","Declared non-disabled","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Lancashire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Merseyside","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","North Yorkshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Northumberland, and Tyne and Wear","245","235","31640","26820"
"In post","2022","40-49","Declared non-disabled","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Outer London - South","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","South Yorkshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","West Central Scotland","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","West Midlands","50","50","33560","33080"
"In post","2022","40-49","Declared non-disabled","Communications","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","West Yorkshire","65","65","35280","33370"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Cheshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Cumbria","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","125","120","34770","33370"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Devon","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Dorset and Somerset","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","East Anglia","80","75","30730","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","East Wales","80","70","32590","32320"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Eastern Scotland","65","60","29490","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Essex","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","80","75","37010","33370"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Greater Manchester","190","185","35850","33370"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","50","50","29410","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Inner London - East","205","200","39490","37930"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Inner London - West","85","75","46620","41650"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Kent","65","65","30400","29290"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Lancashire","35","35","28850","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Merseyside","135","130","34310","32530"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","North Yorkshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Northern Ireland","80","80","33100","33080"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","170","165","33050","29830"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Outer London - East and North East","85","75","27890","25110"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Outer London - South","120","115","42590","37930"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Outer London - West and North West","25","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","20","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","South Yorkshire","30","30","28970","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Southern Scotland","55","45","25880","24040"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","30","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","West Central Scotland","155","145","29460","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","West Midlands","155","145","31400","30990"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","West Wales and The Valleys","50","50","27130","27570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","West Yorkshire","190","175","35010","33370"
"In post","2022","40-49","Declared non-disabled","Debt","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Dorset and Somerset","20","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","East Anglia","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","East Wales","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Eastern Scotland","50","45","22470","21250"
"In post","2022","40-49","Declared non-disabled","Debt","Essex","10","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Greater Manchester","50","40","22920","21260"
"In post","2022","40-49","Declared non-disabled","Debt","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Herefordshire, Worcestershire and Warwickshire","25","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Highlands and Islands","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Inner London - East","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Lancashire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Leicestershire, Rutland and Northamptonshire","35","30","22170","21260"
"In post","2022","40-49","Declared non-disabled","Debt","Merseyside","45","40","25960","22080"
"In post","2022","40-49","Declared non-disabled","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Northumberland, and Tyne and Wear","135","120","23140","21260"
"In post","2022","40-49","Declared non-disabled","Debt","Outer London - South","20","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","South Yorkshire","40","30","23650","21260"
"In post","2022","40-49","Declared non-disabled","Debt","Southern Scotland","30","25","26750","21250"
"In post","2022","40-49","Declared non-disabled","Debt","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","West Central Scotland","60","55","25760","21260"
"In post","2022","40-49","Declared non-disabled","Debt","West Midlands","65","60","24030","21260"
"In post","2022","40-49","Declared non-disabled","Debt","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","West Yorkshire","90","75","24080","21260"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","30","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","70","70","44410","43790"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Cheshire","35","30","41900","37220"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Cumbria","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","45","45","40740","36110"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Devon","395","370","42560","40140"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Dorset and Somerset","50","45","37330","35310"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","East Anglia","50","50","35410","33300"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","East Wales","180","175","44420","42990"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Eastern Scotland","50","50","44560","37710"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Essex","40","40","41050","40180"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","290","285","42810","40580"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Greater Manchester","200","200","48700","49170"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Hampshire and Isle of Wight","85","85","37400","33300"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Highlands and Islands","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Inner London - East","270","260","58150","56390"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Inner London - West","425","415","53910","54110"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Kent","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Lancashire","220","215","41670","35310"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Lincolnshire","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Merseyside","65","65","40840","38330"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","North Yorkshire","50","50","44080","47730"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Northern Ireland","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Northumberland, and Tyne and Wear","480","465","44960","40520"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Outer London - South","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","45","45","42510","41350"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","105","105","43030","40520"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","South Yorkshire","120","115","46610","49170"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Southern Scotland","35","35","43080","43110"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","50","50","40930","39470"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","30","30","35630","32350"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","West Central Scotland","45","45","40340","35540"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","West Midlands","110","110","44270","40390"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","215","215","41420","39470"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","West Yorkshire","155","155","44460","40520"
"In post","2022","40-49","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","50","45","40410","35300"
"In post","2022","40-49","Declared non-disabled","Finance","Cheshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","50","50","42210","38650"
"In post","2022","40-49","Declared non-disabled","Finance","Devon","35","35","37370","35310"
"In post","2022","40-49","Declared non-disabled","Finance","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","East Anglia","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","East Wales","45","45","42160","38290"
"In post","2022","40-49","Declared non-disabled","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Eastern Scotland","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Essex","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","43690","40580"
"In post","2022","40-49","Declared non-disabled","Finance","Greater Manchester","80","75","41770","37030"
"In post","2022","40-49","Declared non-disabled","Finance","Hampshire and Isle of Wight","75","70","39950","38070"
"In post","2022","40-49","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Inner London - East","95","95","50180","45440"
"In post","2022","40-49","Declared non-disabled","Finance","Inner London - West","405","390","53190","52000"
"In post","2022","40-49","Declared non-disabled","Finance","Kent","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Lancashire","100","95","38040","35310"
"In post","2022","40-49","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Lincolnshire","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Merseyside","60","60","32310","27570"
"In post","2022","40-49","Declared non-disabled","Finance","North Yorkshire","40","40","39330","36970"
"In post","2022","40-49","Declared non-disabled","Finance","Northern Ireland","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Northumberland, and Tyne and Wear","155","150","42740","40180"
"In post","2022","40-49","Declared non-disabled","Finance","Outer London - South","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Shropshire and Staffordshire","45","40","40240","40520"
"In post","2022","40-49","Declared non-disabled","Finance","South Yorkshire","110","105","40560","36340"
"In post","2022","40-49","Declared non-disabled","Finance","Southern Scotland","35","35","36360","33370"
"In post","2022","40-49","Declared non-disabled","Finance","Surrey, East and West Sussex","55","50","40310","33480"
"In post","2022","40-49","Declared non-disabled","Finance","Tees Valley and Durham","40","40","40760","36960"
"In post","2022","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","West Central Scotland","65","60","28730","26590"
"In post","2022","40-49","Declared non-disabled","Finance","West Midlands","135","130","45200","42420"
"In post","2022","40-49","Declared non-disabled","Finance","West Wales and The Valleys","50","50","35700","32020"
"In post","2022","40-49","Declared non-disabled","Finance","West Yorkshire","170","155","39050","36820"
"In post","2022","40-49","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","50","45","25330","24920"
"In post","2022","40-49","Declared non-disabled","Grants Management","Cheshire","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Cumbria","245","210","24650","21300"
"In post","2022","40-49","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Devon","50","45","27190","25380"
"In post","2022","40-49","Declared non-disabled","Grants Management","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","East Anglia","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Essex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","15","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","30","30","25800","21300"
"In post","2022","40-49","Declared non-disabled","Grants Management","Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","North Yorkshire","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Northumberland, and Tyne and Wear","105","95","25450","21300"
"In post","2022","40-49","Declared non-disabled","Grants Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
