"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Mixed","HM Revenue and Customs","EO","15","10","[c]","[c]"
"In post","2022","60-64","Mixed","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Revenue and Customs","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Revenue and Customs","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","AO","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","EO","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","AO","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","EO","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","AA","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","AO","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Ministry of Justice","Unknown","40","40","33910","33950"
"In post","2022","60-64","Mixed","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","AO","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","EO","25","20","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Estyn","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Estyn","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","AO","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","HEO","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","AO","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","AA","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","AO","15","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","EO","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
