"Status","Year","Age","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Attorney General's Departments","London","Female","55","40","48010","35000"
"In post","2022","65+","Attorney General's Departments","London","Male","45","35","52350","60680"
"In post","2022","65+","Attorney General's Departments","Outside London","Female","30","25","38400","31460"
"In post","2022","65+","Attorney General's Departments","Outside London","Male","35","30","51510","55610"
"In post","2022","65+","Cabinet Office","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Cabinet Office","London","Male","30","25","[c]","[c]"
"In post","2022","65+","Cabinet Office","Outside London","Female","20","15","[c]","[c]"
"In post","2022","65+","Cabinet Office","Outside London","Male","20","20","[c]","[c]"
"In post","2022","65+","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","London","Female","35","30","43080","35990"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","London","Male","45","40","45310","45620"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Outside London","Female","70","50","31090","26290"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Outside London","Male","95","70","40840","39570"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","London","Female","15","15","[c]","[c]"
"In post","2022","65+","Department for Education","London","Male","10","10","[c]","[c]"
"In post","2022","65+","Department for Education","Outside London","Female","30","25","[c]","[c]"
"In post","2022","65+","Department for Education","Outside London","Male","20","20","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","London","Male","20","15","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Outside London","Female","115","95","28380","25340"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Outside London","Male","105","85","35340","31330"
"In post","2022","65+","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","London","Female","10","5","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","London","Male","20","15","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Outside London","Female","20","15","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Outside London","Male","45","30","56660","62040"
"In post","2022","65+","Department for Transport","London","Female","20","20","[c]","[c]"
"In post","2022","65+","Department for Transport","London","Male","60","45","38020","33390"
"In post","2022","65+","Department for Transport","Outside London","Female","160","100","23430","21840"
"In post","2022","65+","Department for Transport","Outside London","Male","315","235","30550","26780"
"In post","2022","65+","Department for Work and Pensions","London","Female","230","170","30430","31060"
"In post","2022","65+","Department for Work and Pensions","London","Male","125","100","31570","31060"
"In post","2022","65+","Department for Work and Pensions","Outside London","Female","1555","1080","25330","26120"
"In post","2022","65+","Department for Work and Pensions","Outside London","Male","865","660","27800","27570"
"In post","2022","65+","Department for Work and Pensions","Unknown","Female","15","10","[c]","[c]"
"In post","2022","65+","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care","London","Female","60","50","58460","46000"
"In post","2022","65+","Department of Health and Social Care","London","Male","40","35","58970","48810"
"In post","2022","65+","Department of Health and Social Care","Outside London","Female","60","45","36510","29980"
"In post","2022","65+","Department of Health and Social Care","Outside London","Male","45","35","56640","50730"
"In post","2022","65+","Estyn","Outside London","Female","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Outside London","Male","40","30","30870","28770"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","Male","45","40","54310","60790"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Outside London","Female","10","5","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Outside London","Male","40","25","47640","53430"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","Male","10","10","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","Female","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","Outside London","Female","60","40","32160","27130"
"In post","2022","65+","HM Land Registry","Outside London","Male","55","35","32860","33840"
"In post","2022","65+","HM Revenue and Customs","London","Female","135","105","34160","31020"
"In post","2022","65+","HM Revenue and Customs","London","Male","175","135","44360","40910"
"In post","2022","65+","HM Revenue and Customs","Outside London","Female","650","450","26540","22080"
"In post","2022","65+","HM Revenue and Customs","Outside London","Male","605","435","31790","28920"
"In post","2022","65+","HM Treasury","London","Female","10","5","[c]","[c]"
"In post","2022","65+","HM Treasury","London","Male","10","10","[c]","[c]"
"In post","2022","65+","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","London","Female","185","145","29990","26780"
"In post","2022","65+","Home Office","London","Male","200","160","33980","30210"
"In post","2022","65+","Home Office","Outside London","Female","200","145","24630","21680"
"In post","2022","65+","Home Office","Outside London","Male","245","180","27200","25490"
"In post","2022","65+","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Overseas","Male","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","London","Female","40","40","31090","25760"
"In post","2022","65+","Ministry of Defence","London","Male","115","105","34970","30370"
"In post","2022","65+","Ministry of Defence","Outside London","Female","480","415","27100","22330"
"In post","2022","65+","Ministry of Defence","Outside London","Male","1360","1210","32590","29410"
"In post","2022","65+","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Overseas","Male","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Unknown","Male","30","30","36640","32570"
"In post","2022","65+","Ministry of Justice","London","Female","265","220","29940","26400"
"In post","2022","65+","Ministry of Justice","London","Male","230","195","34280","28310"
"In post","2022","65+","Ministry of Justice","Outside London","Female","780","575","25920","22510"
"In post","2022","65+","Ministry of Justice","Outside London","Male","935","685","27870","25210"
"In post","2022","65+","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","Female","5","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","Male","20","20","[c]","[c]"
"In post","2022","65+","National Crime Agency","Outside London","Female","15","10","[c]","[c]"
"In post","2022","65+","National Crime Agency","Outside London","Male","20","20","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","15","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","5","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","Outside London","Female","170","130","32380","25930"
"In post","2022","65+","Scottish Government","Outside London","Male","290","225","36140","32040"
"In post","2022","65+","The National Archives","London","Female","10","10","[c]","[c]"
"In post","2022","65+","The National Archives","London","Male","15","10","[c]","[c]"
"In post","2022","65+","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","London","Male","5","5","[c]","[c]"
"In post","2022","65+","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Outside London","Female","130","85","24150","20350"
"In post","2022","65+","UK Statistics Authority","Outside London","Male","125","80","24310","20350"
"In post","2022","65+","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","Outside London","Female","100","75","37670","29430"
"In post","2022","65+","Welsh Government","Outside London","Male","90","75","45210","38160"
"In post","2022","Unknown","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","Female","35","[c]","21950","21260"
"Leaver CS","2022","16-19","Department for Work and Pensions","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","London","Female","50","[c]","30440","26950"
"Leaver CS","2022","20-29","Attorney General's Departments","London","Male","35","[c]","34760","27350"
"Leaver CS","2022","20-29","Attorney General's Departments","Outside London","Female","45","[c]","24710","22200"
"Leaver CS","2022","20-29","Attorney General's Departments","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","London","Female","95","[c]","33100","29250"
"Leaver CS","2022","20-29","Cabinet Office","London","Male","75","[c]","32600","28000"
"Leaver CS","2022","20-29","Cabinet Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","Outside London","Male","30","[c]","26800","25940"
"Leaver CS","2022","20-29","Cabinet Office","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","Female","60","[c]","36710","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","London","Male","60","[c]","37020","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","Female","50","[c]","24960","24030"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Outside London","Male","65","[c]","24990","23560"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Female","40","[c]","33650","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","London","Female","45","[c]","32350","28500"
"Leaver CS","2022","20-29","Department for Education","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","Outside London","Female","40","[c]","27990","25000"
"Leaver CS","2022","20-29","Department for Education","Outside London","Male","35","[c]","30430","26000"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","Female","110","[c]","23370","22430"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Outside London","Male","90","[c]","22790","21300"
"Leaver CS","2022","20-29","Department for International Trade","London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","Female","30","[c]","32850","28270"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","London","Female","35","[c]","34310","34710"
"Leaver CS","2022","20-29","Department for Transport","London","Male","35","[c]","34730","34710"
"Leaver CS","2022","20-29","Department for Transport","Outside London","Female","35","[c]","24700","22340"
"Leaver CS","2022","20-29","Department for Transport","Outside London","Male","35","[c]","27280","26450"
"Leaver CS","2022","20-29","Department for Transport","Unknown","Female","55","[c]","21170","21590"
"Leaver CS","2022","20-29","Department for Transport","Unknown","Male","50","[c]","22430","21840"
"Leaver CS","2022","20-29","Department for Work and Pensions","London","Female","225","[c]","29910","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions","London","Male","130","[c]","30240","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions","Outside London","Female","880","[c]","24190","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Outside London","Male","725","[c]","24080","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","London","Female","300","[c]","31330","28590"
"Leaver CS","2022","20-29","Department of Health and Social Care","London","Male","165","[c]","31030","28970"
"Leaver CS","2022","20-29","Department of Health and Social Care","Outside London","Female","190","[c]","25220","23390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Outside London","Male","90","[c]","26010","23390"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","Outside London","Female","30","[c]","26210","22600"
"Leaver CS","2022","20-29","HM Land Registry","Outside London","Male","45","[c]","27540","22600"
"Leaver CS","2022","20-29","HM Revenue and Customs","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Outside London","Female","425","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Outside London","Male","480","[c]","25280","25000"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","London","Female","125","[c]","30460","28650"
"Leaver CS","2022","20-29","Home Office","London","Male","95","[c]","32710","28710"
"Leaver CS","2022","20-29","Home Office","Outside London","Female","85","[c]","23820","24880"
"Leaver CS","2022","20-29","Home Office","Outside London","Male","110","[c]","25670","22140"
"Leaver CS","2022","20-29","Ministry of Defence","London","Female","40","[c]","30230","27750"
"Leaver CS","2022","20-29","Ministry of Defence","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Outside London","Female","265","[c]","24690","23210"
"Leaver CS","2022","20-29","Ministry of Defence","Outside London","Male","470","[c]","26050","25750"
"Leaver CS","2022","20-29","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","Male","45","[c]","28500","28980"
"Leaver CS","2022","20-29","Ministry of Justice","London","Female","400","[c]","26450","23720"
"Leaver CS","2022","20-29","Ministry of Justice","London","Male","210","[c]","25730","23720"
"Leaver CS","2022","20-29","Ministry of Justice","Outside London","Female","1305","[c]","20700","20370"
"Leaver CS","2022","20-29","Ministry of Justice","Outside London","Male","1000","[c]","21380","20370"
"Leaver CS","2022","20-29","Ministry of Justice","Unknown","Female","55","[c]","[c]","[c]"
