"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","AO","Female","315","250","22110","21260"
"In post","2022","Project Delivery","Project Delivery","AO","Male","130","125","22020","21260"
"In post","2022","Project Delivery","Project Delivery","EO","Female","705","650","26980","26760"
"In post","2022","Project Delivery","Project Delivery","EO","Male","420","405","26520","26670"
"In post","2022","Project Delivery","Project Delivery","G6","Female","410","400","66540","66610"
"In post","2022","Project Delivery","Project Delivery","G6","Male","585","575","67760","67460"
"In post","2022","Project Delivery","Project Delivery","G7","Female","1225","1180","53510","54160"
"In post","2022","Project Delivery","Project Delivery","G7","Male","1525","1500","54080","54540"
"In post","2022","Project Delivery","Project Delivery","HEO","Female","1710","1600","33060","33300"
"In post","2022","Project Delivery","Project Delivery","HEO","Male","1255","1235","33070","33200"
"In post","2022","Project Delivery","Project Delivery","SCS level","Female","150","145","86580","79990"
"In post","2022","Project Delivery","Project Delivery","SCS level","Male","170","170","93850","87840"
"In post","2022","Project Delivery","Project Delivery","SEO","Female","1835","1740","40350","40520"
"In post","2022","Project Delivery","Project Delivery","SEO","Male","2020","1970","40950","40520"
"In post","2022","Project Delivery","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","Female","175","165","41250","39860"
"In post","2022","Project Delivery","Project Delivery","Unknown","Male","320","320","47090","44430"
"In post","2022","Project Delivery","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Property","G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Property","HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Property","HEO","Male","15","10","[c]","[c]"
"In post","2022","Project Delivery","Property","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","SEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","EO","Female","85","85","23300","23650"
"In post","2022","Project Delivery","Science and Engineering","EO","Male","460","455","23940","25750"
"In post","2022","Project Delivery","Science and Engineering","G6","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","G6","Male","65","65","69040","67670"
"In post","2022","Project Delivery","Science and Engineering","G7","Female","60","55","53820","54590"
"In post","2022","Project Delivery","Science and Engineering","G7","Male","285","280","54390","55150"
"In post","2022","Project Delivery","Science and Engineering","HEO","Female","80","75","31760","31950"
"In post","2022","Project Delivery","Science and Engineering","HEO","Male","695","685","32630","32820"
"In post","2022","Project Delivery","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","SEO","Female","90","85","42700","41950"
"In post","2022","Project Delivery","Science and Engineering","SEO","Male","900","875","42420","42220"
"In post","2022","Project Delivery","Science and Engineering","Unknown","Female","85","85","39920","34000"
"In post","2022","Project Delivery","Science and Engineering","Unknown","Male","695","685","41480","39950"
"In post","2022","Project Delivery","Security","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","G6","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","G6","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Security","HEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","SEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","SEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G7","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","AO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","EO","Female","85","70","28910","28920"
"In post","2022","Project Delivery","Tax","EO","Male","95","85","28910","28920"
"In post","2022","Project Delivery","Tax","G6","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","G6","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","G7","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Tax","G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Tax","HEO","Female","160","145","34650","33370"
"In post","2022","Project Delivery","Tax","HEO","Male","185","175","34780","33370"
"In post","2022","Project Delivery","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","SEO","Female","30","30","40700","40520"
"In post","2022","Project Delivery","Tax","SEO","Male","30","30","42220","41020"
"In post","2022","Project Delivery","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G7","Female","40","40","57450","58530"
"In post","2022","Project Delivery","Unknown","G7","Male","40","40","55950","54700"
"In post","2022","Project Delivery","Unknown","HEO","Female","45","45","34060","33370"
"In post","2022","Project Delivery","Unknown","HEO","Male","45","45","34440","33370"
"In post","2022","Project Delivery","Unknown","SCS level","Female","25","20","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","Male","40","40","114710","115000"
"In post","2022","Project Delivery","Unknown","SEO","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO","Male","20","20","[c]","[c]"
"In post","2022","Property","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","G6","Male","5","5","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","EO","Male","5","5","[c]","[c]"
"In post","2022","Property","Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","G6","Male","5","5","[c]","[c]"
"In post","2022","Property","Finance","G7","Female","10","10","[c]","[c]"
"In post","2022","Property","Finance","G7","Male","5","5","[c]","[c]"
"In post","2022","Property","Finance","HEO","Female","5","5","[c]","[c]"
"In post","2022","Property","Finance","HEO","Male","5","5","[c]","[c]"
"In post","2022","Property","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","SEO","Female","15","15","[c]","[c]"
"In post","2022","Property","Finance","SEO","Male","10","10","[c]","[c]"
"In post","2022","Property","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","EO","Female","5","5","[c]","[c]"
"In post","2022","Property","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","G7","Female","5","5","[c]","[c]"
"In post","2022","Property","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","HEO","Female","5","5","[c]","[c]"
"In post","2022","Property","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","AA","Female","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","AO","Female","425","385","22140","22010"
"In post","2022","Property","Operational Delivery","AO","Male","260","255","22090","22010"
"In post","2022","Property","Operational Delivery","EO","Female","115","110","26650","26520"
"In post","2022","Property","Operational Delivery","EO","Male","55","55","26210","26030"
"In post","2022","Property","Operational Delivery","G6","Female","15","15","[c]","[c]"
"In post","2022","Property","Operational Delivery","G6","Male","10","10","[c]","[c]"
"In post","2022","Property","Operational Delivery","G7","Female","45","45","54940","54240"
"In post","2022","Property","Operational Delivery","G7","Male","40","40","56120","56170"
"In post","2022","Property","Operational Delivery","HEO","Female","105","100","33250","33370"
"In post","2022","Property","Operational Delivery","HEO","Male","55","55","33750","33370"
"In post","2022","Property","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","SEO","Female","90","85","41590","40160"
"In post","2022","Property","Operational Delivery","SEO","Male","50","50","42020","42120"
"In post","2022","Property","Other","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","AA","Male","50","50","21750","21640"
"In post","2022","Property","Other","AO","Female","20","20","[c]","[c]"
"In post","2022","Property","Other","AO","Male","90","90","29720","29900"
"In post","2022","Property","Other","EO","Female","55","50","22030","20800"
"In post","2022","Property","Other","EO","Male","150","145","23290","20490"
"In post","2022","Property","Other","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","G7","Male","10","10","[c]","[c]"
"In post","2022","Property","Other","HEO","Female","30","25","[c]","[c]"
"In post","2022","Property","Other","HEO","Male","65","60","33140","30680"
"In post","2022","Property","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","SEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Other","SEO","Male","20","20","[c]","[c]"
"In post","2022","Property","Policy","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","EO","Female","5","5","[c]","[c]"
"In post","2022","Property","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","G7","Female","10","10","[c]","[c]"
"In post","2022","Property","Policy","G7","Male","5","5","[c]","[c]"
"In post","2022","Property","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","SEO","Female","5","5","[c]","[c]"
"In post","2022","Property","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","G6","Female","10","10","[c]","[c]"
"In post","2022","Property","Project Delivery","G6","Male","10","10","[c]","[c]"
"In post","2022","Property","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","G7","Male","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","HEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Project Delivery","HEO","Male","10","10","[c]","[c]"
"In post","2022","Property","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","SEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Project Delivery","SEO","Male","5","5","[c]","[c]"
"In post","2022","Property","Property","AA","Female","190","175","18440","18230"
"In post","2022","Property","Property","AA","Male","345","340","18140","17480"
"In post","2022","Property","Property","AO","Female","245","210","22450","22040"
"In post","2022","Property","Property","AO","Male","185","180","22480","22010"
"In post","2022","Property","Property","EO","Female","740","675","27320","26900"
"In post","2022","Property","Property","EO","Male","755","735","27250","26880"
"In post","2022","Property","Property","G6","Female","130","130","65270","64500"
"In post","2022","Property","Property","G6","Male","305","305","66860","65370"
"In post","2022","Property","Property","G7","Female","355","340","54000","54160"
"In post","2022","Property","Property","G7","Male","655","640","55560","54780"
"In post","2022","Property","Property","HEO","Female","725","695","33020","33300"
"In post","2022","Property","Property","HEO","Male","1045","1020","33850","33300"
"In post","2022","Property","Property","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Property","Property","SCS level","Male","60","60","94150","91050"
"In post","2022","Property","Property","SEO","Female","575","540","41990","40620"
"In post","2022","Property","Property","SEO","Male","965","935","43180","42940"
"In post","2022","Property","Property","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Property","Property","Unknown","Male","35","35","22090","21600"
"In post","2022","Property","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Security","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","EO","Female","10","5","[c]","[c]"
"In post","2022","Property","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2022","Property","Unknown","G7","Female","20","20","[c]","[c]"
"In post","2022","Property","Unknown","G7","Male","25","25","[c]","[c]"
"In post","2022","Property","Unknown","HEO","Female","20","15","[c]","[c]"
"In post","2022","Property","Unknown","HEO","Male","15","15","[c]","[c]"
"In post","2022","Property","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Property","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","SEO","Female","5","5","[c]","[c]"
"In post","2022","Property","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","AO","Female","10","10","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","AO","Male","15","15","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","EO","Female","90","90","28870","28700"
"In post","2022","Security","Intelligence Analysis","EO","Male","175","175","29240","29250"
"In post","2022","Security","Intelligence Analysis","G6","Female","10","10","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","G6","Male","15","15","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","G7","Female","35","35","56200","57400"
"In post","2022","Security","Intelligence Analysis","G7","Male","65","60","57860","57400"
"In post","2022","Security","Intelligence Analysis","HEO","Female","130","125","35470","35700"
"In post","2022","Security","Intelligence Analysis","HEO","Male","250","245","35610","35480"
"In post","2022","Security","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","SEO","Female","55","55","43100","43700"
"In post","2022","Security","Intelligence Analysis","SEO","Male","160","155","44370","44500"
"In post","2022","Security","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","EO","Female","15","15","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","EO","Male","5","5","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","G7","Male","5","5","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","HEO","Female","15","15","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","HEO","Male","10","10","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","SEO","Female","5","5","[c]","[c]"
"In post","2022","Security","Knowledge and Information Management","SEO","Male","10","10","[c]","[c]"
"In post","2022","Security","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","EO","Female","15","10","[c]","[c]"
"In post","2022","Security","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","G7","Female","5","5","[c]","[c]"
"In post","2022","Security","Policy","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Security","AA","Female","335","325","20590","19810"
"In post","2022","Security","Security","AA","Male","2140","2085","20750","19810"
"In post","2022","Security","Security","AO","Female","485","465","28500","25540"
"In post","2022","Security","Security","AO","Male","2480","2445","33250","39070"
"In post","2022","Security","Security","EO","Female","310","295","29630","27540"
"In post","2022","Security","Security","EO","Male","645","640","36480","40190"
"In post","2022","Security","Security","G6","Female","20","20","[c]","[c]"
"In post","2022","Security","Security","G6","Male","55","55","69870","68940"
"In post","2022","Security","Security","G7","Female","85","80","55610","55200"
"In post","2022","Security","Security","G7","Male","185","185","57080","55210"
"In post","2022","Security","Security","HEO","Female","335","325","34350","33300"
"In post","2022","Security","Security","HEO","Male","620","610","38210","34770"
"In post","2022","Security","Security","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Security","Security","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Security","Security","SEO","Female","215","210","44540","42470"
"In post","2022","Security","Security","SEO","Male","390","385","45760","43840"
"In post","2022","Security","Security","Unknown","Female","45","45","36070","35280"
"In post","2022","Security","Security","Unknown","Male","140","140","31800","28280"
"In post","2022","Security","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","AO","Female","100","90","21230","21170"
"In post","2022","Security","Unknown","AO","Male","75","70","21210","21170"
"In post","2022","Security","Unknown","EO","Female","130","120","25810","26350"
"In post","2022","Security","Unknown","EO","Male","110","105","25630","26350"
"In post","2022","Security","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2022","Security","Unknown","G6","Male","20","20","[c]","[c]"
"In post","2022","Security","Unknown","G7","Female","40","35","55220","54700"
