"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","South East (England)","30","25","33760","30710"
"In post","2022","Mixed","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Wales","50","45","33840","30930"
"In post","2022","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Wales","65","60","41330","38160"
"In post","2022","Mixed","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","London","65","60","47330","50500"
"In post","2022","Other ethnicity","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","South East (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Wales","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","London","65","65","47430","42440"
"In post","2022","Other ethnicity","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","80","75","46330","41320"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","London","45","40","47840","53420"
"In post","2022","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","East of England","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","30","30","44540","39420"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","40","40","46100","39600"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","South West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","London","35","30","37890","34710"
"In post","2022","Other ethnicity","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","South East (England)","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Wales","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","East of England","35","35","29220","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","London","195","180","32380","31060"
"In post","2022","Other ethnicity","Department for Work and Pensions","North East (England)","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","North West (England)","55","55","28710","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Scotland","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","South East (England)","45","40","28290","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","South West (England)","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Wales","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","West Midlands (England)","40","35","25430","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","East of England","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","London","90","85","47630","41650"
"In post","2022","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","South West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","East of England","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","50","45","45860","40610"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","35","35","48120","44480"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East Midlands (England)","15","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","105","95","44020","37930"
"In post","2022","Other ethnicity","HM Revenue and Customs","North East (England)","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North West (England)","40","40","34640","31000"
"In post","2022","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Scotland","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South East (England)","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Wales","25","20","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","30","25","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","East of England","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","London","130","125","36770","30750"
"In post","2022","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","North West (England)","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","South East (England)","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","South East (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","South West (England)","55","55","36520","34000"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","East of England","40","35","30270","28590"
"In post","2022","Other ethnicity","Ministry of Justice","London","215","205","34200","31740"
"In post","2022","Other ethnicity","Ministry of Justice","North East (England)","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","North West (England)","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","South East (England)","55","55","32350","31020"
"In post","2022","Other ethnicity","Ministry of Justice","South West (England)","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Wales","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","West Midlands (England)","50","50","24780","21220"
"In post","2022","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","London","25","20","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South West (England)","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Scotland","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
