"Status","Year","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Heterosexual / straight","1195","[c]","32780","31060"
"New entrant CS","2022","Black","London","LGBO","45","[c]","33480","31060"
"New entrant CS","2022","Black","London","Undeclared","65","[c]","33060","31060"
"New entrant CS","2022","Black","London","Unknown","30","[c]","34770","31060"
"New entrant CS","2022","Black","Outside London","Heterosexual / straight","1245","[c]","27530","26590"
"New entrant CS","2022","Black","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Undeclared","35","[c]","27580","25120"
"New entrant CS","2022","Black","Outside London","Unknown","50","[c]","30280","28280"
"New entrant CS","2022","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Heterosexual / straight","420","[c]","34680","31060"
"New entrant CS","2022","Mixed","London","LGBO","65","[c]","35260","33210"
"New entrant CS","2022","Mixed","London","Undeclared","50","[c]","30360","27990"
"New entrant CS","2022","Mixed","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Heterosexual / straight","840","[c]","27440","26130"
"New entrant CS","2022","Mixed","Outside London","LGBO","120","[c]","25690","24470"
"New entrant CS","2022","Mixed","Outside London","Undeclared","65","[c]","28950","25050"
"New entrant CS","2022","Mixed","Outside London","Unknown","40","[c]","26620","26590"
"New entrant CS","2022","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Heterosexual / straight","155","[c]","32700","31060"
"New entrant CS","2022","Other ethnicity","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Heterosexual / straight","185","[c]","27400","26140"
"New entrant CS","2022","Other ethnicity","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Heterosexual / straight","75","[c]","33680","31060"
"New entrant CS","2022","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Undeclared","150","[c]","38780","34260"
"New entrant CS","2022","Undeclared","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Heterosexual / straight","190","[c]","27820","24650"
"New entrant CS","2022","Undeclared","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Undeclared","475","[c]","31370","27570"
"New entrant CS","2022","Undeclared","Outside London","Unknown","50","[c]","30250","27010"
"New entrant CS","2022","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Heterosexual / straight","85","[c]","37640","33390"
"New entrant CS","2022","Unknown","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Undeclared","370","[c]","37690","32790"
"New entrant CS","2022","Unknown","London","Unknown","4050","[c]","35550","30750"
"New entrant CS","2022","Unknown","Outside London","Heterosexual / straight","275","[c]","29830","27230"
"New entrant CS","2022","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Undeclared","200","[c]","32240","28970"
"New entrant CS","2022","Unknown","Outside London","Unknown","16005","[c]","27210","24800"
"New entrant CS","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","500","[c]","27660","24920"
"New entrant CS","2022","White","London","Heterosexual / straight","4035","[c]","38820","33650"
"New entrant CS","2022","White","London","LGBO","695","[c]","36760","33120"
"New entrant CS","2022","White","London","Undeclared","360","[c]","37670","33210"
"New entrant CS","2022","White","London","Unknown","135","[c]","38830","34880"
"New entrant CS","2022","White","Outside London","Heterosexual / straight","26060","[c]","28520","26130"
"New entrant CS","2022","White","Outside London","LGBO","3025","[c]","27180","24920"
"New entrant CS","2022","White","Outside London","Undeclared","1305","[c]","28810","26590"
"New entrant CS","2022","White","Outside London","Unknown","1040","[c]","28420","26030"
"New entrant CS","2022","White","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Heterosexual / straight","200","[c]","32810","28140"
"New entrant CS","2022","White","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
