"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Merseyside","Female","60","55","38710","33370"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Merseyside","Male","75","75","38730","33370"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Female","220","210","43360","40520"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Male","375","365","42750","40520"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","20","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","30","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Female","165","155","41610","40520"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Male","190","185","47450","41700"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Southern Scotland","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Female","75","70","40040","34680"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Male","120","120","41050","40180"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Central Scotland","Male","40","40","36510","33370"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Midlands","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Midlands","Male","50","45","38220","33680"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Yorkshire","Female","150","140","36920","33370"
"In post","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Yorkshire","Male","210","205","40220","35840"
"In post","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Inner London - West","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Intellectual Property Office","East Wales","Female","65","60","43780","40070"
"In post","2022","Digital, Data & Technology","Intellectual Property Office","East Wales","Male","150","150","46460","47390"
"In post","2022","Digital, Data & Technology","Intellectual Property Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Intellectual Property Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","65","65","38560","34040"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Maritime and Coastguard Agency","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","55","55","44180","41010"
"In post","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","60","60","44260","41010"
"In post","2022","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Female","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Devon","Female","310","285","36890","38200"
"In post","2022","Digital, Data & Technology","Met Office","Devon","Male","750","720","40660","39650"
"In post","2022","Digital, Data & Technology","Met Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","East Anglia","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","North Eastern Scotland","Male","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Met Office","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","90","90","35050","36300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","40","35","32160","31200"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","45","40","37020","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cheshire","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cheshire","Male","50","50","31680","33000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Male","10","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","Male","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","Female","30","30","27290","26670"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","Male","50","50","32610","29670"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","Female","50","45","28750","26670"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","Male","80","80","31790","33000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","310","295","34990","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","460","450","38620","36460"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","165","160","30830","33000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","190","190","32600","33280"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","40","40","24860","21830"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","45","45","25300","25100"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","Female","60","60","38400","37000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","Male","130","130","41200","37000"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lancashire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","Male","40","40","27480","26510"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","Male","60","60","33290","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","Male","35","35","31610","33170"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Female","75","70","33410","33150"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Male","85","85","35080","33300"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Central Scotland","Male","35","35","29180","27320"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Anglia","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","Female","70","70","43880","41750"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","Male","105","105","53400","54270"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","Female","135","130","54550","54850"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","Male","200","195","55330","56980"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
