"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Estyn","Female","65","60","55560","65710"
"In post","2022","White","Estyn","Male","50","45","63420","75480"
"In post","2022","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","Female","530","515","39400","37350"
"In post","2022","White","Food Standards Agency","Male","630","615","36330","30810"
"In post","2022","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","Female","2680","2575","48170","44230"
"In post","2022","White","Foreign, Commonwealth and Development Office","Male","3005","2965","49540","46650"
"In post","2022","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","HM Land Registry","Female","3100","2715","31010","27130"
"In post","2022","White","HM Land Registry","Male","1875","1765","33180","31740"
"In post","2022","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","HM Revenue and Customs","Female","24165","21485","33180","28920"
"In post","2022","White","HM Revenue and Customs","Male","20000","19250","35960","33370"
"In post","2022","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","HM Treasury","Female","980","930","47070","43860"
"In post","2022","White","HM Treasury","Male","1070","1055","51510","52500"
"In post","2022","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Home Office","Female","11720","10580","31900","26480"
"In post","2022","White","Home Office","Male","11430","11010","33460","28260"
"In post","2022","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Ministry of Defence","Female","18835","17735","32790","29230"
"In post","2022","White","Ministry of Defence","Male","26405","25895","35780","33300"
"In post","2022","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Ministry of Justice","Female","35205","32300","29840","26330"
"In post","2022","White","Ministry of Justice","Male","26365","25240","32040","30450"
"In post","2022","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","National Crime Agency","Female","1895","1810","38430","36630"
"In post","2022","White","National Crime Agency","Male","2355","2330","43010","40210"
"In post","2022","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland Office","Female","70","70","45570","37680"
"In post","2022","White","Northern Ireland Office","Male","45","45","46690","41750"
"In post","2022","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Female","1050","995","50510","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Male","510","505","53310","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Female","425","410","42750","36590"
"In post","2022","White","Office of Gas and Electricity Markets","Male","505","500","45330","38950"
"In post","2022","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Female","140","135","44460","40000"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Male","90","85","49720","46660"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Female","100","95","51570","51310"
"In post","2022","White","Office of Rail and Road","Male","150","150","58920","56000"
"In post","2022","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Female","40","35","52580","54270"
"In post","2022","White","Office of the Secretary of State for Scotland","Male","25","25","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Female","15","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Male","15","15","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Female","9215","8655","38880","34600"
"In post","2022","White","Scottish Government","Male","7505","7300","39820","35000"
"In post","2022","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","Female","190","180","36560","34260"
"In post","2022","White","The National Archives","Male","170","165","36820","33360"
"In post","2022","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Female","125","120","51020","47230"
"In post","2022","White","UK Export Finance","Male","190","190","59280","52500"
"In post","2022","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Female","2645","2330","33350","30710"
"In post","2022","White","UK Statistics Authority","Male","1815","1665","35590","31700"
"In post","2022","White","UK Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2022","White","UK Supreme Court","Female","20","20","[c]","[c]"
"In post","2022","White","UK Supreme Court","Male","15","15","[c]","[c]"
"In post","2022","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Female","95","90","58280","51630"
"In post","2022","White","Water Services Regulation Authority","Male","95","95","60570","56360"
"In post","2022","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Female","3255","3010","40820","38160"
"In post","2022","White","Welsh Government","Male","2095","2040","43790","38160"
"In post","2022","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Female","40","[c]","35680","27350"
"Leaver CS","2022","Asian","Attorney General's Departments","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Female","30","[c]","46030","42020"
"Leaver CS","2022","Asian","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Male","35","[c]","41450","34710"
"Leaver CS","2022","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Female","315","[c]","27560","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Male","275","[c]","28270","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Female","200","[c]","39870","32790"
"Leaver CS","2022","Asian","Department of Health and Social Care","Male","100","[c]","44280","37840"
"Leaver CS","2022","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Female","165","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Male","135","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Female","100","[c]","30610","28650"
"Leaver CS","2022","Asian","Home Office","Male","80","[c]","31280","27960"
"Leaver CS","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Female","40","[c]","29420","23260"
"Leaver CS","2022","Asian","Ministry of Defence","Male","70","[c]","33500","31130"
"Leaver CS","2022","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Female","190","[c]","26800","23070"
"Leaver CS","2022","Asian","Ministry of Justice","Male","150","[c]","28810","23720"
"Leaver CS","2022","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Female","285","[c]","28900","31060"
"Leaver CS","2022","Black","Department for Work and Pensions","Male","135","[c]","28900","27570"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Female","140","[c]","37290","32680"
"Leaver CS","2022","Black","Department of Health and Social Care","Male","65","[c]","34780","32320"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Female","45","[c]","29990","28680"
"Leaver CS","2022","Black","Home Office","Male","35","[c]","35310","28670"
"Leaver CS","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Female","30","[c]","30530","28410"
"Leaver CS","2022","Black","Ministry of Defence","Male","35","[c]","33740","33000"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Female","215","[c]","27820","23720"
"Leaver CS","2022","Black","Ministry of Justice","Male","115","[c]","29260","23720"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
