"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Tax","Female","125","90","34450","33220"
"In post","2022","65+","Tax","Male","220","150","40050","35980"
"In post","2022","65+","Unknown","Female","140","115","38030","30040"
"In post","2022","65+","Unknown","Male","225","195","41920","33370"
"In post","2022","65+","Veterinarian","Female","5","5","[c]","[c]"
"In post","2022","65+","Veterinarian","Male","15","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Female","60","[c]","21350","21090"
"Leaver CS","2022","16-19","Operational Delivery","Male","45","[c]","20280","20970"
"Leaver CS","2022","16-19","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Female","45","[c]","27860","25600"
"Leaver CS","2022","20-29","Commercial","Male","55","[c]","27990","26200"
"Leaver CS","2022","20-29","Communications","Female","85","[c]","30380","28750"
"Leaver CS","2022","20-29","Communications","Male","45","[c]","32020","30450"
"Leaver CS","2022","20-29","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Female","95","[c]","32290","30230"
"Leaver CS","2022","20-29","Digital, Data and Technology","Male","235","[c]","32570","32720"
"Leaver CS","2022","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Female","50","[c]","25170","22520"
"Leaver CS","2022","20-29","Economics","Male","85","[c]","29170","27680"
"Leaver CS","2022","20-29","Finance","Female","50","[c]","26480","26670"
"Leaver CS","2022","20-29","Finance","Male","60","[c]","27340","25340"
"Leaver CS","2022","20-29","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Female","95","[c]","26630","24880"
"Leaver CS","2022","20-29","Human Resources","Male","45","[c]","28290","22960"
"Leaver CS","2022","20-29","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","Female","35","[c]","27410","27570"
"Leaver CS","2022","20-29","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicine","Female","30","[c]","28380","27270"
"Leaver CS","2022","20-29","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Delivery","Female","3155","[c]","24800","23040"
"Leaver CS","2022","20-29","Operational Delivery","Male","2265","[c]","24440","22040"
"Leaver CS","2022","20-29","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Female","280","[c]","24710","22460"
"Leaver CS","2022","20-29","Other","Male","275","[c]","25360","23450"
"Leaver CS","2022","20-29","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Female","320","[c]","32940","30750"
"Leaver CS","2022","20-29","Policy","Male","270","[c]","35280","33570"
"Leaver CS","2022","20-29","Project Delivery","Female","65","[c]","30800","28050"
"Leaver CS","2022","20-29","Project Delivery","Male","90","[c]","30140","30200"
"Leaver CS","2022","20-29","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Male","35","[c]","29070","26030"
"Leaver CS","2022","20-29","Psychology","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Female","150","[c]","27300","26880"
"Leaver CS","2022","20-29","Science and Engineering","Male","235","[c]","26300","26670"
"Leaver CS","2022","20-29","Security","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Male","80","[c]","26400","25680"
"Leaver CS","2022","20-29","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Male","35","[c]","29990","26870"
"Leaver CS","2022","20-29","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","1095","[c]","27560","27500"
"Leaver CS","2022","20-29","Unknown","Male","975","[c]","27900","25430"
"Leaver CS","2022","20-29","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Female","60","[c]","40350","38000"
"Leaver CS","2022","30-39","Communications","Male","45","[c]","39930","37930"
"Leaver CS","2022","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","Female","115","[c]","41490","38840"
"Leaver CS","2022","30-39","Digital, Data and Technology","Male","235","[c]","42120","38420"
"Leaver CS","2022","30-39","Economics","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Economics","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Female","65","[c]","34870","33150"
"Leaver CS","2022","30-39","Finance","Male","45","[c]","45710","46760"
"Leaver CS","2022","30-39","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Female","85","[c]","34450","30150"
"Leaver CS","2022","30-39","Human Resources","Male","45","[c]","39150","36840"
"Leaver CS","2022","30-39","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","Female","60","[c]","34070","32330"
"Leaver CS","2022","30-39","Knowledge and Information Management","Male","35","[c]","38570","36760"
"Leaver CS","2022","30-39","Legal","Female","85","[c]","51660","51830"
"Leaver CS","2022","30-39","Legal","Male","50","[c]","52820","53270"
"Leaver CS","2022","30-39","Medicine","Female","70","[c]","40830","34170"
"Leaver CS","2022","30-39","Medicine","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Delivery","Female","2040","[c]","28610","27570"
"Leaver CS","2022","30-39","Operational Delivery","Male","1925","[c]","28680","27570"
"Leaver CS","2022","30-39","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Female","190","[c]","29490","27570"
"Leaver CS","2022","30-39","Other","Male","195","[c]","31210","28680"
"Leaver CS","2022","30-39","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Female","190","[c]","43400","40160"
"Leaver CS","2022","30-39","Policy","Male","180","[c]","46640","49860"
"Leaver CS","2022","30-39","Project Delivery","Female","70","[c]","41490","39650"
"Leaver CS","2022","30-39","Project Delivery","Male","80","[c]","39550","37550"
"Leaver CS","2022","30-39","Property","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Female","145","[c]","36390","35900"
"Leaver CS","2022","30-39","Science and Engineering","Male","140","[c]","38450","36950"
"Leaver CS","2022","30-39","Security","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Male","75","[c]","30810","28250"
"Leaver CS","2022","30-39","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","765","[c]","36070","28980"
"Leaver CS","2022","30-39","Unknown","Male","695","[c]","39330","34550"
"Leaver CS","2022","30-39","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Female","45","[c]","51610","48900"
"Leaver CS","2022","40-49","Communications","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Female","75","[c]","44750","40060"
"Leaver CS","2022","40-49","Digital, Data and Technology","Male","180","[c]","48610","45150"
"Leaver CS","2022","40-49","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Female","55","[c]","45930","40260"
"Leaver CS","2022","40-49","Finance","Male","40","[c]","44390","40070"
"Leaver CS","2022","40-49","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Female","70","[c]","41610","39100"
"Leaver CS","2022","40-49","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Female","60","[c]","40440","37320"
"Leaver CS","2022","40-49","Knowledge and Information Management","Male","35","[c]","40870","38430"
"Leaver CS","2022","40-49","Legal","Female","65","[c]","60970","59240"
"Leaver CS","2022","40-49","Legal","Male","45","[c]","63210","57260"
"Leaver CS","2022","40-49","Medicine","Female","75","[c]","54180","42500"
"Leaver CS","2022","40-49","Medicine","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Female","1640","[c]","30340","27570"
"Leaver CS","2022","40-49","Operational Delivery","Male","1215","[c]","30840","27570"
"Leaver CS","2022","40-49","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Female","165","[c]","31870","25940"
"Leaver CS","2022","40-49","Other","Male","155","[c]","35520","27570"
"Leaver CS","2022","40-49","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Female","120","[c]","52850","53250"
"Leaver CS","2022","40-49","Policy","Male","75","[c]","58380","57430"
"Leaver CS","2022","40-49","Project Delivery","Female","50","[c]","47050","40000"
"Leaver CS","2022","40-49","Project Delivery","Male","60","[c]","47150","41470"
"Leaver CS","2022","40-49","Property","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Female","110","[c]","44100","40060"
"Leaver CS","2022","40-49","Science and Engineering","Male","85","[c]","41360","39650"
"Leaver CS","2022","40-49","Security","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Male","50","[c]","31350","26610"
"Leaver CS","2022","40-49","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","650","[c]","37350","27570"
"Leaver CS","2022","40-49","Unknown","Male","450","[c]","47530","40590"
"Leaver CS","2022","40-49","Veterinarian","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Female","40","[c]","41890","39770"
"Leaver CS","2022","50-59","Commercial","Male","35","[c]","48080","44990"
"Leaver CS","2022","50-59","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Male","35","[c]","29970","27570"
"Leaver CS","2022","50-59","Digital, Data and Technology","Female","60","[c]","44900","39690"
"Leaver CS","2022","50-59","Digital, Data and Technology","Male","145","[c]","48720","45480"
"Leaver CS","2022","50-59","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Female","65","[c]","39100","33300"
"Leaver CS","2022","50-59","Finance","Male","70","[c]","47520","40580"
"Leaver CS","2022","50-59","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Female","75","[c]","41510","38330"
"Leaver CS","2022","50-59","Human Resources","Male","35","[c]","45840","44120"
"Leaver CS","2022","50-59","Inspector of Education and Training","Female","35","[c]","63730","70500"
"Leaver CS","2022","50-59","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","Female","75","[c]","34310","29250"
"Leaver CS","2022","50-59","Knowledge and Information Management","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Female","55","[c]","57760","55610"
"Leaver CS","2022","50-59","Legal","Male","50","[c]","59560","55610"
"Leaver CS","2022","50-59","Medicine","Female","65","[c]","70820","81230"
"Leaver CS","2022","50-59","Medicine","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Female","2300","[c]","30270","27570"
"Leaver CS","2022","50-59","Operational Delivery","Male","1745","[c]","31820","27570"
"Leaver CS","2022","50-59","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Female","265","[c]","30090","23300"
"Leaver CS","2022","50-59","Other","Male","290","[c]","32370","27100"
"Leaver CS","2022","50-59","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Female","100","[c]","51990","51900"
"Leaver CS","2022","50-59","Policy","Male","110","[c]","60840","57640"
"Leaver CS","2022","50-59","Project Delivery","Female","60","[c]","43390","40640"
"Leaver CS","2022","50-59","Project Delivery","Male","95","[c]","47610","41480"
"Leaver CS","2022","50-59","Property","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Male","50","[c]","34870","33300"
"Leaver CS","2022","50-59","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Female","115","[c]","47860","45840"
"Leaver CS","2022","50-59","Science and Engineering","Male","125","[c]","45290","41940"
"Leaver CS","2022","50-59","Security","Female","35","[c]","35190","37410"
"Leaver CS","2022","50-59","Security","Male","155","[c]","34170","39070"
"Leaver CS","2022","50-59","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","985","[c]","38520","27570"
"Leaver CS","2022","50-59","Unknown","Male","675","[c]","45430","34420"
"Leaver CS","2022","50-59","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Female","30","[c]","38850","37300"
"Leaver CS","2022","60-64","Commercial","Male","35","[c]","45800","41350"
"Leaver CS","2022","60-64","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Female","50","[c]","27120","27570"
"Leaver CS","2022","60-64","Counter Fraud","Male","35","[c]","28720","27570"
"Leaver CS","2022","60-64","Digital, Data and Technology","Female","35","[c]","40160","35910"
"Leaver CS","2022","60-64","Digital, Data and Technology","Male","105","[c]","44870","40670"
"Leaver CS","2022","60-64","Finance","Female","60","[c]","38060","35480"
"Leaver CS","2022","60-64","Finance","Male","70","[c]","45570","41510"
"Leaver CS","2022","60-64","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Female","60","[c]","39470","36000"
"Leaver CS","2022","60-64","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Female","40","[c]","31210","26580"
"Leaver CS","2022","60-64","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Female","45","[c]","61970","62160"
"Leaver CS","2022","60-64","Legal","Male","30","[c]","61800","62590"
"Leaver CS","2022","60-64","Medicine","Female","40","[c]","63230","40330"
"Leaver CS","2022","60-64","Medicine","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Female","1565","[c]","28210","27130"
"Leaver CS","2022","60-64","Operational Delivery","Male","1160","[c]","33110","27570"
"Leaver CS","2022","60-64","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","Female","245","[c]","27800","22330"
"Leaver CS","2022","60-64","Other","Male","325","[c]","33240","29200"
"Leaver CS","2022","60-64","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Policy","Female","70","[c]","50160","47000"
"Leaver CS","2022","60-64","Policy","Male","80","[c]","58020","53430"
"Leaver CS","2022","60-64","Project Delivery","Female","45","[c]","42170","39750"
"Leaver CS","2022","60-64","Project Delivery","Male","75","[c]","48360","42780"
"Leaver CS","2022","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Male","70","[c]","43010","39430"
"Leaver CS","2022","60-64","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Science and Engineering","Female","35","[c]","46040","45840"
"Leaver CS","2022","60-64","Science and Engineering","Male","140","[c]","44420","42170"
"Leaver CS","2022","60-64","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Male","120","[c]","37800","39070"
"Leaver CS","2022","60-64","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","760","[c]","41580","36130"
"Leaver CS","2022","60-64","Unknown","Male","640","[c]","49020","43460"
"Leaver CS","2022","60-64","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Male","25","[c]","[c]","[c]"
