"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Social Research","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","London","London","225","215","39940","37500"
"In post","2022","Unknown","Statistics","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","South East (England)","Outside London","45","45","38540","38340"
"In post","2022","Unknown","Statistics","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","Outside London","120","120","40560","38340"
"In post","2022","Unknown","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2022","Unknown","Tax","East Midlands (England)","Outside London","445","430","29820","26820"
"In post","2022","Unknown","Tax","East of England","Outside London","40","35","33930","33370"
"In post","2022","Unknown","Tax","London","London","630","600","40900","37930"
"In post","2022","Unknown","Tax","North East (England)","Outside London","740","705","27330","26590"
"In post","2022","Unknown","Tax","North West (England)","Outside London","1160","1115","29160","26820"
"In post","2022","Unknown","Tax","Northern Ireland","Outside London","225","215","28540","26590"
"In post","2022","Unknown","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Scotland","Outside London","555","525","30010","26820"
"In post","2022","Unknown","Tax","South East (England)","Outside London","115","105","32560","32190"
"In post","2022","Unknown","Tax","South West (England)","Outside London","85","85","39060","33370"
"In post","2022","Unknown","Tax","Wales","Outside London","545","520","29810","26820"
"In post","2022","Unknown","Tax","West Midlands (England)","Outside London","370","355","32170","33080"
"In post","2022","Unknown","Tax","Yorkshire and The Humber","Outside London","610","585","28820","26820"
"In post","2022","Unknown","Unknown","East Midlands (England)","Outside London","135","135","38910","33080"
"In post","2022","Unknown","Unknown","East of England","Outside London","60","55","49960","51430"
"In post","2022","Unknown","Unknown","London","London","3255","3225","46670","37610"
"In post","2022","Unknown","Unknown","North East (England)","Outside London","320","305","31140","26820"
"In post","2022","Unknown","Unknown","North West (England)","Outside London","660","645","38820","33080"
"In post","2022","Unknown","Unknown","Northern Ireland","Outside London","45","45","32140","28310"
"In post","2022","Unknown","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Scotland","Outside London","5425","5200","39060","33070"
"In post","2022","Unknown","Unknown","South East (England)","Outside London","210","205","47310","34980"
"In post","2022","Unknown","Unknown","South West (England)","Outside London","195","195","53320","49700"
"In post","2022","Unknown","Unknown","Unknown","Unknown","305","305","35310","29250"
"In post","2022","Unknown","Unknown","Wales","Outside London","140","140","36720","32000"
"In post","2022","Unknown","Unknown","West Midlands (England)","Outside London","295","290","42110","33080"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","Outside London","575","555","37060","29250"
"In post","2022","Unknown","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South East (England)","Outside London","10","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","East Midlands (England)","Outside London","175","[c]","24680","26320"
"Leaver CS","2022","Declared disabled","Operational Delivery","East of England","Outside London","205","[c]","26350","26780"
"Leaver CS","2022","Declared disabled","Operational Delivery","London","London","370","[c]","32250","31060"
"Leaver CS","2022","Declared disabled","Operational Delivery","North East (England)","Outside London","155","[c]","24910","21260"
"Leaver CS","2022","Declared disabled","Operational Delivery","North West (England)","Outside London","355","[c]","24860","21680"
"Leaver CS","2022","Declared disabled","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","Scotland","Outside London","170","[c]","27040","26900"
"Leaver CS","2022","Declared disabled","Operational Delivery","South East (England)","Outside London","270","[c]","26580","27570"
"Leaver CS","2022","Declared disabled","Operational Delivery","South West (England)","Outside London","185","[c]","26600","26440"
"Leaver CS","2022","Declared disabled","Operational Delivery","Unknown","Unknown","30","[c]","22760","21840"
"Leaver CS","2022","Declared disabled","Operational Delivery","Wales","Outside London","140","[c]","27130","25090"
"Leaver CS","2022","Declared disabled","Operational Delivery","West Midlands (England)","Outside London","195","[c]","25410","26950"
"Leaver CS","2022","Declared disabled","Operational Delivery","Yorkshire and The Humber","Outside London","195","[c]","26040","26120"
"Leaver CS","2022","Declared disabled","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","London","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","North West (England)","Outside London","30","[c]","23470","21830"
"Leaver CS","2022","Declared disabled","Other","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","South East (England)","Outside London","35","[c]","23750","21660"
"Leaver CS","2022","Declared disabled","Other","South West (England)","Outside London","55","[c]","27490","21380"
"Leaver CS","2022","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","London","London","95","[c]","45430","41090"
"Leaver CS","2022","Declared disabled","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
