"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","White","Digital, Data and Technology","G6","150","145","68140","67770"
"In post","2022","30-39","White","Digital, Data and Technology","G7","655","645","54480","53830"
"In post","2022","30-39","White","Digital, Data and Technology","HEO","710","695","33080","33000"
"In post","2022","30-39","White","Digital, Data and Technology","SCS level","20","20","[c]","[c]"
"In post","2022","30-39","White","Digital, Data and Technology","SEO","805","790","40900","40460"
"In post","2022","30-39","White","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Economics","EO","5","5","[c]","[c]"
"In post","2022","30-39","White","Economics","G6","75","70","68380","67370"
"In post","2022","30-39","White","Economics","G7","170","165","56370","55720"
"In post","2022","30-39","White","Economics","HEO","25","25","[c]","[c]"
"In post","2022","30-39","White","Economics","SCS level","25","25","[c]","[c]"
"In post","2022","30-39","White","Economics","SEO","25","25","[c]","[c]"
"In post","2022","30-39","White","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Finance","AO","90","80","21780","21260"
"In post","2022","30-39","White","Finance","EO","270","250","26680","26670"
"In post","2022","30-39","White","Finance","G6","120","115","67080","66480"
"In post","2022","30-39","White","Finance","G7","310","295","54610","54110"
"In post","2022","30-39","White","Finance","HEO","390","375","32850","33000"
"In post","2022","30-39","White","Finance","SCS level","45","45","79960","75760"
"In post","2022","30-39","White","Finance","SEO","415","405","40930","40520"
"In post","2022","30-39","White","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Geography","AO","5","5","[c]","[c]"
"In post","2022","30-39","White","Geography","EO","20","20","[c]","[c]"
"In post","2022","30-39","White","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Geography","HEO","50","50","33260","33290"
"In post","2022","30-39","White","Geography","SEO","10","10","[c]","[c]"
"In post","2022","30-39","White","Human Resources","AA","5","5","[c]","[c]"
"In post","2022","30-39","White","Human Resources","AO","175","155","21840","21180"
"In post","2022","30-39","White","Human Resources","EO","270","255","26840","26670"
"In post","2022","30-39","White","Human Resources","G6","95","95","66570","66230"
"In post","2022","30-39","White","Human Resources","G7","235","225","53310","53570"
"In post","2022","30-39","White","Human Resources","HEO","420","400","32520","31990"
"In post","2022","30-39","White","Human Resources","SCS level","25","25","[c]","[c]"
"In post","2022","30-39","White","Human Resources","SEO","290","280","40380","40070"
"In post","2022","30-39","White","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Inspector of Education and Training","G7","30","30","[c]","[c]"
"In post","2022","30-39","White","Inspector of Education and Training","SEO","55","55","50050","51360"
"In post","2022","30-39","White","Intelligence Analysis","AO","10","10","[c]","[c]"
"In post","2022","30-39","White","Intelligence Analysis","EO","275","255","27060","26350"
"In post","2022","30-39","White","Intelligence Analysis","G6","5","5","[c]","[c]"
"In post","2022","30-39","White","Intelligence Analysis","G7","40","40","56260","56700"
"In post","2022","30-39","White","Intelligence Analysis","HEO","190","190","33330","33300"
"In post","2022","30-39","White","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Intelligence Analysis","SEO","105","105","41990","41080"
"In post","2022","30-39","White","Intelligence Analysis","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","G7","20","20","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","HEO","25","20","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","SEO","40","40","40610","40440"
"In post","2022","30-39","White","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","International Trade","G6","55","50","63140","62170"
"In post","2022","30-39","White","International Trade","G7","110","110","52950","51970"
"In post","2022","30-39","White","International Trade","HEO","30","30","32880","32280"
"In post","2022","30-39","White","International Trade","SCS level","20","20","[c]","[c]"
"In post","2022","30-39","White","International Trade","SEO","50","50","39280","38490"
"In post","2022","30-39","White","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Knowledge and Information Management","AO","35","35","21880","21250"
"In post","2022","30-39","White","Knowledge and Information Management","EO","65","65","27230","27570"
"In post","2022","30-39","White","Knowledge and Information Management","G6","10","10","[c]","[c]"
"In post","2022","30-39","White","Knowledge and Information Management","G7","30","30","53570","54070"
"In post","2022","30-39","White","Knowledge and Information Management","HEO","100","100","33440","33140"
"In post","2022","30-39","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Knowledge and Information Management","SEO","55","55","41600","40960"
"In post","2022","30-39","White","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","White","Legal","AO","10","10","[c]","[c]"
"In post","2022","30-39","White","Legal","EO","280","275","27710","26820"
"In post","2022","30-39","White","Legal","G6","245","235","67410","65630"
"In post","2022","30-39","White","Legal","G7","890","845","53570","51830"
"In post","2022","30-39","White","Legal","HEO","325","315","35110","33370"
"In post","2022","30-39","White","Legal","SCS level","20","15","[c]","[c]"
"In post","2022","30-39","White","Legal","SEO","265","250","45580","41750"
"In post","2022","30-39","White","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Medicine","AO","50","45","23260","23280"
"In post","2022","30-39","White","Medicine","EO","60","50","30850","31530"
"In post","2022","30-39","White","Medicine","G6","35","30","74550","76700"
"In post","2022","30-39","White","Medicine","G7","45","45","59070","55060"
"In post","2022","30-39","White","Medicine","HEO","95","80","37640","39030"
"In post","2022","30-39","White","Medicine","SCS level","25","20","[c]","[c]"
"In post","2022","30-39","White","Medicine","SEO","60","55","42580","41980"
"In post","2022","30-39","White","Operational Delivery","AA","1040","930","20510","20890"
"In post","2022","30-39","White","Operational Delivery","AO","11605","10555","23640","21840"
"In post","2022","30-39","White","Operational Delivery","EO","11030","10415","27790","27570"
"In post","2022","30-39","White","Operational Delivery","G6","200","195","66450","65310"
"In post","2022","30-39","White","Operational Delivery","G7","785","765","53350","53360"
"In post","2022","30-39","White","Operational Delivery","HEO","4070","3950","33410","33080"
"In post","2022","30-39","White","Operational Delivery","SCS level","55","55","81940","75640"
"In post","2022","30-39","White","Operational Delivery","SEO","1930","1885","41320","40180"
"In post","2022","30-39","White","Operational Delivery","Unknown","2900","2695","29610","30210"
"In post","2022","30-39","White","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Operational Research","G6","10","10","[c]","[c]"
"In post","2022","30-39","White","Operational Research","G7","120","115","52480","52000"
"In post","2022","30-39","White","Operational Research","HEO","20","20","[c]","[c]"
"In post","2022","30-39","White","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Operational Research","SEO","75","75","42060","41130"
"In post","2022","30-39","White","Other","AA","155","145","19550","19810"
"In post","2022","30-39","White","Other","AO","865","790","21540","21260"
"In post","2022","30-39","White","Other","EO","1030","970","26650","27570"
"In post","2022","30-39","White","Other","G6","110","105","71240","67750"
"In post","2022","30-39","White","Other","G7","275","270","52460","52630"
"In post","2022","30-39","White","Other","HEO","590","560","31840","32010"
"In post","2022","30-39","White","Other","SCS level","20","20","[c]","[c]"
"In post","2022","30-39","White","Other","SEO","395","385","39700","39960"
"In post","2022","30-39","White","Other","Unknown","35","35","[c]","[c]"
"In post","2022","30-39","White","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Planning","G7","15","15","[c]","[c]"
"In post","2022","30-39","White","Planning","HEO","15","15","[c]","[c]"
"In post","2022","30-39","White","Planning","SEO","25","20","[c]","[c]"
"In post","2022","30-39","White","Planning Inspectors","G6","15","15","[c]","[c]"
"In post","2022","30-39","White","Planning Inspectors","G7","25","20","[c]","[c]"
"In post","2022","30-39","White","Planning Inspectors","HEO","5","5","[c]","[c]"
"In post","2022","30-39","White","Policy","AA","5","5","[c]","[c]"
"In post","2022","30-39","White","Policy","AO","60","60","23300","22960"
"In post","2022","30-39","White","Policy","EO","295","285","27790","27680"
"In post","2022","30-39","White","Policy","G6","1000","965","65390","64700"
"In post","2022","30-39","White","Policy","G7","2345","2280","54190","53600"
"In post","2022","30-39","White","Policy","HEO","1150","1120","33860","33570"
"In post","2022","30-39","White","Policy","SCS level","285","275","77250","74100"
"In post","2022","30-39","White","Policy","SEO","1270","1230","40310","40050"
"In post","2022","30-39","White","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Project Delivery","AO","25","25","[c]","[c]"
"In post","2022","30-39","White","Project Delivery","EO","185","175","26360","26590"
"In post","2022","30-39","White","Project Delivery","G6","160","160","66910","66610"
"In post","2022","30-39","White","Project Delivery","G7","590","575","52810","53500"
"In post","2022","30-39","White","Project Delivery","HEO","630","605","32430","33000"
"In post","2022","30-39","White","Project Delivery","SCS level","40","35","83460","77400"
"In post","2022","30-39","White","Project Delivery","SEO","840","815","40140","40180"
"In post","2022","30-39","White","Project Delivery","Unknown","95","90","40810","39980"
"In post","2022","30-39","White","Property","AA","25","25","[c]","[c]"
"In post","2022","30-39","White","Property","AO","30","30","21710","21290"
"In post","2022","30-39","White","Property","EO","140","135","26680","26540"
"In post","2022","30-39","White","Property","G6","35","35","63390","61960"
"In post","2022","30-39","White","Property","G7","120","115","53370","53420"
"In post","2022","30-39","White","Property","HEO","210","205","32880","33000"
"In post","2022","30-39","White","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Property","SEO","195","190","41520","41160"
"In post","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Psychology","AO","10","10","[c]","[c]"
"In post","2022","30-39","White","Psychology","EO","105","105","27070","27380"
"In post","2022","30-39","White","Psychology","G7","15","15","[c]","[c]"
"In post","2022","30-39","White","Psychology","HEO","190","185","30920","31180"
"In post","2022","30-39","White","Psychology","SEO","160","150","44650","44200"
"In post","2022","30-39","White","Science and Engineering","AA","5","5","[c]","[c]"
"In post","2022","30-39","White","Science and Engineering","AO","85","80","22060","21510"
"In post","2022","30-39","White","Science and Engineering","EO","200","195","26640","26410"
"In post","2022","30-39","White","Science and Engineering","G6","30","30","[c]","[c]"
"In post","2022","30-39","White","Science and Engineering","G7","385","380","51180","49040"
"In post","2022","30-39","White","Science and Engineering","HEO","545","530","32540","32330"
"In post","2022","30-39","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Science and Engineering","SEO","815","790","40520","39750"
"In post","2022","30-39","White","Science and Engineering","Unknown","150","150","41930","40580"
"In post","2022","30-39","White","Security","AA","230","225","20750","19810"
"In post","2022","30-39","White","Security","AO","470","465","32190","33200"
"In post","2022","30-39","White","Security","EO","150","145","33970","30150"
"In post","2022","30-39","White","Security","G6","20","20","[c]","[c]"
"In post","2022","30-39","White","Security","G7","50","50","56030","54650"
"In post","2022","30-39","White","Security","HEO","170","170","35010","33900"
"In post","2022","30-39","White","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Security","SEO","100","100","41960","41000"
"In post","2022","30-39","White","Security","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","White","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Social Research","G6","10","10","[c]","[c]"
"In post","2022","30-39","White","Social Research","G7","110","105","54950","54270"
"In post","2022","30-39","White","Social Research","HEO","70","65","32320","31260"
"In post","2022","30-39","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Social Research","SEO","130","120","40480","39250"
"In post","2022","30-39","White","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Statistics","EO","20","20","[c]","[c]"
"In post","2022","30-39","White","Statistics","G6","40","40","65800","65000"
"In post","2022","30-39","White","Statistics","G7","180","170","53960","53130"
"In post","2022","30-39","White","Statistics","HEO","115","110","33700","33330"
"In post","2022","30-39","White","Statistics","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","White","Statistics","SEO","150","140","40750","39960"
"In post","2022","30-39","White","Tax","AO","295","275","21280","21250"
"In post","2022","30-39","White","Tax","EO","620","595","26710","26820"
"In post","2022","30-39","White","Tax","G6","110","105","67790","67910"
"In post","2022","30-39","White","Tax","G7","490","480","55510","55210"
"In post","2022","30-39","White","Tax","HEO","1045","1015","33470","33370"
"In post","2022","30-39","White","Tax","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","White","Tax","SEO","350","345","39990","40180"
"In post","2022","30-39","White","Unknown","AA","190","180","21920","21050"
"In post","2022","30-39","White","Unknown","AO","415","395","23650","24020"
"In post","2022","30-39","White","Unknown","EO","895","860","28030","27230"
"In post","2022","30-39","White","Unknown","G6","395","385","67670","65440"
"In post","2022","30-39","White","Unknown","G7","1070","1040","55520","54700"
"In post","2022","30-39","White","Unknown","HEO","1170","1135","33890","33300"
"In post","2022","30-39","White","Unknown","SCS level","110","105","79030","75570"
"In post","2022","30-39","White","Unknown","SEO","995","970","42200","40650"
"In post","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","G7","10","10","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","SEO","55","50","37380","36970"
"In post","2022","40-49","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","G6","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","G7","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","HEO","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","SEO","35","35","41150","41250"
"In post","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","EO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","G7","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Communications","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","AO","50","40","23630","23380"
"In post","2022","40-49","Asian","Counter Fraud","EO","85","80","28670","27570"
"In post","2022","40-49","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","HEO","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data and Technology","EO","65","60","28360","27570"
"In post","2022","40-49","Asian","Digital, Data and Technology","G6","45","45","70890","69710"
"In post","2022","40-49","Asian","Digital, Data and Technology","G7","130","130","57540","57430"
"In post","2022","40-49","Asian","Digital, Data and Technology","HEO","70","70","33860","33670"
"In post","2022","40-49","Asian","Digital, Data and Technology","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data and Technology","SEO","120","115","42230","41750"
"In post","2022","40-49","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","G6","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Economics","G7","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","AO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Finance","EO","45","45","27430","26820"
"In post","2022","40-49","Asian","Finance","G6","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Finance","G7","45","45","55980","56410"
"In post","2022","40-49","Asian","Finance","HEO","65","65","34240","33990"
"In post","2022","40-49","Asian","Finance","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Finance","SEO","75","75","42560","42130"
"In post","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","AO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","EO","35","30","28640","27680"
"In post","2022","40-49","Asian","Human Resources","G6","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","G7","30","30","54990","55210"
"In post","2022","40-49","Asian","Human Resources","HEO","55","50","34980","35050"
"In post","2022","40-49","Asian","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","SEO","35","35","42220","41970"
"In post","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","G7","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","AO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","EO","45","40","28820","28990"
"In post","2022","40-49","Asian","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","G7","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","G7","5","5","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Legal","EO","30","30","[c]","[c]"
"In post","2022","40-49","Asian","Legal","G6","55","50","67800","66150"
"In post","2022","40-49","Asian","Legal","G7","195","180","55120","53050"
"In post","2022","40-49","Asian","Legal","HEO","50","50","35750","34480"
"In post","2022","40-49","Asian","Legal","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Legal","SEO","55","50","43150","42990"
"In post","2022","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","AO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","G6","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","G7","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Delivery","AA","100","85","21370","21250"
"In post","2022","40-49","Asian","Operational Delivery","AO","1560","1300","22770","21300"
"In post","2022","40-49","Asian","Operational Delivery","EO","1895","1715","28300","27570"
"In post","2022","40-49","Asian","Operational Delivery","G6","30","30","[c]","[c]"
"In post","2022","40-49","Asian","Operational Delivery","G7","125","120","55500","54270"
"In post","2022","40-49","Asian","Operational Delivery","HEO","505","480","34650","34260"
"In post","2022","40-49","Asian","Operational Delivery","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Operational Delivery","SEO","270","265","43580","41950"
"In post","2022","40-49","Asian","Operational Delivery","Unknown","220","205","31200","30210"
"In post","2022","40-49","Asian","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Other","AA","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Other","AO","130","105","21980","21260"
"In post","2022","40-49","Asian","Other","EO","150","140","28230","27570"
"In post","2022","40-49","Asian","Other","G6","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Other","G7","25","20","[c]","[c]"
"In post","2022","40-49","Asian","Other","HEO","55","55","34090","33380"
"In post","2022","40-49","Asian","Other","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Other","SEO","35","35","40850","41950"
"In post","2022","40-49","Asian","Other","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Asian","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Policy","AO","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Policy","EO","55","50","29170","29380"
"In post","2022","40-49","Asian","Policy","G6","65","65","66850","65350"
"In post","2022","40-49","Asian","Policy","G7","135","130","55210","54470"
"In post","2022","40-49","Asian","Policy","HEO","135","130","34770","34240"
"In post","2022","40-49","Asian","Policy","SCS level","45","45","82700","76750"
"In post","2022","40-49","Asian","Policy","SEO","120","115","41220","41750"
"In post","2022","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","AO","15","10","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","EO","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","G6","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","G7","60","60","55640","56120"
"In post","2022","40-49","Asian","Project Delivery","HEO","65","65","34280","34960"
"In post","2022","40-49","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
