"Status","Year","Function_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Tees Valley and Durham","Outside London","Heterosexual / straight","260","250","29960","25000"
"In post","2022","Property","Tees Valley and Durham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Outside London","Unknown","185","180","24990","22010"
"In post","2022","Property","Unknown","Unknown","Heterosexual / straight","30","30","43860","40720"
"In post","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Property","West Central Scotland","Outside London","Heterosexual / straight","90","85","32060","29900"
"In post","2022","Property","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","West Central Scotland","Outside London","Unknown","70","65","28420","29040"
"In post","2022","Property","West Midlands","Outside London","Heterosexual / straight","255","245","39450","35900"
"In post","2022","Property","West Midlands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Property","West Midlands","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Property","West Midlands","Outside London","Unknown","80","75","38720","32000"
"In post","2022","Property","West Wales and The Valleys","Outside London","Heterosexual / straight","125","120","33330","30730"
"In post","2022","Property","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Outside London","Unknown","30","30","33120","27000"
"In post","2022","Property","West Yorkshire","Outside London","Heterosexual / straight","265","250","39150","33970"
"In post","2022","Property","West Yorkshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Property","West Yorkshire","Outside London","Undeclared","40","40","40260","37210"
"In post","2022","Property","West Yorkshire","Outside London","Unknown","70","65","33620","28060"
"In post","2022","Security","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","80","80","28640","24270"
"In post","2022","Security","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","755","740","34110","33300"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","40","40","33840","28870"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","120","120","36770","39070"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","200","195","33020","28750"
"In post","2022","Security","Cheshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","45","45","22560","19810"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","Outside London","Heterosexual / straight","70","70","28640","24610"
"In post","2022","Security","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Cumbria","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","65","60","35060","36580"
"In post","2022","Security","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Security","Devon","Outside London","Heterosexual / straight","295","285","27570","25000"
"In post","2022","Security","Devon","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Devon","Outside London","Undeclared","50","50","33330","39070"
"In post","2022","Security","Devon","Outside London","Unknown","75","75","28290","25000"
"In post","2022","Security","Dorset and Somerset","Outside London","Heterosexual / straight","130","125","24860","21170"
"In post","2022","Security","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","East Anglia","Outside London","Heterosexual / straight","520","515","34760","33300"
"In post","2022","Security","East Anglia","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Security","East Anglia","Outside London","Undeclared","90","90","35250","33300"
"In post","2022","Security","East Anglia","Outside London","Unknown","75","70","32630","28890"
"In post","2022","Security","East Wales","Outside London","Heterosexual / straight","145","140","27900","25000"
"In post","2022","Security","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","East Wales","Outside London","Unknown","30","30","37840","33370"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","35","35","35480","39070"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Eastern Scotland","Outside London","Heterosexual / straight","65","60","26130","20310"
"In post","2022","Security","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Eastern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Essex","Outside London","Heterosexual / straight","60","60","35730","33420"
"In post","2022","Security","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","445","440","30710","27820"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","70","70","33020","35980"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","105","100","32000","29230"
"In post","2022","Security","Greater Manchester","Outside London","Heterosexual / straight","60","60","34890","31180"
"In post","2022","Security","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Greater Manchester","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","540","535","28520","25610"
"In post","2022","Security","Hampshire and Isle of Wight","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","Outside London","Undeclared","70","70","31950","33630"
"In post","2022","Security","Hampshire and Isle of Wight","Outside London","Unknown","100","95","32140","33300"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","105","105","31810","31180"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Outside London","Heterosexual / straight","35","35","25550","21470"
"In post","2022","Security","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Inner London - East","London","Heterosexual / straight","75","70","42360","40170"
"In post","2022","Security","Inner London - East","London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Inner London - East","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Inner London - East","London","Unknown","30","25","[c]","[c]"
"In post","2022","Security","Inner London - West","London","Heterosexual / straight","985","970","43030","40800"
"In post","2022","Security","Inner London - West","London","LGBO","70","70","43770","41170"
"In post","2022","Security","Inner London - West","London","Undeclared","170","170","47390","45200"
"In post","2022","Security","Inner London - West","London","Unknown","250","250","41060","37560"
"In post","2022","Security","Kent","Outside London","Heterosexual / straight","55","50","31930","27380"
"In post","2022","Security","Kent","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Kent","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Lancashire","Outside London","Heterosexual / straight","55","50","29730","27570"
"In post","2022","Security","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Outside London","Heterosexual / straight","100","95","25320","25000"
"In post","2022","Security","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Outside London","Heterosexual / straight","45","45","26060","21170"
"In post","2022","Security","Merseyside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Merseyside","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Merseyside","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Outside London","Heterosexual / straight","55","55","41900","44070"
"In post","2022","Security","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Security","North Yorkshire","Outside London","Heterosexual / straight","465","445","30340","26750"
"In post","2022","Security","North Yorkshire","Outside London","LGBO","40","40","28310","26670"
"In post","2022","Security","North Yorkshire","Outside London","Undeclared","65","60","34550","33630"
"In post","2022","Security","North Yorkshire","Outside London","Unknown","175","165","28700","26350"
"In post","2022","Security","Northern Ireland","Outside London","Heterosexual / straight","325","320","21760","20560"
"In post","2022","Security","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","Northern Ireland","Outside London","Unknown","50","50","23470","20560"
"In post","2022","Security","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","45","45","32400","27570"
"In post","2022","Security","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","London","Heterosexual / straight","35","35","35380","33950"
"In post","2022","Security","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","London","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Outer London - South","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","London","Heterosexual / straight","200","190","32380","29250"
"In post","2022","Security","Outer London - West and North West","London","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","London","Unknown","30","30","29660","28700"
"In post","2022","Security","Overseas","Overseas","Heterosexual / straight","120","120","39480","34350"
"In post","2022","Security","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Outside London","Heterosexual / straight","130","130","29110","25830"
"In post","2022","Security","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Security","South Yorkshire","Outside London","Heterosexual / straight","80","80","35820","36950"
"In post","2022","Security","South Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","South Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","South Yorkshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Security","Southern Scotland","Outside London","Heterosexual / straight","45","45","25660","19810"
"In post","2022","Security","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Outside London","Heterosexual / straight","35","35","27380","19810"
"In post","2022","Security","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Outside London","Heterosexual / straight","35","35","37010","35270"
"In post","2022","Security","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Heterosexual / straight","85","80","30620","27370"
"In post","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Security","West Central Scotland","Outside London","Heterosexual / straight","850","815","30780","26750"
"In post","2022","Security","West Central Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Security","West Central Scotland","Outside London","Undeclared","90","85","33450","39070"
"In post","2022","Security","West Central Scotland","Outside London","Unknown","220","215","29320","25680"
"In post","2022","Security","West Midlands","Outside London","Heterosexual / straight","45","45","32600","29750"
"In post","2022","Security","West Midlands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","West Midlands","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Outside London","Heterosexual / straight","85","80","24950","24720"
"In post","2022","Security","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Security","West Yorkshire","Outside London","Heterosexual / straight","50","45","36240","33520"
"In post","2022","Security","West Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","West Yorkshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Security","West Yorkshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","450","430","32740","27370"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","Undeclared","50","45","33270","30200"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","70","65","30320","24890"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","975","940","32430","26670"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","35","35","30320","28020"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","120","115","32800","31880"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","100","95","34270","33000"
"In post","2022","Unknown","Cheshire","Outside London","Heterosexual / straight","120","110","28770","23280"
"In post","2022","Unknown","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Cheshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","255","240","25640","22200"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","Undeclared","45","45","25480","22330"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","250","235","31310","25040"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","45","45","36230","33740"
"In post","2022","Unknown","Devon","Outside London","Heterosexual / straight","550","520","31340","26350"
"In post","2022","Unknown","Devon","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Devon","Outside London","Undeclared","95","90","31150","26670"
"In post","2022","Unknown","Devon","Outside London","Unknown","95","85","24920","20770"
"In post","2022","Unknown","Dorset and Somerset","Outside London","Heterosexual / straight","570","545","28100","25310"
"In post","2022","Unknown","Dorset and Somerset","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Outside London","Undeclared","85","80","28550","26670"
"In post","2022","Unknown","Dorset and Somerset","Outside London","Unknown","55","50","32410","25190"
"In post","2022","Unknown","East Anglia","Outside London","Heterosexual / straight","1400","1315","26370","21830"
"In post","2022","Unknown","East Anglia","Outside London","LGBO","45","45","23700","21680"
"In post","2022","Unknown","East Anglia","Outside London","Undeclared","215","200","26320","22330"
"In post","2022","Unknown","East Anglia","Outside London","Unknown","200","190","27350","22750"
"In post","2022","Unknown","East Wales","Outside London","Heterosexual / straight","3425","3220","40190","38160"
"In post","2022","Unknown","East Wales","Outside London","LGBO","195","190","40550","38160"
"In post","2022","Unknown","East Wales","Outside London","Undeclared","485","455","41690","38160"
"In post","2022","Unknown","East Wales","Outside London","Unknown","190","180","35200","26820"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","530","510","26690","26670"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","85","80","27370","26930"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","90","90","23840","21680"
"In post","2022","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","5765","5540","42390","38600"
"In post","2022","Unknown","Eastern Scotland","Outside London","LGBO","525","515","39260","34600"
"In post","2022","Unknown","Eastern Scotland","Outside London","Undeclared","425","410","41840","38250"
"In post","2022","Unknown","Eastern Scotland","Outside London","Unknown","2745","2610","39170","34600"
"In post","2022","Unknown","Essex","Outside London","Heterosexual / straight","765","705","28770","26670"
"In post","2022","Unknown","Essex","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","Essex","Outside London","Undeclared","130","115","29440","27370"
"In post","2022","Unknown","Essex","Outside London","Unknown","105","90","27520","24880"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1830","1745","32700","27760"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","50","45","38960","33600"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","260","245","34200","33300"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","205","190","34060","31470"
"In post","2022","Unknown","Greater Manchester","Outside London","Heterosexual / straight","1295","1240","31730","27370"
"In post","2022","Unknown","Greater Manchester","Outside London","LGBO","95","90","31290","26650"
"In post","2022","Unknown","Greater Manchester","Outside London","Undeclared","175","170","31180","27370"
"In post","2022","Unknown","Greater Manchester","Outside London","Unknown","295","285","33620","27370"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","2150","2065","31610","27370"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","65","60","30040","26670"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","Undeclared","385","370","33230","31450"
"In post","2022","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","240","230","32370","26670"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","265","250","26040","21830"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","30","30","27160","22330"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","30","27460","22330"
"In post","2022","Unknown","Highlands and Islands","Outside London","Heterosexual / straight","565","540","30350","27360"
"In post","2022","Unknown","Highlands and Islands","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Outside London","Undeclared","50","45","31140","28980"
"In post","2022","Unknown","Highlands and Islands","Outside London","Unknown","365","350","31000","28980"
"In post","2022","Unknown","Inner London - East","London","Heterosexual / straight","375","355","35070","29830"
"In post","2022","Unknown","Inner London - East","London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Inner London - East","London","Undeclared","60","55","33800","30460"
"In post","2022","Unknown","Inner London - East","London","Unknown","50","45","34780","29330"
"In post","2022","Unknown","Inner London - West","London","Heterosexual / straight","4670","4525","48010","42550"
"In post","2022","Unknown","Inner London - West","London","LGBO","340","335","49080","44500"
"In post","2022","Unknown","Inner London - West","London","Undeclared","735","715","47560","42550"
"In post","2022","Unknown","Inner London - West","London","Unknown","1110","1095","44270","41950"
"In post","2022","Unknown","Kent","Outside London","Heterosexual / straight","1880","1735","27740","25310"
"In post","2022","Unknown","Kent","Outside London","LGBO","65","65","28100","26430"
"In post","2022","Unknown","Kent","Outside London","Undeclared","385","345","28540","27370"
"In post","2022","Unknown","Kent","Outside London","Unknown","345","325","25100","24880"
"In post","2022","Unknown","Lancashire","Outside London","Heterosexual / straight","300","280","32920","26930"
"In post","2022","Unknown","Lancashire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Lancashire","Outside London","Undeclared","35","30","33220","27570"
"In post","2022","Unknown","Lancashire","Outside London","Unknown","45","40","32840","26670"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","270","255","27660","26160"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","50","45","31670","27570"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","60","55","26590","24880"
"In post","2022","Unknown","Lincolnshire","Outside London","Heterosexual / straight","545","525","26600","21380"
"In post","2022","Unknown","Lincolnshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Outside London","Undeclared","75","75","28510","21380"
"In post","2022","Unknown","Lincolnshire","Outside London","Unknown","40","40","30060","21830"
"In post","2022","Unknown","Merseyside","Outside London","Heterosexual / straight","4655","4305","27060","24890"
"In post","2022","Unknown","Merseyside","Outside London","LGBO","200","190","26830","24890"
"In post","2022","Unknown","Merseyside","Outside London","Undeclared","440","400","26630","24890"
"In post","2022","Unknown","Merseyside","Outside London","Unknown","435","425","25400","24880"
"In post","2022","Unknown","North Eastern Scotland","Outside London","Heterosexual / straight","445","420","37050","31900"
"In post","2022","Unknown","North Eastern Scotland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Outside London","Undeclared","40","40","34900","31790"
"In post","2022","Unknown","North Eastern Scotland","Outside London","Unknown","220","205","34840","31540"
"In post","2022","Unknown","North Yorkshire","Outside London","Heterosexual / straight","680","650","28010","22330"
"In post","2022","Unknown","North Yorkshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Outside London","Undeclared","95","95","27640","22330"
"In post","2022","Unknown","North Yorkshire","Outside London","Unknown","85","80","27130","24880"
"In post","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","750","700","26150","23500"
"In post","2022","Unknown","Northern Ireland","Outside London","LGBO","20","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","Undeclared","60","55","26100","23730"
"In post","2022","Unknown","Northern Ireland","Outside London","Unknown","115","110","27690","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","450","430","29000","26070"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","LGBO","20","20","[c]","[c]"
