"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Other","Kent","205","195","27510","29290"
"In post","2022","Declared non-disabled","Other","Lancashire","365","340","27230","27570"
"In post","2022","Declared non-disabled","Other","Leicestershire, Rutland and Northamptonshire","280","245","23650","21260"
"In post","2022","Declared non-disabled","Other","Lincolnshire","390","380","24660","21380"
"In post","2022","Declared non-disabled","Other","Merseyside","430","405","28160","27570"
"In post","2022","Declared non-disabled","Other","North Eastern Scotland","35","35","25780","27570"
"In post","2022","Declared non-disabled","Other","North Yorkshire","450","435","24270","21380"
"In post","2022","Declared non-disabled","Other","Northern Ireland","235","230","25010","22130"
"In post","2022","Declared non-disabled","Other","Northumberland, and Tyne and Wear","690","620","25120","21260"
"In post","2022","Declared non-disabled","Other","Outer London - East and North East","130","125","30390","31060"
"In post","2022","Declared non-disabled","Other","Outer London - South","445","425","37880","35050"
"In post","2022","Declared non-disabled","Other","Outer London - West and North West","345","335","29920","28040"
"In post","2022","Declared non-disabled","Other","Overseas","135","135","52250","55800"
"In post","2022","Declared non-disabled","Other","Shropshire and Staffordshire","580","560","27470","27570"
"In post","2022","Declared non-disabled","Other","South Yorkshire","355","315","26620","21680"
"In post","2022","Declared non-disabled","Other","Southern Scotland","220","215","29340","26250"
"In post","2022","Declared non-disabled","Other","Surrey, East and West Sussex","230","210","27000","27570"
"In post","2022","Declared non-disabled","Other","Tees Valley and Durham","120","115","24970","21680"
"In post","2022","Declared non-disabled","Other","Unknown","120","110","27230","25110"
"In post","2022","Declared non-disabled","Other","West Central Scotland","760","725","29360","27170"
"In post","2022","Declared non-disabled","Other","West Midlands","455","410","25820","21680"
"In post","2022","Declared non-disabled","Other","West Wales and The Valleys","765","715","35260","31210"
"In post","2022","Declared non-disabled","Other","West Yorkshire","425","380","27970","26120"
"In post","2022","Declared non-disabled","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","East Wales","45","45","41900","38160"
"In post","2022","Declared non-disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Inner London - West","70","65","48600","46120"
"In post","2022","Declared non-disabled","Planning","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Devon","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","East Anglia","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","East Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Essex","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Kent","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Lancashire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Lincolnshire","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Surrey, East and West Sussex","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","West Wales and The Valleys","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectors","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Bedfordshire and Hertfordshire","40","40","45900","44500"
"In post","2022","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","65","65","42140","35900"
"In post","2022","Declared non-disabled","Policy","Cheshire","50","50","40670","35900"
"In post","2022","Declared non-disabled","Policy","Cornwall and Isles of Scilly","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Cumbria","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","195","180","42270","36960"
"In post","2022","Declared non-disabled","Policy","Devon","65","60","44100","38370"
"In post","2022","Declared non-disabled","Policy","Dorset and Somerset","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","East Anglia","95","90","42160","39350"
"In post","2022","Declared non-disabled","Policy","East Wales","1125","1075","44900","39910"
"In post","2022","Declared non-disabled","Policy","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Eastern Scotland","70","70","45880","48200"
"In post","2022","Declared non-disabled","Policy","Essex","35","35","45270","40780"
"In post","2022","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","680","645","41570","37070"
"In post","2022","Declared non-disabled","Policy","Greater Manchester","590","575","43500","38240"
"In post","2022","Declared non-disabled","Policy","Hampshire and Isle of Wight","245","240","39630","38650"
"In post","2022","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","40","40","42250","38720"
"In post","2022","Declared non-disabled","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Inner London - East","385","370","53240","49760"
"In post","2022","Declared non-disabled","Policy","Inner London - West","13540","13180","50390","52290"
"In post","2022","Declared non-disabled","Policy","Kent","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lancashire","85","80","40030","37120"
"In post","2022","Declared non-disabled","Policy","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Merseyside","185","175","43110","39390"
"In post","2022","Declared non-disabled","Policy","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","North Yorkshire","310","300","39070","35900"
"In post","2022","Declared non-disabled","Policy","Northern Ireland","65","65","42690","37910"
"In post","2022","Declared non-disabled","Policy","Northumberland, and Tyne and Wear","205","200","42430","38650"
"In post","2022","Declared non-disabled","Policy","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","Outer London - South","225","220","54080","57430"
"In post","2022","Declared non-disabled","Policy","Outer London - West and North West","60","60","43620","40140"
"In post","2022","Declared non-disabled","Policy","Overseas","1250","1245","52110","53370"
"In post","2022","Declared non-disabled","Policy","Shropshire and Staffordshire","55","55","37570","36620"
"In post","2022","Declared non-disabled","Policy","South Yorkshire","610","575","45520","45940"
"In post","2022","Declared non-disabled","Policy","Southern Scotland","80","75","50620","50200"
"In post","2022","Declared non-disabled","Policy","Surrey, East and West Sussex","50","45","43170","38940"
"In post","2022","Declared non-disabled","Policy","Tees Valley and Durham","195","185","41420","37100"
"In post","2022","Declared non-disabled","Policy","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Policy","West Central Scotland","120","115","38530","32480"
"In post","2022","Declared non-disabled","Policy","West Midlands","510","495","42080","36740"
"In post","2022","Declared non-disabled","Policy","West Wales and The Valleys","620","590","39320","38160"
"In post","2022","Declared non-disabled","Policy","West Yorkshire","435","415","42440","37710"
"In post","2022","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","85","85","44440","42200"
"In post","2022","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","200","195","40750","37200"
"In post","2022","Declared non-disabled","Project Delivery","Cheshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Cumbria","75","70","41910","37230"
"In post","2022","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","150","145","43670","40520"
"In post","2022","Declared non-disabled","Project Delivery","Devon","295","280","41010","39650"
"In post","2022","Declared non-disabled","Project Delivery","Dorset and Somerset","80","80","37530","36550"
"In post","2022","Declared non-disabled","Project Delivery","East Anglia","190","185","38790","37450"
"In post","2022","Declared non-disabled","Project Delivery","East Wales","260","245","45870","40520"
"In post","2022","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Eastern Scotland","135","135","45830","40980"
"In post","2022","Declared non-disabled","Project Delivery","Essex","55","50","43100","40520"
"In post","2022","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","2935","2835","41870","40000"
"In post","2022","Declared non-disabled","Project Delivery","Greater Manchester","285","275","44180","40520"
"In post","2022","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","800","755","40170","40000"
"In post","2022","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","30","30","35470","34290"
"In post","2022","Declared non-disabled","Project Delivery","Highlands and Islands","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - East","580","545","51400","43810"
"In post","2022","Declared non-disabled","Project Delivery","Inner London - West","1395","1365","51290","51730"
"In post","2022","Declared non-disabled","Project Delivery","Kent","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lancashire","420","390","38400","35310"
"In post","2022","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Lincolnshire","35","35","40170","37980"
"In post","2022","Declared non-disabled","Project Delivery","Merseyside","465","450","42320","40180"
"In post","2022","Declared non-disabled","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","North Yorkshire","55","55","40510","39460"
"In post","2022","Declared non-disabled","Project Delivery","Northern Ireland","40","40","44350","40520"
"In post","2022","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","650","620","43550","40520"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - South","455","445","49620","43810"
"In post","2022","Declared non-disabled","Project Delivery","Outer London - West and North West","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Overseas","80","80","50290","51500"
"In post","2022","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","200","190","43270","40520"
"In post","2022","Declared non-disabled","Project Delivery","South Yorkshire","180","165","40310","37450"
"In post","2022","Declared non-disabled","Project Delivery","Southern Scotland","120","115","41550","38500"
"In post","2022","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","60","55","38950","38020"
"In post","2022","Declared non-disabled","Project Delivery","Tees Valley and Durham","65","65","37980","34360"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","West Central Scotland","180","175","42780","40180"
"In post","2022","Declared non-disabled","Project Delivery","West Midlands","265","255","41430","40020"
"In post","2022","Declared non-disabled","Project Delivery","West Wales and The Valleys","200","190","38160","37580"
"In post","2022","Declared non-disabled","Project Delivery","West Yorkshire","300","285","41890","37460"
"In post","2022","Declared non-disabled","Property","Bedfordshire and Hertfordshire","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","265","260","37030","34000"
"In post","2022","Declared non-disabled","Property","Cheshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Cornwall and Isles of Scilly","40","40","31310","32940"
"In post","2022","Declared non-disabled","Property","Cumbria","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Derbyshire and Nottinghamshire","220","200","40250","35980"
"In post","2022","Declared non-disabled","Property","Devon","160","155","37220","33300"
"In post","2022","Declared non-disabled","Property","Dorset and Somerset","60","60","35430","33300"
"In post","2022","Declared non-disabled","Property","East Anglia","275","260","35570","33300"
"In post","2022","Declared non-disabled","Property","East Wales","195","185","37790","33330"
"In post","2022","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","65","60","37890","33590"
"In post","2022","Declared non-disabled","Property","Eastern Scotland","110","105","36020","33300"
"In post","2022","Declared non-disabled","Property","Essex","65","60","34530","29570"
"In post","2022","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","335","325","38120","33360"
"In post","2022","Declared non-disabled","Property","Greater Manchester","180","175","41470","36500"
"In post","2022","Declared non-disabled","Property","Hampshire and Isle of Wight","230","220","37640","34000"
"In post","2022","Declared non-disabled","Property","Herefordshire, Worcestershire and Warwickshire","30","30","37650","35900"
"In post","2022","Declared non-disabled","Property","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Inner London - East","185","180","44200","38870"
"In post","2022","Declared non-disabled","Property","Inner London - West","410","400","51530","50590"
"In post","2022","Declared non-disabled","Property","Kent","65","60","35010","33300"
"In post","2022","Declared non-disabled","Property","Lancashire","95","90","38680","35310"
"In post","2022","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","55","55","33310","29200"
"In post","2022","Declared non-disabled","Property","Lincolnshire","40","40","31550","33300"
"In post","2022","Declared non-disabled","Property","Merseyside","115","110","36760","32890"
"In post","2022","Declared non-disabled","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","North Yorkshire","125","120","35530","33300"
"In post","2022","Declared non-disabled","Property","Northern Ireland","70","70","28660","27420"
"In post","2022","Declared non-disabled","Property","Northumberland, and Tyne and Wear","180","165","37030","33370"
"In post","2022","Declared non-disabled","Property","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Outer London - South","130","125","39930","34720"
"In post","2022","Declared non-disabled","Property","Outer London - West and North West","110","105","38970","34630"
"In post","2022","Declared non-disabled","Property","Overseas","145","145","39520","38220"
"In post","2022","Declared non-disabled","Property","Shropshire and Staffordshire","205","195","36530","33300"
"In post","2022","Declared non-disabled","Property","South Yorkshire","120","110","42280","37360"
"In post","2022","Declared non-disabled","Property","Southern Scotland","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Surrey, East and West Sussex","125","115","42490","38750"
"In post","2022","Declared non-disabled","Property","Tees Valley and Durham","105","100","37100","31540"
"In post","2022","Declared non-disabled","Property","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Property","West Central Scotland","55","55","32730","27260"
"In post","2022","Declared non-disabled","Property","West Midlands","165","155","37540","33740"
"In post","2022","Declared non-disabled","Property","West Wales and The Valleys","150","140","34380","31040"
"In post","2022","Declared non-disabled","Property","West Yorkshire","185","170","38900","34000"
"In post","2022","Declared non-disabled","Psychology","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","55","50","37410","31180"
"In post","2022","Declared non-disabled","Psychology","Cheshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","95","95","34700","30450"
"In post","2022","Declared non-disabled","Psychology","Devon","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","East Anglia","120","115","36100","30450"
"In post","2022","Declared non-disabled","Psychology","East Wales","40","40","36260","30450"
"In post","2022","Declared non-disabled","Psychology","East Yorkshire and Northern Lincolnshire","50","50","33170","29060"
"In post","2022","Declared non-disabled","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","37750","31180"
"In post","2022","Declared non-disabled","Psychology","Greater Manchester","30","30","36170","30100"
"In post","2022","Declared non-disabled","Psychology","Hampshire and Isle of Wight","30","30","40170","31180"
"In post","2022","Declared non-disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Inner London - East","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Inner London - West","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Kent","35","35","34050","31180"
"In post","2022","Declared non-disabled","Psychology","Lancashire","90","85","36980","31180"
"In post","2022","Declared non-disabled","Psychology","Leicestershire, Rutland and Northamptonshire","55","55","34030","29750"
"In post","2022","Declared non-disabled","Psychology","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Outer London - West and North West","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","Shropshire and Staffordshire","80","75","31270","29060"
"In post","2022","Declared non-disabled","Psychology","South Yorkshire","35","30","31770","27380"
"In post","2022","Declared non-disabled","Psychology","Surrey, East and West Sussex","30","30","38270","33120"
"In post","2022","Declared non-disabled","Psychology","Tees Valley and Durham","70","70","40150","38910"
"In post","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","West Midlands","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Psychology","West Yorkshire","55","50","40040","38150"
"In post","2022","Declared non-disabled","Science and Engineering","Bedfordshire and Hertfordshire","115","110","46620","41130"
"In post","2022","Declared non-disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","205","195","40650","39110"
"In post","2022","Declared non-disabled","Science and Engineering","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Cornwall and Isles of Scilly","65","65","25620","24010"
"In post","2022","Declared non-disabled","Science and Engineering","Cumbria","80","75","38860","35750"
"In post","2022","Declared non-disabled","Science and Engineering","Derbyshire and Nottinghamshire","280","250","41820","39390"
"In post","2022","Declared non-disabled","Science and Engineering","Devon","795","750","39720","39650"
"In post","2022","Declared non-disabled","Science and Engineering","Dorset and Somerset","240","235","35110","33740"
"In post","2022","Declared non-disabled","Science and Engineering","East Anglia","410","395","33120","30660"
"In post","2022","Declared non-disabled","Science and Engineering","East Wales","460","435","43210","41760"
"In post","2022","Declared non-disabled","Science and Engineering","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Eastern Scotland","65","60","33290","26230"
"In post","2022","Declared non-disabled","Science and Engineering","Essex","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","4160","4065","39590","38070"
"In post","2022","Declared non-disabled","Science and Engineering","Greater Manchester","85","80","33820","28590"
"In post","2022","Declared non-disabled","Science and Engineering","Hampshire and Isle of Wight","900","870","40330","38070"
"In post","2022","Declared non-disabled","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","45","40","29000","27700"
"In post","2022","Declared non-disabled","Science and Engineering","Highlands and Islands","55","50","27870","25190"
"In post","2022","Declared non-disabled","Science and Engineering","Inner London - East","160","155","48590","41950"
"In post","2022","Declared non-disabled","Science and Engineering","Inner London - West","200","195","55130","52540"
"In post","2022","Declared non-disabled","Science and Engineering","Kent","130","120","40370","38600"
"In post","2022","Declared non-disabled","Science and Engineering","Lancashire","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Leicestershire, Rutland and Northamptonshire","40","35","39400","37970"
"In post","2022","Declared non-disabled","Science and Engineering","Lincolnshire","140","135","34600","33300"
"In post","2022","Declared non-disabled","Science and Engineering","Merseyside","105","100","35250","31710"
"In post","2022","Declared non-disabled","Science and Engineering","North Eastern Scotland","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","North Yorkshire","245","235","32380","28190"
"In post","2022","Declared non-disabled","Science and Engineering","Northern Ireland","30","30","29330","25770"
"In post","2022","Declared non-disabled","Science and Engineering","Northumberland, and Tyne and Wear","40","35","35380","28130"
"In post","2022","Declared non-disabled","Science and Engineering","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Outer London - South","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Outer London - West and North West","325","320","39340","37420"
"In post","2022","Declared non-disabled","Science and Engineering","Overseas","105","105","41780","39650"
"In post","2022","Declared non-disabled","Science and Engineering","Shropshire and Staffordshire","40","40","30170","25920"
"In post","2022","Declared non-disabled","Science and Engineering","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Southern Scotland","35","35","24810","20610"
"In post","2022","Declared non-disabled","Science and Engineering","Surrey, East and West Sussex","380","360","34520","32560"
"In post","2022","Declared non-disabled","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Science and Engineering","West Central Scotland","170","170","43310","43830"
"In post","2022","Declared non-disabled","Science and Engineering","West Midlands","130","125","37080","35610"
"In post","2022","Declared non-disabled","Science and Engineering","West Wales and The Valleys","50","45","37570","37780"
"In post","2022","Declared non-disabled","Science and Engineering","West Yorkshire","55","50","37630","34170"
"In post","2022","Declared non-disabled","Security","Bedfordshire and Hertfordshire","70","65","28790","25640"
"In post","2022","Declared non-disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","600","585","33840","30890"
"In post","2022","Declared non-disabled","Security","Cheshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Cornwall and Isles of Scilly","45","40","22720","19810"
"In post","2022","Declared non-disabled","Security","Cumbria","55","55","27660","24610"
"In post","2022","Declared non-disabled","Security","Derbyshire and Nottinghamshire","45","45","35070","38160"
"In post","2022","Declared non-disabled","Security","Devon","225","220","28010","25000"
"In post","2022","Declared non-disabled","Security","Dorset and Somerset","100","100","23580","20310"
"In post","2022","Declared non-disabled","Security","East Anglia","290","285","35050","33230"
"In post","2022","Declared non-disabled","Security","East Wales","125","120","28290","21900"
"In post","2022","Declared non-disabled","Security","East Yorkshire and Northern Lincolnshire","30","30","35890","39070"
"In post","2022","Declared non-disabled","Security","Eastern Scotland","60","55","28060","20310"
"In post","2022","Declared non-disabled","Security","Essex","45","45","33080","26820"
"In post","2022","Declared non-disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","420","415","31270","29260"
"In post","2022","Declared non-disabled","Security","Greater Manchester","105","105","37430","33370"
"In post","2022","Declared non-disabled","Security","Hampshire and Isle of Wight","480","470","29110","26350"
"In post","2022","Declared non-disabled","Security","Herefordshire, Worcestershire and Warwickshire","90","90","31460","28890"
"In post","2022","Declared non-disabled","Security","Highlands and Islands","30","30","25360","20310"
"In post","2022","Declared non-disabled","Security","Inner London - East","55","55","44780","41750"
"In post","2022","Declared non-disabled","Security","Inner London - West","665","655","42750","39980"
"In post","2022","Declared non-disabled","Security","Kent","65","60","30760","27380"
"In post","2022","Declared non-disabled","Security","Lancashire","80","75","34650","33000"
"In post","2022","Declared non-disabled","Security","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Lincolnshire","50","50","22550","20430"
"In post","2022","Declared non-disabled","Security","Merseyside","40","40","25680","20310"
"In post","2022","Declared non-disabled","Security","North Eastern Scotland","50","50","42290","44070"
"In post","2022","Declared non-disabled","Security","North Yorkshire","165","160","30700","28890"
"In post","2022","Declared non-disabled","Security","Northern Ireland","255","255","21730","20560"
"In post","2022","Declared non-disabled","Security","Northumberland, and Tyne and Wear","90","85","35930","32130"
"In post","2022","Declared non-disabled","Security","Outer London - East and North East","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Outer London - South","145","140","32160","29080"
"In post","2022","Declared non-disabled","Security","Outer London - West and North West","55","55","27710","24140"
"In post","2022","Declared non-disabled","Security","Overseas","65","65","36210","34150"
"In post","2022","Declared non-disabled","Security","Shropshire and Staffordshire","130","125","29210","26510"
"In post","2022","Declared non-disabled","Security","South Yorkshire","105","105","34520","34750"
