"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","London","London","10","5","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","South West (England)","Outside London","30","30","57250","53500"
"In post","2022","Legal","Ministry of Defence","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","London","London","50","50","55400","60960"
"In post","2022","Legal","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","London","15","15","60130","62810"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","London","London","60","55","65050","66310"
"In post","2022","Legal","Office of Gas and Electricity Markets","Scotland","Outside London","25","20","58450","54150"
"In post","2022","Legal","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","15","15","55150","50050"
"In post","2022","Legal","Office of Rail and Road","London","London","10","10","66620","69750"
"In post","2022","Legal","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Scotland","Outside London","790","750","53520","53490"
"In post","2022","Legal","The National Archives","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","London","London","30","30","67510","75000"
"In post","2022","Legal","UK Statistics Authority","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","London","London","35","35","39460","33420"
"In post","2022","Legal","Water Services Regulation Authority","London","London","5","5","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Welsh Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Attorney General's Departments","London","London","55","55","44270","38390"
"In post","2022","No function","Cabinet Office","East Midlands (England)","Outside London","20","20","37500","30630"
"In post","2022","No function","Cabinet Office","East of England","Outside London","40","40","39580","38650"
"In post","2022","No function","Cabinet Office","London","London","3220","3195","43050","34550"
"In post","2022","No function","Cabinet Office","North East (England)","Outside London","70","65","33520","29250"
"In post","2022","No function","Cabinet Office","North West (England)","Outside London","170","165","34670","30420"
"In post","2022","No function","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Cabinet Office","Scotland","Outside London","100","100","38850","32000"
"In post","2022","No function","Cabinet Office","South East (England)","Outside London","35","35","32500","29250"
"In post","2022","No function","Cabinet Office","South West (England)","Outside London","45","45","34890","29250"
"In post","2022","No function","Cabinet Office","Unknown","Unknown","280","280","33310","29250"
"In post","2022","No function","Cabinet Office","Wales","Outside London","70","70","34450","32000"
"In post","2022","No function","Cabinet Office","West Midlands (England)","Outside London","60","60","30500","28000"
"In post","2022","No function","Cabinet Office","Yorkshire and The Humber","Outside London","100","100","35500","32000"
"In post","2022","No function","Chancellor's other departments","London","London","40","40","61020","43760"
"In post","2022","No function","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Chancellor's other departments","North West (England)","Outside London","10","10","47090","40290"
"In post","2022","No function","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Charity Commission","London","London","50","50","40520","37910"
"In post","2022","No function","Charity Commission","North West (England)","Outside London","230","215","29430","29160"
"In post","2022","No function","Charity Commission","South West (England)","Outside London","25","20","31490","29540"
"In post","2022","No function","Charity Commission","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","155","145","29030","26290"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","East of England","Outside London","140","130","31160","27600"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","London","London","4755","4650","49300","53380"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","180","165","31350","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","490","470","34490","30950"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","25","25","25780","23620"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","295","275","36230","30360"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","125","115","30310","26300"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","165","155","31670","27570"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Wales","Outside London","1780","1655","33000","27380"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","545","520","32850","30360"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","145","140","30350","27340"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","London","London","1420","1395","47400","51730"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","15","15","37750","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","90","90","40660","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Scotland","Outside London","15","15","37710","34020"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","15","10","43230","47070"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Wales","Outside London","10","10","43930","47070"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Department for Education","East Midlands (England)","Outside London","210","195","40920","36960"
"In post","2022","No function","Department for Education","East of England","Outside London","55","50","44090","40510"
"In post","2022","No function","Department for Education","London","London","1700","1630","50860","53420"
"In post","2022","No function","Department for Education","North East (England)","Outside London","430","410","38790","36500"
"In post","2022","No function","Department for Education","North West (England)","Outside London","610","595","39950","36500"
"In post","2022","No function","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","South East (England)","Outside London","10","10","54460","50630"
"In post","2022","No function","Department for Education","South West (England)","Outside London","205","195","42480","36960"
"In post","2022","No function","Department for Education","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Education","West Midlands (England)","Outside London","660","645","40980","36780"
"In post","2022","No function","Department for Education","Yorkshire and The Humber","Outside London","900","850","40930","36780"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","120","115","36260","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","East of England","Outside London","220","210","33750","30120"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","London","London","2490","2415","44180","38750"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","200","190","37370","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","395","375","31770","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Scotland","Outside London","150","145","33150","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","800","765","33360","29510"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","1090","1035","35070","33310"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","30","30","32770","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Wales","Outside London","330","305","28600","25100"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","330","310","33130","29180"
"In post","2022","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","680","655","35700","32160"
"In post","2022","No function","Department for International Trade","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Department for International Trade","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","London","London","1675","1660","46700","40050"
"In post","2022","No function","Department for International Trade","North East (England)","Outside London","35","30","38570","34430"
"In post","2022","No function","Department for International Trade","North West (England)","Outside London","20","20","45290","39410"
"In post","2022","No function","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Overseas","Overseas","175","175","55380","53470"
"In post","2022","No function","Department for International Trade","Scotland","Outside London","25","25","45720","47980"
"In post","2022","No function","Department for International Trade","South East (England)","Outside London","10","10","42610","38350"
"In post","2022","No function","Department for International Trade","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","No function","Department for International Trade","Wales","Outside London","15","15","46290","47980"
"In post","2022","No function","Department for International Trade","West Midlands (England)","Outside London","20","20","41090","47980"
"In post","2022","No function","Department for International Trade","Yorkshire and The Humber","Outside London","15","15","40620","35250"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","95","90","48380","47660"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","East of England","Outside London","95","85","43980","38160"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","London","London","1635","1600","48730","53130"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","120","115","44790","47660"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","175","165","42720","38530"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Scotland","Outside London","35","30","42880","37300"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","45","40","57610","58810"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","520","480","35310","32780"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Wales","Outside London","40","40","49970","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","250","240","38130","34690"
"In post","2022","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","140","135","46010","39100"
"In post","2022","No function","Department for Transport","East Midlands (England)","Outside London","405","385","31710","26780"
"In post","2022","No function","Department for Transport","East of England","Outside London","370","345","29730","26830"
"In post","2022","No function","Department for Transport","London","London","2065","2000","46230","42470"
"In post","2022","No function","Department for Transport","North East (England)","Outside London","330","300","26950","26410"
"In post","2022","No function","Department for Transport","North West (England)","Outside London","475","450","28970","26780"
"In post","2022","No function","Department for Transport","Northern Ireland","Outside London","40","40","37890","34040"
"In post","2022","No function","Department for Transport","Overseas","Overseas","10","10","61510","57170"
"In post","2022","No function","Department for Transport","Scotland","Outside London","435","410","32280","27930"
"In post","2022","No function","Department for Transport","South East (England)","Outside London","1160","1110","35970","30730"
"In post","2022","No function","Department for Transport","South West (England)","Outside London","540","505","31170","26830"
"In post","2022","No function","Department for Transport","Wales","Outside London","5085","4415","23470","21840"
"In post","2022","No function","Department for Transport","West Midlands (England)","Outside London","595","570","28580","26780"
"In post","2022","No function","Department for Transport","Yorkshire and The Humber","Outside London","585","550","30170","26780"
"In post","2022","No function","Department for Work and Pensions","East Midlands (England)","Outside London","4100","3655","27060","27570"
"In post","2022","No function","Department for Work and Pensions","East of England","Outside London","4085","3670","28450","27570"
"In post","2022","No function","Department for Work and Pensions","London","London","7075","6625","31940","31060"
"In post","2022","No function","Department for Work and Pensions","North East (England)","Outside London","6885","6045","24980","21260"
"In post","2022","No function","Department for Work and Pensions","North West (England)","Outside London","14885","13385","25870","27570"
"In post","2022","No function","Department for Work and Pensions","Scotland","Outside London","7520","6650","26340","27570"
"In post","2022","No function","Department for Work and Pensions","South East (England)","Outside London","5340","4815","27760","27570"
"In post","2022","No function","Department for Work and Pensions","South West (England)","Outside London","4890","4250","26420","27570"
"In post","2022","No function","Department for Work and Pensions","Unknown","Unknown","410","380","29070","27570"
"In post","2022","No function","Department for Work and Pensions","Wales","Outside London","5055","4540","26070","27570"
"In post","2022","No function","Department for Work and Pensions","West Midlands (England)","Outside London","6385","5630","26330","27570"
"In post","2022","No function","Department for Work and Pensions","Yorkshire and The Humber","Outside London","6350","5630","27340","27570"
"In post","2022","No function","Department of Health and Social Care","East Midlands (England)","Outside London","210","190","42390","36330"
"In post","2022","No function","Department of Health and Social Care","East of England","Outside London","650","610","44440","40280"
"In post","2022","No function","Department of Health and Social Care","London","London","4080","3875","48510","40810"
"In post","2022","No function","Department of Health and Social Care","North East (England)","Outside London","105","95","45890","41260"
"In post","2022","No function","Department of Health and Social Care","North West (England)","Outside London","485","445","38340","31780"
"In post","2022","No function","Department of Health and Social Care","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Scotland","Outside London","35","35","37220","35400"
"In post","2022","No function","Department of Health and Social Care","South East (England)","Outside London","505","450","45660","40060"
"In post","2022","No function","Department of Health and Social Care","South West (England)","Outside London","1065","990","39710","36330"
"In post","2022","No function","Department of Health and Social Care","Unknown","Unknown","10","10","43580","49530"
"In post","2022","No function","Department of Health and Social Care","Wales","Outside London","25","25","49640","48860"
"In post","2022","No function","Department of Health and Social Care","West Midlands (England)","Outside London","395","355","42350","36330"
"In post","2022","No function","Department of Health and Social Care","Yorkshire and The Humber","Outside London","955","910","42230","36820"
"In post","2022","No function","Food Standards Agency","East Midlands (England)","Outside London","75","70","34200","28770"
"In post","2022","No function","Food Standards Agency","East of England","Outside London","115","110","33660","30280"
"In post","2022","No function","Food Standards Agency","London","London","155","155","43830","40350"
"In post","2022","No function","Food Standards Agency","North East (England)","Outside London","25","25","33340","29090"
"In post","2022","No function","Food Standards Agency","North West (England)","Outside London","80","75","31770","26750"
"In post","2022","No function","Food Standards Agency","Northern Ireland","Outside London","85","85","36950","37350"
"In post","2022","No function","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","South East (England)","Outside London","75","70","41730","40350"
"In post","2022","No function","Food Standards Agency","South West (England)","Outside London","95","95","34490","29680"
"In post","2022","No function","Food Standards Agency","Wales","Outside London","120","115","34840","30810"
"In post","2022","No function","Food Standards Agency","West Midlands (England)","Outside London","100","95","31670","28800"
"In post","2022","No function","Food Standards Agency","Yorkshire and The Humber","Outside London","130","130","33760","30350"
"In post","2022","No function","Foreign, Commonwealth and Development Office","London","London","1940","1905","47860","39770"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Overseas","Overseas","1430","1425","51820","52630"
"In post","2022","No function","Foreign, Commonwealth and Development Office","South East (England)","Outside London","225","220","30410","26050"
"In post","2022","No function","HM Land Registry","East Midlands (England)","Outside London","730","665","28710","27130"
"In post","2022","No function","HM Land Registry","East of England","Outside London","260","235","28970","27130"
"In post","2022","No function","HM Land Registry","London","London","225","210","35190","30600"
"In post","2022","No function","HM Land Registry","North East (England)","Outside London","660","605","27650","27130"
"In post","2022","No function","HM Land Registry","North West (England)","Outside London","850","765","28460","27130"
"In post","2022","No function","HM Land Registry","South West (England)","Outside London","915","800","28550","27130"
"In post","2022","No function","HM Land Registry","Wales","Outside London","710","635","28440","27130"
"In post","2022","No function","HM Land Registry","West Midlands (England)","Outside London","535","485","28150","27130"
"In post","2022","No function","HM Land Registry","Yorkshire and The Humber","Outside London","330","300","28120","27130"
"In post","2022","No function","HM Revenue and Customs","East Midlands (England)","Outside London","1890","1780","33600","33080"
"In post","2022","No function","HM Revenue and Customs","East of England","Outside London","330","295","32680","33080"
"In post","2022","No function","HM Revenue and Customs","London","London","3080","2950","43520","37930"
"In post","2022","No function","HM Revenue and Customs","North East (England)","Outside London","6265","5385","26090","22080"
"In post","2022","No function","HM Revenue and Customs","North West (England)","Outside London","8255","7610","28710","26590"
"In post","2022","No function","HM Revenue and Customs","Northern Ireland","Outside London","1730","1615","29260","26590"
"In post","2022","No function","HM Revenue and Customs","Scotland","Outside London","4145","3785","29460","26820"
"In post","2022","No function","HM Revenue and Customs","South East (England)","Outside London","1025","905","28660","26590"
"In post","2022","No function","HM Revenue and Customs","South West (England)","Outside London","715","680","36270","33370"
"In post","2022","No function","HM Revenue and Customs","Wales","Outside London","2495","2310","29590","26820"
"In post","2022","No function","HM Revenue and Customs","West Midlands (England)","Outside London","1770","1675","33930","33080"
"In post","2022","No function","HM Revenue and Customs","Yorkshire and The Humber","Outside London","2115","1960","30710","26820"
"In post","2022","No function","HM Treasury","East of England","Outside London","10","10","27350","24000"
"In post","2022","No function","HM Treasury","London","London","1730","1695","48380","52500"
"In post","2022","No function","HM Treasury","North East (England)","Outside London","95","95","42820","35450"
"In post","2022","No function","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","East of England","Outside London","15","15","44940","42020"
"In post","2022","No function","Ministry of Defence","London","London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","South East (England)","Outside London","900","865","42560","47010"
"In post","2022","No function","Ministry of Defence","South West (England)","Outside London","2465","2385","38320","38070"
"In post","2022","No function","Ministry of Defence","Wales","Outside London","310","295","28910","29470"
"In post","2022","No function","Ministry of Defence","West Midlands (England)","Outside London","50","45","25770","25830"
"In post","2022","No function","Ministry of Justice","East Midlands (England)","Outside London","7565","7030","27810","25120"
"In post","2022","No function","Ministry of Justice","East of England","Outside London","6990","6540","28920","27380"
"In post","2022","No function","Ministry of Justice","London","London","12880","12335","34880","32040"
"In post","2022","No function","Ministry of Justice","North East (England)","Outside London","4800","4435","28790","26900"
"In post","2022","No function","Ministry of Justice","North West (England)","Outside London","10515","9750","28460","25700"
"In post","2022","No function","Ministry of Justice","Scotland","Outside London","545","505","26060","21490"
"In post","2022","No function","Ministry of Justice","South East (England)","Outside London","10065","9450","29940","28700"
"In post","2022","No function","Ministry of Justice","South West (England)","Outside London","5520","5100","28370","25700"
"In post","2022","No function","Ministry of Justice","Unknown","Unknown","105","95","27190","24090"
"In post","2022","No function","Ministry of Justice","Wales","Outside London","4175","3920","28360","25210"
"In post","2022","No function","Ministry of Justice","West Midlands (England)","Outside London","9230","8600","27490","25120"
"In post","2022","No function","Ministry of Justice","Yorkshire and The Humber","Outside London","8600","7940","28720","26610"
"In post","2022","No function","National Crime Agency","East Midlands (England)","Outside London","135","125","39090","36790"
"In post","2022","No function","National Crime Agency","East of England","Outside London","165","160","38040","36740"
"In post","2022","No function","National Crime Agency","London","London","1330","1305","43930","40170"
"In post","2022","No function","National Crime Agency","North East (England)","Outside London","105","100","38120","36410"
"In post","2022","No function","National Crime Agency","North West (England)","Outside London","1160","1140","36820","36410"
"In post","2022","No function","National Crime Agency","Northern Ireland","Outside London","95","90","39960","39200"
"In post","2022","No function","National Crime Agency","Overseas","Overseas","130","130","63040","61850"
"In post","2022","No function","National Crime Agency","Scotland","Outside London","60","55","38640","36410"
"In post","2022","No function","National Crime Agency","South East (England)","Outside London","435","425","40210","39820"
"In post","2022","No function","National Crime Agency","South West (England)","Outside London","345","335","37300","36410"
"In post","2022","No function","National Crime Agency","Unknown","Unknown","45","45","46520","47130"
"In post","2022","No function","National Crime Agency","Wales","Outside London","65","65","39100","36410"
"In post","2022","No function","National Crime Agency","West Midlands (England)","Outside London","465","450","37920","36410"
"In post","2022","No function","National Crime Agency","Yorkshire and The Humber","Outside London","245","240","38240","36410"
"In post","2022","No function","Northern Ireland Office","London","London","65","65","51390","47580"
"In post","2022","No function","Northern Ireland Office","Northern Ireland","Outside London","55","55","40860","36720"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","180","170","47890","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","100","100","61090","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","London","London","180","175","52800","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","45","45","65440","64500"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","345","330","41540","32010"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","130","125","63670","64500"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","190","180","51070","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","15","15","65880","73000"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","120","120","58250","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","105","105","63670","70500"
"In post","2022","No function","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","London","London","450","445","46250","38550"
"In post","2022","No function","Office of Gas and Electricity Markets","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Scotland","Outside London","410","405","33320","30950"
"In post","2022","No function","Office of Gas and Electricity Markets","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","215","210","44850","40370"
"In post","2022","No function","Office of Rail and Road","London","London","130","125","57430","55900"
"In post","2022","No function","Office of Rail and Road","North West (England)","Outside London","25","25","52360","53250"
"In post","2022","No function","Office of Rail and Road","Scotland","Outside London","25","25","55020","52810"
"In post","2022","No function","Office of Rail and Road","South West (England)","Outside London","20","20","51400","51310"
"In post","2022","No function","Office of Rail and Road","West Midlands (England)","Outside London","20","20","53970","51370"
"In post","2022","No function","Office of Rail and Road","Yorkshire and The Humber","Outside London","20","20","49160","45000"
"In post","2022","No function","Office of the Secretary of State for Scotland","London","London","35","30","45480","41750"
"In post","2022","No function","Office of the Secretary of State for Scotland","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","London","London","15","15","51970","41750"
"In post","2022","No function","Office of the Secretary of State for Wales","Wales","Outside London","15","15","32790","27880"
"In post","2022","No function","Scottish Government","Scotland","Outside London","8050","7495","30550","30450"
"In post","2022","No function","The National Archives","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","London","London","335","320","33890","30270"
"In post","2022","No function","The National Archives","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","London","London","65","65","47060","39840"
"In post","2022","No function","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","South East (England)","Outside London","1560","1150","24520","20350"
"In post","2022","No function","UK Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Wales","Outside London","980","910","29690","24250"
"In post","2022","No function","Water Services Regulation Authority","London","London","30","30","69150","64260"
"In post","2022","No function","Water Services Regulation Authority","West Midlands (England)","Outside London","70","65","47470","41400"
"In post","2022","No function","Welsh Government","Wales","Outside London","30","30","41170","36670"
"In post","2022","Project Delivery","Attorney General's Departments","London","London","35","35","48530","50500"
"In post","2022","Project Delivery","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","London","London","175","170","69090","59820"
"In post","2022","Project Delivery","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","North West (England)","Outside London","10","10","47000","51350"
"In post","2022","Project Delivery","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","West Midlands (England)","Outside London","15","15","50670","40250"
"In post","2022","Project Delivery","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","London","London","15","15","52330","54100"
"In post","2022","Project Delivery","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","North West (England)","Outside London","15","15","33440","33540"
"In post","2022","Project Delivery","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","London","London","330","320","62590","58030"
"In post","2022","Project Delivery","Competition and Markets Authority","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","Scotland","Outside London","35","35","55660","54320"
