"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Knowledge and Information Management","Heterosexual / straight","45","35","32820","28250"
"In post","2022","65+","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Legal","Heterosexual / straight","160","110","50240","53430"
"In post","2022","65+","Legal","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Legal","Undeclared","30","20","[c]","[c]"
"In post","2022","65+","Legal","Unknown","65","45","55930","59950"
"In post","2022","65+","Medicine","Heterosexual / straight","50","40","66220","75870"
"In post","2022","65+","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Operational Delivery","Heterosexual / straight","4745","3560","27010","25260"
"In post","2022","65+","Operational Delivery","LGBO","130","105","26760","26090"
"In post","2022","65+","Operational Delivery","Undeclared","870","620","27490","26420"
"In post","2022","65+","Operational Delivery","Unknown","1590","1130","26910","25330"
"In post","2022","65+","Operational Research","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","65+","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Other","Heterosexual / straight","830","720","26730","22330"
"In post","2022","65+","Other","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Other","Undeclared","150","135","30720","26510"
"In post","2022","65+","Other","Unknown","120","100","31570","29000"
"In post","2022","65+","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Heterosexual / straight","25","15","[c]","[c]"
"In post","2022","65+","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Policy","Heterosexual / straight","220","185","44390","38160"
"In post","2022","65+","Policy","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Policy","Undeclared","50","45","48110","42730"
"In post","2022","65+","Policy","Unknown","40","30","48070","42740"
"In post","2022","65+","Project Delivery","Heterosexual / straight","175","140","42630","40480"
"In post","2022","65+","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Undeclared","30","20","[c]","[c]"
"In post","2022","65+","Project Delivery","Unknown","45","35","39070","36950"
"In post","2022","65+","Property","Heterosexual / straight","235","205","35050","33300"
"In post","2022","65+","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Undeclared","35","30","33410","32240"
"In post","2022","65+","Property","Unknown","50","40","29090","25080"
"In post","2022","65+","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Science and Engineering","Heterosexual / straight","275","230","37530","35450"
"In post","2022","65+","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Science and Engineering","Undeclared","55","45","39830","35040"
"In post","2022","65+","Science and Engineering","Unknown","85","65","49220","47060"
"In post","2022","65+","Security","Heterosexual / straight","220","190","27010","21850"
"In post","2022","65+","Security","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Security","Undeclared","40","35","29520","24720"
"In post","2022","65+","Security","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Statistics","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Tax","Heterosexual / straight","205","145","38930","35980"
"In post","2022","65+","Tax","LGBO","10","5","[c]","[c]"
"In post","2022","65+","Tax","Undeclared","35","25","37780","33370"
"In post","2022","65+","Tax","Unknown","95","70","36520","35980"
"In post","2022","65+","Unknown","Heterosexual / straight","170","150","39750","30630"
"In post","2022","65+","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","170","140","39850","31540"
"In post","2022","65+","Veterinarian","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Heterosexual / straight","55","[c]","21070","21190"
"Leaver CS","2022","16-19","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Heterosexual / straight","50","[c]","28800","27260"
"Leaver CS","2022","20-29","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Heterosexual / straight","70","[c]","32580","31710"
"Leaver CS","2022","20-29","Communications","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","40","[c]","27770","28500"
"Leaver CS","2022","20-29","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Heterosexual / straight","165","[c]","32270","30600"
"Leaver CS","2022","20-29","Digital, Data and Technology","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Unknown","100","[c]","33750","33290"
"Leaver CS","2022","20-29","Economics","Heterosexual / straight","70","[c]","28100","27580"
"Leaver CS","2022","20-29","Economics","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Heterosexual / straight","55","[c]","28020","26670"
"Leaver CS","2022","20-29","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","35","[c]","24390","22730"
"Leaver CS","2022","20-29","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Heterosexual / straight","80","[c]","27510","26180"
"Leaver CS","2022","20-29","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","Heterosexual / straight","45","[c]","29110","28590"
"Leaver CS","2022","20-29","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Heterosexual / straight","45","[c]","39450","38000"
"Leaver CS","2022","20-29","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicine","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Delivery","Heterosexual / straight","3150","[c]","24870","23390"
"Leaver CS","2022","20-29","Operational Delivery","LGBO","440","[c]","24860","23250"
"Leaver CS","2022","20-29","Operational Delivery","Undeclared","270","[c]","25470","23770"
"Leaver CS","2022","20-29","Operational Delivery","Unknown","1560","[c]","23940","21680"
"Leaver CS","2022","20-29","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Heterosexual / straight","295","[c]","24600","22460"
"Leaver CS","2022","20-29","Other","LGBO","40","[c]","24590","23910"
"Leaver CS","2022","20-29","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other","Unknown","195","[c]","25580","23700"
"Leaver CS","2022","20-29","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Heterosexual / straight","300","[c]","34770","33570"
"Leaver CS","2022","20-29","Policy","LGBO","65","[c]","32040","30810"
"Leaver CS","2022","20-29","Policy","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Policy","Unknown","130","[c]","31900","29010"
"Leaver CS","2022","20-29","Project Delivery","Heterosexual / straight","105","[c]","30270","28370"
"Leaver CS","2022","20-29","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","35","[c]","29860","30400"
"Leaver CS","2022","20-29","Property","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Psychology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Heterosexual / straight","265","[c]","27120","27150"
"Leaver CS","2022","20-29","Science and Engineering","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Science and Engineering","Undeclared","40","[c]","28440","28070"
"Leaver CS","2022","20-29","Science and Engineering","Unknown","55","[c]","23790","24370"
"Leaver CS","2022","20-29","Security","Heterosexual / straight","55","[c]","25740","25580"
"Leaver CS","2022","20-29","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","40","[c]","26590","25680"
"Leaver CS","2022","20-29","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Heterosexual / straight","35","[c]","28610","26250"
"Leaver CS","2022","20-29","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Statistics","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Heterosexual / straight","400","[c]","28730","27180"
"Leaver CS","2022","20-29","Unknown","LGBO","70","[c]","30560","27570"
"Leaver CS","2022","20-29","Unknown","Undeclared","75","[c]","27330","27530"
"Leaver CS","2022","20-29","Unknown","Unknown","1530","[c]","26660","25940"
"Leaver CS","2022","20-29","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Heterosexual / straight","45","[c]","36520","36120"
"Leaver CS","2022","30-39","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Heterosexual / straight","60","[c]","39910","38000"
"Leaver CS","2022","30-39","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","Heterosexual / straight","200","[c]","41710","38020"
"Leaver CS","2022","30-39","Digital, Data and Technology","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data and Technology","Unknown","100","[c]","41980","39410"
"Leaver CS","2022","30-39","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Economics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Heterosexual / straight","65","[c]","40310","33950"
"Leaver CS","2022","30-39","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Heterosexual / straight","90","[c]","36960","33640"
"Leaver CS","2022","30-39","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","Heterosexual / straight","60","[c]","35700","36330"
"Leaver CS","2022","30-39","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Knowledge and Information Management","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Heterosexual / straight","100","[c]","52840","52630"
"Leaver CS","2022","30-39","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Heterosexual / straight","55","[c]","45300","39030"
"Leaver CS","2022","30-39","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Delivery","Heterosexual / straight","2520","[c]","28450","27570"
"Leaver CS","2022","30-39","Operational Delivery","LGBO","265","[c]","29300","27570"
"Leaver CS","2022","30-39","Operational Delivery","Undeclared","240","[c]","30540","27570"
"Leaver CS","2022","30-39","Operational Delivery","Unknown","940","[c]","28430","25220"
"Leaver CS","2022","30-39","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Heterosexual / straight","215","[c]","29160","27350"
"Leaver CS","2022","30-39","Other","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Unknown","135","[c]","32980","30370"
"Leaver CS","2022","30-39","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Heterosexual / straight","210","[c]","45340","41960"
"Leaver CS","2022","30-39","Policy","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Unknown","75","[c]","45160","41110"
"Leaver CS","2022","30-39","Project Delivery","Heterosexual / straight","115","[c]","40590","38310"
"Leaver CS","2022","30-39","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Heterosexual / straight","195","[c]","37160","36330"
"Leaver CS","2022","30-39","Science and Engineering","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Undeclared","30","[c]","39350","38040"
"Leaver CS","2022","30-39","Science and Engineering","Unknown","45","[c]","36820","33480"
