"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","London","Hackney and Newham","London","695","640","46730","43430"
"In post","2022","Project Delivery","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Harrow and Hillingdon","London","15","15","42640","44000"
"In post","2022","Project Delivery","London","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2022","Project Delivery","London","Lambeth","London","25","25","51250","48900"
"In post","2022","Project Delivery","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Tower Hamlets","London","530","515","57040","54320"
"In post","2022","Project Delivery","London","Westminster","London","2810","2735","54050","53600"
"In post","2022","Project Delivery","North East (England)","Darlington","Outside London","15","10","36320","32820"
"In post","2022","Project Delivery","North East (England)","Durham","Outside London","35","35","39300","38550"
"In post","2022","Project Delivery","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Sunderland","Outside London","90","85","41900","40180"
"In post","2022","Project Delivery","North East (England)","Tyneside","Outside London","1100","1050","41750","40520"
"In post","2022","Project Delivery","North West (England)","Blackpool","Outside London","310","285","33730","32170"
"In post","2022","Project Delivery","North West (England)","Cheshire East","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","East Cumbria","Outside London","105","100","26600","23100"
"In post","2022","Project Delivery","North West (England)","East Merseyside","Outside London","15","15","26790","21260"
"In post","2022","Project Delivery","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Greater Manchester South West","Outside London","215","210","45080","40520"
"In post","2022","Project Delivery","North West (England)","Lancaster and Wyre","Outside London","10","10","41170","40000"
"In post","2022","Project Delivery","North West (England)","Liverpool","Outside London","510","495","42940","40520"
"In post","2022","Project Delivery","North West (England)","Manchester","Outside London","280","270","42780","40180"
"In post","2022","Project Delivery","North West (England)","Mid Lancashire","Outside London","380","355","39620","40180"
"In post","2022","Project Delivery","North West (England)","Sefton","Outside London","100","95","39920","39780"
"In post","2022","Project Delivery","North West (England)","Warrington","Outside London","25","25","41340","36740"
"In post","2022","Project Delivery","North West (England)","West Cumbria","Outside London","175","170","42050","39860"
"In post","2022","Project Delivery","North West (England)","Wirral","Outside London","25","25","36150","37980"
"In post","2022","Project Delivery","Northern Ireland","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","Belfast","Outside London","80","80","42230","40180"
"In post","2022","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Overseas","Overseas","600","595","55210","55510"
"In post","2022","Project Delivery","Scotland","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Angus and Dundee City","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","City of Edinburgh","Outside London","180","175","44960","40350"
"In post","2022","Project Delivery","Scotland","Clackmannanshire and Fife","Outside London","105","105","37680","34990"
"In post","2022","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","245","235","25470","23900"
"In post","2022","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","180","175","36220","33300"
"In post","2022","Project Delivery","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Glasgow City","Outside London","240","230","39670","38310"
"In post","2022","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","20","39230","38720"
"In post","2022","Project Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","North Lanarkshire","Outside London","30","30","39880","40350"
"In post","2022","Project Delivery","Scotland","Perth and Kinross, and Stirling","Outside London","10","10","37630","31990"
"In post","2022","Project Delivery","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","South Lanarkshire","Outside London","455","435","43440","40180"
"In post","2022","Project Delivery","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Berkshire","Outside London","90","85","44560","40440"
"In post","2022","Project Delivery","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Buckinghamshire","Outside London","80","80","39900","35300"
"In post","2022","Project Delivery","South East (England)","Central Hampshire","Outside London","680","655","43160","40580"
"In post","2022","Project Delivery","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","East Sussex CC","Outside London","10","10","36450","30730"
"In post","2022","Project Delivery","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Milton Keynes","Outside London","55","55","36220","31390"
"In post","2022","Project Delivery","South East (England)","North Hampshire","Outside London","10","10","43430","44990"
"In post","2022","Project Delivery","South East (England)","Oxfordshire CC","Outside London","135","130","37320","34300"
"In post","2022","Project Delivery","South East (England)","Portsmouth","Outside London","400","370","35490","33300"
"In post","2022","Project Delivery","South East (England)","South Hampshire","Outside London","370","355","30410","28090"
"In post","2022","Project Delivery","South East (England)","Southampton","Outside London","60","45","26110","21260"
"In post","2022","Project Delivery","South East (England)","West Kent","Outside London","25","20","37740","32590"
"In post","2022","Project Delivery","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","West Sussex (North East)","Outside London","45","45","38690","33460"
"In post","2022","Project Delivery","South East (England)","West Sussex (South West)","Outside London","25","25","49500","52080"
"In post","2022","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","8325","8045","39240","37400"
"In post","2022","Project Delivery","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Bristol, City of","Outside London","165","155","39890","33680"
"In post","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","25","25","39750","36460"
"In post","2022","Project Delivery","South West (England)","Devon CC","Outside London","350","335","41110","39650"
"In post","2022","Project Delivery","South West (England)","Dorset","Outside London","55","50","26940","22600"
"In post","2022","Project Delivery","South West (England)","Gloucestershire CC","Outside London","25","25","45180","40580"
"In post","2022","Project Delivery","South West (England)","Plymouth","Outside London","280","275","35460","34850"
"In post","2022","Project Delivery","South West (England)","Somerset CC","Outside London","335","320","36450","35730"
"In post","2022","Project Delivery","South West (England)","Swindon","Outside London","80","75","44670","49080"
"In post","2022","Project Delivery","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","Wiltshire","Outside London","1310","1260","41500","40000"
"In post","2022","Project Delivery","Unknown","Unknown","Unknown","25","20","40090","35130"
"In post","2022","Project Delivery","Wales","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Outside London","230","220","45250","40180"
"In post","2022","Project Delivery","Wales","Central Valleys","Outside London","20","20","50300","47470"
"In post","2022","Project Delivery","Wales","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Flintshire and Wrexham","Outside London","20","20","35980","29470"
"In post","2022","Project Delivery","Wales","Gwent Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","Monmouthshire and Newport","Outside London","180","170","45260","41470"
"In post","2022","Project Delivery","Wales","Powys","Outside London","10","10","45120","33880"
"In post","2022","Project Delivery","Wales","South West Wales","Outside London","25","25","46190","37400"
"In post","2022","Project Delivery","Wales","Swansea","Outside London","125","115","36210","31040"
"In post","2022","Project Delivery","West Midlands (England)","Birmingham","Outside London","350","335","41570","40180"
"In post","2022","Project Delivery","West Midlands (England)","Coventry","Outside London","25","25","40030","37760"
"In post","2022","Project Delivery","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Sandwell","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Staffordshire CC","Outside London","130","125","41270","40000"
"In post","2022","Project Delivery","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","Telford and Wrekin","Outside London","195","185","41220","40520"
"In post","2022","Project Delivery","West Midlands (England)","Warwickshire CC","Outside London","130","130","24820","22000"
"In post","2022","Project Delivery","West Midlands (England)","Wolverhampton","Outside London","25","25","36750","34760"
"In post","2022","Project Delivery","West Midlands (England)","Worcestershire CC","Outside London","35","30","33720","30980"
"In post","2022","Project Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","Bradford","Outside London","45","45","38420","33370"
"In post","2022","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","Leeds","Outside London","400","380","41610","37020"
"In post","2022","Project Delivery","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Outside London","60","60","40530","40000"
"In post","2022","Project Delivery","Yorkshire and The Humber","Sheffield","Outside London","125","110","40730","36250"
"In post","2022","Project Delivery","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","York","Outside London","35","35","36010","34450"
"In post","2022","Property","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Midlands (England)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Midlands (England)","Leicester","Outside London","10","10","35370","33250"
"In post","2022","Property","East Midlands (England)","Leicestershire CC and Rutland","Outside London","80","75","25320","19050"
"In post","2022","Property","East Midlands (England)","Lincolnshire CC","Outside London","65","60","30050","26670"
"In post","2022","Property","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Midlands (England)","Nottingham","Outside London","310","290","39720","34000"
"In post","2022","Property","East Midlands (England)","South and West Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2022","Property","East Midlands (England)","South Nottinghamshire","Outside London","30","30","32610","33150"
"In post","2022","Property","East Midlands (England)","West Northamptonshire","Outside London","15","15","37230","33300"
"In post","2022","Property","East of England","Breckland and South Norfolk","Outside London","10","10","39800","33300"
"In post","2022","Property","East of England","Cambridgeshire CC","Outside London","215","205","37060","33300"
"In post","2022","Property","East of England","Central Bedfordshire","Outside London","15","10","33400","33000"
"In post","2022","Property","East of England","Essex Haven Gateway","Outside London","90","85","34060","31450"
"In post","2022","Property","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","East of England","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Property","East of England","Hertfordshire CC","Outside London","25","25","39200","35500"
"In post","2022","Property","East of England","Luton","Outside London","5","5","[c]","[c]"
"In post","2022","Property","East of England","North and West Norfolk","Outside London","20","20","27190","21270"
"In post","2022","Property","East of England","Norwich and East Norfolk","Outside London","50","45","36080","31900"
"In post","2022","Property","East of England","Peterborough","Outside London","20","20","32830","32310"
"In post","2022","Property","East of England","Suffolk CC","Outside London","120","115","31910","33000"
"In post","2022","Property","East of England","West Essex","Outside London","25","20","21720","20480"
"In post","2022","Property","London","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Barnet","London","10","10","[c]","[c]"
"In post","2022","Property","London","Bexley and Greenwich","London","10","10","39650","33340"
"In post","2022","Property","London","Brent","London","150","140","37140","31130"
"In post","2022","Property","London","Bromley","London","10","5","[c]","[c]"
"In post","2022","Property","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Croydon","London","235","225","39220","35880"
"In post","2022","Property","London","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Hackney and Newham","London","20","20","36500","37610"
"In post","2022","Property","London","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","Property","London","Harrow and Hillingdon","London","185","180","25310","22010"
"In post","2022","Property","London","Hounslow and Richmond upon Thames","London","20","20","37710","33900"
"In post","2022","Property","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Lambeth","London","25","25","45270","40810"
"In post","2022","Property","London","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","Property","London","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2022","Property","London","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2022","Property","London","Tower Hamlets","London","315","300","45940","39050"
"In post","2022","Property","London","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","Westminster","London","665","655","49740","45330"
"In post","2022","Property","North East (England)","Darlington","Outside London","60","55","37640","36270"
"In post","2022","Property","North East (England)","Durham","Outside London","405","390","26440","22010"
"In post","2022","Property","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North East (England)","Northumberland","Outside London","15","15","31070","33300"
"In post","2022","Property","North East (England)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","North East (England)","Tyneside","Outside London","280","260","34940","31900"
"In post","2022","Property","North West (England)","Blackpool","Outside London","15","15","40590","37660"
"In post","2022","Property","North West (England)","Cheshire East","Outside London","10","10","38280","38290"
"In post","2022","Property","North West (England)","Cheshire West and Chester","Outside London","10","10","40090","34810"
"In post","2022","Property","North West (England)","Chorley and West Lancashire","Outside London","10","10","42320","48710"
"In post","2022","Property","North West (England)","East Cumbria","Outside London","15","15","33900","29180"
"In post","2022","Property","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","North West (England)","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North West (England)","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North West (England)","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North West (England)","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North West (England)","Greater Manchester South West","Outside London","20","20","44710","40810"
"In post","2022","Property","North West (England)","Lancaster and Wyre","Outside London","40","35","35520","33460"
"In post","2022","Property","North West (England)","Liverpool","Outside London","35","35","36930","35160"
"In post","2022","Property","North West (England)","Manchester","Outside London","270","265","39790","36500"
"In post","2022","Property","North West (England)","Mid Lancashire","Outside London","80","75","35950","32890"
"In post","2022","Property","North West (England)","Sefton","Outside London","145","135","33850","31000"
"In post","2022","Property","North West (England)","Warrington","Outside London","25","20","39630","36740"
"In post","2022","Property","North West (England)","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Property","North West (England)","Wirral","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Ards and North Down","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Belfast","Outside London","15","15","29770","26750"
"In post","2022","Property","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Derry City and Strabane","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Lisburn and Castlereagh","Outside London","40","40","36010","37210"
"In post","2022","Property","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","Overseas","Overseas","175","175","39220","37950"
"In post","2022","Property","Scotland","Aberdeen City and Aberdeenshire","Outside London","25","25","34210","31040"
"In post","2022","Property","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","City of Edinburgh","Outside London","110","105","38690","37470"
"In post","2022","Property","Scotland","Clackmannanshire and Fife","Outside London","115","105","34240","33300"
"In post","2022","Property","Scotland","Dumfries and Galloway","Outside London","15","15","29240","30100"
"In post","2022","Property","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","15","15","33440","33300"
"In post","2022","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","40","35","27720","26350"
"In post","2022","Property","Scotland","Falkirk","Outside London","20","20","28720","29900"
"In post","2022","Property","Scotland","Glasgow City","Outside London","90","90","32970","29900"
"In post","2022","Property","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","15","27970","27700"
"In post","2022","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","45","45","33550","33300"
"In post","2022","Property","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","North Lanarkshire","Outside London","25","25","28640","29180"
"In post","2022","Property","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","Perth and Kinross, and Stirling","Outside London","50","50","28850","29900"
"In post","2022","Property","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scotland","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Property","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","South East (England)","Berkshire","Outside London","60","55","36960","33300"
"In post","2022","Property","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","South East (England)","Buckinghamshire","Outside London","20","20","34450","33150"
"In post","2022","Property","South East (England)","Central Hampshire","Outside London","140","135","37680","33960"
"In post","2022","Property","South East (England)","East Kent","Outside London","60","60","34090","33150"
"In post","2022","Property","South East (England)","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","East Sussex CC","Outside London","50","50","34560","28610"
"In post","2022","Property","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","South East (England)","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Medway","Outside London","10","10","38250","33300"
"In post","2022","Property","South East (England)","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Property","South East (England)","Milton Keynes","Outside London","185","185","36630","34140"
"In post","2022","Property","South East (England)","North Hampshire","Outside London","30","30","30250","29200"
"In post","2022","Property","South East (England)","Oxfordshire CC","Outside London","100","95","34930","33300"
"In post","2022","Property","South East (England)","Portsmouth","Outside London","75","70","35110","33300"
"In post","2022","Property","South East (England)","South Hampshire","Outside London","15","15","31190","33300"
"In post","2022","Property","South East (England)","Southampton","Outside London","100","90","34960","31900"
"In post","2022","Property","South East (England)","West Kent","Outside London","15","15","39120","38000"
"In post","2022","Property","South East (England)","West Surrey","Outside London","80","75","48410","52290"
"In post","2022","Property","South East (England)","West Sussex (North East)","Outside London","10","10","38340","30700"
"In post","2022","Property","South East (England)","West Sussex (South West)","Outside London","20","15","37590","31590"
"In post","2022","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","95","36130","33770"
"In post","2022","Property","South West (England)","Bournemouth, Christchurch and Poole","Outside London","15","15","33330","19050"
"In post","2022","Property","South West (England)","Bristol, City of","Outside London","195","185","39040","36050"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","60","55","32000","31900"
"In post","2022","Property","South West (England)","Devon CC","Outside London","140","130","37520","33380"
"In post","2022","Property","South West (England)","Dorset","Outside London","45","40","37030","33300"
"In post","2022","Property","South West (England)","Gloucestershire CC","Outside London","45","40","36570","33300"
"In post","2022","Property","South West (England)","Plymouth","Outside London","435","410","26780","22040"
"In post","2022","Property","South West (England)","Somerset CC","Outside London","35","35","34450","33300"
"In post","2022","Property","South West (England)","Swindon","Outside London","15","15","39520","36070"
"In post","2022","Property","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Wiltshire","Outside London","185","180","37050","33300"
"In post","2022","Property","Unknown","Unknown","Unknown","40","40","44230","41390"
"In post","2022","Property","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Cardiff and Vale of Glamorgan","Outside London","175","170","34810","31900"
"In post","2022","Property","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Wales","Flintshire and Wrexham","Outside London","75","70","38380","33380"
"In post","2022","Property","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Monmouthshire and Newport","Outside London","45","40","30640","27570"
"In post","2022","Property","Wales","Powys","Outside London","35","30","33470","33300"
"In post","2022","Property","Wales","South West Wales","Outside London","30","30","32290","29180"
"In post","2022","Property","Wales","Swansea","Outside London","130","120","32910","30730"
"In post","2022","Property","West Midlands (England)","Birmingham","Outside London","315","300","38820","33370"
"In post","2022","Property","West Midlands (England)","Coventry","Outside London","40","40","42540","36540"
"In post","2022","Property","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, County of","Outside London","15","15","22010","19010"
"In post","2022","Property","West Midlands (England)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Shropshire","Outside London","15","15","37800","33300"
"In post","2022","Property","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Staffordshire CC","Outside London","120","115","39070","38680"
"In post","2022","Property","West Midlands (England)","Stoke-on-Trent","Outside London","70","65","34130","31900"
"In post","2022","Property","West Midlands (England)","Telford and Wrekin","Outside London","80","75","34850","33300"
"In post","2022","Property","West Midlands (England)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Warwickshire CC","Outside London","10","10","39570","43040"
"In post","2022","Property","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Worcestershire CC","Outside London","25","20","44760","46500"
"In post","2022","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","20","20","38070","37130"
"In post","2022","Property","Yorkshire and The Humber","Bradford","Outside London","5","5","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","10","10","35090","29260"
"In post","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","25","25","41130","44830"
"In post","2022","Property","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","85","80","34020","29440"
"In post","2022","Property","Yorkshire and The Humber","Leeds","Outside London","375","355","38090","33740"
"In post","2022","Property","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire CC","Outside London","125","120","33210","33000"
"In post","2022","Property","Yorkshire and The Humber","Sheffield","Outside London","160","155","40420","36500"
"In post","2022","Property","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","York","Outside London","55","55","41100","37300"
"In post","2022","Security","East Midlands (England)","Derby","Outside London","50","50","34970","39070"
"In post","2022","Security","East Midlands (England)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Lincolnshire CC","Outside London","110","110","25220","25000"
"In post","2022","Security","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","North Nottinghamshire","Outside London","15","15","27940","20310"
"In post","2022","Security","East Midlands (England)","Nottingham","Outside London","35","35","38950","39040"
"In post","2022","Security","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","West Northamptonshire","Outside London","15","15","37060","39070"
"In post","2022","Security","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Security","East of England","Cambridgeshire CC","Outside London","475","470","36510","33300"
"In post","2022","Security","East of England","Central Bedfordshire","Outside London","50","50","28500","21380"
