"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cabinet Office","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","EO","Heterosexual / straight","60","[c]","26830","27500"
"New entrant CS","2022","Cabinet Office","Inner London - West","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G7","Heterosexual / straight","35","[c]","54320","54700"
"New entrant CS","2022","Cabinet Office","Inner London - West","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","G7","Unknown","60","[c]","64920","67000"
"New entrant CS","2022","Cabinet Office","Inner London - West","HEO","Heterosexual / straight","50","[c]","33940","34550"
"New entrant CS","2022","Cabinet Office","Inner London - West","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","HEO","Unknown","385","[c]","28240","28000"
"New entrant CS","2022","Cabinet Office","Inner London - West","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SEO","Heterosexual / straight","40","[c]","40070","40600"
"New entrant CS","2022","Cabinet Office","Inner London - West","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Inner London - West","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Merseyside","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","30","[c]","21050","21050"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Southern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Surrey, East and West Sussex","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Surrey, East and West Sussex","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","HEO","Unknown","65","[c]","28700","28000"
"New entrant CS","2022","Cabinet Office","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Inner London - West","G6","Unknown","[c]","[c]","[c]","[c]"
