"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Project Delivery","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Knowledge and Information Management","Female","35","35","39470","38070"
"In post","2022","White","Project Delivery","Knowledge and Information Management","Male","35","35","41200","39580"
"In post","2022","White","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Medicine","Female","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","Medicine","Male","5","5","[c]","[c]"
"In post","2022","White","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Operational Delivery","Female","825","760","35330","32980"
"In post","2022","White","Project Delivery","Operational Delivery","Male","620","605","39700","37610"
"In post","2022","White","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Other","Female","1155","1060","33780","28850"
"In post","2022","White","Project Delivery","Other","Male","1665","1640","35720","31850"
"In post","2022","White","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Policy","Female","680","640","53660","55210"
"In post","2022","White","Project Delivery","Policy","Male","630","610","56010","55210"
"In post","2022","White","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Project Delivery","Female","5010","4695","41570","39840"
"In post","2022","White","Project Delivery","Project Delivery","Male","4835","4730","45840","41000"
"In post","2022","White","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Property","Female","15","15","[c]","[c]"
"In post","2022","White","Project Delivery","Property","Male","30","25","[c]","[c]"
"In post","2022","White","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Science and Engineering","Female","320","305","38310","35600"
"In post","2022","White","Project Delivery","Science and Engineering","Male","2440","2385","39570","39110"
"In post","2022","White","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Security","Female","15","15","[c]","[c]"
"In post","2022","White","Project Delivery","Security","Male","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Statistics","Female","10","10","[c]","[c]"
"In post","2022","White","Project Delivery","Statistics","Male","10","10","[c]","[c]"
"In post","2022","White","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Tax","Female","195","175","35090","33370"
"In post","2022","White","Project Delivery","Tax","Male","185","175","35720","33370"
"In post","2022","White","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Unknown","Female","105","100","55950","42940"
"In post","2022","White","Project Delivery","Unknown","Male","105","105","65350","55210"
"In post","2022","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","White","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Finance","Female","20","20","[c]","[c]"
"In post","2022","White","Property","Finance","Male","20","20","[c]","[c]"
"In post","2022","White","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Human Resources","Female","15","15","[c]","[c]"
"In post","2022","White","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Operational Delivery","Female","530","495","30530","25120"
"In post","2022","White","Property","Operational Delivery","Male","290","285","31950","25000"
"In post","2022","White","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Other","Female","75","70","27970","26900"
"In post","2022","White","Property","Other","Male","180","175","30020","26900"
"In post","2022","White","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Policy","Female","20","20","[c]","[c]"
"In post","2022","White","Property","Policy","Male","10","10","[c]","[c]"
"In post","2022","White","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Project Delivery","Female","20","20","[c]","[c]"
"In post","2022","White","Property","Project Delivery","Male","25","25","[c]","[c]"
"In post","2022","White","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Property","Female","2155","2015","36250","33300"
"In post","2022","White","Property","Property","Male","3205","3125","39840","36460"
"In post","2022","White","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Security","Female","5","5","[c]","[c]"
"In post","2022","White","Property","Security","Male","5","5","[c]","[c]"
"In post","2022","White","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Property","Unknown","Female","50","45","47930","45150"
"In post","2022","White","Property","Unknown","Male","40","40","49070","51420"
"In post","2022","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","White","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Intelligence Analysis","Female","255","245","37660","35500"
"In post","2022","White","Security","Intelligence Analysis","Male","525","515","39260","36480"
"In post","2022","White","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Knowledge and Information Management","Female","35","30","36040","31280"
"In post","2022","White","Security","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2022","White","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","White","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Other","Female","10","10","[c]","[c]"
"In post","2022","White","Security","Other","Male","10","10","[c]","[c]"
"In post","2022","White","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Policy","Female","5","5","[c]","[c]"
"In post","2022","White","Security","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Security","Female","1445","1395","32110","29020"
"In post","2022","White","Security","Security","Male","5150","5050","31630","28080"
"In post","2022","White","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Security","Unknown","Female","345","325","33160","32000"
"In post","2022","White","Security","Unknown","Male","290","280","37120","33300"
"In post","2022","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Commercial","Female","55","55","36870","34290"
"In post","2022","White","Unknown","Commercial","Male","50","50","38380","36650"
"In post","2022","White","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Communications","Female","165","155","44380","41980"
"In post","2022","White","Unknown","Communications","Male","90","90","45960","42610"
"In post","2022","White","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Counter Fraud","Female","100","90","25550","25040"
"In post","2022","White","Unknown","Counter Fraud","Male","55","50","29410","25310"
"In post","2022","White","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Digital, Data and Technology","Female","295","285","48830","46180"
"In post","2022","White","Unknown","Digital, Data and Technology","Male","690","685","49850","45540"
"In post","2022","White","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Economics","Female","45","40","48900","43950"
"In post","2022","White","Unknown","Economics","Male","70","65","50590","43950"
"In post","2022","White","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Finance","Female","1345","1285","35990","33300"
"In post","2022","White","Unknown","Finance","Male","880","870","40570","35710"
"In post","2022","White","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Human Resources","Female","380","355","40900","37450"
"In post","2022","White","Unknown","Human Resources","Male","200","195","41350","37450"
"In post","2022","White","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Intelligence Analysis","Female","505","460","28980","27370"
"In post","2022","White","Unknown","Intelligence Analysis","Male","540","525","30410","27370"
"In post","2022","White","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","White","Unknown","Internal Audit","Male","10","10","[c]","[c]"
"In post","2022","White","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Knowledge and Information Management","Female","90","80","37390","35200"
"In post","2022","White","Unknown","Knowledge and Information Management","Male","80","75","40110","38160"
"In post","2022","White","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Legal","Female","95","90","58170","61440"
"In post","2022","White","Unknown","Legal","Male","45","45","57490","61440"
"In post","2022","White","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Medicine","Female","980","860","43780","39030"
"In post","2022","White","Unknown","Medicine","Male","360","335","55070","45840"
"In post","2022","White","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Operational Delivery","Female","9425","8390","28630","25310"
"In post","2022","White","Unknown","Operational Delivery","Male","8815","8425","29780","26160"
"In post","2022","White","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Operational Research","Female","25","20","[c]","[c]"
"In post","2022","White","Unknown","Operational Research","Male","35","35","50030","45390"
"In post","2022","White","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Other","Female","5830","5490","27000","21830"
"In post","2022","White","Unknown","Other","Male","4835","4755","28730","26670"
"In post","2022","White","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Planning","Female","30","30","43080","38160"
"In post","2022","White","Unknown","Planning","Male","40","35","45230","41980"
"In post","2022","White","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Policy","Female","2445","2320","45650","41950"
"In post","2022","White","Unknown","Policy","Male","1945","1915","49280","45200"
"In post","2022","White","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Project Delivery","Female","690","650","43640","38160"
"In post","2022","White","Unknown","Project Delivery","Male","560","550","46960","41970"
"In post","2022","White","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Property","Female","30","25","[c]","[c]"
"In post","2022","White","Unknown","Property","Male","45","45","41560","39450"
"In post","2022","White","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Science and Engineering","Female","255","240","40140","36940"
"In post","2022","White","Unknown","Science and Engineering","Male","1340","1315","34880","29350"
"In post","2022","White","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Security","Female","75","70","34720","32740"
"In post","2022","White","Unknown","Security","Male","125","120","31040","26160"
"In post","2022","White","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Social Research","Female","120","115","47060","44200"
"In post","2022","White","Unknown","Social Research","Male","50","50","47730","45650"
"In post","2022","White","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Statistics","Female","70","65","41750","40100"
"In post","2022","White","Unknown","Statistics","Male","70","70","42610","38160"
"In post","2022","White","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Female","6670","6290","41120","36130"
"In post","2022","White","Unknown","Unknown","Male","5365","5265","41760","36390"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Veterinarian","Female","10","10","[c]","[c]"
"In post","2022","White","Unknown","Veterinarian","Male","5","5","[c]","[c]"
"In post","2022","White","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
