"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","Female","40","40","39860","38070"
"In post","2022","Project Delivery","Knowledge and Information Management","Male","45","45","40890","38860"
"In post","2022","Project Delivery","Legal","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","Female","35","30","60330","58030"
"In post","2022","Project Delivery","Medicine","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Female","1045","975","34950","32710"
"In post","2022","Project Delivery","Operational Delivery","Male","810","795","39210","36570"
"In post","2022","Project Delivery","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Female","1405","1295","34250","28940"
"In post","2022","Project Delivery","Other","Male","1985","1950","35820","32120"
"In post","2022","Project Delivery","Policy","Female","1150","1085","52640","53000"
"In post","2022","Project Delivery","Policy","Male","1010","980","55100","55210"
"In post","2022","Project Delivery","Project Delivery","Female","6535","6140","41330","39330"
"In post","2022","Project Delivery","Project Delivery","Male","6430","6295","45360","40860"
"In post","2022","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Property","Male","35","35","42340","38650"
"In post","2022","Project Delivery","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Female","410","395","38150","34560"
"In post","2022","Project Delivery","Science and Engineering","Male","3105","3045","39020","38000"
"In post","2022","Project Delivery","Security","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Security","Male","30","30","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Tax","Female","310","280","35240","33370"
"In post","2022","Project Delivery","Tax","Male","335","315","35460","33370"
"In post","2022","Project Delivery","Unknown","Female","175","165","52260","42440"
"In post","2022","Project Delivery","Unknown","Male","190","185","61190","54700"
"In post","2022","Property","Commercial","Female","5","5","[c]","[c]"
"In post","2022","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","Female","5","5","[c]","[c]"
"In post","2022","Property","Communications","Male","5","5","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2022","Property","Finance","Female","35","35","43200","42300"
"In post","2022","Property","Finance","Male","40","40","47730","41750"
"In post","2022","Property","Human Resources","Female","25","20","[c]","[c]"
"In post","2022","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Female","800","745","29110","22130"
"In post","2022","Property","Operational Delivery","Male","480","470","30460","22110"
"In post","2022","Property","Other","Female","120","115","28110","26900"
"In post","2022","Property","Other","Male","390","380","29140","26900"
"In post","2022","Property","Policy","Female","30","30","46110","45710"
"In post","2022","Property","Policy","Male","15","15","[c]","[c]"
"In post","2022","Property","Project Delivery","Female","35","30","45650","39560"
"In post","2022","Property","Project Delivery","Male","40","40","50050","46910"
"In post","2022","Property","Property","Female","3000","2800","35830","33080"
"In post","2022","Property","Property","Male","4355","4245","39380","35900"
"In post","2022","Property","Security","Female","10","10","[c]","[c]"
"In post","2022","Property","Security","Male","10","10","[c]","[c]"
"In post","2022","Property","Unknown","Female","65","60","46170","40420"
"In post","2022","Property","Unknown","Male","55","55","53610","54700"
"In post","2022","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2022","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intelligence Analysis","Female","335","325","37950","35680"
"In post","2022","Security","Intelligence Analysis","Male","690","675","39360","36460"
"In post","2022","Security","Knowledge and Information Management","Female","45","40","34920","31280"
"In post","2022","Security","Knowledge and Information Management","Male","30","30","38490","37350"
"In post","2022","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","Security","Other","Female","15","15","[c]","[c]"
"In post","2022","Security","Other","Male","10","10","[c]","[c]"
"In post","2022","Security","Policy","Female","10","5","[c]","[c]"
"In post","2022","Security","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2022","Security","Security","Female","1835","1775","32330","29360"
"In post","2022","Security","Security","Male","6680","6560","31850","28750"
"In post","2022","Security","Unknown","Female","510","480","32990","32000"
"In post","2022","Security","Unknown","Male","485","470","34860","33300"
"In post","2022","Unknown","Commercial","Female","85","80","37080","35070"
"In post","2022","Unknown","Commercial","Male","80","80","37980","37450"
"In post","2022","Unknown","Communications","Female","210","200","44470","41980"
"In post","2022","Unknown","Communications","Male","125","125","45570","41980"
"In post","2022","Unknown","Counter Fraud","Female","120","105","25810","25040"
"In post","2022","Unknown","Counter Fraud","Male","65","65","29200","25310"
"In post","2022","Unknown","Digital, Data and Technology","Female","580","560","47950","44470"
"In post","2022","Unknown","Digital, Data and Technology","Male","1260","1255","49060","44970"
"In post","2022","Unknown","Economics","Female","75","70","46850","43950"
"In post","2022","Unknown","Economics","Male","140","140","45880","35070"
"In post","2022","Unknown","Finance","Female","1610","1545","36340","33300"
"In post","2022","Unknown","Finance","Male","1115","1105","40750","36460"
"In post","2022","Unknown","Human Resources","Female","585","550","40760","37450"
"In post","2022","Unknown","Human Resources","Male","295","285","40310","36160"
"In post","2022","Unknown","Intelligence Analysis","Female","685","625","29250","27370"
"In post","2022","Unknown","Intelligence Analysis","Male","725","705","30220","28320"
"In post","2022","Unknown","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Female","115","110","37280","35200"
"In post","2022","Unknown","Knowledge and Information Management","Male","95","95","40180","38160"
"In post","2022","Unknown","Legal","Female","110","105","57350","61440"
"In post","2022","Unknown","Legal","Male","55","50","57570","61440"
"In post","2022","Unknown","Medicine","Female","1330","1160","43540","39030"
"In post","2022","Unknown","Medicine","Male","510","470","56400","45840"
"In post","2022","Unknown","Operational Delivery","Female","14270","12785","28420","25630"
"In post","2022","Unknown","Operational Delivery","Male","13065","12470","29400","26160"
"In post","2022","Unknown","Operational Research","Female","35","35","48310","42370"
"In post","2022","Unknown","Operational Research","Male","60","55","45940","42020"
"In post","2022","Unknown","Other","Female","7350","6945","27660","22330"
"In post","2022","Unknown","Other","Male","7595","7495","30850","27720"
"In post","2022","Unknown","Planning","Female","30","30","43100","38160"
"In post","2022","Unknown","Planning","Male","40","40","45230","44730"
"In post","2022","Unknown","Policy","Female","3440","3285","45440","41950"
"In post","2022","Unknown","Policy","Male","2670","2635","48520","44500"
"In post","2022","Unknown","Project Delivery","Female","1090","1040","43180","38160"
"In post","2022","Unknown","Project Delivery","Male","860","845","45570","41950"
"In post","2022","Unknown","Property","Female","30","30","37630","34130"
"In post","2022","Unknown","Property","Male","50","45","41150","38160"
"In post","2022","Unknown","Science and Engineering","Female","320","305","40810","37730"
"In post","2022","Unknown","Science and Engineering","Male","1620","1590","34960","29670"
"In post","2022","Unknown","Security","Female","125","120","33980","30820"
"In post","2022","Unknown","Security","Male","220","215","29840","25630"
"In post","2022","Unknown","Social Research","Female","170","160","44590","43560"
"In post","2022","Unknown","Social Research","Male","65","65","46870","43950"
"In post","2022","Unknown","Statistics","Female","115","105","37800","35490"
"In post","2022","Unknown","Statistics","Male","115","110","38890","35490"
"In post","2022","Unknown","Unknown","Female","9010","8510","39970","34600"
"In post","2022","Unknown","Unknown","Male","7290","7160","40740","36130"
"In post","2022","Unknown","Veterinarian","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Male","10","10","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Economics","Female","65","[c]","37520","29840"
"Leaver CS","2022","Analysis","Economics","Male","95","[c]","35300","33260"
"Leaver CS","2022","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Geography","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Female","30","[c]","32870","30770"
"Leaver CS","2022","Analysis","Statistics","Male","60","[c]","38810","32530"
"Leaver CS","2022","Analysis","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Female","165","[c]","36320","34800"
"Leaver CS","2022","Commercial","Commercial","Male","160","[c]","41230","37850"
"Leaver CS","2022","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Female","60","[c]","75620","66810"
"Leaver CS","2022","Commercial","Unknown","Male","90","[c]","77440","71750"
"Leaver CS","2022","Communications","Communications","Female","195","[c]","38820","34770"
"Leaver CS","2022","Communications","Communications","Male","125","[c]","39410","36780"
"Leaver CS","2022","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Female","40","[c]","43120","40600"
"Leaver CS","2022","Communications","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Female","150","[c]","27920","27570"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Male","120","[c]","30020","27570"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Female","125","[c]","22320","21260"
"Leaver CS","2022","Debt","Other","Male","85","[c]","22450","21260"
"Leaver CS","2022","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Female","360","[c]","38160","34290"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Male","825","[c]","41160","38110"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Female","55","[c]","52770","54700"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Male","75","[c]","51930","54700"
"Leaver CS","2022","Finance","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","Female","230","[c]","37360","33000"
"Leaver CS","2022","Finance","Finance","Male","215","[c]","42780","39010"
"Leaver CS","2022","Finance","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Operational Delivery","Female","80","[c]","24630","21300"
"Leaver CS","2022","Grants Management","Operational Delivery","Male","75","[c]","23780","21300"
"Leaver CS","2022","Human Resources","Human Resources","Female","365","[c]","35580","31460"
"Leaver CS","2022","Human Resources","Human Resources","Male","160","[c]","37950","34110"
"Leaver CS","2022","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Operational Delivery","Female","50","[c]","29090","27570"
"Leaver CS","2022","Human Resources","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Female","40","[c]","38500","34550"
"Leaver CS","2022","Human Resources","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Internal Audit","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Internal Audit","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Legal","Female","280","[c]","56100","55000"
"Leaver CS","2022","Legal","Legal","Male","210","[c]","57440","55000"
"Leaver CS","2022","Legal","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Operational Delivery","Female","140","[c]","24190","23720"
"Leaver CS","2022","Legal","Operational Delivery","Male","50","[c]","25690","22200"
"Leaver CS","2022","Legal","Other","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Other","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Geography","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inspector of Education and Training","Female","80","[c]","62030","51360"
"Leaver CS","2022","No function","Inspector of Education and Training","Male","35","[c]","71560","75500"
"Leaver CS","2022","No function","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","International Trade","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Knowledge and Information Management","Female","265","[c]","33940","29250"
"Leaver CS","2022","No function","Knowledge and Information Management","Male","100","[c]","36820","36330"
"Leaver CS","2022","No function","Medicine","Female","95","[c]","87790","95140"
"Leaver CS","2022","No function","Medicine","Male","60","[c]","90220","95140"
"Leaver CS","2022","No function","Operational Delivery","Female","10920","[c]","28000","26780"
"Leaver CS","2022","No function","Operational Delivery","Male","8375","[c]","29100","27130"
"Leaver CS","2022","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Female","415","[c]","32110","27570"
"Leaver CS","2022","No function","Other","Male","305","[c]","36080","27570"
"Leaver CS","2022","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Female","640","[c]","42350","37060"
"Leaver CS","2022","No function","Policy","Male","555","[c]","47130","42900"
"Leaver CS","2022","No function","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Male","35","[c]","42780","41920"
"Leaver CS","2022","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Female","495","[c]","39240","38600"
"Leaver CS","2022","No function","Science and Engineering","Male","410","[c]","38680","35120"
"Leaver CS","2022","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tax","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Female","655","[c]","41330","35060"
"Leaver CS","2022","No function","Unknown","Male","510","[c]","45390","42470"
"Leaver CS","2022","No function","Veterinarian","Female","25","[c]","[c]","[c]"
