"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Northern Ireland","Outside London","HEO","20","20","34660","34380"
"In post","2022","Finance","Northern Ireland","Outside London","SEO","15","15","43810","45480"
"In post","2022","Finance","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","EO","20","20","27560","26670"
"In post","2022","Finance","Overseas","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","HEO","30","30","34770","33300"
"In post","2022","Finance","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","SEO","15","15","42170","40580"
"In post","2022","Finance","Scotland","Outside London","AA","15","10","21000","21640"
"In post","2022","Finance","Scotland","Outside London","AO","130","115","22620","21250"
"In post","2022","Finance","Scotland","Outside London","EO","95","90","27830","26670"
"In post","2022","Finance","Scotland","Outside London","G6","15","15","65980","67510"
"In post","2022","Finance","Scotland","Outside London","G7","50","50","53160","54160"
"In post","2022","Finance","Scotland","Outside London","HEO","120","115","33970","33370"
"In post","2022","Finance","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Outside London","SEO","80","75","42090","41220"
"In post","2022","Finance","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Outside London","AO","100","90","21910","21680"
"In post","2022","Finance","South East (England)","Outside London","EO","350","335","27200","26670"
"In post","2022","Finance","South East (England)","Outside London","G6","40","40","66730","66500"
"In post","2022","Finance","South East (England)","Outside London","G7","140","140","55760","55210"
"In post","2022","Finance","South East (England)","Outside London","HEO","460","445","34020","33300"
"In post","2022","Finance","South East (England)","Outside London","SCS level","20","20","88780","85430"
"In post","2022","Finance","South East (England)","Outside London","SEO","315","310","42130","40580"
"In post","2022","Finance","South East (England)","Outside London","Unknown","15","15","37950","36750"
"In post","2022","Finance","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Outside London","AO","75","65","21460","21170"
"In post","2022","Finance","South West (England)","Outside London","EO","475","455","25260","26350"
"In post","2022","Finance","South West (England)","Outside London","G6","100","100","66950","66500"
"In post","2022","Finance","South West (England)","Outside London","G7","210","205","54580","54540"
"In post","2022","Finance","South West (England)","Outside London","HEO","475","460","32960","33300"
"In post","2022","Finance","South West (England)","Outside London","SCS level","35","35","93180","85820"
"In post","2022","Finance","South West (England)","Outside London","SEO","365","350","42430","40580"
"In post","2022","Finance","South West (England)","Outside London","Unknown","50","50","53220","47030"
"In post","2022","Finance","Unknown","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","HEO","10","10","33450","33180"
"In post","2022","Finance","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Wales","Outside London","AA","15","10","18540","18310"
"In post","2022","Finance","Wales","Outside London","AO","120","110","22470","21840"
"In post","2022","Finance","Wales","Outside London","EO","185","170","27480","26780"
"In post","2022","Finance","Wales","Outside London","G6","25","25","70140","75480"
"In post","2022","Finance","Wales","Outside London","G7","95","95","57110","58810"
"In post","2022","Finance","Wales","Outside London","HEO","165","155","34670","33350"
"In post","2022","Finance","Wales","Outside London","SCS level","20","20","86950","82540"
"In post","2022","Finance","Wales","Outside London","SEO","160","155","44240","45330"
"In post","2022","Finance","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Outside London","AO","40","35","21530","21170"
"In post","2022","Finance","West Midlands (England)","Outside London","EO","160","155","26040","26350"
"In post","2022","Finance","West Midlands (England)","Outside London","G6","45","45","67180","65500"
"In post","2022","Finance","West Midlands (England)","Outside London","G7","140","135","53170","52080"
"In post","2022","Finance","West Midlands (England)","Outside London","HEO","195","195","32470","33000"
"In post","2022","Finance","West Midlands (England)","Outside London","SCS level","15","15","102660","83940"
"In post","2022","Finance","West Midlands (England)","Outside London","SEO","210","205","39710","39670"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","AO","70","65","21410","21260"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","EO","205","195","26010","26550"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","G6","90","85","64760","63260"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","G7","205","195","51950","51300"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","HEO","285","270","31680","31990"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","SCS level","25","25","81750","75520"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","SEO","315","300","38250","37100"
"In post","2022","Geography","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Outside London","AO","60","60","20500","20420"
"In post","2022","Geography","South West (England)","Outside London","EO","150","140","27530","26740"
"In post","2022","Geography","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Geography","South West (England)","Outside London","HEO","165","160","33470","33290"
"In post","2022","Geography","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Outside London","SEO","55","50","42850","42510"
"In post","2022","Geography","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Outside London","AO","30","25","21690","21550"
"In post","2022","Human Resources","East Midlands (England)","Outside London","EO","80","75","27000","27130"
"In post","2022","Human Resources","East Midlands (England)","Outside London","G6","25","25","65650","67910"
"In post","2022","Human Resources","East Midlands (England)","Outside London","G7","55","55","54600","55210"
"In post","2022","Human Resources","East Midlands (England)","Outside London","HEO","130","125","32460","33350"
"In post","2022","Human Resources","East Midlands (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Outside London","SEO","105","100","40410","40520"
"In post","2022","Human Resources","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Outside London","AO","40","35","21500","21170"
"In post","2022","Human Resources","East of England","Outside London","EO","55","50","28130","26960"
"In post","2022","Human Resources","East of England","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Human Resources","East of England","Outside London","G7","35","30","54120","54540"
"In post","2022","Human Resources","East of England","Outside London","HEO","90","85","33130","33000"
"In post","2022","Human Resources","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","East of England","Outside London","SEO","55","55","41740","40850"
"In post","2022","Human Resources","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","London","AA","5","5","[c]","[c]"
"In post","2022","Human Resources","London","London","AO","90","85","24980","24900"
"In post","2022","Human Resources","London","London","EO","425","410","29040","28670"
"In post","2022","Human Resources","London","London","G6","310","300","69260","68700"
"In post","2022","Human Resources","London","London","G7","570","555","56770","57010"
"In post","2022","Human Resources","London","London","HEO","690","670","35530","35200"
"In post","2022","Human Resources","London","London","SCS level","135","130","87210","80170"
"In post","2022","Human Resources","London","London","SEO","520","505","43650","42530"
"In post","2022","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Outside London","AO","15","15","21290","21250"
"In post","2022","Human Resources","North East (England)","Outside London","EO","60","55","26930","26820"
"In post","2022","Human Resources","North East (England)","Outside London","G6","15","15","62810","61150"
"In post","2022","Human Resources","North East (England)","Outside London","G7","50","45","51670","49950"
"In post","2022","Human Resources","North East (England)","Outside London","HEO","105","100","31900","31990"
"In post","2022","Human Resources","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Outside London","SEO","75","70","38930","37550"
"In post","2022","Human Resources","North West (England)","Outside London","AA","15","15","19150","19810"
"In post","2022","Human Resources","North West (England)","Outside London","AO","220","195","21560","21250"
"In post","2022","Human Resources","North West (England)","Outside London","EO","300","280","26840","26820"
"In post","2022","Human Resources","North West (England)","Outside London","G6","55","55","63960","63500"
"In post","2022","Human Resources","North West (England)","Outside London","G7","180","175","53270","53360"
"In post","2022","Human Resources","North West (England)","Outside London","HEO","310","295","32540","32570"
"In post","2022","Human Resources","North West (England)","Outside London","SCS level","15","15","88560","77400"
"In post","2022","Human Resources","North West (England)","Outside London","SEO","220","210","39710","40180"
"In post","2022","Human Resources","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","G7","10","10","53650","52980"
"In post","2022","Human Resources","Overseas","Overseas","HEO","15","15","34020","33300"
"In post","2022","Human Resources","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Outside London","AA","20","15","21030","21640"
"In post","2022","Human Resources","Scotland","Outside London","AO","350","325","21960","21640"
"In post","2022","Human Resources","Scotland","Outside London","EO","140","135","28590","27230"
"In post","2022","Human Resources","Scotland","Outside London","G6","15","15","68320","68830"
"In post","2022","Human Resources","Scotland","Outside London","G7","55","55","52640","54170"
"In post","2022","Human Resources","Scotland","Outside London","HEO","145","135","34420","33370"
"In post","2022","Human Resources","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Outside London","SEO","70","65","41560","41080"
"In post","2022","Human Resources","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Outside London","AO","100","95","21960","21380"
"In post","2022","Human Resources","South East (England)","Outside London","EO","110","105","27610","26670"
"In post","2022","Human Resources","South East (England)","Outside London","G6","25","20","66280","64850"
"In post","2022","Human Resources","South East (England)","Outside London","G7","70","65","54730","54410"
"In post","2022","Human Resources","South East (England)","Outside London","HEO","145","140","33090","32890"
"In post","2022","Human Resources","South East (England)","Outside London","SCS level","10","10","95540","91940"
"In post","2022","Human Resources","South East (England)","Outside London","SEO","105","100","41370","40800"
"In post","2022","Human Resources","South West (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Outside London","AO","145","125","21450","21170"
"In post","2022","Human Resources","South West (England)","Outside London","EO","180","165","25240","26190"
"In post","2022","Human Resources","South West (England)","Outside London","G6","50","45","65630","64280"
"In post","2022","Human Resources","South West (England)","Outside London","G7","140","135","51880","51300"
"In post","2022","Human Resources","South West (England)","Outside London","HEO","260","245","31900","32810"
"In post","2022","Human Resources","South West (England)","Outside London","SCS level","20","20","88410","80710"
"In post","2022","Human Resources","South West (England)","Outside London","SEO","200","185","39160","39850"
"In post","2022","Human Resources","South West (England)","Outside London","Unknown","30","25","43030","43470"
"In post","2022","Human Resources","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Human Resources","Wales","Outside London","AO","120","110","22780","22080"
"In post","2022","Human Resources","Wales","Outside London","EO","175","165","26640","26470"
"In post","2022","Human Resources","Wales","Outside London","G6","30","30","64660","64650"
"In post","2022","Human Resources","Wales","Outside London","G7","105","95","53320","52070"
"In post","2022","Human Resources","Wales","Outside London","HEO","255","240","32430","31040"
"In post","2022","Human Resources","Wales","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Wales","Outside London","SEO","180","170","40720","39990"
"In post","2022","Human Resources","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Outside London","AO","25","20","21500","21400"
"In post","2022","Human Resources","West Midlands (England)","Outside London","EO","65","60","26720","26900"
"In post","2022","Human Resources","West Midlands (England)","Outside London","G6","15","15","67440","67910"
"In post","2022","Human Resources","West Midlands (England)","Outside London","G7","65","65","52740","52800"
"In post","2022","Human Resources","West Midlands (England)","Outside London","HEO","150","140","32230","31740"
"In post","2022","Human Resources","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Outside London","SEO","95","95","40630","40340"
"In post","2022","Human Resources","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","AO","30","30","21450","21340"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","EO","130","115","26230","26750"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","G6","55","55","63360","62050"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","G7","155","150","52090","50510"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","HEO","210","205","31880","31990"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","SCS level","15","15","82130","76080"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","SEO","145","140","38520","37450"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","G7","35","35","72560","75500"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","SEO","55","55","50480","51360"
"In post","2022","Inspector of Education and Training","East of England","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","East of England","Outside London","G7","40","35","73840","75500"
"In post","2022","Inspector of Education and Training","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East of England","Outside London","SEO","45","40","50550","51360"
"In post","2022","Inspector of Education and Training","London","London","G6","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","London","G7","30","30","73130","75500"
"In post","2022","Inspector of Education and Training","London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","London","SEO","45","40","49850","51360"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","G7","15","15","72620","75500"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","SEO","20","20","49860","51360"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","G6","15","15","84000","85550"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","G7","60","60","71720","75500"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","SEO","50","50","50380","51360"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","G6","15","15","84780","85550"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","G7","55","55","73520","75500"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","SEO","55","55","50650","51360"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","G6","20","20","83630","85550"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","G7","45","45","72900","75500"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","SEO","35","35","50530","51360"
"In post","2022","Inspector of Education and Training","Wales","Outside London","G6","65","65","75570","75480"
"In post","2022","Inspector of Education and Training","Wales","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","G6","15","15","83750","85550"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","G7","40","40","73300","75500"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","SEO","40","40","50720","51360"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","G7","55","50","73220","75500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","SEO","35","30","50000","51360"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","EO","105","100","27760","27370"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","HEO","15","15","32720","33080"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","SEO","10","10","40320","40520"
"In post","2022","Intelligence Analysis","East of England","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Outside London","EO","180","175","26830","26670"
"In post","2022","Intelligence Analysis","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Outside London","G7","10","10","58040","54880"
"In post","2022","Intelligence Analysis","East of England","Outside London","HEO","165","160","33320","33300"
"In post","2022","Intelligence Analysis","East of England","Outside London","SEO","55","55","40990","40580"
"In post","2022","Intelligence Analysis","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","London","London","AO","50","45","25500","25630"
"In post","2022","Intelligence Analysis","London","London","EO","460","430","30010","29250"
"In post","2022","Intelligence Analysis","London","London","G6","35","30","70470","68720"
"In post","2022","Intelligence Analysis","London","London","G7","125","120","58760","58510"
"In post","2022","Intelligence Analysis","London","London","HEO","330","315","36840","37000"
"In post","2022","Intelligence Analysis","London","London","SCS level","15","15","82860","78810"
"In post","2022","Intelligence Analysis","London","London","SEO","230","225","44620","44500"
"In post","2022","Intelligence Analysis","London","London","Unknown","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","EO","40","35","28500","27380"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","HEO","15","15","32800","33370"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","SEO","10","10","40610","40520"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","AO","20","15","22120","21680"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","EO","225","215","26180","25310"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","HEO","75","75","31940","31140"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","SEO","25","25","38970","37950"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","G7","20","20","55290","54620"
"In post","2022","Intelligence Analysis","Overseas","Overseas","HEO","30","30","33970","34040"
"In post","2022","Intelligence Analysis","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","SEO","15","15","41610","40590"
"In post","2022","Intelligence Analysis","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Outside London","EO","25","25","26150","26280"
"In post","2022","Intelligence Analysis","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Outside London","HEO","25","25","32450","33080"
"In post","2022","Intelligence Analysis","Scotland","Outside London","SEO","15","15","38900","37660"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","AO","15","15","22160","21680"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","EO","295","275","26510","26820"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","HEO","80","75","31030","30890"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","SEO","25","25","39590","38070"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","EO","35","30","26560","26850"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","EO","25","25","25710","25310"
"In post","2022","Intelligence Analysis","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","HEO","20","20","30970","30900"
"In post","2022","Intelligence Analysis","Wales","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","EO","55","50","27730","27110"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","HEO","10","10","33310","32910"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","SEO","10","10","41120","40910"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","AO","15","10","21460","21680"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","EO","140","130","26830","26160"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","HEO","60","55","31710","30980"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","SEO","20","20","39500","38020"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","SEO","10","10","44250","43710"
"In post","2022","Internal Audit","East of England","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","SEO","10","10","45550","45290"
"In post","2022","Internal Audit","London","London","AO","15","15","30790","35900"
"In post","2022","Internal Audit","London","London","EO","5","5","[c]","[c]"
