"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","EO","Male","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Scottish Government","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Scotland","AA/AO","Female","3775","3445","23350","23230"
"In post","2022","Scottish Government","Scotland","AA/AO","Male","3055","2955","24250","23330"
"In post","2022","Scottish Government","Scotland","EO","Female","3075","2905","29850","30040"
"In post","2022","Scottish Government","Scotland","EO","Male","3115","2990","31850","31060"
"In post","2022","Scottish Government","Scotland","G6/G7","Female","2075","1960","63150","62170"
"In post","2022","Scottish Government","Scotland","G6/G7","Male","1595","1565","64040","62170"
"In post","2022","Scottish Government","Scotland","SCS level","Female","130","125","88050","83230"
"In post","2022","Scottish Government","Scotland","SCS level","Male","155","155","88550","83230"
"In post","2022","Scottish Government","Scotland","SEO/HEO","Female","4520","4280","39480","39600"
"In post","2022","Scottish Government","Scotland","SEO/HEO","Male","3800","3670","40490","39660"
"In post","2022","Scottish Government","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","AA/AO","Female","40","35","21820","20900"
"In post","2022","The National Archives","London","AA/AO","Male","60","50","21380","20900"
"In post","2022","The National Archives","London","EO","Female","40","35","25000","24270"
"In post","2022","The National Archives","London","EO","Male","35","35","25270","24630"
"In post","2022","The National Archives","London","G6/G7","Female","50","50","51320","50000"
"In post","2022","The National Archives","London","G6/G7","Male","45","45","54140","52250"
"In post","2022","The National Archives","London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","The National Archives","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","SEO/HEO","Female","165","160","34810","34260"
"In post","2022","The National Archives","London","SEO/HEO","Male","130","125","37290","35340"
"In post","2022","The National Archives","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","EO","Female","40","40","29400","29000"
"In post","2022","UK Export Finance","London","EO","Male","20","20","[c]","[c]"
"In post","2022","UK Export Finance","London","G6/G7","Female","60","60","66490","65880"
"In post","2022","UK Export Finance","London","G6/G7","Male","105","105","66340","64550"
"In post","2022","UK Export Finance","London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","UK Export Finance","London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","UK Export Finance","London","SEO/HEO","Female","95","95","40850","41000"
"In post","2022","UK Export Finance","London","SEO/HEO","Male","115","115","42370","41000"
"In post","2022","UK Export Finance","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","London","EO","Female","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","London","EO","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","London","G6/G7","Female","40","40","58200","56240"
"In post","2022","UK Statistics Authority","London","G6/G7","Male","45","45","57330","54270"
"In post","2022","UK Statistics Authority","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","London","SCS level","Male","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","London","SEO/HEO","Female","120","115","36610","33710"
"In post","2022","UK Statistics Authority","London","SEO/HEO","Male","80","80","36310","33710"
"In post","2022","UK Statistics Authority","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","AA/AO","Female","615","390","20300","19860"
"In post","2022","UK Statistics Authority","South East (England)","AA/AO","Male","485","315","20580","20350"
"In post","2022","UK Statistics Authority","South East (England)","EO","Female","175","160","24590","23880"
"In post","2022","UK Statistics Authority","South East (England)","EO","Male","105","105","24840","23880"
"In post","2022","UK Statistics Authority","South East (England)","G6/G7","Female","170","165","52760","50210"
"In post","2022","UK Statistics Authority","South East (England)","G6/G7","Male","130","130","54580","51210"
"In post","2022","UK Statistics Authority","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","SEO/HEO","Female","470","440","33910","31980"
"In post","2022","UK Statistics Authority","South East (England)","SEO/HEO","Male","320","315","34220","33520"
"In post","2022","UK Statistics Authority","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","AA/AO","Female","280","240","20120","20350"
"In post","2022","UK Statistics Authority","Wales","AA/AO","Male","135","130","20070","19860"
"In post","2022","UK Statistics Authority","Wales","EO","Female","285","260","24460","23880"
"In post","2022","UK Statistics Authority","Wales","EO","Male","145","140","24350","23880"
"In post","2022","UK Statistics Authority","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","G6/G7","Female","325","310","52670","50210"
"In post","2022","UK Statistics Authority","Wales","G6/G7","Male","355","355","54170","51210"
"In post","2022","UK Statistics Authority","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","SCS level","Female","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","SCS level","Male","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","SEO/HEO","Female","810","760","34110","32260"
"In post","2022","UK Statistics Authority","Wales","SEO/HEO","Male","630","620","34400","36840"
"In post","2022","UK Statistics Authority","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","EO","Female","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","London","EO","Male","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","London","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","London","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","London","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","EO","Female","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","EO","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","EO","Female","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","Female","55","50","44870","42840"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","Male","50","50","47540","46330"
"In post","2022","Welsh Government","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Welsh Government","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Welsh Government","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Wales","AA/AO","Female","555","500","24210","24630"
"In post","2022","Welsh Government","Wales","AA/AO","Male","315","305","24330","24630"
"In post","2022","Welsh Government","Wales","EO","Female","635","580","28830","29430"
"In post","2022","Welsh Government","Wales","EO","Male","460","450","28860","29430"
"In post","2022","Welsh Government","Wales","G6/G7","Female","580","545","61840","61440"
"In post","2022","Welsh Government","Wales","G6/G7","Male","510","495","63200","61440"
"In post","2022","Welsh Government","Wales","SCS level","Female","85","80","83910","78470"
"In post","2022","Welsh Government","Wales","SCS level","Male","105","100","89610","81760"
"In post","2022","Welsh Government","Wales","SEO/HEO","Female","1670","1555","41240","38160"
"In post","2022","Welsh Government","Wales","SEO/HEO","Male","1010","985","41650","38160"
"In post","2022","Welsh Government","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","AA/AO","Female","30","[c]","22900","23770"
"Leaver CS","2022","Attorney General's Departments","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","EO","Female","35","[c]","27970","26990"
"Leaver CS","2022","Attorney General's Departments","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","G6/G7","Female","110","[c]","58700","55000"
"Leaver CS","2022","Attorney General's Departments","London","G6/G7","Male","80","[c]","59060","55000"
"Leaver CS","2022","Attorney General's Departments","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
