"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data and Technology","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","EO","Male","50","50","27940","27570"
"In post","2022","Digital, Data and Technology","West Central Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","G6/G7","Male","40","40","56750","54780"
"In post","2022","Digital, Data and Technology","West Central Scotland","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","SEO/HEO","Male","95","95","36190","35540"
"In post","2022","Digital, Data and Technology","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands","EO","Female","30","30","26770","25300"
"In post","2022","Digital, Data and Technology","West Midlands","EO","Male","70","65","27240","27130"
"In post","2022","Digital, Data and Technology","West Midlands","G6/G7","Female","70","70","55560","50630"
"In post","2022","Digital, Data and Technology","West Midlands","G6/G7","Male","105","105","56300","52070"
"In post","2022","Digital, Data and Technology","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands","SEO/HEO","Female","130","125","35670","36050"
"In post","2022","Digital, Data and Technology","West Midlands","SEO/HEO","Male","225","220","36430","36120"
"In post","2022","Digital, Data and Technology","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","AA/AO","Male","40","40","21680","21840"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","EO","Female","70","65","26840","26470"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","EO","Male","180","180","27100","26470"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","G6/G7","Female","40","40","55530","52300"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","G6/G7","Male","130","130","64330","62600"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","Female","160","150","36900","38160"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","Male","390","390","41400","41090"
"In post","2022","Digital, Data and Technology","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Yorkshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Yorkshire","EO","Female","50","45","27400","26820"
"In post","2022","Digital, Data and Technology","West Yorkshire","EO","Male","80","75","27510","27570"
"In post","2022","Digital, Data and Technology","West Yorkshire","G6/G7","Female","85","85","55540","54000"
"In post","2022","Digital, Data and Technology","West Yorkshire","G6/G7","Male","160","160","59380","57740"
"In post","2022","Digital, Data and Technology","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Yorkshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Yorkshire","SEO/HEO","Female","125","120","36050","35310"
"In post","2022","Digital, Data and Technology","West Yorkshire","SEO/HEO","Male","200","195","37230","37000"
"In post","2022","Digital, Data and Technology","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Wales","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Economics","East Wales","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Economics","East Wales","EO","Female","10","10","[c]","[c]"
"In post","2022","Economics","East Wales","EO","Male","10","10","[c]","[c]"
"In post","2022","Economics","East Wales","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Economics","East Wales","G6/G7","Male","30","30","[c]","[c]"
"In post","2022","Economics","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Wales","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Economics","East Wales","SEO/HEO","Male","40","40","32730","30710"
"In post","2022","Economics","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Economics","Greater Manchester","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Economics","Greater Manchester","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Economics","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - East","EO","Female","10","10","[c]","[c]"
"In post","2022","Economics","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - East","G6/G7","Female","40","35","63360","61200"
"In post","2022","Economics","Inner London - East","G6/G7","Male","75","75","63800","61730"
"In post","2022","Economics","Inner London - East","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Economics","Inner London - East","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Economics","Inner London - East","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Economics","Inner London - East","SEO/HEO","Male","45","45","36460","34610"
"In post","2022","Economics","Inner London - West","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Economics","Inner London - West","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Economics","Inner London - West","EO","Female","55","50","27350","27680"
"In post","2022","Economics","Inner London - West","EO","Male","40","40","27380","27680"
"In post","2022","Economics","Inner London - West","G6/G7","Female","225","210","59790","57850"
"In post","2022","Economics","Inner London - West","G6/G7","Male","390","385","60120","57620"
"In post","2022","Economics","Inner London - West","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Economics","Inner London - West","SCS level","Male","35","35","97260","80290"
"In post","2022","Economics","Inner London - West","SEO/HEO","Female","205","205","35920","34710"
"In post","2022","Economics","Inner London - West","SEO/HEO","Male","395","395","35660","34710"
"In post","2022","Economics","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Economics","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Economics","Outer London - South","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Economics","Overseas","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Economics","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Economics","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Economics","West Central Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Economics","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Economics","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SEO/HEO","Female","45","40","41340","39600"
"In post","2022","Finance","Bedfordshire and Hertfordshire","SEO/HEO","Male","30","30","39790","38070"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","80","75","27560","26920"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","30","30","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","35","35","59040","56540"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","35","35","59030","57520"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","135","130","37450","35300"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","100","100","38490","36810"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","EO","Female","15","10","[c]","[c]"
"In post","2022","Finance","Cheshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Cheshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Finance","Cheshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Finance","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Finance","Cheshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","EO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","EO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SEO/HEO","Female","40","40","36710","35900"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SEO/HEO","Male","35","35","35780","33600"
"In post","2022","Finance","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","EO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Devon","EO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Devon","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Finance","Devon","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Finance","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","SEO/HEO","Female","55","50","34730","33300"
"In post","2022","Finance","Devon","SEO/HEO","Male","45","40","36580","35310"
"In post","2022","Finance","Dorset and Somerset","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","EO","Female","35","30","26510","26670"
"In post","2022","Finance","Dorset and Somerset","EO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","AA/AO","Female","35","30","21590","21380"
"In post","2022","Finance","East Anglia","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Finance","East Anglia","EO","Female","40","40","26440","26510"
"In post","2022","Finance","East Anglia","EO","Male","25","25","[c]","[c]"
"In post","2022","Finance","East Anglia","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Finance","East Anglia","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Finance","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","SEO/HEO","Female","65","60","36180","33530"
"In post","2022","Finance","East Anglia","SEO/HEO","Male","60","60","36680","36460"
"In post","2022","Finance","East Wales","AA/AO","Female","45","40","22200","22380"
"In post","2022","Finance","East Wales","AA/AO","Male","35","35","22470","22470"
"In post","2022","Finance","East Wales","EO","Female","65","60","27220","26930"
"In post","2022","Finance","East Wales","EO","Male","30","30","[c]","[c]"
"In post","2022","Finance","East Wales","G6/G7","Female","35","35","60930","61440"
"In post","2022","Finance","East Wales","G6/G7","Male","30","30","62320","61440"
"In post","2022","Finance","East Wales","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Finance","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Finance","East Wales","SEO/HEO","Female","95","90","39860","38160"
"In post","2022","Finance","East Wales","SEO/HEO","Male","80","75","40140","38990"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
