"Status","Year","Organisation","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","G7","Male","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","HEO","Female","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","HEO","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","SEO","Female","15","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Operational Research","SEO","Male","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","AO","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","AO","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","EO","Female","55","45","28950","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","EO","Male","35","30","28680","26830"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","G6","Female","30","25","69330","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","G6","Male","30","30","70320","68010"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","G7","Female","60","55","56480","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","G7","Male","60","60","57440","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","HEO","Female","50","45","34380","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","HEO","Male","45","40","35090","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","SEO","Female","45","40","41370","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Other","SEO","Male","40","40","41330","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","AO","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","EO","Female","30","25","29190","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","EO","Male","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","G6","Female","100","95","72930","74850"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","G6","Male","135","130","73610","74850"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","G7","Female","170","165","58930","60940"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","G7","Male","205","200","59080","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","HEO","Female","75","65","35640","35980"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","HEO","Male","70","65","36380","37610"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","SCS level","Female","30","30","85170","81130"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","SCS level","Male","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","SEO","Female","135","125","42170","41090"
"In post","2022","HM Revenue and Customs (excl. agencies)","Policy","SEO","Male","105","100","42860","43710"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","AO","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","AO","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","EO","Female","105","95","28200","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","EO","Male","55","50","27780","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","G6","Female","130","130","67850","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","G6","Male","125","125","68340","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","G7","Female","350","340","54950","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","G7","Male","360","355","55390","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","HEO","Female","315","295","34110","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","HEO","Male","220","215","33890","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","SCS level","Female","40","35","81580","75500"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","SCS level","Male","30","30","81460","78000"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","SEO","Female","505","480","40700","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","SEO","Male","470","455","40800","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","AA","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","AA","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","EO","Female","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","EO","Male","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","G6","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","G6","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","G7","Female","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","G7","Male","30","30","55140","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","HEO","Female","20","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","HEO","Male","40","40","34160","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","SEO","Female","30","30","40940","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Property","SEO","Male","30","30","40340","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","AO","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","EO","Female","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","EO","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","G6","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","G7","Female","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","G7","Male","35","35","57370","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","HEO","Male","25","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","SEO","Female","30","30","41810","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Security","SEO","Male","30","30","40290","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","G6","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","G7","Female","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","HEO","Female","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","HEO","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","SEO","Female","20","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Social Research","SEO","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","EO","Male","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","G6","Female","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","G6","Male","15","15","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","G7","Female","35","30","57450","61530"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","G7","Male","45","45","57960","58650"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","HEO","Female","40","35","34890","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","HEO","Male","65","65","35180","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","SEO","Female","30","30","41350","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Statistics","SEO","Male","50","45","42760","43570"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","AO","Female","1820","1655","21370","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","AO","Male","1580","1525","21340","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","EO","Female","2395","2200","27450","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","EO","Male","2405","2340","27340","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","G6","Female","265","250","69360","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","G6","Male","455","435","70010","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","G7","Female","880","840","55780","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","G7","Male","1365","1325","56340","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","HEO","Female","2780","2595","34200","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","HEO","Male","3230","3150","34280","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","SCS level","Female","35","35","80870","78000"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","SCS level","Male","35","35","80380","79930"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","SEO","Female","1080","1035","40790","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tax","SEO","Male","1205","1160","41130","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA","Female","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","AO","Female","515","460","21500","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","AO","Male","585","565","21450","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","EO","Female","625","610","27300","26590"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","EO","Male","675","670","27190","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","G6","Female","110","105","70720","70600"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","G6","Male","110","110","71120","72200"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","G7","Female","270","260","57410","58600"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","G7","Male","275","270","57200","56030"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","HEO","Female","720","705","34130","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","HEO","Male","735","730","34060","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","Female","50","45","91180","79960"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","Male","60","60","98150","90000"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO","Female","285","280","41060","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO","Male","260","260","41360","40520"
"In post","2022","HM Treasury (excl. agencies)","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","EO","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","G7","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","HEO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Corporate Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Corporate Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","AO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","EO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","EO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","G6","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","G6","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","G7","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","G7","Male","30","30","56000","55530"
"In post","2022","HM Treasury (excl. agencies)","Economics","HEO","Female","25","25","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","HEO","Male","55","55","33690","32320"
"In post","2022","HM Treasury (excl. agencies)","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Economics","SCS level","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","EO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","EO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","G6","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","G6","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","G7","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","G7","Male","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","HEO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","HEO","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","AO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","EO","Female","10","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","G6","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","G7","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","G7","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","HEO","Female","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","AO","Female","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","AO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","EO","Female","90","90","27860","26950"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","EO","Male","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","HEO","Female","20","20","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Policy","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Policy","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Policy","EO","Female","25","25","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Policy","EO","Male","35","35","25580","24300"
"In post","2022","HM Treasury (excl. agencies)","Policy","G6","Female","95","90","65540","63410"
"In post","2022","HM Treasury (excl. agencies)","Policy","G6","Male","115","115","66050","63880"
"In post","2022","HM Treasury (excl. agencies)","Policy","G7","Female","210","205","54260","52530"
"In post","2022","HM Treasury (excl. agencies)","Policy","G7","Male","265","260","54430","52530"
"In post","2022","HM Treasury (excl. agencies)","Policy","HEO","Female","270","270","33470","32320"
"In post","2022","HM Treasury (excl. agencies)","Policy","HEO","Male","280","280","33900","32320"
"In post","2022","HM Treasury (excl. agencies)","Policy","SCS level","Female","55","50","82220","78000"
"In post","2022","HM Treasury (excl. agencies)","Policy","SCS level","Male","65","65","86030","78000"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","HEO","Female","10","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Project Delivery","HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Statistics","HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","G6","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","G7","Female","10","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","G7","Male","10","10","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","HEO","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","HEO","Male","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Tax","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","EO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Commercial","EO","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","HEO","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Commercial","SEO","Female","30","25","[c]","[c]"
"In post","2022","Home Office","Commercial","SEO","Male","30","30","42140","42020"
"In post","2022","Home Office","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","G6","Female","10","5","[c]","[c]"
"In post","2022","Home Office","Communications","G6","Male","5","5","[c]","[c]"
"In post","2022","Home Office","Communications","G7","Female","35","35","57360","57460"
"In post","2022","Home Office","Communications","G7","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Communications","HEO","Female","25","25","[c]","[c]"
"In post","2022","Home Office","Communications","HEO","Male","20","20","[c]","[c]"
"In post","2022","Home Office","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Communications","SEO","Female","40","40","43180","42710"
"In post","2022","Home Office","Communications","SEO","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","AA","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","AO","Female","20","20","[c]","[c]"
"In post","2022","Home Office","Counter Fraud","AO","Male","5","5","[c]","[c]"
