"Status","Year","Function_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","North Nottinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Yorkshire CC","Outside London","Heterosexual / straight","40","40","30040","26670"
"In post","2022","Digital, Data & Technology","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Yorkshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","North Yorkshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Norwich and East Norfolk","Outside London","Heterosexual / straight","55","50","35620","32960"
"In post","2022","Digital, Data & Technology","Norwich and East Norfolk","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Norwich and East Norfolk","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Norwich and East Norfolk","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Nottingham","Outside London","Heterosexual / straight","130","130","42010","38600"
"In post","2022","Digital, Data & Technology","Nottingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Nottingham","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Nottingham","Outside London","Unknown","55","55","36460","33350"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","Heterosexual / straight","55","55","32610","33300"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Oxfordshire CC","Outside London","Heterosexual / straight","60","55","35140","33000"
"In post","2022","Digital, Data & Technology","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Oxfordshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Peterborough","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Peterborough","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Peterborough","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Plymouth","Outside London","Heterosexual / straight","320","305","38540","38450"
"In post","2022","Digital, Data & Technology","Plymouth","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Plymouth","Outside London","Undeclared","65","60","38250","38450"
"In post","2022","Digital, Data & Technology","Plymouth","Outside London","Unknown","150","150","34340","31740"
"In post","2022","Digital, Data & Technology","Portsmouth","Outside London","Heterosexual / straight","85","85","32590","33300"
"In post","2022","Digital, Data & Technology","Portsmouth","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Portsmouth","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Portsmouth","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Powys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Redbridge and Waltham Forest","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sefton","Outside London","Heterosexual / straight","110","105","39680","34290"
"In post","2022","Digital, Data & Technology","Sefton","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sefton","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sefton","Outside London","Unknown","50","50","34710","33370"
"In post","2022","Digital, Data & Technology","Sheffield","Outside London","Heterosexual / straight","320","310","44290","41100"
"In post","2022","Digital, Data & Technology","Sheffield","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sheffield","Outside London","Undeclared","45","40","41330","37900"
"In post","2022","Digital, Data & Technology","Sheffield","Outside London","Unknown","80","80","44890","45000"
"In post","2022","Digital, Data & Technology","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shropshire","Outside London","Heterosexual / straight","35","35","30110","27250"
"In post","2022","Digital, Data & Technology","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Somerset CC","Outside London","Heterosexual / straight","145","140","39440","39590"
"In post","2022","Digital, Data & Technology","Somerset CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Somerset CC","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Somerset CC","Outside London","Unknown","55","55","39780","41200"
"In post","2022","Digital, Data & Technology","South and West Derbyshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Hampshire","Outside London","Heterosexual / straight","175","170","38200","36190"
"In post","2022","Digital, Data & Technology","South Hampshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Hampshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Hampshire","Outside London","Unknown","50","45","40280","36840"
"In post","2022","Digital, Data & Technology","South Lanarkshire","Outside London","Heterosexual / straight","130","130","40930","38500"
"In post","2022","Digital, Data & Technology","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Lanarkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Lanarkshire","Outside London","Unknown","100","95","40710","38500"
"In post","2022","Digital, Data & Technology","South Nottinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Teesside","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southampton","Outside London","Heterosexual / straight","70","65","38660","32760"
"In post","2022","Digital, Data & Technology","Southampton","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southampton","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southend-on-Sea","Outside London","Heterosexual / straight","155","150","39260","35980"
"In post","2022","Digital, Data & Technology","Southend-on-Sea","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Southend-on-Sea","Outside London","Undeclared","35","35","37330","40180"
"In post","2022","Digital, Data & Technology","Southend-on-Sea","Outside London","Unknown","75","70","36730","33370"
"In post","2022","Digital, Data & Technology","Staffordshire CC","Outside London","Heterosexual / straight","110","110","37080","33300"
"In post","2022","Digital, Data & Technology","Staffordshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Staffordshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Staffordshire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Stoke-on-Trent","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Suffolk CC","Outside London","Heterosexual / straight","40","40","30170","29510"
"In post","2022","Digital, Data & Technology","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Suffolk CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Suffolk CC","Outside London","Unknown","30","30","30830","29270"
"In post","2022","Digital, Data & Technology","Sunderland","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Sunderland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Swansea","Outside London","Heterosexual / straight","640","625","39510","38550"
"In post","2022","Digital, Data & Technology","Swansea","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Swansea","Outside London","Undeclared","170","165","40380","40070"
"In post","2022","Digital, Data & Technology","Swansea","Outside London","Unknown","110","110","39120","34790"
"In post","2022","Digital, Data & Technology","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Telford and Wrekin","Outside London","Heterosexual / straight","255","245","43940","40520"
"In post","2022","Digital, Data & Technology","Telford and Wrekin","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Telford and Wrekin","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Telford and Wrekin","Outside London","Unknown","90","85","44840","40520"
"In post","2022","Digital, Data & Technology","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tower Hamlets","London","Heterosexual / straight","825","810","52400","54700"
"In post","2022","Digital, Data & Technology","Tower Hamlets","London","LGBO","100","100","50690","54700"
"In post","2022","Digital, Data & Technology","Tower Hamlets","London","Undeclared","110","105","53830","54700"
"In post","2022","Digital, Data & Technology","Tower Hamlets","London","Unknown","220","215","50710","53100"
"In post","2022","Digital, Data & Technology","Tyneside","Outside London","Heterosexual / straight","1390","1335","42810","39950"
"In post","2022","Digital, Data & Technology","Tyneside","Outside London","LGBO","85","85","39610","35240"
"In post","2022","Digital, Data & Technology","Tyneside","Outside London","Undeclared","155","150","44620","40520"
"In post","2022","Digital, Data & Technology","Tyneside","Outside London","Unknown","480","465","40400","36470"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","40","35","40860","37300"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","Outside London","Heterosexual / straight","40","40","37550","31990"
"In post","2022","Digital, Data & Technology","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","Outside London","Heterosexual / straight","105","100","42960","45480"
"In post","2022","Digital, Data & Technology","Warrington","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","Outside London","Heterosexual / straight","110","105","40690","35980"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","Outside London","Unknown","70","65","41240","40180"
"In post","2022","Digital, Data & Technology","Westminster","London","Heterosexual / straight","1485","1455","47980","43500"
"In post","2022","Digital, Data & Technology","Westminster","London","LGBO","140","140","50750","53130"
"In post","2022","Digital, Data & Technology","Westminster","London","Undeclared","235","230","47930","43680"
"In post","2022","Digital, Data & Technology","Westminster","London","Unknown","410","405","48160","43850"
"In post","2022","Digital, Data & Technology","Wiltshire","Outside London","Heterosexual / straight","435","420","36470","33300"
"In post","2022","Digital, Data & Technology","Wiltshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","Outside London","Undeclared","85","85","39430","36460"
"In post","2022","Digital, Data & Technology","Wiltshire","Outside London","Unknown","35","35","41650","40000"
"In post","2022","Digital, Data & Technology","Wirral","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","Outside London","Heterosexual / straight","35","35","38830","33730"
"In post","2022","Digital, Data & Technology","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","Outside London","Heterosexual / straight","100","100","41000","39260"
"In post","2022","Digital, Data & Technology","York","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","510","485","39440","34400"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","60","60","39700","34170"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","30","30","33830","27750"
"In post","2022","Finance","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","Outside London","Heterosexual / straight","30","30","37220","33000"
"In post","2022","Finance","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","Heterosexual / straight","155","145","36210","33530"
"In post","2022","Finance","Birmingham","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","Unknown","55","55","34580","31220"
"In post","2022","Finance","Blackpool","Outside London","Heterosexual / straight","270","250","36370","35310"
"In post","2022","Finance","Blackpool","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Blackpool","Outside London","Undeclared","35","35","32260","31990"
"In post","2022","Finance","Blackpool","Outside London","Unknown","60","55","37680","35310"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","Heterosexual / straight","95","80","23940","21880"
"In post","2022","Finance","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","Undeclared","30","25","23720","22080"
"In post","2022","Finance","Bradford","Outside London","Unknown","110","85","23010","21250"
"In post","2022","Finance","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","Heterosexual / straight","135","130","40800","36640"
"In post","2022","Finance","Bristol, City of","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","Unknown","30","30","40670","40080"
"In post","2022","Finance","Buckinghamshire","Outside London","Heterosexual / straight","115","110","39540","35300"
"In post","2022","Finance","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Buckinghamshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Buckinghamshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Finance","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","Heterosexual / straight","45","45","37740","35480"
"In post","2022","Finance","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","Unknown","5","5","[c]","[c]"
