"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning Inspectors","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Yorkshire","Sheffield","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Durham","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","South West Wales","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","20","20","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","30","30","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","15","15","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","20","20","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","20","20","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","10","10","[c]","[c]"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","15","15","[c]","[c]"
"In post","2022","Policy","Cheshire","Cheshire East","Female","15","15","[c]","[c]"
"In post","2022","Policy","Cheshire","Cheshire East","Male","20","20","[c]","[c]"
"In post","2022","Policy","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cheshire","Warrington","Female","20","20","[c]","[c]"
"In post","2022","Policy","Cheshire","Warrington","Male","20","20","[c]","[c]"
"In post","2022","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","15","15","[c]","[c]"
"In post","2022","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Policy","Cumbria","East Cumbria","Female","10","10","[c]","[c]"
"In post","2022","Policy","Cumbria","East Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Policy","Cumbria","West Cumbria","Female","10","10","[c]","[c]"
"In post","2022","Policy","Cumbria","West Cumbria","Male","5","5","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","Female","165","155","38900","36500"
"In post","2022","Policy","Derbyshire and Nottinghamshire","Nottingham","Male","90","90","41440","36740"
"In post","2022","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Devon","Devon CC","Female","40","40","41400","37800"
"In post","2022","Policy","Devon","Devon CC","Male","25","25","[c]","[c]"
"In post","2022","Policy","Devon","Plymouth","Female","15","15","[c]","[c]"
"In post","2022","Policy","Devon","Plymouth","Male","5","5","[c]","[c]"
"In post","2022","Policy","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Dorset","Male","5","5","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Dorset and Somerset","Somerset CC","Male","10","10","[c]","[c]"
"In post","2022","Policy","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","Cambridgeshire CC","Female","35","30","40540","36190"
"In post","2022","Policy","East Anglia","Cambridgeshire CC","Male","30","30","47420","43590"
"In post","2022","Policy","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","Norwich and East Norfolk","Female","20","20","[c]","[c]"
"In post","2022","Policy","East Anglia","Norwich and East Norfolk","Male","20","20","[c]","[c]"
"In post","2022","Policy","East Anglia","Peterborough","Female","10","10","[c]","[c]"
"In post","2022","Policy","East Anglia","Peterborough","Male","10","10","[c]","[c]"
"In post","2022","Policy","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","Suffolk CC","Male","5","5","[c]","[c]"
"In post","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","Female","675","635","43130","38160"
"In post","2022","Policy","East Wales","Cardiff and Vale of Glamorgan","Male","505","495","46960","41980"
"In post","2022","Policy","East Wales","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2022","Policy","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Wales","Monmouthshire and Newport","Female","75","70","39980","39910"
"In post","2022","Policy","East Wales","Monmouthshire and Newport","Male","50","50","47090","40710"
"In post","2022","Policy","East Wales","Powys","Female","35","35","40210","38160"
"In post","2022","Policy","East Wales","Powys","Male","10","10","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","City of Edinburgh","Female","60","60","43850","39500"
"In post","2022","Policy","Eastern Scotland","City of Edinburgh","Male","40","40","42140","36360"
"In post","2022","Policy","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","Southend-on-Sea","Female","35","30","44870","40520"
"In post","2022","Policy","Essex","Southend-on-Sea","Male","25","25","[c]","[c]"
"In post","2022","Policy","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","70","70","39920","37530"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","60","60","48360","41790"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","455","430","39780","36500"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","285","275","40950","36970"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","15","10","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","10","10","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","15","10","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","20","20","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","30","25","[c]","[c]"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Greater Manchester","Greater Manchester South West","Female","170","165","41420","37290"
"In post","2022","Policy","Greater Manchester","Greater Manchester South West","Male","170","165","44670","38240"
"In post","2022","Policy","Greater Manchester","Manchester","Female","375","360","39950","36500"
"In post","2022","Policy","Greater Manchester","Manchester","Male","255","255","41060","36500"
"In post","2022","Policy","Hampshire and Isle of Wight","Central Hampshire","Female","50","45","39660","40260"
"In post","2022","Policy","Hampshire and Isle of Wight","Central Hampshire","Male","20","20","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","Portsmouth","Female","35","35","33530","33300"
"In post","2022","Policy","Hampshire and Isle of Wight","Portsmouth","Male","10","10","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","South Hampshire","Female","25","25","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","South Hampshire","Male","25","25","[c]","[c]"
"In post","2022","Policy","Hampshire and Isle of Wight","Southampton","Female","85","85","37530","33350"
"In post","2022","Policy","Hampshire and Isle of Wight","Southampton","Male","80","80","41890","40840"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","25","25","[c]","[c]"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","25","25","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","Hackney and Newham","Female","135","125","55600","58600"
"In post","2022","Policy","Inner London - East","Hackney and Newham","Male","130","125","57380","62120"
"In post","2022","Policy","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","Lambeth","Female","10","10","[c]","[c]"
"In post","2022","Policy","Inner London - East","Lambeth","Male","5","5","[c]","[c]"
"In post","2022","Policy","Inner London - East","Lewisham and Southwark","Female","15","15","[c]","[c]"
"In post","2022","Policy","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","Tower Hamlets","Female","120","115","46580","41750"
"In post","2022","Policy","Inner London - East","Tower Hamlets","Male","125","120","52730","53200"
"In post","2022","Policy","Inner London - West","Camden and City of London","Female","50","45","56170","52750"
"In post","2022","Policy","Inner London - West","Camden and City of London","Male","55","50","62460","57430"
"In post","2022","Policy","Inner London - West","Wandsworth","Female","5","5","[c]","[c]"
"In post","2022","Policy","Inner London - West","Wandsworth","Male","5","5","[c]","[c]"
"In post","2022","Policy","Inner London - West","Westminster","Female","10835","10435","48720","45940"
"In post","2022","Policy","Inner London - West","Westminster","Male","9350","9260","50450","52500"
"In post","2022","Policy","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","East Kent","Male","5","5","[c]","[c]"
"In post","2022","Policy","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","Blackpool","Female","5","5","[c]","[c]"
"In post","2022","Policy","Lancashire","Blackpool","Male","5","5","[c]","[c]"
"In post","2022","Policy","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","Lancaster and Wyre","Female","30","25","[c]","[c]"
"In post","2022","Policy","Lancashire","Lancaster and Wyre","Male","5","5","[c]","[c]"
"In post","2022","Policy","Lancashire","Mid Lancashire","Female","35","35","42730","40520"
"In post","2022","Policy","Lancashire","Mid Lancashire","Male","25","25","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lincolnshire","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Policy","Lincolnshire","Lincolnshire CC","Male","5","5","[c]","[c]"
"In post","2022","Policy","Merseyside","East Merseyside","Female","25","25","[c]","[c]"
"In post","2022","Policy","Merseyside","East Merseyside","Male","15","15","[c]","[c]"
"In post","2022","Policy","Merseyside","Liverpool","Female","85","80","42380","37660"
"In post","2022","Policy","Merseyside","Liverpool","Male","70","70","40790","37450"
"In post","2022","Policy","Merseyside","Sefton","Female","30","25","[c]","[c]"
"In post","2022","Policy","Merseyside","Sefton","Male","25","25","[c]","[c]"
"In post","2022","Policy","Merseyside","Wirral","Female","15","15","[c]","[c]"
"In post","2022","Policy","Merseyside","Wirral","Male","5","5","[c]","[c]"
"In post","2022","Policy","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2022","Policy","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North Yorkshire","North Yorkshire CC","Female","20","20","[c]","[c]"
"In post","2022","Policy","North Yorkshire","North Yorkshire CC","Male","25","20","[c]","[c]"
"In post","2022","Policy","North Yorkshire","York","Female","210","200","38180","35900"
"In post","2022","Policy","North Yorkshire","York","Male","175","175","38800","35900"
"In post","2022","Policy","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Ards and North Down","Female","5","5","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Belfast","Female","35","35","40500","36720"
"In post","2022","Policy","Northern Ireland","Belfast","Male","30","30","43840","37910"
"In post","2022","Policy","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Lisburn and Castlereagh","Male","5","5","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Sunderland","Male","10","10","[c]","[c]"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Tyneside","Female","150","140","41340","38450"
"In post","2022","Policy","Northumberland, and Tyne and Wear","Tyneside","Male","135","135","42530","37610"
"In post","2022","Policy","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
