"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Central Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","EO","10","10","25020","24830"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","G6","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","G7","40","35","49250","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","HEO","35","35","30940","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","SEO","25","25","37450","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Dudley","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Walsall","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","EO","40","40","25010","24830"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","G6","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","G7","40","40","48620","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","HEO","75","75","30430","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","SEO","35","35","37410","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Isle of Anglesey","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","South West Wales","G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Bradford","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Bradford","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","G6","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","G7","20","20","49220","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","HEO","20","20","31580","30850"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","SEO","30","30","37330","37070"
"In post","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Bedford","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Bedford","EO","20","15","28990","26780"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","15","15","27870","26780"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","10","10","30780","30830"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","40","35","29460","30130"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Luton","EO","10","10","26830","26520"
"In post","2022","Department for Transport","Bedfordshire and Hertfordshire","Luton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","15","15","26740","26830"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","25","25","27390","26700"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","10","10","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","10","5","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","20","20","27360","26780"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Cheshire East","EO","10","10","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Cheshire West and Chester","EO","10","10","26670","26470"
"In post","2022","Department for Transport","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","20","15","25450","26840"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","20","20","27800","26780"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","15","15","35170","35730"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cumbria","East Cumbria","AO","10","10","26900","27930"
"In post","2022","Department for Transport","Cumbria","East Cumbria","EO","20","15","29930","28250"
"In post","2022","Department for Transport","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cumbria","East Cumbria","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cumbria","West Cumbria","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","AO","15","15","26380","27930"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","EO","20","20","28430","26780"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","G7","10","10","73780","77220"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","15","15","26770","26780"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","AO","25","25","21840","21840"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","EO","70","65","26480","26470"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","G7","35","35","54110","51560"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","HEO","75","75","31780","31410"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","SEO","85","80","41950","41090"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","40","35","27420","26780"
"In post","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Devon","Devon CC","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Devon","Devon CC","EO","35","30","27710","26780"
"In post","2022","Department for Transport","Devon","Devon CC","HEO","10","10","[c]","[c]"
"In post","2022","Department for Transport","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Devon","Plymouth","AO","15","15","26250","26830"
"In post","2022","Department for Transport","Devon","Plymouth","EO","20","20","28270","26780"
"In post","2022","Department for Transport","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Devon","Plymouth","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Devon","Plymouth","SEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Devon","Torbay","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","10","10","25870","26830"
"In post","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","20","20","27610","26780"
"In post","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Dorset","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Somerset CC","AO","10","10","27490","27930"
"In post","2022","Department for Transport","Dorset and Somerset","Somerset CC","EO","15","15","27730","26780"
"In post","2022","Department for Transport","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Cambridgeshire CC","AO","10","10","26270","26830"
"In post","2022","Department for Transport","East Anglia","Cambridgeshire CC","EO","15","15","27430","26700"
"In post","2022","Department for Transport","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","North and West Norfolk","EO","10","10","26570","26740"
"In post","2022","Department for Transport","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Norwich and East Norfolk","AO","10","10","26880","26830"
"In post","2022","Department for Transport","East Anglia","Norwich and East Norfolk","EO","25","25","27720","26780"
"In post","2022","Department for Transport","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Norwich and East Norfolk","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Peterborough","AO","10","10","27080","27930"
"In post","2022","Department for Transport","East Anglia","Peterborough","EO","15","15","27860","26780"
"In post","2022","Department for Transport","East Anglia","Peterborough","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Suffolk CC","AO","10","10","27080","27930"
"In post","2022","Department for Transport","East Anglia","Suffolk CC","EO","35","30","27730","26780"
"In post","2022","Department for Transport","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Anglia","Suffolk CC","HEO","10","10","31980","31380"
"In post","2022","Department for Transport","East Anglia","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","AO","15","15","22410","22840"
"In post","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","EO","25","25","26810","26780"
"In post","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","SEO","10","10","49090","44530"
"In post","2022","Department for Transport","East Wales","Flintshire and Wrexham","AO","15","15","25410","26830"
"In post","2022","Department for Transport","East Wales","Flintshire and Wrexham","EO","20","15","28690","26780"
"In post","2022","Department for Transport","East Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Flintshire and Wrexham","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Monmouthshire and Newport","AO","10","10","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Monmouthshire and Newport","EO","25","20","29180","26780"
"In post","2022","Department for Transport","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AO","30","25","24700","26840"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","20","20","28610","26780"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G7","10","10","[c]","[c]"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","15","15","35100","35380"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO","15","15","52770","57040"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","15","15","27110","27930"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","15","15","27360","26580"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","20","20","29020","26780"
"In post","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","City of Edinburgh","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","City of Edinburgh","EO","10","10","26820","26780"
"In post","2022","Department for Transport","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","EO","10","10","26950","26780"
"In post","2022","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","EO","10","10","26590","26700"
"In post","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Falkirk","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","AO","10","10","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","EO","10","10","27690","26780"
"In post","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","West Lothian","AO","10","10","25390","27930"
"In post","2022","Department for Transport","Eastern Scotland","West Lothian","EO","15","15","29690","29460"
"In post","2022","Department for Transport","Eastern Scotland","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Eastern Scotland","West Lothian","HEO","10","10","33720","33350"
"In post","2022","Department for Transport","Eastern Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Haven Gateway","EO","15","10","26790","26740"
"In post","2022","Department for Transport","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Haven Gateway","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Haven Gateway","SEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Thames Gateway","EO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Essex","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Heart of Essex","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Essex","Heart of Essex","EO","25","20","27900","26780"
"In post","2022","Department for Transport","Essex","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","Thurrock","EO","10","5","[c]","[c]"
"In post","2022","Department for Transport","Essex","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex","West Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","30","25","27390","26700"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","70","65","21860","21840"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","100","95","27030","26710"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","15","15","67040","66770"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","25","25","53710","50980"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","120","115","33320","32180"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","80","75","41980","41650"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","10","10","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","20","20","27940","26780"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","15","10","27060","26700"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","20","15","27140","26740"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North East","AO","15","10","21840","21840"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North East","EO","50","50","27950","26780"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North East","HEO","10","10","33010","33090"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North West","AO","10","5","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North West","EO","25","25","26550","26470"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester South East","AO","10","10","26900","26830"
"In post","2022","Department for Transport","Greater Manchester","Greater Manchester South East","EO","15","15","27290","26780"
