"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G7","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G7","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","HEO","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","HEO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","EO","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","EO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G7","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G7","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","HEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","AO","Female","70","60","22480","21260"
"In post","2022","Other ethnicity","Department for Work and Pensions","AO","Male","55","50","21650","21260"
"In post","2022","Other ethnicity","Department for Work and Pensions","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","EO","Female","175","160","29430","29660"
"In post","2022","Other ethnicity","Department for Work and Pensions","EO","Male","110","110","29120","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G7","Male","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","HEO","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","HEO","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","EO","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G6","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G6","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G7","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","HEO","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","HEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SEO","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SEO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Female","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AO","Female","30","25","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AO","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","EO","Female","35","30","28710","28240"
"In post","2022","Other ethnicity","HM Revenue and Customs","EO","Male","30","30","28700","26820"
"In post","2022","Other ethnicity","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G7","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G7","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","HEO","Female","35","35","34950","33370"
"In post","2022","Other ethnicity","HM Revenue and Customs","HEO","Male","35","35","35300","33370"
"In post","2022","Other ethnicity","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SEO","Female","20","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SEO","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","EO","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","HEO","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","SEO","Unknown","[c]","[c]","[c]","[c]"
