"Status","Year","Disability","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","UK Export Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","Female","170","135","31050","27570"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","Male","115","95","29960","25340"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","Female","180","165","33410","30810"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","Male","95","90","36090","34980"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Wales","Female","205","190","38980","38160"
"In post","2022","Declared disabled","Welsh Government","Wales","Male","145","135","40250","38160"
"In post","2022","Declared disabled","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Female","205","180","39120","33310"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Male","105","105","43000","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","Female","250","210","40700","33120"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","Male","110","110","48420","53050"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","Female","2130","1955","49520","51250"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","Male","1250","1225","50940","51250"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","Female","160","140","38990","32420"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","Male","80","75","43830","48830"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Female","460","415","37660","30130"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Male","230","225","43780","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Female","300","270","41440","32740"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Male","150","145","47430","53050"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","Female","155","140","41720","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","Male","85","85","45610","49580"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","Female","180","165","37330","32370"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","Male","90","85","48680","51470"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","Female","265","240","39340","38000"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","Male","120","120","46200","48830"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","Female","440","395","39790","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","Male","225","220","45080","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","Female","50","45","45270","39360"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","Male","40","40","43230","38370"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","London","Female","1685","1645","50340","54700"
"In post","2022","Declared non-disabled","Cabinet Office","London","Male","1610","1605","56070","54700"
"In post","2022","Declared non-disabled","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","North East (England)","Female","195","180","28950","25550"
"In post","2022","Declared non-disabled","Cabinet Office","North East (England)","Male","95","95","32400","30160"
"In post","2022","Declared non-disabled","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","North West (England)","Female","235","225","41990","38330"
"In post","2022","Declared non-disabled","Cabinet Office","North West (England)","Male","140","140","43310","38330"
"In post","2022","Declared non-disabled","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Scotland","Female","90","85","40250","33000"
"In post","2022","Declared non-disabled","Cabinet Office","Scotland","Male","70","65","41690","32650"
"In post","2022","Declared non-disabled","Cabinet Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","South East (England)","Female","45","45","34730","33300"
"In post","2022","Declared non-disabled","Cabinet Office","South East (England)","Male","45","40","45910","36460"
"In post","2022","Declared non-disabled","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","South West (England)","Female","60","55","43330","40580"
"In post","2022","Declared non-disabled","Cabinet Office","South West (England)","Male","55","55","50680","49700"
"In post","2022","Declared non-disabled","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Female","80","75","42960","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Male","70","65","40500","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Wales","Female","35","30","38760","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Wales","Male","30","30","40980","37300"
"In post","2022","Declared non-disabled","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","West Midlands (England)","Female","50","50","48460","37800"
"In post","2022","Declared non-disabled","Cabinet Office","West Midlands (England)","Male","45","45","58410","49850"
"In post","2022","Declared non-disabled","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","Female","250","235","36100","33300"
"In post","2022","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","Male","200","195","39630","33300"
"In post","2022","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Female","125","115","54920","47940"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Male","155","155","67410","57250"
"In post","2022","Declared non-disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","Scotland","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","North West (England)","Female","100","90","33010","29160"
"In post","2022","Declared non-disabled","Charity Commission","North West (England)","Male","70","70","33660","29160"
"In post","2022","Declared non-disabled","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Female","330","315","57800","55860"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Male","340","335","63460","58390"
"In post","2022","Declared non-disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Scotland","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Scotland","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","70","65","31440","30950"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","55","50","34970","33910"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","Female","70","65","34650","32730"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","Male","50","50","38860","39080"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Female","2110","2030","48440","45290"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Male","2115","2090","51200","53380"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Female","70","65","31090","30950"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Male","40","40","36130","33000"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Female","215","205","34940","32230"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Male","190","185","39790","36950"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","Female","135","125","35660","30940"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","Male","150","145","40870","36450"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Female","105","100","34820","34390"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Male","75","70","37720","36420"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Female","715","660","38700","38200"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Male","1140","1105","41750","39750"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","Female","1095","995","32910","27980"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","Male","935","910","40660","39910"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","250","240","35660","31000"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","210","200","36780","34390"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","60","60","35340","35830"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","45","45","37570","36740"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Female","765","745","47060","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Male","620","615","48940","51730"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North West (England)","Female","40","40","40850","36960"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North West (England)","Male","50","50","42510","34530"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Scotland","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Wales","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Wales","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","East Midlands (England)","Female","135","125","42520","37100"
"In post","2022","Declared non-disabled","Department for Education","East Midlands (England)","Male","95","90","47070","49860"
"In post","2022","Declared non-disabled","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","East of England","Female","35","35","51510","50790"
"In post","2022","Declared non-disabled","Department for Education","East of England","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","London","Female","980","920","51110","53420"
"In post","2022","Declared non-disabled","Department for Education","London","Male","615","605","53520","54160"
"In post","2022","Declared non-disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","North East (England)","Female","385","360","38660","36500"
"In post","2022","Declared non-disabled","Department for Education","North East (England)","Male","215","210","41580","37100"
"In post","2022","Declared non-disabled","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","North West (England)","Female","400","380","43240","37100"
"In post","2022","Declared non-disabled","Department for Education","North West (England)","Male","320","320","43200","37100"
"In post","2022","Declared non-disabled","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
