"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Other","London","15","15","42550","38600"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Policy","London","465","460","36630","35700"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Policy","Overseas","165","165","34790","33230"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Policy","Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Policy","South East (England)","5","5","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","London","25","25","39030","38600"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","10","10","31090","33930"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","10","10","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Property","London","10","10","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Property","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Property","South East (England)","40","40","25000","24080"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Security","London","10","10","32780","30380"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Security","South East (England)","35","35","26340","26560"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","London","20","20","32590","29870"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","London","15","15","34170","30600"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","South West (England)","90","90","29550","27130"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Finance","London","10","10","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Human Resources","East Midlands (England)","10","10","31610","27130"
"In post","2022","20-29","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","North East (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","South West (England)","10","10","27800","27130"
"In post","2022","20-29","HM Land Registry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Operational Delivery","East Midlands (England)","140","135","25030","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","East of England","30","30","24720","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","London","30","30","29410","30600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","North East (England)","150","150","24690","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","North West (England)","140","140","24900","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","South West (England)","140","140","24660","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","Wales","115","115","24820","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","West Midlands (England)","90","90","24470","22600"
"In post","2022","20-29","HM Land Registry","Operational Delivery","Yorkshire and The Humber","65","65","24650","22600"
"In post","2022","20-29","HM Land Registry","Other","London","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","North West (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Commercial","North West (England)","10","10","33390","33220"
"In post","2022","20-29","HM Revenue and Customs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","London","15","15","40110","37930"
"In post","2022","20-29","HM Revenue and Customs","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","East of England","20","20","32380","33080"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","London","55","55","40770","37930"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","North East (England)","65","65","35140","33370"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","North West (England)","75","75","34240","33370"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","15","15","33150","33080"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","Scotland","25","25","33520","33080"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","South East (England)","20","20","33680","33080"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","South West (England)","20","20","30780","26820"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","50","45","34560","33370"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","35","35","31330","33080"
"In post","2022","20-29","HM Revenue and Customs","Economics","London","50","50","43880","37930"
"In post","2022","20-29","HM Revenue and Customs","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Economics","North West (England)","30","30","34470","33370"
"In post","2022","20-29","HM Revenue and Customs","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","East of England","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","London","25","25","39310","37610"
"In post","2022","20-29","HM Revenue and Customs","Finance","North East (England)","15","15","36420","36770"
"In post","2022","20-29","HM Revenue and Customs","Finance","North West (England)","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","Scotland","40","30","21560","21250"
"In post","2022","20-29","HM Revenue and Customs","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Finance","Yorkshire and The Humber","20","20","28450","26590"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","East Midlands (England)","15","15","34810","33370"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","London","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","North East (England)","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","North West (England)","30","30","31330","32980"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","London","30","30","36940","37610"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","North East (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","North West (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","Scotland","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Legal","East Midlands (England)","35","35","29710","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","East of England","35","30","25810","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","London","170","170","34900","31020"
"In post","2022","20-29","HM Revenue and Customs","Legal","North East (England)","20","20","27750","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","North West (England)","85","85","29640","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","Northern Ireland","10","10","26710","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","Scotland","20","20","27790","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","South East (England)","30","30","27760","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","South West (England)","25","25","29700","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","Wales","15","15","28200","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","West Midlands (England)","20","20","28390","26820"
"In post","2022","20-29","HM Revenue and Customs","Legal","Yorkshire and The Humber","35","35","28670","26820"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","East Midlands (England)","245","240","26920","26590"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","East of England","10","10","31740","28910"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","London","170","165","32700","31020"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","North East (England)","700","680","24900","22010"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","North West (England)","895","875","24820","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","Northern Ireland","160","155","23470","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","Scotland","620","600","24090","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","South East (England)","40","40","22820","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","South West (England)","130","130","25090","22040"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","Wales","385","375","24880","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","West Midlands (England)","335","330","24580","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","425","410","24470","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","London","20","20","38230","37930"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","North West (England)","25","25","36450","33370"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Policy","London","60","60","45170","43430"
"In post","2022","20-29","HM Revenue and Customs","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Policy","North West (England)","10","10","34840","33220"
"In post","2022","20-29","HM Revenue and Customs","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","London","25","25","43400","43430"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","North East (England)","65","60","34770","33370"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","North West (England)","65","65","37740","40160"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","Scotland","15","15","38780","40180"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","West Midlands (England)","25","25","35080","33370"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","10","10","34220","33080"
"In post","2022","20-29","HM Revenue and Customs","Property","East Midlands (England)","25","25","30430","26730"
"In post","2022","20-29","HM Revenue and Customs","Property","East of England","15","15","30660","27650"
"In post","2022","20-29","HM Revenue and Customs","Property","London","105","105","33910","31130"
"In post","2022","20-29","HM Revenue and Customs","Property","North East (England)","40","40","27750","26030"
"In post","2022","20-29","HM Revenue and Customs","Property","North West (England)","65","65","29800","28250"
"In post","2022","20-29","HM Revenue and Customs","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Property","South East (England)","15","15","32300","26030"
"In post","2022","20-29","HM Revenue and Customs","Property","South West (England)","45","45","30410","26450"
"In post","2022","20-29","HM Revenue and Customs","Property","Wales","25","25","27340","26880"
"In post","2022","20-29","HM Revenue and Customs","Property","West Midlands (England)","35","35","29710","29320"
"In post","2022","20-29","HM Revenue and Customs","Property","Yorkshire and The Humber","40","35","29560","26030"
"In post","2022","20-29","HM Revenue and Customs","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Security","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Security","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Social Research","London","25","25","37910","37610"
"In post","2022","20-29","HM Revenue and Customs","Social Research","North West (England)","10","10","35550","33220"
"In post","2022","20-29","HM Revenue and Customs","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Statistics","London","50","50","40450","37930"
"In post","2022","20-29","HM Revenue and Customs","Statistics","North East (England)","10","10","35510","31900"
"In post","2022","20-29","HM Revenue and Customs","Statistics","North West (England)","60","60","34780","33370"
"In post","2022","20-29","HM Revenue and Customs","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Tax","East Midlands (England)","355","350","29350","26820"
"In post","2022","20-29","HM Revenue and Customs","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Tax","London","320","320","40240","37610"
"In post","2022","20-29","HM Revenue and Customs","Tax","North East (England)","575","560","26580","26590"
"In post","2022","20-29","HM Revenue and Customs","Tax","North West (England)","935","915","26780","26590"
"In post","2022","20-29","HM Revenue and Customs","Tax","Northern Ireland","195","190","25820","26590"
"In post","2022","20-29","HM Revenue and Customs","Tax","Scotland","400","390","26930","26590"
"In post","2022","20-29","HM Revenue and Customs","Tax","South East (England)","35","35","23800","21250"
"In post","2022","20-29","HM Revenue and Customs","Tax","South West (England)","75","70","40250","33370"
"In post","2022","20-29","HM Revenue and Customs","Tax","Wales","430","425","28080","26820"
"In post","2022","20-29","HM Revenue and Customs","Tax","West Midlands (England)","315","315","30540","26820"
"In post","2022","20-29","HM Revenue and Customs","Tax","Yorkshire and The Humber","550","535","28270","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","East Midlands (England)","95","90","32400","33080"
"In post","2022","20-29","HM Revenue and Customs","Unknown","East of England","20","20","25220","21250"
"In post","2022","20-29","HM Revenue and Customs","Unknown","London","375","375","41940","37610"
"In post","2022","20-29","HM Revenue and Customs","Unknown","North East (England)","150","145","27140","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","North West (England)","345","345","28450","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","Northern Ireland","35","35","26490","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","Scotland","100","100","27140","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","South East (England)","30","30","29850","26820"
"In post","2022","20-29","HM Revenue and Customs","Unknown","South West (England)","60","60","32890","33080"
"In post","2022","20-29","HM Revenue and Customs","Unknown","Wales","105","105","26460","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","West Midlands (England)","120","120","27450","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","Yorkshire and The Humber","160","155","26690","26590"
"In post","2022","20-29","HM Treasury","Communications","London","20","20","38110","36390"
"In post","2022","20-29","HM Treasury","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Economics","London","135","135","36060","32320"
"In post","2022","20-29","HM Treasury","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Finance","London","30","30","40090","34960"
"In post","2022","20-29","HM Treasury","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Human Resources","East of England","5","5","[c]","[c]"
"In post","2022","20-29","HM Treasury","Human Resources","London","15","15","37680","32320"
"In post","2022","20-29","HM Treasury","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","London","10","10","35310","33420"
"In post","2022","20-29","HM Treasury","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Operational Delivery","London","45","45","29610","26780"
"In post","2022","20-29","HM Treasury","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Other","London","5","5","[c]","[c]"
"In post","2022","20-29","HM Treasury","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Policy","London","710","705","39960","33780"
"In post","2022","20-29","HM Treasury","Policy","North East (England)","25","25","36550","29320"
"In post","2022","20-29","HM Treasury","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Tax","London","10","10","[c]","[c]"
"In post","2022","20-29","HM Treasury","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Commercial","London","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Communications","London","35","35","41910","41950"
"In post","2022","20-29","Home Office","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Digital, Data and Technology","London","170","170","39840","37760"
"In post","2022","20-29","Home Office","Digital, Data and Technology","North West (England)","65","65","34290","30980"
"In post","2022","20-29","Home Office","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Digital, Data and Technology","Yorkshire and The Humber","15","15","40080","37450"
"In post","2022","20-29","Home Office","Economics","London","110","110","41290","35050"
"In post","2022","20-29","Home Office","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Finance","London","20","20","44010","41950"
