"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","Heterosexual / straight","270","260","33700","28790"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","LGBO","40","40","32560","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","Undeclared","25","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","Unknown","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Buckinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","South Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Surrey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (North East)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","Heterosexual / straight","155","145","38590","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","LGBO","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","Undeclared","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","Unknown","25","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Plymouth","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","Heterosexual / straight","50","50","40120","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Coventry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Walsall","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Warwickshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Worcestershire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Bradford","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Leeds","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Sheffield","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Wakefield","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Tower Hamlets","Heterosexual / straight","380","375","45980","39250"
"In post","2022","Office of Gas and Electricity Markets","London","Tower Hamlets","LGBO","50","45","42520","33820"
"In post","2022","Office of Gas and Electricity Markets","London","Tower Hamlets","Undeclared","45","45","46090","45880"
"In post","2022","Office of Gas and Electricity Markets","London","Tower Hamlets","Unknown","265","260","54030","48200"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
