"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland Office","Policy","London","50","50","53130","54270"
"In post","2022","Northern Ireland Office","Policy","Outside London","45","45","42680","36720"
"In post","2022","Northern Ireland Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Outside London","15","15","37610","35930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","20","15","47640","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","20","15","38930","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","20","20","51320","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","55","55","44480","39660"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","30","30","40590","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","60","60","39760","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","85","85","65050","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","785","765","64940","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","15","15","60130","62810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","195","180","29630","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Other","London","40","40","37770","28880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","215","200","27830","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","50","50","46180","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","25","25","55010","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","30","30","43600","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Property","Outside London","10","10","30950","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","15","15","48840","42660"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","25","25","38590","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Statistics","London","10","10","44160","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","90","85","40640","39460"
"In post","2022","Office of Gas and Electricity Markets","Communications","London","35","30","48690","44910"
"In post","2022","Office of Gas and Electricity Markets","Communications","Outside London","15","15","34760","32480"
"In post","2022","Office of Gas and Electricity Markets","Corporate Finance","London","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Corporate Finance","Outside London","10","10","45380","42200"
"In post","2022","Office of Gas and Electricity Markets","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","70","70","50970","46000"
"In post","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","50","50","49850","45010"
"In post","2022","Office of Gas and Electricity Markets","Economics","London","35","35","47830","46710"
"In post","2022","Office of Gas and Electricity Markets","Economics","Outside London","15","15","47360","44090"
"In post","2022","Office of Gas and Electricity Markets","Finance","London","25","25","51680","50000"
"In post","2022","Office of Gas and Electricity Markets","Finance","Outside London","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Human Resources","London","15","15","57190","60000"
"In post","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","25","25","34410","35440"
"In post","2022","Office of Gas and Electricity Markets","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Legal","London","60","55","65060","66800"
"In post","2022","Office of Gas and Electricity Markets","Legal","Outside London","25","25","58700","54150"
"In post","2022","Office of Gas and Electricity Markets","Operational Delivery","London","40","40","33590","29040"
"In post","2022","Office of Gas and Electricity Markets","Operational Delivery","Outside London","150","150","28730","24250"
"In post","2022","Office of Gas and Electricity Markets","Other","London","380","375","48650","41000"
"In post","2022","Office of Gas and Electricity Markets","Other","Outside London","255","250","35990","31510"
"In post","2022","Office of Gas and Electricity Markets","Policy","London","60","60","37560","34240"
"In post","2022","Office of Gas and Electricity Markets","Policy","Outside London","30","30","37560","34000"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Science and Engineering","London","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","30","30","43820","38970"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","25","25","41210","39830"
"In post","2022","Office of Qualifications and Examinations Regulation","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","Outside London","10","10","31960","23720"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","Outside London","15","15","55150","50050"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","110","105","43960","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","20","20","49220","47270"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","40","40","49880","46660"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","15","15","39090","36750"
"In post","2022","Office of Qualifications and Examinations Regulation","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","Outside London","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","London","15","15","47110","38180"
"In post","2022","Office of Rail and Road","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","London","15","15","62020","63340"
"In post","2022","Office of Rail and Road","Economics","Outside London","10","10","50250","51310"
"In post","2022","Office of Rail and Road","Finance","London","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","London","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","London","10","10","66620","69750"
"In post","2022","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","London","75","70","57200","55940"
"In post","2022","Office of Rail and Road","Operational Delivery","Outside London","70","65","49200","51310"
"In post","2022","Office of Rail and Road","Policy","London","45","45","56590","55430"
"In post","2022","Office of Rail and Road","Policy","Outside London","25","25","55780","52500"
"In post","2022","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","London","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","Outside London","15","15","61950","58190"
"In post","2022","Office of Rail and Road","Statistics","London","15","10","49830","48700"
"In post","2022","Office of Rail and Road","Statistics","Outside London","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","20","20","45570","34260"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","London","15","15","45340","41750"
"In post","2022","Office of the Secretary of State for Scotland","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","70","70","48470","49860"
"In post","2022","Office of the Secretary of State for Wales","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","London","15","15","53440","48010"
"In post","2022","Office of the Secretary of State for Wales","Policy","Outside London","10","10","36660","30450"
"In post","2022","Scottish Government","Commercial","Outside London","110","105","32890","26900"
"In post","2022","Scottish Government","Communications","Outside London","40","40","39130","37710"
"In post","2022","Scottish Government","Digital, Data and Technology","Outside London","255","250","39620","36360"
"In post","2022","Scottish Government","Finance","Outside London","150","145","35880","32380"
"In post","2022","Scottish Government","Human Resources","Outside London","215","205","35580","35000"
"In post","2022","Scottish Government","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","Outside London","25","20","40880","34600"
"In post","2022","Scottish Government","Legal","Outside London","780","740","53480","53490"
"In post","2022","Scottish Government","Operational Delivery","Outside London","7535","7030","30230","30040"
"In post","2022","Scottish Government","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Other","Outside London","680","625","33380","31270"
"In post","2022","Scottish Government","Policy","Outside London","50","50","45200","46100"
"In post","2022","Scottish Government","Project Delivery","Outside London","30","30","47380","47490"
"In post","2022","Scottish Government","Property","Outside London","25","25","38660","37710"
"In post","2022","Scottish Government","Psychology","Outside London","70","70","37900","35000"
"In post","2022","Scottish Government","Security","Outside London","15","15","43840","40790"
"In post","2022","Scottish Government","Statistics","Outside London","25","25","38020","37710"
"In post","2022","Scottish Government","Unknown","London","15","15","50690","47100"
"In post","2022","Scottish Government","Unknown","Outside London","15285","14690","40120","35540"
"In post","2022","Scottish Government","Unknown","Overseas","15","15","70800","68670"
"In post","2022","The National Archives","Commercial","London","40","40","31440","24160"
"In post","2022","The National Archives","Communications","London","20","15","33960","29780"
"In post","2022","The National Archives","Digital, Data and Technology","London","115","115","41150","40540"
"In post","2022","The National Archives","Finance","London","15","15","47420","45000"
"In post","2022","The National Archives","Human Resources","London","20","20","38400","32460"
"In post","2022","The National Archives","Knowledge and Information Management","London","95","90","34980","31840"
"In post","2022","The National Archives","Operational Delivery","London","165","155","29600","26270"
"In post","2022","The National Archives","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Other","London","85","85","38870","34770"
"In post","2022","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","London","15","10","38280","34480"
"In post","2022","UK Export Finance","Communications","London","25","25","45660","41000"
"In post","2022","UK Export Finance","Digital, Data and Technology","London","40","35","53990","49280"
"In post","2022","UK Export Finance","Economics","London","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Finance","London","20","20","58780","50980"
"In post","2022","UK Export Finance","Human Resources","London","30","30","47220","41100"
"In post","2022","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","London","20","20","49890","44630"
"In post","2022","UK Export Finance","Legal","London","30","30","67510","75000"
"In post","2022","UK Export Finance","Operational Delivery","London","255","255","52650","46550"
"In post","2022","UK Export Finance","Operational Delivery","Outside London","25","25","45110","42920"
"In post","2022","UK Export Finance","Policy","London","15","15","57210","52900"
"In post","2022","UK Export Finance","Project Delivery","London","15","15","46520","41250"
"In post","2022","UK Export Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Outside London","35","35","43890","37210"
"In post","2022","UK Statistics Authority","Communications","London","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","Outside London","55","55","37100","36840"
"In post","2022","UK Statistics Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","London","30","30","47320","41320"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","635","620","41640","37500"
"In post","2022","UK Statistics Authority","Economics","London","30","30","47460","39840"
"In post","2022","UK Statistics Authority","Economics","Outside London","150","145","34130","30710"
"In post","2022","UK Statistics Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Finance","Outside London","50","45","33410","30210"
"In post","2022","UK Statistics Authority","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","London","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","Outside London","140","130","38040","32740"
"In post","2022","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","15","15","30660","30210"
"In post","2022","UK Statistics Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Delivery","London","60","60","42330","33710"
"In post","2022","UK Statistics Authority","Operational Delivery","Outside London","2985","2475","27260","23880"
"In post","2022","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Outside London","25","20","34880","30710"
"In post","2022","UK Statistics Authority","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","London","25","25","46680","41340"
"In post","2022","UK Statistics Authority","Policy","Outside London","50","50","35550","30710"
"In post","2022","UK Statistics Authority","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","Outside London","245","235","40970","36840"
"In post","2022","UK Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","Outside London","15","15","35970","36840"
"In post","2022","UK Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Outside London","55","55","37300","31000"
"In post","2022","UK Statistics Authority","Social Research","London","70","70","38950","33710"
"In post","2022","UK Statistics Authority","Social Research","Outside London","590","560","38810","38340"
"In post","2022","UK Statistics Authority","Statistics","London","85","80","49290","41340"
"In post","2022","UK Statistics Authority","Statistics","Outside London","500","485","42450","38340"
"In post","2022","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","London","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","London","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","London","25","20","37390","30400"
"In post","2022","UK Supreme Court","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","London","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Outside London","10","10","44560","40800"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Outside London","20","20","47210","46180"
"In post","2022","Water Services Regulation Authority","Economics","London","30","30","63720","60150"
"In post","2022","Water Services Regulation Authority","Economics","Outside London","10","10","54190","47810"
"In post","2022","Water Services Regulation Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Outside London","15","15","71590","65040"
"In post","2022","Water Services Regulation Authority","Human Resources","Outside London","15","10","41340","40000"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","London","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Outside London","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Outside London","25","25","36370","32050"
"In post","2022","Water Services Regulation Authority","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","London","15","15","72830","69820"
"In post","2022","Water Services Regulation Authority","Policy","Outside London","35","30","53280","51630"
"In post","2022","Water Services Regulation Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Outside London","15","15","45310","45000"
"In post","2022","Water Services Regulation Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","London","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Outside London","15","10","55940","55240"
"In post","2022","Water Services Regulation Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Communications","Outside London","155","145","40640","38160"
"In post","2022","Welsh Government","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Outside London","225","220","39110","38160"
"In post","2022","Welsh Government","Economics","Outside London","45","45","48450","44200"
"In post","2022","Welsh Government","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Finance","Outside London","345","325","43330","38160"
"In post","2022","Welsh Government","Human Resources","Outside London","200","185","35620","29430"
"In post","2022","Welsh Government","Internal Audit","Outside London","25","25","41720","38160"
"In post","2022","Welsh Government","Knowledge and Information Management","Outside London","115","110","34950","29430"
"In post","2022","Welsh Government","Legal","Outside London","165","155","57400","61440"
"In post","2022","Welsh Government","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Outside London","190","180","46690","47470"
"In post","2022","Welsh Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Operational Delivery","Outside London","1630","1530","37880","29430"
"In post","2022","Welsh Government","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Welsh Government","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Other","Outside London","640","605","43050","38160"
"In post","2022","Welsh Government","Planning","Outside London","75","70","44280","38160"
"In post","2022","Welsh Government","Policy","London","5","5","[c]","[c]"
"In post","2022","Welsh Government","Policy","Outside London","1650","1570","43630","38160"
"In post","2022","Welsh Government","Policy","Overseas","5","5","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Outside London","140","135","45830","40100"
"In post","2022","Welsh Government","Property","Outside London","65","60","40460","38160"
"In post","2022","Welsh Government","Science and Engineering","Outside London","70","65","49360","47470"
"In post","2022","Welsh Government","Social Research","Outside London","85","80","42670","40100"
"In post","2022","Welsh Government","Statistics","Outside London","90","85","41100","38160"
"In post","2022","Welsh Government","Tax","Outside London","5","5","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","15","15","51880","47470"
"In post","2022","Welsh Government","Veterinarian","Outside London","5","5","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","25","[c]","40320","38870"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","10","[c]","47110","45890"
"Leaver CS","2022","Attorney General's Departments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","London","195","[c]","58110","55000"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","150","[c]","54790","55610"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","40","[c]","25890","23770"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","145","[c]","24600","22200"
"Leaver CS","2022","Attorney General's Departments","Other","London","45","[c]","28420","27350"
"Leaver CS","2022","Attorney General's Departments","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","30","[c]","34940","35110"
"Leaver CS","2022","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","15","[c]","32960","25520"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","London","480","[c]","52650","54700"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","155","[c]","44130","33300"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","85","[c]","51060","40600"
"Leaver CS","2022","Chancellor's other departments","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","25","[c]","51930","47710"
"Leaver CS","2022","Chancellor's other departments","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","Outside London","15","[c]","30630","29160"
"Leaver CS","2022","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","30","[c]","32040","29160"
"Leaver CS","2022","Charity Commission","Policy","Outside London","[c]","[c]","[c]","[c]"
