"Status","Year","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","London","Undeclared","210","200","45760","40910"
"In post","2022","Tax","London","Unknown","715","680","41450","37930"
"In post","2022","Tax","Outside London","Heterosexual / straight","9995","9495","35350","33370"
"In post","2022","Tax","Outside London","LGBO","800","780","33070","33080"
"In post","2022","Tax","Outside London","Undeclared","1145","1065","38310","33370"
"In post","2022","Tax","Outside London","Unknown","5145","4890","29900","26820"
"In post","2022","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Heterosexual / straight","4235","4155","51720","54110"
"In post","2022","Unknown","London","LGBO","470","465","49750","54110"
"In post","2022","Unknown","London","Undeclared","550","540","50450","53360"
"In post","2022","Unknown","London","Unknown","3235","3200","47060","37610"
"In post","2022","Unknown","Outside London","Heterosexual / straight","13365","12870","39800","33370"
"In post","2022","Unknown","Outside London","LGBO","1195","1170","36130","31990"
"In post","2022","Unknown","Outside London","Undeclared","965","935","41030","36130"
"In post","2022","Unknown","Outside London","Unknown","7695","7390","37910","31540"
"In post","2022","Unknown","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Heterosexual / straight","160","160","42040","37300"
"In post","2022","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","305","300","35110","29250"
"In post","2022","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Outside London","Heterosexual / straight","265","255","43670","38390"
"In post","2022","Veterinarian","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Veterinarian","Outside London","Undeclared","70","65","46240","47550"
"In post","2022","Veterinarian","Outside London","Unknown","55","50","43810","38240"
"In post","2022","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outside London","Heterosexual / straight","225","[c]","38580","36500"
"Leaver CS","2022","Commercial","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outside London","Unknown","45","[c]","37490","32410"
"Leaver CS","2022","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Heterosexual / straight","125","[c]","41350","38530"
"Leaver CS","2022","Communications","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Unknown","60","[c]","40300","34300"
"Leaver CS","2022","Communications","Outside London","Heterosexual / straight","80","[c]","35750","33300"
"Leaver CS","2022","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outside London","Unknown","35","[c]","38620","35450"
"Leaver CS","2022","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outside London","Heterosexual / straight","125","[c]","27350","27570"
"Leaver CS","2022","Counter Fraud","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outside London","Undeclared","35","[c]","26250","26120"
"Leaver CS","2022","Counter Fraud","Outside London","Unknown","65","[c]","27870","27570"
"Leaver CS","2022","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","London","Heterosexual / straight","180","[c]","48080","42850"
"Leaver CS","2022","Digital, Data and Technology","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","London","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","London","Unknown","85","[c]","50070","45990"
"Leaver CS","2022","Digital, Data and Technology","Outside London","Heterosexual / straight","585","[c]","40280","38010"
"Leaver CS","2022","Digital, Data and Technology","Outside London","LGBO","45","[c]","33910","30830"
"Leaver CS","2022","Digital, Data and Technology","Outside London","Undeclared","105","[c]","39870","37190"
"Leaver CS","2022","Digital, Data and Technology","Outside London","Unknown","255","[c]","38570","36530"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","London","Heterosexual / straight","75","[c]","39720","34720"
"Leaver CS","2022","Economics","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","Heterosexual / straight","100","[c]","48040","41620"
"Leaver CS","2022","Finance","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","Heterosexual / straight","325","[c]","37000","33300"
"Leaver CS","2022","Finance","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","Undeclared","70","[c]","39140","35880"
"Leaver CS","2022","Finance","Outside London","Unknown","70","[c]","34740","30550"
"Leaver CS","2022","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","Heterosexual / straight","165","[c]","44800","39920"
"Leaver CS","2022","Human Resources","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","Heterosexual / straight","250","[c]","34720","30400"
"Leaver CS","2022","Human Resources","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","Undeclared","30","[c]","34270","29870"
"Leaver CS","2022","Human Resources","Outside London","Unknown","60","[c]","29190","27130"
"Leaver CS","2022","Human Resources","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","Heterosexual / straight","90","[c]","65810","75480"
"Leaver CS","2022","Inspector of Education and Training","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","Heterosexual / straight","40","[c]","33540","30500"
"Leaver CS","2022","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","Heterosexual / straight","50","[c]","29720","27370"
"Leaver CS","2022","Intelligence Analysis","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","Heterosexual / straight","70","[c]","43200","40690"
"Leaver CS","2022","Knowledge and Information Management","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outside London","Heterosexual / straight","210","[c]","32400","29270"
"Leaver CS","2022","Knowledge and Information Management","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outside London","Undeclared","35","[c]","31980","27740"
"Leaver CS","2022","Knowledge and Information Management","Outside London","Unknown","75","[c]","32700","29250"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Heterosexual / straight","180","[c]","55560","53590"
"Leaver CS","2022","Legal","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Unknown","50","[c]","65230","62520"
"Leaver CS","2022","Legal","Outside London","Heterosexual / straight","155","[c]","53240","55000"
"Leaver CS","2022","Legal","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outside London","Unknown","65","[c]","53990","55610"
"Leaver CS","2022","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","Heterosexual / straight","55","[c]","82150","88530"
"Leaver CS","2022","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outside London","Heterosexual / straight","230","[c]","53140","39030"
"Leaver CS","2022","Medicine","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outside London","Unknown","60","[c]","47500","34890"
"Leaver CS","2022","Medicine","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","London","Heterosexual / straight","2225","[c]","35340","31060"
"Leaver CS","2022","Operational Delivery","London","LGBO","185","[c]","33720","31060"
"Leaver CS","2022","Operational Delivery","London","Undeclared","395","[c]","35010","31060"
"Leaver CS","2022","Operational Delivery","London","Unknown","1015","[c]","35800","30850"
"Leaver CS","2022","Operational Delivery","Outside London","Heterosexual / straight","11085","[c]","26830","25880"
"Leaver CS","2022","Operational Delivery","Outside London","LGBO","895","[c]","25870","24920"
"Leaver CS","2022","Operational Delivery","Outside London","Undeclared","1220","[c]","27600","26120"
"Leaver CS","2022","Operational Delivery","Outside London","Unknown","4030","[c]","26000","22610"
"Leaver CS","2022","Operational Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Heterosexual / straight","225","[c]","23470","21840"
"Leaver CS","2022","Operational Delivery","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Undeclared","90","[c]","21880","21590"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","180","[c]","21740","21590"
"Leaver CS","2022","Operational Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","London","Heterosexual / straight","300","[c]","37990","31060"
"Leaver CS","2022","Other","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Other","London","Undeclared","45","[c]","36410","29230"
"Leaver CS","2022","Other","London","Unknown","140","[c]","43250","35050"
"Leaver CS","2022","Other","Outside London","Heterosexual / straight","1465","[c]","26110","21580"
"Leaver CS","2022","Other","Outside London","LGBO","70","[c]","24960","21500"
"Leaver CS","2022","Other","Outside London","Undeclared","210","[c]","26520","21580"
"Leaver CS","2022","Other","Outside London","Unknown","300","[c]","25960","21640"
"Leaver CS","2022","Other","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Unknown","30","[c]","41620","41600"
"Leaver CS","2022","Other","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","240","[c]","35950","33270"
"Leaver CS","2022","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","Heterosexual / straight","635","[c]","48490","48920"
"Leaver CS","2022","Policy","London","LGBO","90","[c]","43170","35700"
"Leaver CS","2022","Policy","London","Undeclared","185","[c]","49830","46070"
"Leaver CS","2022","Policy","London","Unknown","220","[c]","44550","39080"
"Leaver CS","2022","Policy","Outside London","Heterosexual / straight","285","[c]","44170","37310"
"Leaver CS","2022","Policy","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","Unknown","90","[c]","40400","35730"
"Leaver CS","2022","Policy","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Heterosexual / straight","115","[c]","51950","45200"
"Leaver CS","2022","Project Delivery","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","Heterosexual / straight","410","[c]","38870","37100"
"Leaver CS","2022","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","Undeclared","65","[c]","42430","40580"
"Leaver CS","2022","Project Delivery","Outside London","Unknown","95","[c]","38600","37940"
"Leaver CS","2022","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","Heterosexual / straight","245","[c]","34410","33300"
"Leaver CS","2022","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","Unknown","80","[c]","29910","26000"
"Leaver CS","2022","Property","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","Heterosexual / straight","195","[c]","41910","39690"
"Leaver CS","2022","Science and Engineering","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","Heterosexual / straight","770","[c]","37070","33680"
"Leaver CS","2022","Science and Engineering","Outside London","LGBO","45","[c]","35450","26370"
"Leaver CS","2022","Science and Engineering","Outside London","Undeclared","140","[c]","35870","34930"
"Leaver CS","2022","Science and Engineering","Outside London","Unknown","215","[c]","34690","32410"
"Leaver CS","2022","Science and Engineering","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Heterosexual / straight","55","[c]","33360","31510"
"Leaver CS","2022","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","Heterosexual / straight","420","[c]","32030","28820"
"Leaver CS","2022","Security","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","Undeclared","75","[c]","34040","39070"
"Leaver CS","2022","Security","Outside London","Unknown","105","[c]","29050","25610"
"Leaver CS","2022","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
