"Status","Year","Age","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared non-disabled","Undeclared","EO","1065","985","28540","27570"
"In post","2022","50-59","Declared non-disabled","Undeclared","G6/G7","430","420","60120","58340"
"In post","2022","50-59","Declared non-disabled","Undeclared","SCS level","30","30","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Undeclared","SEO/HEO","895","870","38430","37750"
"In post","2022","50-59","Declared non-disabled","Undeclared","Unknown","80","75","35410","34340"
"In post","2022","50-59","Declared non-disabled","Unknown","AA/AO","820","725","22230","21300"
"In post","2022","50-59","Declared non-disabled","Unknown","EO","600","565","28140","27570"
"In post","2022","50-59","Declared non-disabled","Unknown","G6/G7","340","330","60090","59000"
"In post","2022","50-59","Declared non-disabled","Unknown","SCS level","45","45","105170","93910"
"In post","2022","50-59","Declared non-disabled","Unknown","SEO/HEO","535","520","38570","36990"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","95","90","33970","37170"
"In post","2022","50-59","Declared non-disabled","White","AA/AO","20300","18260","22700","21260"
"In post","2022","50-59","Declared non-disabled","White","EO","20975","19430","27950","27570"
"In post","2022","50-59","Declared non-disabled","White","G6/G7","12290","11990","60630","59000"
"In post","2022","50-59","Declared non-disabled","White","SCS level","1660","1630","93620","84990"
"In post","2022","50-59","Declared non-disabled","White","SEO/HEO","22085","21350","38060","37100"
"In post","2022","50-59","Declared non-disabled","White","Unknown","2410","2275","34370","30210"
"In post","2022","50-59","Undeclared","Asian","AA/AO","70","60","23180","22080"
"In post","2022","50-59","Undeclared","Asian","EO","75","70","29460","29370"
"In post","2022","50-59","Undeclared","Asian","G6/G7","30","30","[c]","[c]"
"In post","2022","50-59","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Asian","SEO/HEO","70","65","38250","37660"
"In post","2022","50-59","Undeclared","Asian","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Black","AA/AO","125","115","27540","25720"
"In post","2022","50-59","Undeclared","Black","EO","75","75","31030","30160"
"In post","2022","50-59","Undeclared","Black","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Black","SEO/HEO","55","55","39800","38160"
"In post","2022","50-59","Undeclared","Black","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Mixed","AA/AO","30","30","26970","24920"
"In post","2022","50-59","Undeclared","Mixed","EO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Mixed","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Mixed","SEO/HEO","20","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Mixed","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","EO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Undeclared","AA/AO","545","505","23370","21830"
"In post","2022","50-59","Undeclared","Undeclared","EO","725","685","28450","27570"
"In post","2022","50-59","Undeclared","Undeclared","G6/G7","395","390","61420","58810"
"In post","2022","50-59","Undeclared","Undeclared","SCS level","30","30","82960","78200"
"In post","2022","50-59","Undeclared","Undeclared","SEO/HEO","1010","980","38410","37650"
"In post","2022","50-59","Undeclared","Undeclared","Unknown","65","60","34250","32090"
"In post","2022","50-59","Undeclared","Unknown","AA/AO","175","155","25680","23060"
"In post","2022","50-59","Undeclared","Unknown","EO","70","65","29740","28310"
"In post","2022","50-59","Undeclared","Unknown","G6/G7","40","35","61120","59550"
"In post","2022","50-59","Undeclared","Unknown","SEO/HEO","95","90","38630","37890"
"In post","2022","50-59","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","White","AA/AO","2430","2235","25690","22200"
"In post","2022","50-59","Undeclared","White","EO","1445","1365","29090","27570"
"In post","2022","50-59","Undeclared","White","G6/G7","445","440","61370","59730"
"In post","2022","50-59","Undeclared","White","SCS level","55","55","93070","84960"
"In post","2022","50-59","Undeclared","White","SEO/HEO","1400","1365","39010","38160"
"In post","2022","50-59","Undeclared","White","Unknown","160","155","33590","28570"
"In post","2022","50-59","Unknown","Asian","AA/AO","95","85","23260","22080"
"In post","2022","50-59","Unknown","Asian","EO","110","105","28720","27580"
"In post","2022","50-59","Unknown","Asian","G6/G7","85","85","60220","60710"
"In post","2022","50-59","Unknown","Asian","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Asian","SEO/HEO","125","125","38420","37930"
"In post","2022","50-59","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Black","AA/AO","55","50","24150","22900"
"In post","2022","50-59","Unknown","Black","EO","75","70","29900","30120"
"In post","2022","50-59","Unknown","Black","G6/G7","45","45","60100","59680"
"In post","2022","50-59","Unknown","Black","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Black","SEO/HEO","75","75","38940","38600"
"In post","2022","50-59","Unknown","Black","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Mixed","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Mixed","EO","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Mixed","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Mixed","SEO/HEO","30","30","38820","38610"
"In post","2022","50-59","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","EO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","SEO/HEO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Undeclared","AA/AO","125","110","23880","22080"
"In post","2022","50-59","Unknown","Undeclared","EO","160","150","31800","34570"
"In post","2022","50-59","Unknown","Undeclared","G6/G7","110","105","62110","60940"
"In post","2022","50-59","Unknown","Undeclared","SCS level","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Undeclared","SEO/HEO","200","190","39410","40150"
"In post","2022","50-59","Unknown","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","AA/AO","2845","2585","22590","21640"
"In post","2022","50-59","Unknown","Unknown","EO","2130","1995","29480","27940"
"In post","2022","50-59","Unknown","Unknown","G6/G7","1555","1520","62110","60940"
"In post","2022","50-59","Unknown","Unknown","SCS level","260","255","104510","96890"
"In post","2022","50-59","Unknown","Unknown","SEO/HEO","1990","1925","38660","38470"
"In post","2022","50-59","Unknown","Unknown","Unknown","1175","1095","35290","32690"
"In post","2022","50-59","Unknown","White","AA/AO","1700","1505","23310","22080"
"In post","2022","50-59","Unknown","White","EO","1555","1470","30390","28980"
"In post","2022","50-59","Unknown","White","G6/G7","1215","1180","61790","60350"
"In post","2022","50-59","Unknown","White","SCS level","160","155","104490","97820"
"In post","2022","50-59","Unknown","White","SEO/HEO","2040","1975","39850","40170"
"In post","2022","50-59","Unknown","White","Unknown","95","95","39970","34340"
"In post","2022","60-64","Declared disabled","Asian","AA/AO","95","80","23450","23140"
"In post","2022","60-64","Declared disabled","Asian","EO","95","80","29640","30110"
"In post","2022","60-64","Declared disabled","Asian","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Asian","SEO/HEO","40","35","40140","38020"
"In post","2022","60-64","Declared disabled","Asian","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Black","AA/AO","70","65","23670","23590"
"In post","2022","60-64","Declared disabled","Black","EO","90","85","30010","30330"
"In post","2022","60-64","Declared disabled","Black","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Black","SEO/HEO","25","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Black","Unknown","50","45","32560","32020"
"In post","2022","60-64","Declared disabled","Mixed","AA/AO","35","30","22150","21410"
"In post","2022","60-64","Declared disabled","Mixed","EO","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Mixed","SEO/HEO","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Mixed","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","AA/AO","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","EO","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Undeclared","AA/AO","90","75","22110","21280"
"In post","2022","60-64","Declared disabled","Undeclared","EO","90","75","28280","27570"
"In post","2022","60-64","Declared disabled","Undeclared","G6/G7","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Undeclared","SEO/HEO","55","45","38620","37320"
"In post","2022","60-64","Declared disabled","Undeclared","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","AA/AO","60","45","22640","22080"
"In post","2022","60-64","Declared disabled","Unknown","EO","40","30","30210","28920"
"In post","2022","60-64","Declared disabled","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","SEO/HEO","30","25","37130","36690"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","White","AA/AO","1990","1580","21970","21260"
"In post","2022","60-64","Declared disabled","White","EO","1565","1220","28010","27570"
"In post","2022","60-64","Declared disabled","White","G6/G7","290","245","60660","59100"
"In post","2022","60-64","Declared disabled","White","SCS level","25","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","White","SEO/HEO","870","735","37770","36460"
"In post","2022","60-64","Declared disabled","White","Unknown","330","285","31520","28200"
"In post","2022","60-64","Declared non-disabled","Asian","AA/AO","430","365","23440","23460"
"In post","2022","60-64","Declared non-disabled","Asian","EO","400","335","29500","29370"
"In post","2022","60-64","Declared non-disabled","Asian","G6/G7","80","75","62140","62120"
"In post","2022","60-64","Declared non-disabled","Asian","SCS level","10","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Asian","SEO/HEO","230","210","39730","38510"
"In post","2022","60-64","Declared non-disabled","Asian","Unknown","30","25","33280","27300"
"In post","2022","60-64","Declared non-disabled","Black","AA/AO","335","300","24350","24250"
"In post","2022","60-64","Declared non-disabled","Black","EO","345","310","29670","29550"
"In post","2022","60-64","Declared non-disabled","Black","G6/G7","50","45","63740","62130"
"In post","2022","60-64","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Black","SEO/HEO","195","185","39080","37930"
"In post","2022","60-64","Declared non-disabled","Black","Unknown","85","80","32510","32090"
"In post","2022","60-64","Declared non-disabled","Mixed","AA/AO","75","65","22390","21280"
"In post","2022","60-64","Declared non-disabled","Mixed","EO","65","60","28710","27570"
"In post","2022","60-64","Declared non-disabled","Mixed","G6/G7","30","30","65450","62560"
"In post","2022","60-64","Declared non-disabled","Mixed","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Mixed","SEO/HEO","50","45","38640","38110"
"In post","2022","60-64","Declared non-disabled","Mixed","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","AA/AO","35","30","23750","23760"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","EO","35","30","29030","28310"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","G6/G7","20","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","SEO/HEO","30","25","38520","36900"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Undeclared","AA/AO","310","255","22220","21260"
"In post","2022","60-64","Declared non-disabled","Undeclared","EO","350","280","28310","27570"
"In post","2022","60-64","Declared non-disabled","Undeclared","G6/G7","95","85","60580","58750"
"In post","2022","60-64","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Undeclared","SEO/HEO","260","220","38490","37640"
"In post","2022","60-64","Declared non-disabled","Undeclared","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","AA/AO","330","275","22010","21260"
"In post","2022","60-64","Declared non-disabled","Unknown","EO","170","140","28000","27570"
"In post","2022","60-64","Declared non-disabled","Unknown","G6/G7","70","65","60580","57880"
"In post","2022","60-64","Declared non-disabled","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","SEO/HEO","130","110","38920","36630"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","40","35","31140","28690"
"In post","2022","60-64","Declared non-disabled","White","AA/AO","7910","6410","22120","21260"
"In post","2022","60-64","Declared non-disabled","White","EO","6375","5045","28060","27570"
"In post","2022","60-64","Declared non-disabled","White","G6/G7","2145","1890","61820","60330"
"In post","2022","60-64","Declared non-disabled","White","SCS level","270","250","102090","93290"
"In post","2022","60-64","Declared non-disabled","White","SEO/HEO","5080","4315","38320","36730"
"In post","2022","60-64","Declared non-disabled","White","Unknown","795","685","32360","28200"
"In post","2022","60-64","Undeclared","Asian","AA/AO","35","25","24320","24310"
"In post","2022","60-64","Undeclared","Asian","EO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Asian","SEO/HEO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Black","AA/AO","50","40","26980","25650"
"In post","2022","60-64","Undeclared","Black","EO","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Black","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Black","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","AA/AO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","EO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Undeclared","AA/AO","180","155","22570","21830"
"In post","2022","60-64","Undeclared","Undeclared","EO","180","145","28300","27570"
"In post","2022","60-64","Undeclared","Undeclared","G6/G7","80","65","63360","61440"
"In post","2022","60-64","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Undeclared","SEO/HEO","245","210","37740","36560"
"In post","2022","60-64","Undeclared","Undeclared","Unknown","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","AA/AO","50","40","24690","21960"
"In post","2022","60-64","Undeclared","Unknown","EO","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","White","AA/AO","880","690","24280","21840"
"In post","2022","60-64","Undeclared","White","EO","435","355","28810","27570"
"In post","2022","60-64","Undeclared","White","G6/G7","80","70","62460","60520"
"In post","2022","60-64","Undeclared","White","SCS level","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","White","SEO/HEO","315","270","38420","36760"
"In post","2022","60-64","Undeclared","White","Unknown","50","45","31180","28200"
"In post","2022","60-64","Unknown","Asian","AA/AO","35","30","24230","22930"
"In post","2022","60-64","Unknown","Asian","EO","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Asian","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Asian","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Asian","SEO/HEO","35","30","40160","40890"
"In post","2022","60-64","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Black","AA/AO","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","Black","EO","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Black","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Black","SEO/HEO","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","EO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","AA/AO","45","40","23290","22270"
"In post","2022","60-64","Unknown","Undeclared","EO","40","30","32210","33440"
"In post","2022","60-64","Unknown","Undeclared","G6/G7","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","SEO/HEO","45","40","39830","40290"
"In post","2022","60-64","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","AA/AO","995","825","22250","21640"
"In post","2022","60-64","Unknown","Unknown","EO","500","400","29770","28920"
"In post","2022","60-64","Unknown","Unknown","G6/G7","245","230","61910","60870"
"In post","2022","60-64","Unknown","Unknown","SCS level","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","SEO/HEO","395","345","39550","40000"
"In post","2022","60-64","Unknown","Unknown","Unknown","370","330","33370","31680"
"In post","2022","60-64","Unknown","White","AA/AO","675","540","22240","21830"
"In post","2022","60-64","Unknown","White","EO","385","315","29800","28920"
"In post","2022","60-64","Unknown","White","G6/G7","200","180","62760","62170"
"In post","2022","60-64","Unknown","White","SCS level","35","35","119840","114000"
"In post","2022","60-64","Unknown","White","SEO/HEO","480","395","39960","40290"
"In post","2022","60-64","Unknown","White","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","AA/AO","35","30","23950","24290"
"In post","2022","65+","Declared disabled","Asian","EO","30","25","29550","29370"
"In post","2022","65+","Declared disabled","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Asian","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","AA/AO","30","25","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","EO","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Black","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","EO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","AA/AO","30","25","22040","21260"
"In post","2022","65+","Declared disabled","Undeclared","EO","35","25","29120","28790"
"In post","2022","65+","Declared disabled","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","AA/AO","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","EO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","White","AA/AO","660","500","21670","21260"
"In post","2022","65+","Declared disabled","White","EO","450","335","28120","27570"
"In post","2022","65+","Declared disabled","White","G6/G7","60","50","63460","61440"
"In post","2022","65+","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","White","SEO/HEO","250","195","38460","36470"
"In post","2022","65+","Declared disabled","White","Unknown","105","80","32840","28620"
"In post","2022","65+","Declared non-disabled","Asian","AA/AO","280","220","23740","24310"
"In post","2022","65+","Declared non-disabled","Asian","EO","185","140","29730","30290"
"In post","2022","65+","Declared non-disabled","Asian","G6/G7","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Asian","SEO/HEO","80","65","41400","39110"
"In post","2022","65+","Declared non-disabled","Asian","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Black","AA/AO","140","120","23830","24250"
"In post","2022","65+","Declared non-disabled","Black","EO","75","65","30580","31060"
"In post","2022","65+","Declared non-disabled","Black","G6/G7","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Black","SEO/HEO","35","30","41340","40910"
"In post","2022","65+","Declared non-disabled","Black","Unknown","35","30","31020","28710"
"In post","2022","65+","Declared non-disabled","Mixed","AA/AO","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Mixed","EO","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Mixed","G6/G7","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Mixed","SEO/HEO","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","AA/AO","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","EO","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Undeclared","AA/AO","125","95","22610","21430"
"In post","2022","65+","Declared non-disabled","Undeclared","EO","120","85","28790","27570"
"In post","2022","65+","Declared non-disabled","Undeclared","G6/G7","30","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Undeclared","SEO/HEO","85","65","39840","37820"
"In post","2022","65+","Declared non-disabled","Undeclared","Unknown","15","10","[c]","[c]"
