"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Greater Manchester","Manchester","Female","200","185","31380","28920"
"In post","2022","Counter Fraud","Greater Manchester","Manchester","Male","250","235","33660","33080"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Isle of Wight","Female","95","80","23790","21260"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Isle of Wight","Male","50","45","23020","21260"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","North Hampshire","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Portsmouth","Female","65","60","33390","33080"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Portsmouth","Male","60","60","37720","33370"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","South Hampshire","Female","30","20","27570","27570"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","South Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Southampton","Female","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Southampton","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Hackney and Newham","Female","675","640","37100","37610"
"In post","2022","Counter Fraud","Inner London - East","Hackney and Newham","Male","775","760","40050","37930"
"In post","2022","Counter Fraud","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Lambeth","Female","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Lambeth","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Tower Hamlets","Female","40","30","28030","25110"
"In post","2022","Counter Fraud","Inner London - East","Tower Hamlets","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Wandsworth","Female","55","40","25420","25110"
"In post","2022","Counter Fraud","Inner London - West","Wandsworth","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - West","Westminster","Female","200","190","45350","38910"
"In post","2022","Counter Fraud","Inner London - West","Westminster","Male","245","245","48080","42240"
"In post","2022","Counter Fraud","Kent","East Kent","Female","235","215","28550","26820"
"In post","2022","Counter Fraud","Kent","East Kent","Male","190","185","30430","28920"
"In post","2022","Counter Fraud","Kent","Kent Thames Gateway","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Kent","Medway","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Kent","Mid Kent","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Kent","Mid Kent","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Blackburn with Darwen","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Blackburn with Darwen","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Blackpool","Female","40","35","29450","27570"
"In post","2022","Counter Fraud","Lancashire","Blackpool","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","East Lancashire","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","East Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Lancaster and Wyre","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lancashire","Mid Lancashire","Female","55","50","28640","27570"
"In post","2022","Counter Fraud","Lancashire","Mid Lancashire","Male","40","40","29070","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","Female","30","25","28130","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Lincolnshire CC","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Lincolnshire CC","Male","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Merseyside","East Merseyside","Female","40","35","28020","27570"
"In post","2022","Counter Fraud","Merseyside","East Merseyside","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Merseyside","Liverpool","Female","185","170","32330","28920"
"In post","2022","Counter Fraud","Merseyside","Liverpool","Male","155","150","36270","33180"
"In post","2022","Counter Fraud","Merseyside","Sefton","Female","240","215","31440","28920"
"In post","2022","Counter Fraud","Merseyside","Sefton","Male","200","195","33770","28840"
"In post","2022","Counter Fraud","Merseyside","Wirral","Female","30","25","27120","27570"
"In post","2022","Counter Fraud","Merseyside","Wirral","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","North Yorkshire CC","Female","25","25","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","North Yorkshire CC","Male","30","30","30900","31990"
"In post","2022","Counter Fraud","North Yorkshire","York","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","York","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Belfast","Female","215","200","32390","28920"
"In post","2022","Counter Fraud","Northern Ireland","Belfast","Male","230","230","33390","33080"
"In post","2022","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","Female","70","60","26220","27570"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","Male","45","40","32140","27570"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","Female","445","415","32070","28200"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","Male","380","375","33180","31990"
"In post","2022","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","Female","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","Female","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","Female","290","245","27340","25110"
"In post","2022","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","Male","150","145","28240","25110"
"In post","2022","Counter Fraud","Outer London - South","Bromley","Female","45","35","32200","31880"
"In post","2022","Counter Fraud","Outer London - South","Bromley","Male","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - South","Croydon","Female","335","315","38520","37610"
"In post","2022","Counter Fraud","Outer London - South","Croydon","Male","445","435","41340","37930"
"In post","2022","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Barnet","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Barnet","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Ealing","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Ealing","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","Female","35","35","32120","31060"
"In post","2022","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Shropshire","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","Female","35","30","27510","27570"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","Male","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Telford and Wrekin","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Telford and Wrekin","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","60","50","27570","27570"
"In post","2022","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","South Yorkshire","Sheffield","Female","35","30","29830","27570"
"In post","2022","Counter Fraud","South Yorkshire","Sheffield","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","130","110","23290","21260"
"In post","2022","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","65","65","23590","21260"
"In post","2022","Counter Fraud","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","South Ayrshire","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","South Lanarkshire","Female","50","40","32580","28920"
"In post","2022","Counter Fraud","Southern Scotland","South Lanarkshire","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","Female","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Surrey","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","Female","30","25","27790","27570"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","Male","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Surrey","Female","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Surrey","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","Female","35","30","27930","28080"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","West Sussex (South West)","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Durham","Female","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Durham","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","80","60","23160","21260"
"In post","2022","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Tees Valley and Durham","South Teesside","Female","30","30","28070","27570"
"In post","2022","Counter Fraud","Tees Valley and Durham","South Teesside","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","Glasgow City","Female","360","315","27720","27570"
"In post","2022","Counter Fraud","West Central Scotland","Glasgow City","Male","305","285","29320","27570"
"In post","2022","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","5","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","North Lanarkshire","Female","175","165","30840","28920"
"In post","2022","Counter Fraud","West Central Scotland","North Lanarkshire","Male","185","175","32110","28920"
"In post","2022","Counter Fraud","West Midlands","Birmingham","Female","535","480","30990","27570"
"In post","2022","Counter Fraud","West Midlands","Birmingham","Male","445","425","33690","32660"
"In post","2022","Counter Fraud","West Midlands","Coventry","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Coventry","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Dudley","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Dudley","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Sandwell","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Solihull","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Solihull","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Midlands","Wolverhampton","Female","30","25","26420","27570"
"In post","2022","Counter Fraud","West Midlands","Wolverhampton","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Central Valleys","Female","120","105","25530","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Central Valleys","Male","125","120","26600","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","Female","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwent Valleys","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwent Valleys","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwynedd","Female","10","5","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Gwynedd","Male","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","South West Wales","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","South West Wales","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Wales and The Valleys","Swansea","Female","40","35","26750","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Swansea","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Bradford","Female","30","25","28840","27570"
"In post","2022","Counter Fraud","West Yorkshire","Bradford","Male","25","25","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Calderdale and Kirklees","Female","25","20","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Calderdale and Kirklees","Male","20","15","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Leeds","Female","485","440","32010","28920"
"In post","2022","Counter Fraud","West Yorkshire","Leeds","Male","510","495","34310","33080"
"In post","2022","Counter Fraud","West Yorkshire","Wakefield","Female","15","10","[c]","[c]"
"In post","2022","Counter Fraud","West Yorkshire","Wakefield","Male","5","5","[c]","[c]"
"In post","2022","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","55","45","25870","25060"
"In post","2022","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","20","15","[c]","[c]"
"In post","2022","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","5","5","[c]","[c]"
"In post","2022","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Derbyshire and Nottinghamshire","East Derbyshire","Female","15","10","[c]","[c]"
"In post","2022","Debt","Derbyshire and Nottinghamshire","East Derbyshire","Male","5","5","[c]","[c]"
"In post","2022","Debt","Derbyshire and Nottinghamshire","Nottingham","Female","150","135","23070","21250"
"In post","2022","Debt","Derbyshire and Nottinghamshire","Nottingham","Male","115","110","22740","21250"
"In post","2022","Debt","Dorset and Somerset","Somerset CC","Female","95","75","22190","21260"
"In post","2022","Debt","Dorset and Somerset","Somerset CC","Male","40","40","21540","21260"
"In post","2022","Debt","East Anglia","Suffolk CC","Female","20","15","[c]","[c]"
"In post","2022","Debt","East Anglia","Suffolk CC","Male","15","15","[c]","[c]"
"In post","2022","Debt","East Wales","Cardiff and Vale of Glamorgan","Female","190","175","23800","21250"
"In post","2022","Debt","East Wales","Cardiff and Vale of Glamorgan","Male","195","190","24270","21250"
"In post","2022","Debt","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Eastern Scotland","City of Edinburgh","Female","240","215","22530","21250"
"In post","2022","Debt","Eastern Scotland","City of Edinburgh","Male","275","270","22710","21250"
"In post","2022","Debt","Essex","Southend-on-Sea","Female","35","25","23710","22080"
"In post","2022","Debt","Essex","Southend-on-Sea","Male","15","15","[c]","[c]"
"In post","2022","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2022","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester South East","Female","10","10","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester South East","Male","5","5","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Greater Manchester South West","Female","140","115","22640","21260"
"In post","2022","Debt","Greater Manchester","Greater Manchester South West","Male","120","110","22750","21260"
"In post","2022","Debt","Greater Manchester","Manchester","Female","10","10","[c]","[c]"
"In post","2022","Debt","Greater Manchester","Manchester","Male","10","10","[c]","[c]"
"In post","2022","Debt","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Hampshire and Isle of Wight","Portsmouth","Male","5","5","[c]","[c]"
"In post","2022","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","160","125","22210","21260"
"In post","2022","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","60","55","21940","21260"
"In post","2022","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","25","20","[c]","[c]"
"In post","2022","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","5","[c]","[c]"
"In post","2022","Debt","Highlands and Islands","Na h-Eileanan Siar","Female","40","35","22500","21260"
"In post","2022","Debt","Highlands and Islands","Na h-Eileanan Siar","Male","30","25","[c]","[c]"
"In post","2022","Debt","Inner London - East","Hackney and Newham","Female","145","125","28460","26400"
"In post","2022","Debt","Inner London - East","Hackney and Newham","Male","105","100","30440","26400"
"In post","2022","Debt","Inner London - East","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - West","Camden and City of London","Male","10","10","[c]","[c]"
"In post","2022","Debt","Inner London - West","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Lancashire","Blackpool","Female","35","25","24340","21260"
"In post","2022","Debt","Lancashire","Blackpool","Male","10","10","[c]","[c]"
"In post","2022","Debt","Lancashire","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2022","Debt","Lancashire","Mid Lancashire","Male","5","5","[c]","[c]"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","175","135","22370","21260"
"In post","2022","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","45","45","22180","21260"
"In post","2022","Debt","Merseyside","Liverpool","Female","235","210","23700","21250"
"In post","2022","Debt","Merseyside","Liverpool","Male","160","155","23640","21250"
"In post","2022","Debt","Merseyside","Sefton","Female","5","5","[c]","[c]"
"In post","2022","Debt","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Northern Ireland","Belfast","Female","10","10","[c]","[c]"
"In post","2022","Debt","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Sunderland","Female","310","255","22370","21260"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Sunderland","Male","130","125","22380","21260"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Tyneside","Female","285","250","22620","21250"
"In post","2022","Debt","Northumberland, and Tyne and Wear","Tyneside","Male","225","215","22750","21250"
"In post","2022","Debt","Outer London - South","Croydon","Female","135","115","28300","26400"
"In post","2022","Debt","Outer London - South","Croydon","Male","85","80","29600","26400"
"In post","2022","Debt","Outer London - West and North West","Harrow and Hillingdon","Female","5","5","[c]","[c]"
