"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Scotland","Female","30","30","32780","31000"
"In post","2022","Other ethnicity","Scottish Government","Scotland","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Wales","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Wales","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","London","Female","60","55","53380","56210"
"In post","2022","Undeclared","Attorney General's Departments","London","Male","70","70","52830","54760"
"In post","2022","Undeclared","Attorney General's Departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","East of England","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","London","Female","55","55","47010","42820"
"In post","2022","Undeclared","Cabinet Office","London","Male","110","110","52630","54700"
"In post","2022","Undeclared","Cabinet Office","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","East of England","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Female","95","95","48670","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Male","165","160","53370","53600"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","Male","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","Male","90","90","43410","41310"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","Female","35","30","30690","24270"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","Male","85","80","38530","38000"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","Female","40","40","51470","54000"
"In post","2022","Undeclared","Department for Education","London","Male","50","50","48070","45250"
"In post","2022","Undeclared","Department for Education","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Education","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Education","West Midlands (England)","Male","30","30","40300","37100"
"In post","2022","Undeclared","Department for Education","Yorkshire and The Humber","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Yorkshire and The Humber","Male","40","40","41390","36960"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","East of England","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","East of England","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Male","45","45","42400","36500"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","Male","40","40","35430","30470"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
