"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Food Standards Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","Scotland","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Scotland","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","London","30","30","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","30","30","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","30","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","South East (England)","25","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","215","205","46970","39770"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","130","130","48530","43840"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","20","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Unknown","Scotland","45","45","29650","28980"
"In post","2022","Declared disabled","Forestry and Land Scotland","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Other","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Legal","London","150","140","58570","59890"
"In post","2022","Declared disabled","Government Legal Department","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Legal","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Other","London","35","35","33690","27710"
"In post","2022","Declared disabled","Government Legal Department","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Property","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Finance","North West (England)","[c]","[c]","[c]","[c]"
