"Status","Year","Ethnicity","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Outside London","Male","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Female","Heterosexual / straight","475","[c]","33550","31060"
"Leaver CS","2022","Black","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Male","Heterosexual / straight","225","[c]","34920","31060"
"Leaver CS","2022","Black","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Female","Heterosexual / straight","260","[c]","28630","27570"
"Leaver CS","2022","Black","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Male","Heterosexual / straight","200","[c]","30690","27570"
"Leaver CS","2022","Black","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Female","Heterosexual / straight","165","[c]","37140","31060"
"Leaver CS","2022","Mixed","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Male","Heterosexual / straight","80","[c]","40010","31060"
"Leaver CS","2022","Mixed","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Female","Heterosexual / straight","225","[c]","27480","26030"
"Leaver CS","2022","Mixed","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Male","Heterosexual / straight","165","[c]","29770","27570"
"Leaver CS","2022","Mixed","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Female","Heterosexual / straight","50","[c]","37670","31060"
"Leaver CS","2022","Other ethnicity","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Female","Heterosexual / straight","55","[c]","31580","27570"
"Leaver CS","2022","Other ethnicity","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Female","Heterosexual / straight","35","[c]","41190","35070"
"Leaver CS","2022","Undeclared","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Female","Undeclared","105","[c]","36110","32330"
"Leaver CS","2022","Undeclared","London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Male","Undeclared","135","[c]","45260","41560"
"Leaver CS","2022","Undeclared","London","Male","Unknown","60","[c]","49420","41800"
"Leaver CS","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Female","Heterosexual / straight","60","[c]","27510","22510"
"Leaver CS","2022","Undeclared","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Female","Undeclared","260","[c]","29280","27000"
"Leaver CS","2022","Undeclared","Outside London","Female","Unknown","230","[c]","28920","26900"
"Leaver CS","2022","Undeclared","Outside London","Male","Heterosexual / straight","90","[c]","29000","26860"
"Leaver CS","2022","Undeclared","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Male","Undeclared","415","[c]","34270","31530"
"Leaver CS","2022","Undeclared","Outside London","Male","Unknown","275","[c]","31530","27570"
"Leaver CS","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","Undeclared","165","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Female","Unknown","1010","[c]","37960","31060"
"Leaver CS","2022","Unknown","London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Male","Undeclared","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Male","Unknown","880","[c]","41320","34630"
"Leaver CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Female","Heterosexual / straight","70","[c]","29590","26120"
"Leaver CS","2022","Unknown","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Female","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Female","Unknown","2940","[c]","27350","23390"
"Leaver CS","2022","Unknown","Outside London","Male","Heterosexual / straight","90","[c]","30920","27570"
"Leaver CS","2022","Unknown","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Male","Undeclared","100","[c]","37680","39070"
"Leaver CS","2022","Unknown","Outside London","Male","Unknown","3000","[c]","29990","26230"
"Leaver CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","255","[c]","31450","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","355","[c]","36630","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","London","Female","Heterosexual / straight","1720","[c]","43330","37830"
"Leaver CS","2022","White","London","Female","LGBO","180","[c]","37780","33120"
"Leaver CS","2022","White","London","Female","Undeclared","210","[c]","41420","35200"
"Leaver CS","2022","White","London","Female","Unknown","275","[c]","48630","45330"
"Leaver CS","2022","White","London","Male","Heterosexual / straight","1435","[c]","46170","40050"
"Leaver CS","2022","White","London","Male","LGBO","195","[c]","43380","36840"
"Leaver CS","2022","White","London","Male","Undeclared","145","[c]","45880","39400"
"Leaver CS","2022","White","London","Male","Unknown","325","[c]","55540","52590"
"Leaver CS","2022","White","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outside London","Female","Heterosexual / straight","8560","[c]","29770","27570"
"Leaver CS","2022","White","Outside London","Female","LGBO","650","[c]","28120","26350"
"Leaver CS","2022","White","Outside London","Female","Undeclared","780","[c]","29290","26130"
"Leaver CS","2022","White","Outside London","Female","Unknown","2440","[c]","30440","27130"
"Leaver CS","2022","White","Outside London","Male","Heterosexual / straight","7770","[c]","32470","27570"
"Leaver CS","2022","White","Outside London","Male","LGBO","535","[c]","29660","27130"
"Leaver CS","2022","White","Outside London","Male","Undeclared","590","[c]","33050","27570"
"Leaver CS","2022","White","Outside London","Male","Unknown","1750","[c]","35220","30040"
"Leaver CS","2022","White","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Male","Heterosexual / straight","40","[c]","52960","51500"
"Leaver CS","2022","White","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Heterosexual / straight","185","[c]","26680","21840"
"Leaver CS","2022","White","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Undeclared","60","[c]","22480","21590"
"Leaver CS","2022","White","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Heterosexual / straight","140","[c]","31550","26350"
"Leaver CS","2022","White","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
