"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","National Crime Agency","SEO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","G7","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","G7","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","SEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","EO","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","G6","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","G6","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","G7","Female","45","45","50580","50210"
"In post","2022","Project Delivery","UK Statistics Authority","G7","Male","30","25","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","HEO","Female","45","45","30650","30210"
"In post","2022","Project Delivery","UK Statistics Authority","HEO","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","SEO","Female","45","45","37130","36840"
"In post","2022","Project Delivery","UK Statistics Authority","SEO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","HEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","EO","Female","20","20","[c]","[c]"
"In post","2022","Property","Cabinet Office","EO","Male","10","10","[c]","[c]"
"In post","2022","Property","Cabinet Office","G6","Female","20","20","[c]","[c]"
"In post","2022","Property","Cabinet Office","G6","Male","40","40","68160","67090"
"In post","2022","Property","Cabinet Office","G7","Female","55","55","54390","54700"
"In post","2022","Property","Cabinet Office","G7","Male","80","80","54530","54700"
"In post","2022","Property","Cabinet Office","HEO","Female","45","45","33450","32000"
"In post","2022","Property","Cabinet Office","HEO","Male","40","40","34590","34550"
"In post","2022","Property","Cabinet Office","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Property","Cabinet Office","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Property","Cabinet Office","SEO","Female","35","35","39450","37480"
"In post","2022","Property","Cabinet Office","SEO","Male","30","30","39570","39000"
"In post","2022","Property","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","AO","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","AO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","EO","Female","10","10","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","EO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","G7","Female","10","10","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","G7","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","HEO","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","SEO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Education","EO","Female","35","35","25500","25000"
"In post","2022","Property","Department for Education","EO","Male","25","25","[c]","[c]"
"In post","2022","Property","Department for Education","G6","Female","70","70","64740","64180"
"In post","2022","Property","Department for Education","G6","Male","145","140","65260","65180"
"In post","2022","Property","Department for Education","G7","Female","80","75","51720","50400"
"In post","2022","Property","Department for Education","G7","Male","95","90","51820","50400"
"In post","2022","Property","Department for Education","HEO","Female","35","30","30430","29360"
"In post","2022","Property","Department for Education","HEO","Male","30","30","29980","29360"
"In post","2022","Property","Department for Education","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Education","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Education","SEO","Female","20","20","[c]","[c]"
"In post","2022","Property","Department for Education","SEO","Male","30","30","38260","36640"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","AO","Female","30","25","21360","21300"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","AO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","EO","Female","50","45","25800","25100"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","EO","Male","35","35","25800","25100"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","G6","Female","10","10","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","G6","Male","20","20","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","G7","Female","45","40","50770","50650"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","G7","Male","50","50","51860","49920"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","HEO","Female","50","50","30730","29720"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","HEO","Male","20","20","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","SEO","Female","50","45","37500","36970"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","SEO","Male","35","35","37640","36970"
"In post","2022","Property","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","AO","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Transport","AO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Transport","EO","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Transport","EO","Male","15","15","[c]","[c]"
"In post","2022","Property","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","G7","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Transport","G7","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Transport","HEO","Female","20","20","[c]","[c]"
"In post","2022","Property","Department for Transport","HEO","Male","15","15","[c]","[c]"
"In post","2022","Property","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","SEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Department for Transport","SEO","Male","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","EO","Female","10","10","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","EO","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","G6","Male","10","10","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","G7","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","G7","Male","25","20","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","HEO","Female","25","25","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","HEO","Male","35","35","36220","35910"
"In post","2022","Property","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","SEO","Female","30","30","39930","37710"
"In post","2022","Property","Department for Work and Pensions","SEO","Male","25","25","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","AO","Male","5","5","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","EO","Female","5","5","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","G7","Male","5","5","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","HEO","Female","10","10","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","SEO","Female","15","15","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","SEO","Male","20","20","[c]","[c]"
"In post","2022","Property","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","AO","Male","5","5","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","EO","Female","20","20","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","EO","Male","55","55","28420","28170"
"In post","2022","Property","Foreign, Commonwealth and Development Office","G6","Female","5","5","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","G6","Male","15","15","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","G7","Female","10","10","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","G7","Male","60","60","61190","61080"
"In post","2022","Property","Foreign, Commonwealth and Development Office","HEO","Female","15","10","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","HEO","Male","85","85","37160","36450"
"In post","2022","Property","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","SEO","Female","15","15","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","SEO","Male","85","85","45420","44640"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Unknown","Male","35","35","22090","21600"
"In post","2022","Property","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","SEO","Male","10","5","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","AA","Female","5","5","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","AA","Male","5","5","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","AO","Female","520","460","22370","22010"
"In post","2022","Property","HM Revenue and Customs","AO","Male","320","310","22230","22010"
"In post","2022","Property","HM Revenue and Customs","EO","Female","550","495","27530","27000"
"In post","2022","Property","HM Revenue and Customs","EO","Male","450","430","27310","26950"
"In post","2022","Property","HM Revenue and Customs","G6","Female","25","25","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","G6","Male","50","50","69450","70120"
"In post","2022","Property","HM Revenue and Customs","G7","Female","140","130","56590","57000"
"In post","2022","Property","HM Revenue and Customs","G7","Male","215","205","57480","57150"
"In post","2022","Property","HM Revenue and Customs","HEO","Female","320","305","33160","33370"
"In post","2022","Property","HM Revenue and Customs","HEO","Male","420","405","33460","33370"
"In post","2022","Property","HM Revenue and Customs","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","SEO","Female","310","280","44050","44530"
"In post","2022","Property","HM Revenue and Customs","SEO","Male","390","370","45020","44610"
"In post","2022","Property","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","AA","Female","180","170","18320","18110"
"In post","2022","Property","Ministry of Defence","AA","Male","335","330","18070","17480"
"In post","2022","Property","Ministry of Defence","AO","Female","55","55","21420","21170"
"In post","2022","Property","Ministry of Defence","AO","Male","55","55","21430","21170"
"In post","2022","Property","Ministry of Defence","EO","Female","175","165","25180","26350"
"In post","2022","Property","Ministry of Defence","EO","Male","285","280","24240","26350"
"In post","2022","Property","Ministry of Defence","G6","Female","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence","G6","Male","25","25","[c]","[c]"
"In post","2022","Property","Ministry of Defence","G7","Female","45","45","52680","54540"
"In post","2022","Property","Ministry of Defence","G7","Male","105","105","53710","54540"
"In post","2022","Property","Ministry of Defence","HEO","Female","285","280","32880","33300"
"In post","2022","Property","Ministry of Defence","HEO","Male","450","440","33140","33300"
"In post","2022","Property","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence","SEO","Female","155","150","41000","40580"
"In post","2022","Property","Ministry of Defence","SEO","Male","285","275","41550","40580"
"In post","2022","Property","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","AO","Female","30","25","[c]","[c]"
"In post","2022","Property","Ministry of Justice","AO","Male","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Justice","EO","Female","30","30","26890","25570"
"In post","2022","Property","Ministry of Justice","EO","Male","20","20","[c]","[c]"
"In post","2022","Property","Ministry of Justice","G6","Female","15","15","[c]","[c]"
"In post","2022","Property","Ministry of Justice","G6","Male","20","20","[c]","[c]"
"In post","2022","Property","Ministry of Justice","G7","Female","40","40","53360","54270"
